Sexo;Municipios;Nacionalidad (principales nacionalidades);Total
Ambos sexos;41053 Lebrija;Alemania;2
Ambos sexos;41053 Lebrija;Total Africa;42
Ambos sexos;41053 Lebrija;Marruecos;34
Ambos sexos;41053 Lebrija;Total América;31
Ambos sexos;41053 Lebrija;Colombia;1
Ambos sexos;41053 Lebrija;Ecuador;0
Ambos sexos;41053 Lebrija;Total Asia;0
Ambos sexos;41053 Lebrija;Resto;0
Ambos sexos;41054 Lora de Estepa;Total Unión Europea;7
Ambos sexos;41054 Lora de Estepa;Reino Unido;0
Ambos sexos;41054 Lora de Estepa;Alemania;0
Ambos sexos;41054 Lora de Estepa;Total Africa;1
Ambos sexos;41054 Lora de Estepa;Marruecos;1
Ambos sexos;41054 Lora de Estepa;Total América;0
Ambos sexos;41054 Lora de Estepa;Colombia;0
Ambos sexos;41054 Lora de Estepa;Ecuador;0
Ambos sexos;41054 Lora de Estepa;Total Asia;0
Ambos sexos;41054 Lora de Estepa;Resto;0
Ambos sexos;41055 Lora del Río;Total Unión Europea;12
Ambos sexos;41055 Lora del Río;Reino Unido;0
Ambos sexos;41055 Lora del Río;Alemania;3
Ambos sexos;41055 Lora del Río;Total Africa;24
Ambos sexos;41055 Lora del Río;Marruecos;21
Ambos sexos;41055 Lora del Río;Total América;6
Ambos sexos;41055 Lora del Río;Colombia;2
Ambos sexos;41055 Lora del Río;Ecuador;0
Ambos sexos;41055 Lora del Río;Total Asia;0
Ambos sexos;41055 Lora del Río;Resto;0
Ambos sexos;41056 Luisiana (La);Total Unión Europea;1
Ambos sexos;41056 Luisiana (La);Reino Unido;0
Ambos sexos;41056 Luisiana (La);Alemania;0
Ambos sexos;41056 Luisiana (La);Total Africa;0
Ambos sexos;41056 Luisiana (La);Marruecos;0
Ambos sexos;41056 Luisiana (La);Total América;2
Ambos sexos;41056 Luisiana (La);Colombia;0
Ambos sexos;41056 Luisiana (La);Ecuador;0
Ambos sexos;41056 Luisiana (La);Total Asia;0
Ambos sexos;41056 Luisiana (La);Resto;0
Ambos sexos;41057 Madroño (El);Total Unión Europea;4
Ambos sexos;41057 Madroño (El);Reino Unido;0
Ambos sexos;41057 Madroño (El);Alemania;1
Ambos sexos;41057 Madroño (El);Total Africa;1
Ambos sexos;41057 Madroño (El);Marruecos;0
Ambos sexos;41057 Madroño (El);Total América;0
Ambos sexos;41057 Madroño (El);Colombia;0
Ambos sexos;41057 Madroño (El);Ecuador;0
Ambos sexos;41057 Madroño (El);Total Asia;0
Ambos sexos;41057 Madroño (El);Resto;0
Ambos sexos;41058 Mairena del Alcor;Total Unión Europea;43
Ambos sexos;41058 Mairena del Alcor;Reino Unido;0
Ambos sexos;41058 Mairena del Alcor;Alemania;18
Ambos sexos;41058 Mairena del Alcor;Total Africa;67
Ambos sexos;41058 Mairena del Alcor;Marruecos;61
Ambos sexos;41058 Mairena del Alcor;Total América;51
Ambos sexos;41058 Mairena del Alcor;Colombia;11
Ambos sexos;41058 Mairena del Alcor;Ecuador;12
Ambos sexos;41058 Mairena del Alcor;Total Asia;4
Ambos sexos;41058 Mairena del Alcor;Resto;0
Ambos sexos;41059 Mairena del Aljarafe;Total Unión Europea;179
Ambos sexos;41059 Mairena del Aljarafe;Reino Unido;24
Ambos sexos;41059 Mairena del Aljarafe;Alemania;22
Ambos sexos;41059 Mairena del Aljarafe;Total Africa;27
Ambos sexos;41059 Mairena del Aljarafe;Marruecos;16
Ambos sexos;41059 Mairena del Aljarafe;Total América;233
Ambos sexos;41059 Mairena del Aljarafe;Colombia;40
Ambos sexos;41059 Mairena del Aljarafe;Ecuador;15
Ambos sexos;41059 Mairena del Aljarafe;Total Asia;15
Ambos sexos;41059 Mairena del Aljarafe;Resto;2
Ambos sexos;41060 Marchena;Total Unión Europea;11
Ambos sexos;41060 Marchena;Reino Unido;5
Ambos sexos;41060 Marchena;Alemania;1
Ambos sexos;41060 Marchena;Total Africa;73
Ambos sexos;41060 Marchena;Marruecos;68
Ambos sexos;41060 Marchena;Total América;26
Ambos sexos;41060 Marchena;Colombia;12
Ambos sexos;41060 Marchena;Ecuador;0
Ambos sexos;41060 Marchena;Total Asia;8
Ambos sexos;41060 Marchena;Resto;0
Ambos sexos;41061 Marinaleda;Total Unión Europea;0
Ambos sexos;41061 Marinaleda;Reino Unido;0
Ambos sexos;41061 Marinaleda;Alemania;0
Ambos sexos;41061 Marinaleda;Total Africa;4
Ambos sexos;41061 Marinaleda;Marruecos;2
Ambos sexos;41061 Marinaleda;Total América;0
Ambos sexos;41061 Marinaleda;Colombia;0
Ambos sexos;41061 Marinaleda;Ecuador;0
Ambos sexos;41061 Marinaleda;Total Asia;0
Ambos sexos;41061 Marinaleda;Resto;0
Ambos sexos;41062 Martín de la Jara;Total Unión Europea;2
Ambos sexos;41062 Martín de la Jara;Reino Unido;1
Ambos sexos;41062 Martín de la Jara;Alemania;0
Ambos sexos;41062 Martín de la Jara;Total Africa;1
Ambos sexos;41062 Martín de la Jara;Marruecos;1
Ambos sexos;41062 Martín de la Jara;Total América;0
Ambos sexos;41062 Martín de la Jara;Colombia;0
Ambos sexos;41062 Martín de la Jara;Ecuador;0
Ambos sexos;41062 Martín de la Jara;Total Asia;0
Ambos sexos;41062 Martín de la Jara;Resto;0
Ambos sexos;41063 Molares (Los);Total Unión Europea;2
Ambos sexos;41063 Molares (Los);Reino Unido;0
Ambos sexos;41063 Molares (Los);Alemania;1
Ambos sexos;41063 Molares (Los);Total Africa;1
Ambos sexos;41063 Molares (Los);Marruecos;0
Ambos sexos;41063 Molares (Los);Total América;1
Ambos sexos;41063 Molares (Los);Colombia;1
Ambos sexos;41063 Molares (Los);Ecuador;0
Ambos sexos;41063 Molares (Los);Total Asia;0
Ambos sexos;41063 Molares (Los);Resto;0
Ambos sexos;41064 Montellano;Total Unión Europea;1
Ambos sexos;41064 Montellano;Reino Unido;0
Ambos sexos;41064 Montellano;Alemania;0
Ambos sexos;41064 Montellano;Total Africa;1
Ambos sexos;41064 Montellano;Marruecos;0
Ambos sexos;41064 Montellano;Total América;8
Ambos sexos;41064 Montellano;Colombia;7
Ambos sexos;41064 Montellano;Ecuador;0
Ambos sexos;41064 Montellano;Total Asia;0
Ambos sexos;41064 Montellano;Resto;0
Ambos sexos;41065 Morón de la Frontera;Total Unión Europea;15
Ambos sexos;41065 Morón de la Frontera;Reino Unido;2
Ambos sexos;41065 Morón de la Frontera;Alemania;6
Ambos sexos;41065 Morón de la Frontera;Total Africa;15
Ambos sexos;41065 Morón de la Frontera;Marruecos;10
Ambos sexos;41065 Morón de la Frontera;Total América;68
Ambos sexos;41065 Morón de la Frontera;Colombia;24
Ambos sexos;41065 Morón de la Frontera;Ecuador;6
Ambos sexos;41065 Morón de la Frontera;Total Asia;4
Ambos sexos;41065 Morón de la Frontera;Resto;1
Ambos sexos;41066 Navas de la Concepción (Las);Total Unión Europea;1
Ambos sexos;41066 Navas de la Concepción (Las);Reino Unido;0
Ambos sexos;41066 Navas de la Concepción (Las);Alemania;0
Ambos sexos;41066 Navas de la Concepción (Las);Total Africa;0
Ambos sexos;41066 Navas de la Concepción (Las);Marruecos;0
Ambos sexos;41066 Navas de la Concepción (Las);Total América;0
Ambos sexos;41066 Navas de la Concepción (Las);Colombia;0
Ambos sexos;41066 Navas de la Concepción (Las);Ecuador;0
Ambos sexos;41066 Navas de la Concepción (Las);Total Asia;0
Ambos sexos;41066 Navas de la Concepción (Las);Resto;0
Ambos sexos;41067 Olivares;Total Unión Europea;12
Ambos sexos;41067 Olivares;Reino Unido;0
Ambos sexos;41067 Olivares;Alemania;3
Ambos sexos;41067 Olivares;Total Africa;32
Ambos sexos;41067 Olivares;Marruecos;27
Ambos sexos;41067 Olivares;Total América;12
Ambos sexos;41067 Olivares;Colombia;0
Ambos sexos;41067 Olivares;Ecuador;3
Ambos sexos;41067 Olivares;Total Asia;7
Ambos sexos;41067 Olivares;Resto;1
Ambos sexos;41068 Osuna;Total Unión Europea;5
Ambos sexos;41068 Osuna;Reino Unido;2
Ambos sexos;41068 Osuna;Alemania;1
Ambos sexos;41068 Osuna;Total Africa;9
Ambos sexos;41068 Osuna;Marruecos;8
Ambos sexos;41068 Osuna;Total América;5
Ambos sexos;41068 Osuna;Colombia;3
Ambos sexos;41068 Osuna;Ecuador;1
Ambos sexos;41068 Osuna;Total Asia;0
Ambos sexos;41068 Osuna;Resto;0
Ambos sexos;41069 Palacios y Villafranca (Los);Total Unión Europea;44
Ambos sexos;41069 Palacios y Villafranca (Los);Reino Unido;1
Ambos sexos;41069 Palacios y Villafranca (Los);Alemania;2
Ambos sexos;41069 Palacios y Villafranca (Los);Total Africa;76
Ambos sexos;41069 Palacios y Villafranca (Los);Marruecos;73
Ambos sexos;41069 Palacios y Villafranca (Los);Total América;62
Ambos sexos;41069 Palacios y Villafranca (Los);Colombia;23
Ambos sexos;41069 Palacios y Villafranca (Los);Ecuador;14
Ambos sexos;41069 Palacios y Villafranca (Los);Total Asia;3
Ambos sexos;41069 Palacios y Villafranca (Los);Resto;4
Ambos sexos;41070 Palomares del Río;Total Unión Europea;23
Ambos sexos;41070 Palomares del Río;Reino Unido;9
Ambos sexos;41070 Palomares del Río;Alemania;5
Ambos sexos;41070 Palomares del Río;Total Africa;3
Ambos sexos;41070 Palomares del Río;Marruecos;0
Ambos sexos;41070 Palomares del Río;Total América;20
Ambos sexos;41070 Palomares del Río;Colombia;1
Ambos sexos;41070 Palomares del Río;Ecuador;1
Ambos sexos;41070 Palomares del Río;Total Asia;0
Ambos sexos;41070 Palomares del Río;Resto;0
Ambos sexos;41071 Paradas;Total Unión Europea;7
Ambos sexos;41071 Paradas;Reino Unido;0
Ambos sexos;41071 Paradas;Alemania;1
Ambos sexos;41071 Paradas;Total Africa;4
Ambos sexos;41071 Paradas;Marruecos;4
Ambos sexos;41071 Paradas;Total América;10
Ambos sexos;41071 Paradas;Colombia;7
Ambos sexos;41071 Paradas;Ecuador;1
Ambos sexos;41071 Paradas;Total Asia;0
Ambos sexos;41071 Paradas;Resto;0
Ambos sexos;41072 Pedrera;Total Unión Europea;2
Ambos sexos;41072 Pedrera;Reino Unido;1
Ambos sexos;41072 Pedrera;Alemania;0
Ambos sexos;41072 Pedrera;Total Africa;5
Ambos sexos;41072 Pedrera;Marruecos;5
Ambos sexos;41072 Pedrera;Total América;5
Ambos sexos;41072 Pedrera;Colombia;0
Ambos sexos;41072 Pedrera;Ecuador;3
Ambos sexos;41072 Pedrera;Total Asia;0
Ambos sexos;41072 Pedrera;Resto;1
Ambos sexos;41073 Pedroso (El);Total Unión Europea;5
Ambos sexos;41073 Pedroso (El);Reino Unido;1
Ambos sexos;41073 Pedroso (El);Alemania;0
Ambos sexos;41073 Pedroso (El);Total Africa;6
Ambos sexos;41073 Pedroso (El);Marruecos;5
Ambos sexos;41073 Pedroso (El);Total América;9
Ambos sexos;41073 Pedroso (El);Colombia;0
Ambos sexos;41073 Pedroso (El);Ecuador;4
Ambos sexos;41073 Pedroso (El);Total Asia;1
Ambos sexos;41073 Pedroso (El);Resto;0
Ambos sexos;41074 Peñaflor;Total Unión Europea;0
Ambos sexos;41074 Peñaflor;Reino Unido;0
Ambos sexos;41074 Peñaflor;Alemania;0
Ambos sexos;41074 Peñaflor;Total Africa;1
Ambos sexos;41074 Peñaflor;Marruecos;1
Ambos sexos;41074 Peñaflor;Total América;3
Ambos sexos;41074 Peñaflor;Colombia;1
Ambos sexos;41074 Peñaflor;Ecuador;0
Ambos sexos;41074 Peñaflor;Total Asia;0
Ambos sexos;41074 Peñaflor;Resto;0
Ambos sexos;41075 Pilas;Total Unión Europea;10
Ambos sexos;41075 Pilas;Reino Unido;1
Ambos sexos;41075 Pilas;Alemania;2
Ambos sexos;41075 Pilas;Total Africa;31
Ambos sexos;41075 Pilas;Marruecos;28
Ambos sexos;41075 Pilas;Total América;16
Ambos sexos;41075 Pilas;Colombia;1
Ambos sexos;41075 Pilas;Ecuador;9
Ambos sexos;41075 Pilas;Total Asia;0
Ambos sexos;41075 Pilas;Resto;0
Ambos sexos;41076 Pruna;Total Unión Europea;0
Ambos sexos;41076 Pruna;Reino Unido;0
Ambos sexos;41076 Pruna;Alemania;0
Ambos sexos;41076 Pruna;Total Africa;1
Ambos sexos;41076 Pruna;Marruecos;0
Ambos sexos;41076 Pruna;Total América;0
Ambos sexos;41076 Pruna;Colombia;0
Ambos sexos;41076 Pruna;Ecuador;0
Ambos sexos;41076 Pruna;Total Asia;0
Ambos sexos;41076 Pruna;Resto;0
Ambos sexos;41077 Puebla de Cazalla (La);Total Unión Europea;4
Ambos sexos;41077 Puebla de Cazalla (La);Reino Unido;1
Ambos sexos;41077 Puebla de Cazalla (La);Alemania;0
Ambos sexos;41077 Puebla de Cazalla (La);Total Africa;37
Ambos sexos;41077 Puebla de Cazalla (La);Marruecos;37
Ambos sexos;41077 Puebla de Cazalla (La);Total América;10
Ambos sexos;41077 Puebla de Cazalla (La);Colombia;1
Ambos sexos;41077 Puebla de Cazalla (La);Ecuador;4
Ambos sexos;41077 Puebla de Cazalla (La);Total Asia;0
Ambos sexos;41077 Puebla de Cazalla (La);Resto;0
Ambos sexos;41078 Puebla de los Infantes (La);Total Unión Europea;4
Ambos sexos;41078 Puebla de los Infantes (La);Reino Unido;0
Ambos sexos;41078 Puebla de los Infantes (La);Alemania;1
Ambos sexos;41078 Puebla de los Infantes (La);Total Africa;0
Ambos sexos;41078 Puebla de los Infantes (La);Marruecos;0
Ambos sexos;41078 Puebla de los Infantes (La);Total América;0
Ambos sexos;41078 Puebla de los Infantes (La);Colombia;0
Ambos sexos;41078 Puebla de los Infantes (La);Ecuador;0
Ambos sexos;41078 Puebla de los Infantes (La);Total Asia;0
Ambos sexos;41078 Puebla de los Infantes (La);Resto;0
Ambos sexos;41079 Puebla del Río (La);Total Unión Europea;15
Ambos sexos;41079 Puebla del Río (La);Reino Unido;0
Ambos sexos;41079 Puebla del Río (La);Alemania;4
Ambos sexos;41079 Puebla del Río (La);Total Africa;24
Ambos sexos;41079 Puebla del Río (La);Marruecos;2
Ambos sexos;41079 Puebla del Río (La);Total América;43
Ambos sexos;41079 Puebla del Río (La);Colombia;11
Ambos sexos;41079 Puebla del Río (La);Ecuador;2
Ambos sexos;41079 Puebla del Río (La);Total Asia;2
Ambos sexos;41079 Puebla del Río (La);Resto;0
Ambos sexos;41080 Real de la Jara (El);Total Unión Europea;1
Ambos sexos;41080 Real de la Jara (El);Reino Unido;0
Ambos sexos;41080 Real de la Jara (El);Alemania;1
Ambos sexos;41080 Real de la Jara (El);Total Africa;2
Ambos sexos;41080 Real de la Jara (El);Marruecos;2
Ambos sexos;41080 Real de la Jara (El);Total América;0
Ambos sexos;41080 Real de la Jara (El);Colombia;0
Ambos sexos;41080 Real de la Jara (El);Ecuador;0
Ambos sexos;41080 Real de la Jara (El);Total Asia;0
Ambos sexos;41080 Real de la Jara (El);Resto;0
Ambos sexos;41081 Rinconada (La);Total Unión Europea;57
Ambos sexos;41081 Rinconada (La);Reino Unido;1
Ambos sexos;41081 Rinconada (La);Alemania;18
Ambos sexos;41081 Rinconada (La);Total Africa;128
Ambos sexos;41081 Rinconada (La);Marruecos;51
Ambos sexos;41081 Rinconada (La);Total América;57
Ambos sexos;41081 Rinconada (La);Colombia;18
Ambos sexos;41081 Rinconada (La);Ecuador;4
Ambos sexos;41081 Rinconada (La);Total Asia;17
Ambos sexos;41081 Rinconada (La);Resto;2
Ambos sexos;41082 Roda de Andalucía (La);Total Unión Europea;4
Ambos sexos;41082 Roda de Andalucía (La);Reino Unido;0
Ambos sexos;41082 Roda de Andalucía (La);Alemania;0
Ambos sexos;41082 Roda de Andalucía (La);Total Africa;6
Ambos sexos;41082 Roda de Andalucía (La);Marruecos;5
Ambos sexos;41082 Roda de Andalucía (La);Total América;1
Ambos sexos;41082 Roda de Andalucía (La);Colombia;1
Ambos sexos;41082 Roda de Andalucía (La);Ecuador;0
Ambos sexos;41082 Roda de Andalucía (La);Total Asia;0
Ambos sexos;41082 Roda de Andalucía (La);Resto;0
Ambos sexos;41083 Ronquillo (El);Total Unión Europea;4
Ambos sexos;41083 Ronquillo (El);Reino Unido;1
Ambos sexos;41083 Ronquillo (El);Alemania;3
Ambos sexos;41083 Ronquillo (El);Total Africa;0
Ambos sexos;41083 Ronquillo (El);Marruecos;0
Ambos sexos;41083 Ronquillo (El);Total América;1
Ambos sexos;41083 Ronquillo (El);Colombia;0
Ambos sexos;41083 Ronquillo (El);Ecuador;0
Ambos sexos;41083 Ronquillo (El);Total Asia;0
Ambos sexos;41083 Ronquillo (El);Resto;0
Ambos sexos;41084 Rubio (El);Total Unión Europea;0
Ambos sexos;41084 Rubio (El);Reino Unido;0
Ambos sexos;41084 Rubio (El);Alemania;0
Ambos sexos;41084 Rubio (El);Total Africa;1
Ambos sexos;41084 Rubio (El);Marruecos;1
Ambos sexos;41084 Rubio (El);Total América;0
Ambos sexos;41084 Rubio (El);Colombia;0
Ambos sexos;41084 Rubio (El);Ecuador;0
Ambos sexos;41084 Rubio (El);Total Asia;0
Ambos sexos;41084 Rubio (El);Resto;0
Ambos sexos;41085 Salteras;Total Unión Europea;22
Ambos sexos;41085 Salteras;Reino Unido;9
Ambos sexos;41085 Salteras;Alemania;0
Ambos sexos;41085 Salteras;Total Africa;1
Ambos sexos;41085 Salteras;Marruecos;1
Ambos sexos;41085 Salteras;Total América;12
Ambos sexos;41085 Salteras;Colombia;3
Ambos sexos;41085 Salteras;Ecuador;0
Ambos sexos;41085 Salteras;Total Asia;0
Ambos sexos;41085 Salteras;Resto;1
Ambos sexos;41086 San Juan de Aznalfarache;Total Unión Europea;40
Ambos sexos;41086 San Juan de Aznalfarache;Reino Unido;4
Ambos sexos;41086 San Juan de Aznalfarache;Alemania;10
Ambos sexos;41086 San Juan de Aznalfarache;Total Africa;76
Ambos sexos;41086 San Juan de Aznalfarache;Marruecos;39
Ambos sexos;41086 San Juan de Aznalfarache;Total América;157
Ambos sexos;41086 San Juan de Aznalfarache;Colombia;30
Ambos sexos;41086 San Juan de Aznalfarache;Ecuador;48
Ambos sexos;41086 San Juan de Aznalfarache;Total Asia;8
Ambos sexos;41086 San Juan de Aznalfarache;Resto;0
Ambos sexos;41087 Sanlúcar la Mayor;Total Unión Europea;51
Ambos sexos;41087 Sanlúcar la Mayor;Reino Unido;14
Ambos sexos;41087 Sanlúcar la Mayor;Alemania;7
Ambos sexos;41087 Sanlúcar la Mayor;Total Africa;34
Ambos sexos;41087 Sanlúcar la Mayor;Marruecos;22
Ambos sexos;41087 Sanlúcar la Mayor;Total América;49
Ambos sexos;41087 Sanlúcar la Mayor;Colombia;18
Ambos sexos;41087 Sanlúcar la Mayor;Ecuador;14
Ambos sexos;41087 Sanlúcar la Mayor;Total Asia;3
Ambos sexos;41087 Sanlúcar la Mayor;Resto;0
Ambos sexos;41088 San Nicolás del Puerto;Total Unión Europea;1
Ambos sexos;41088 San Nicolás del Puerto;Reino Unido;0
Ambos sexos;41088 San Nicolás del Puerto;Alemania;1
Ambos sexos;41088 San Nicolás del Puerto;Total Africa;0
Ambos sexos;41088 San Nicolás del Puerto;Marruecos;0
Ambos sexos;41088 San Nicolás del Puerto;Total América;4
Ambos sexos;41088 San Nicolás del Puerto;Colombia;3
Ambos sexos;41088 San Nicolás del Puerto;Ecuador;0
Ambos sexos;41088 San Nicolás del Puerto;Total Asia;0
Ambos sexos;41088 San Nicolás del Puerto;Resto;0
Ambos sexos;41089 Santiponce;Total Unión Europea;18
Ambos sexos;41089 Santiponce;Reino Unido;0
Ambos sexos;41089 Santiponce;Alemania;2
Ambos sexos;41089 Santiponce;Total Africa;24
Ambos sexos;41089 Santiponce;Marruecos;14
Ambos sexos;41089 Santiponce;Total América;22
Ambos sexos;41089 Santiponce;Colombia;9
Ambos sexos;41089 Santiponce;Ecuador;0
Ambos sexos;41089 Santiponce;Total Asia;4
Ambos sexos;41089 Santiponce;Resto;0
Ambos sexos;41090 Saucejo (El);Total Unión Europea;7
Ambos sexos;41090 Saucejo (El);Reino Unido;6
Ambos sexos;41090 Saucejo (El);Alemania;0
Ambos sexos;41090 Saucejo (El);Total Africa;0
Ambos sexos;41090 Saucejo (El);Marruecos;0
Ambos sexos;41090 Saucejo (El);Total América;1
Ambos sexos;41090 Saucejo (El);Colombia;0
Ambos sexos;41090 Saucejo (El);Ecuador;1
Ambos sexos;41090 Saucejo (El);Total Asia;0
Ambos sexos;41090 Saucejo (El);Resto;0
Ambos sexos;41091 Sevilla;Total Unión Europea;2.031
Ambos sexos;41091 Sevilla;Reino Unido;303
Ambos sexos;41091 Sevilla;Alemania;344
Ambos sexos;41091 Sevilla;Total Africa;2.573
Ambos sexos;41091 Sevilla;Marruecos;1.547
Ambos sexos;41091 Sevilla;Total América;4.190
Ambos sexos;41091 Sevilla;Colombia;1.039
Ambos sexos;41091 Sevilla;Ecuador;828
Ambos sexos;41091 Sevilla;Total Asia;826
Ambos sexos;41091 Sevilla;Resto;20
Ambos sexos;41092 Tocina;Total Unión Europea;5
Ambos sexos;41092 Tocina;Reino Unido;0
Ambos sexos;41092 Tocina;Alemania;0
Ambos sexos;41092 Tocina;Total Africa;13
Ambos sexos;41092 Tocina;Marruecos;9
Ambos sexos;41092 Tocina;Total América;17
Ambos sexos;41092 Tocina;Colombia;0
Ambos sexos;41092 Tocina;Ecuador;10
Ambos sexos;41092 Tocina;Total Asia;1
Ambos sexos;41092 Tocina;Resto;10
Ambos sexos;41093 Tomares;Total Unión Europea;127
Ambos sexos;41093 Tomares;Reino Unido;15
Ambos sexos;41093 Tomares;Alemania;26
Ambos sexos;41093 Tomares;Total Africa;33
Ambos sexos;41093 Tomares;Marruecos;20
Ambos sexos;41093 Tomares;Total América;144
Ambos sexos;41093 Tomares;Colombia;22
Ambos sexos;41093 Tomares;Ecuador;11
Ambos sexos;41093 Tomares;Total Asia;23
Ambos sexos;41093 Tomares;Resto;6
Ambos sexos;41094 Umbrete;Total Unión Europea;5
Ambos sexos;41094 Umbrete;Reino Unido;0
Ambos sexos;41094 Umbrete;Alemania;1
Ambos sexos;41094 Umbrete;Total Africa;13
Ambos sexos;41094 Umbrete;Marruecos;3
Ambos sexos;41094 Umbrete;Total América;19
Ambos sexos;41094 Umbrete;Colombia;7
Ambos sexos;41094 Umbrete;Ecuador;1
Ambos sexos;41094 Umbrete;Total Asia;1
Ambos sexos;41094 Umbrete;Resto;0
Ambos sexos;41095 Utrera;Total Unión Europea;45
Ambos sexos;41095 Utrera;Reino Unido;5
Ambos sexos;41095 Utrera;Alemania;12
Ambos sexos;41095 Utrera;Total Africa;89
Ambos sexos;41095 Utrera;Marruecos;68
Ambos sexos;41095 Utrera;Total América;77
Ambos sexos;41095 Utrera;Colombia;14
Ambos sexos;41095 Utrera;Ecuador;14
Ambos sexos;41095 Utrera;Total Asia;15
Ambos sexos;41095 Utrera;Resto;2
Ambos sexos;41096 Valencina de la Concepción;Total Unión Europea;67
Ambos sexos;41096 Valencina de la Concepción;Reino Unido;9
Ambos sexos;41096 Valencina de la Concepción;Alemania;7
Ambos sexos;41096 Valencina de la Concepción;Total Africa;9
Ambos sexos;41096 Valencina de la Concepción;Marruecos;8
Ambos sexos;41096 Valencina de la Concepción;Total América;48
Ambos sexos;41096 Valencina de la Concepción;Colombia;4
Ambos sexos;41096 Valencina de la Concepción;Ecuador;3
Ambos sexos;41096 Valencina de la Concepción;Total Asia;1
Ambos sexos;41096 Valencina de la Concepción;Resto;4
Ambos sexos;41097 Villamanrique de la Condesa;Total Unión Europea;1
Ambos sexos;41097 Villamanrique de la Condesa;Reino Unido;0
Ambos sexos;41097 Villamanrique de la Condesa;Alemania;1
Ambos sexos;41097 Villamanrique de la Condesa;Total Africa;16
Ambos sexos;41097 Villamanrique de la Condesa;Marruecos;15
Ambos sexos;41097 Villamanrique de la Condesa;Total América;0
Ambos sexos;41097 Villamanrique de la Condesa;Colombia;0
Ambos sexos;41097 Villamanrique de la Condesa;Ecuador;0
Ambos sexos;41097 Villamanrique de la Condesa;Total Asia;0
Ambos sexos;41097 Villamanrique de la Condesa;Resto;0
Ambos sexos;41098 Villanueva del Ariscal;Total Unión Europea;16
Ambos sexos;41098 Villanueva del Ariscal;Reino Unido;1
Ambos sexos;41098 Villanueva del Ariscal;Alemania;7
Ambos sexos;41098 Villanueva del Ariscal;Total Africa;10
Ambos sexos;41098 Villanueva del Ariscal;Marruecos;8
Ambos sexos;41098 Villanueva del Ariscal;Total América;17
Ambos sexos;41098 Villanueva del Ariscal;Colombia;0
Ambos sexos;41098 Villanueva del Ariscal;Ecuador;0
Ambos sexos;41098 Villanueva del Ariscal;Total Asia;1
Ambos sexos;41098 Villanueva del Ariscal;Resto;0
Ambos sexos;41099 Villanueva del Río y Minas;Total Unión Europea;3
Ambos sexos;41099 Villanueva del Río y Minas;Reino Unido;0
Ambos sexos;41099 Villanueva del Río y Minas;Alemania;1
Ambos sexos;41099 Villanueva del Río y Minas;Total Africa;7
Ambos sexos;41099 Villanueva del Río y Minas;Marruecos;3
Ambos sexos;41099 Villanueva del Río y Minas;Total América;3
Ambos sexos;41099 Villanueva del Río y Minas;Colombia;0
Ambos sexos;41099 Villanueva del Río y Minas;Ecuador;0
Ambos sexos;41099 Villanueva del Río y Minas;Total Asia;0
Ambos sexos;41099 Villanueva del Río y Minas;Resto;0
Ambos sexos;41100 Villanueva de San Juan;Total Unión Europea;4
Ambos sexos;41100 Villanueva de San Juan;Reino Unido;4
Ambos sexos;41100 Villanueva de San Juan;Alemania;0
Ambos sexos;41100 Villanueva de San Juan;Total Africa;2
Ambos sexos;41100 Villanueva de San Juan;Marruecos;0
Ambos sexos;41100 Villanueva de San Juan;Total América;0
Ambos sexos;41100 Villanueva de San Juan;Colombia;0
Ambos sexos;41100 Villanueva de San Juan;Ecuador;0
Ambos sexos;41100 Villanueva de San Juan;Total Asia;0
Ambos sexos;41100 Villanueva de San Juan;Resto;0
Ambos sexos;41101 Villaverde del Río;Total Unión Europea;4
Ambos sexos;41101 Villaverde del Río;Reino Unido;1
Ambos sexos;41101 Villaverde del Río;Alemania;0
Ambos sexos;41101 Villaverde del Río;Total Africa;10
Ambos sexos;41101 Villaverde del Río;Marruecos;5
Ambos sexos;41101 Villaverde del Río;Total América;5
Ambos sexos;41101 Villaverde del Río;Colombia;2
Ambos sexos;41101 Villaverde del Río;Ecuador;0
Ambos sexos;41101 Villaverde del Río;Total Asia;5
Ambos sexos;41101 Villaverde del Río;Resto;0
Ambos sexos;41102 Viso del Alcor (El);Total Unión Europea;7
Ambos sexos;41102 Viso del Alcor (El);Reino Unido;0
Ambos sexos;41102 Viso del Alcor (El);Alemania;1
Ambos sexos;41102 Viso del Alcor (El);Total Africa;39
Ambos sexos;41102 Viso del Alcor (El);Marruecos;30
Ambos sexos;41102 Viso del Alcor (El);Total América;14
Ambos sexos;41102 Viso del Alcor (El);Colombia;1
Ambos sexos;41102 Viso del Alcor (El);Ecuador;7
Ambos sexos;41102 Viso del Alcor (El);Total Asia;0
Ambos sexos;41102 Viso del Alcor (El);Resto;0
Ambos sexos;41901 Cañada Rosal;Total Unión Europea;1
Ambos sexos;41901 Cañada Rosal;Reino Unido;0
Ambos sexos;41901 Cañada Rosal;Alemania;1
Ambos sexos;41901 Cañada Rosal;Total Africa;6
Ambos sexos;41901 Cañada Rosal;Marruecos;6
Ambos sexos;41901 Cañada Rosal;Total América;1
Ambos sexos;41901 Cañada Rosal;Colombia;0
Ambos sexos;41901 Cañada Rosal;Ecuador;1
Ambos sexos;41901 Cañada Rosal;Total Asia;0
Ambos sexos;41901 Cañada Rosal;Resto;0
Ambos sexos;41902 Isla Mayor;Total Unión Europea;0
