Sexo;Municipios;Lugar de nacimiento;Total
Ambos sexos;04010-Alhabia;Uruguay;0
Ambos sexos;04010-Alhabia;Venezuela;0
Ambos sexos;04010-Alhabia;Total Asia;0
Ambos sexos;04010-Alhabia;China;0
Ambos sexos;04010-Alhabia;Pakistán;0
Ambos sexos;04010-Alhabia;Oceanía;0
Ambos sexos;04011-Alhama de Almería;Total Población;3.724
Ambos sexos;04011-Alhama de Almería;Nacidos en España;3.308
Ambos sexos;04011-Alhama de Almería;Nacidos en el Extranjero;416
Ambos sexos;04011-Alhama de Almería;Total Europa;310
Ambos sexos;04011-Alhama de Almería;Total Unión Europea;296
Ambos sexos;04011-Alhama de Almería;Alemania;9
Ambos sexos;04011-Alhama de Almería;Bulgaria;25
Ambos sexos;04011-Alhama de Almería;Francia;34
Ambos sexos;04011-Alhama de Almería;Italia;1
Ambos sexos;04011-Alhama de Almería;Polonia;4
Ambos sexos;04011-Alhama de Almería;Portugal;8
Ambos sexos;04011-Alhama de Almería;Reino Unido;36
Ambos sexos;04011-Alhama de Almería;Rumanía;164
Ambos sexos;04011-Alhama de Almería;Total Europa No Comunitaria;14
Ambos sexos;04011-Alhama de Almería;Rusia;7
Ambos sexos;04011-Alhama de Almería;Ucrania;0
Ambos sexos;04011-Alhama de Almería;Total Africa;32
Ambos sexos;04011-Alhama de Almería;Argelia;3
Ambos sexos;04011-Alhama de Almería;Marruecos;17
Ambos sexos;04011-Alhama de Almería;Nigeria;0
Ambos sexos;04011-Alhama de Almería;Senegal;7
Ambos sexos;04011-Alhama de Almería;Total América;71
Ambos sexos;04011-Alhama de Almería;Argentina;51
Ambos sexos;04011-Alhama de Almería;Bolivia;1
Ambos sexos;04011-Alhama de Almería;Brasil;1
Ambos sexos;04011-Alhama de Almería;Colombia;2
Ambos sexos;04011-Alhama de Almería;Cuba;2
Ambos sexos;04011-Alhama de Almería;Chile;0
Ambos sexos;04011-Alhama de Almería;Ecuador;0
Ambos sexos;04011-Alhama de Almería;Paraguay;0
Ambos sexos;04011-Alhama de Almería;Perú;0
Ambos sexos;04011-Alhama de Almería;Rep. Dominicana;1
Ambos sexos;04011-Alhama de Almería;Uruguay;0
Ambos sexos;04011-Alhama de Almería;Venezuela;8
Ambos sexos;04011-Alhama de Almería;Total Asia;3
Ambos sexos;04011-Alhama de Almería;China;1
Ambos sexos;04011-Alhama de Almería;Pakistán;0
Ambos sexos;04011-Alhama de Almería;Oceanía;0
Ambos sexos;04012-Alicún;Total Población;261
Ambos sexos;04012-Alicún;Nacidos en España;255
Ambos sexos;04012-Alicún;Nacidos en el Extranjero;6
Ambos sexos;04012-Alicún;Total Europa;5
Ambos sexos;04012-Alicún;Total Unión Europea;4
Ambos sexos;04012-Alicún;Alemania;1
Ambos sexos;04012-Alicún;Bulgaria;0
Ambos sexos;04012-Alicún;Francia;0
Ambos sexos;04012-Alicún;Italia;0
Ambos sexos;04012-Alicún;Polonia;0
Ambos sexos;04012-Alicún;Portugal;0
Ambos sexos;04012-Alicún;Reino Unido;0
Ambos sexos;04012-Alicún;Rumanía;0
Ambos sexos;04012-Alicún;Total Europa No Comunitaria;1
Ambos sexos;04012-Alicún;Rusia;1
Ambos sexos;04012-Alicún;Ucrania;0
Ambos sexos;04012-Alicún;Total Africa;1
Ambos sexos;04012-Alicún;Argelia;0
Ambos sexos;04012-Alicún;Marruecos;1
Ambos sexos;04012-Alicún;Nigeria;0
Ambos sexos;04012-Alicún;Senegal;0
Ambos sexos;04012-Alicún;Total América;0
Ambos sexos;04012-Alicún;Argentina;0
Ambos sexos;04012-Alicún;Bolivia;0
Ambos sexos;04012-Alicún;Brasil;0
Ambos sexos;04012-Alicún;Colombia;0
Ambos sexos;04012-Alicún;Cuba;0
Ambos sexos;04012-Alicún;Chile;0
Ambos sexos;04012-Alicún;Ecuador;0
Ambos sexos;04012-Alicún;Paraguay;0
Ambos sexos;04012-Alicún;Perú;0
Ambos sexos;04012-Alicún;Rep. Dominicana;0
Ambos sexos;04012-Alicún;Uruguay;0
Ambos sexos;04012-Alicún;Venezuela;0
Ambos sexos;04012-Alicún;Total Asia;0
Ambos sexos;04012-Alicún;China;0
Ambos sexos;04012-Alicún;Pakistán;0
Ambos sexos;04012-Alicún;Oceanía;0
Ambos sexos;04013-Almería;Total Población;187.521
Ambos sexos;04013-Almería;Nacidos en España;165.970
Ambos sexos;04013-Almería;Nacidos en el Extranjero;21.551
Ambos sexos;04013-Almería;Total Europa;6.515
Ambos sexos;04013-Almería;Total Unión Europea;5.639
Ambos sexos;04013-Almería;Alemania;665
Ambos sexos;04013-Almería;Bulgaria;450
Ambos sexos;04013-Almería;Francia;736
Ambos sexos;04013-Almería;Italia;204
Ambos sexos;04013-Almería;Polonia;65
Ambos sexos;04013-Almería;Portugal;74
Ambos sexos;04013-Almería;Reino Unido;173
Ambos sexos;04013-Almería;Rumanía;2.471
Ambos sexos;04013-Almería;Total Europa No Comunitaria;876
Ambos sexos;04013-Almería;Rusia;539
Ambos sexos;04013-Almería;Ucrania;121
Ambos sexos;04013-Almería;Total Africa;7.638
Ambos sexos;04013-Almería;Argelia;192
Ambos sexos;04013-Almería;Marruecos;6.814
Ambos sexos;04013-Almería;Nigeria;39
Ambos sexos;04013-Almería;Senegal;239
Ambos sexos;04013-Almería;Total América;6.737
Ambos sexos;04013-Almería;Argentina;2.182
Ambos sexos;04013-Almería;Bolivia;300
Ambos sexos;04013-Almería;Brasil;414
Ambos sexos;04013-Almería;Colombia;1.024
Ambos sexos;04013-Almería;Cuba;97
Ambos sexos;04013-Almería;Chile;145
Ambos sexos;04013-Almería;Ecuador;1.555
Ambos sexos;04013-Almería;Paraguay;28
Ambos sexos;04013-Almería;Perú;236
Ambos sexos;04013-Almería;Rep. Dominicana;132
Ambos sexos;04013-Almería;Uruguay;131
