Sexo;Municipios;Lugar de nacimiento;Total
Ambos sexos;29006-Algatocín;Paraguay;0
Ambos sexos;29006-Algatocín;Perú;0
Ambos sexos;29006-Algatocín;Rep. Dominicana;0
Ambos sexos;29006-Algatocín;Uruguay;1
Ambos sexos;29006-Algatocín;Venezuela;0
Ambos sexos;29006-Algatocín;Total Asia;1
Ambos sexos;29006-Algatocín;China;1
Ambos sexos;29006-Algatocín;Pakistán;0
Ambos sexos;29006-Algatocín;Oceanía;0
Ambos sexos;29007-Alhaurín de la Torre;Total Población;33.567
Ambos sexos;29007-Alhaurín de la Torre;Nacidos en España;29.265
Ambos sexos;29007-Alhaurín de la Torre;Nacidos en el Extranjero;4.302
Ambos sexos;29007-Alhaurín de la Torre;Total Europa;2.606
Ambos sexos;29007-Alhaurín de la Torre;Total Unión Europea;2.393
Ambos sexos;29007-Alhaurín de la Torre;Alemania;376
Ambos sexos;29007-Alhaurín de la Torre;Bulgaria;29
Ambos sexos;29007-Alhaurín de la Torre;Francia;240
Ambos sexos;29007-Alhaurín de la Torre;Italia;62
Ambos sexos;29007-Alhaurín de la Torre;Polonia;30
Ambos sexos;29007-Alhaurín de la Torre;Portugal;39
Ambos sexos;29007-Alhaurín de la Torre;Reino Unido;1.061
Ambos sexos;29007-Alhaurín de la Torre;Rumanía;102
Ambos sexos;29007-Alhaurín de la Torre;Total Europa No Comunitaria;213
Ambos sexos;29007-Alhaurín de la Torre;Rusia;35
Ambos sexos;29007-Alhaurín de la Torre;Ucrania;35
Ambos sexos;29007-Alhaurín de la Torre;Total Africa;485
Ambos sexos;29007-Alhaurín de la Torre;Argelia;14
Ambos sexos;29007-Alhaurín de la Torre;Marruecos;420
Ambos sexos;29007-Alhaurín de la Torre;Nigeria;22
Ambos sexos;29007-Alhaurín de la Torre;Senegal;2
Ambos sexos;29007-Alhaurín de la Torre;Total América;1.112
Ambos sexos;29007-Alhaurín de la Torre;Argentina;478
Ambos sexos;29007-Alhaurín de la Torre;Bolivia;34
Ambos sexos;29007-Alhaurín de la Torre;Brasil;72
Ambos sexos;29007-Alhaurín de la Torre;Colombia;116
Ambos sexos;29007-Alhaurín de la Torre;Cuba;51
Ambos sexos;29007-Alhaurín de la Torre;Chile;30
Ambos sexos;29007-Alhaurín de la Torre;Ecuador;70
Ambos sexos;29007-Alhaurín de la Torre;Paraguay;26
Ambos sexos;29007-Alhaurín de la Torre;Perú;37
Ambos sexos;29007-Alhaurín de la Torre;Rep. Dominicana;9
Ambos sexos;29007-Alhaurín de la Torre;Uruguay;60
Ambos sexos;29007-Alhaurín de la Torre;Venezuela;77
Ambos sexos;29007-Alhaurín de la Torre;Total Asia;86
Ambos sexos;29007-Alhaurín de la Torre;China;40
Ambos sexos;29007-Alhaurín de la Torre;Pakistán;1
Ambos sexos;29007-Alhaurín de la Torre;Oceanía;13
Ambos sexos;29008-Alhaurín el Grande;Total Población;22.785
Ambos sexos;29008-Alhaurín el Grande;Nacidos en España;17.673
Ambos sexos;29008-Alhaurín el Grande;Nacidos en el Extranjero;5.112
Ambos sexos;29008-Alhaurín el Grande;Total Europa;4.065
Ambos sexos;29008-Alhaurín el Grande;Total Unión Europea;3.973
Ambos sexos;29008-Alhaurín el Grande;Alemania;222
Ambos sexos;29008-Alhaurín el Grande;Bulgaria;17
Ambos sexos;29008-Alhaurín el Grande;Francia;112
Ambos sexos;29008-Alhaurín el Grande;Italia;27
Ambos sexos;29008-Alhaurín el Grande;Polonia;27
Ambos sexos;29008-Alhaurín el Grande;Portugal;11
Ambos sexos;29008-Alhaurín el Grande;Reino Unido;2.637
Ambos sexos;29008-Alhaurín el Grande;Rumanía;555
Ambos sexos;29008-Alhaurín el Grande;Total Europa No Comunitaria;92
Ambos sexos;29008-Alhaurín el Grande;Rusia;12
Ambos sexos;29008-Alhaurín el Grande;Ucrania;20
Ambos sexos;29008-Alhaurín el Grande;Total Africa;422
Ambos sexos;29008-Alhaurín el Grande;Argelia;3
Ambos sexos;29008-Alhaurín el Grande;Marruecos;388
Ambos sexos;29008-Alhaurín el Grande;Nigeria;8
Ambos sexos;29008-Alhaurín el Grande;Senegal;0
Ambos sexos;29008-Alhaurín el Grande;Total América;576
Ambos sexos;29008-Alhaurín el Grande;Argentina;278
Ambos sexos;29008-Alhaurín el Grande;Bolivia;27
Ambos sexos;29008-Alhaurín el Grande;Brasil;69
Ambos sexos;29008-Alhaurín el Grande;Colombia;34
Ambos sexos;29008-Alhaurín el Grande;Cuba;17
Ambos sexos;29008-Alhaurín el Grande;Chile;16
Ambos sexos;29008-Alhaurín el Grande;Ecuador;22
Ambos sexos;29008-Alhaurín el Grande;Paraguay;16
Ambos sexos;29008-Alhaurín el Grande;Perú;3
Ambos sexos;29008-Alhaurín el Grande;Rep. Dominicana;7
Ambos sexos;29008-Alhaurín el Grande;Uruguay;37
Ambos sexos;29008-Alhaurín el Grande;Venezuela;24
Ambos sexos;29008-Alhaurín el Grande;Total Asia;40
Ambos sexos;29008-Alhaurín el Grande;China;18
Ambos sexos;29008-Alhaurín el Grande;Pakistán;2
Ambos sexos;29008-Alhaurín el Grande;Oceanía;9
Ambos sexos;29009-Almáchar;Total Población;1.896
Ambos sexos;29009-Almáchar;Nacidos en España;1.820
Ambos sexos;29009-Almáchar;Nacidos en el Extranjero;76
Ambos sexos;29009-Almáchar;Total Europa;56
Ambos sexos;29009-Almáchar;Total Unión Europea;55
Ambos sexos;29009-Almáchar;Alemania;5
Ambos sexos;29009-Almáchar;Bulgaria;0
Ambos sexos;29009-Almáchar;Francia;0
Ambos sexos;29009-Almáchar;Italia;0
Ambos sexos;29009-Almáchar;Polonia;0
Ambos sexos;29009-Almáchar;Portugal;0
Ambos sexos;29009-Almáchar;Reino Unido;43
Ambos sexos;29009-Almáchar;Rumanía;2
Ambos sexos;29009-Almáchar;Total Europa No Comunitaria;1
Ambos sexos;29009-Almáchar;Rusia;1
Ambos sexos;29009-Almáchar;Ucrania;0
Ambos sexos;29009-Almáchar;Total Africa;3
Ambos sexos;29009-Almáchar;Argelia;0
Ambos sexos;29009-Almáchar;Marruecos;2
Ambos sexos;29009-Almáchar;Nigeria;0
Ambos sexos;29009-Almáchar;Senegal;0
Ambos sexos;29009-Almáchar;Total América;15
Ambos sexos;29009-Almáchar;Argentina;1
Ambos sexos;29009-Almáchar;Bolivia;0
Ambos sexos;29009-Almáchar;Brasil;1
Ambos sexos;29009-Almáchar;Colombia;2
Ambos sexos;29009-Almáchar;Cuba;0
Ambos sexos;29009-Almáchar;Chile;0
Ambos sexos;29009-Almáchar;Ecuador;1
Ambos sexos;29009-Almáchar;Paraguay;0
Ambos sexos;29009-Almáchar;Perú;2
Ambos sexos;29009-Almáchar;Rep. Dominicana;0
Ambos sexos;29009-Almáchar;Uruguay;3
Ambos sexos;29009-Almáchar;Venezuela;1
Ambos sexos;29009-Almáchar;Total Asia;2
Ambos sexos;29009-Almáchar;China;1
Ambos sexos;29009-Almáchar;Pakistán;0
Ambos sexos;29009-Almáchar;Oceanía;0
Ambos sexos;29010-Almargen;Total Población;2.153
Ambos sexos;29010-Almargen;Nacidos en España;2.034
Ambos sexos;29010-Almargen;Nacidos en el Extranjero;119
Ambos sexos;29010-Almargen;Total Europa;88
Ambos sexos;29010-Almargen;Total Unión Europea;75
Ambos sexos;29010-Almargen;Alemania;12
Ambos sexos;29010-Almargen;Bulgaria;1
Ambos sexos;29010-Almargen;Francia;6
Ambos sexos;29010-Almargen;Italia;0
Ambos sexos;29010-Almargen;Polonia;0
Ambos sexos;29010-Almargen;Portugal;0
Ambos sexos;29010-Almargen;Reino Unido;1
Ambos sexos;29010-Almargen;Rumanía;53
Ambos sexos;29010-Almargen;Total Europa No Comunitaria;13
Ambos sexos;29010-Almargen;Rusia;0
Ambos sexos;29010-Almargen;Ucrania;0
Ambos sexos;29010-Almargen;Total Africa;13
Ambos sexos;29010-Almargen;Argelia;1
Ambos sexos;29010-Almargen;Marruecos;12
Ambos sexos;29010-Almargen;Nigeria;0
Ambos sexos;29010-Almargen;Senegal;0
Ambos sexos;29010-Almargen;Total América;17
Ambos sexos;29010-Almargen;Argentina;0
Ambos sexos;29010-Almargen;Bolivia;3
Ambos sexos;29010-Almargen;Brasil;8
Ambos sexos;29010-Almargen;Colombia;2
Ambos sexos;29010-Almargen;Cuba;0
Ambos sexos;29010-Almargen;Chile;0
Ambos sexos;29010-Almargen;Ecuador;2
Ambos sexos;29010-Almargen;Paraguay;1
Ambos sexos;29010-Almargen;Perú;0
Ambos sexos;29010-Almargen;Rep. Dominicana;0
Ambos sexos;29010-Almargen;Uruguay;0
Ambos sexos;29010-Almargen;Venezuela;0
Ambos sexos;29010-Almargen;Total Asia;1
Ambos sexos;29010-Almargen;China;1
Ambos sexos;29010-Almargen;Pakistán;0
Ambos sexos;29010-Almargen;Oceanía;0
Ambos sexos;29011-Almogía;Total Población;4.316
Ambos sexos;29011-Almogía;Nacidos en España;3.824
Ambos sexos;29011-Almogía;Nacidos en el Extranjero;492
Ambos sexos;29011-Almogía;Total Europa;437
Ambos sexos;29011-Almogía;Total Unión Europea;426
Ambos sexos;29011-Almogía;Alemania;26
Ambos sexos;29011-Almogía;Bulgaria;1
Ambos sexos;29011-Almogía;Francia;9
Ambos sexos;29011-Almogía;Italia;3
Ambos sexos;29011-Almogía;Polonia;1
Ambos sexos;29011-Almogía;Portugal;1
Ambos sexos;29011-Almogía;Reino Unido;339
Ambos sexos;29011-Almogía;Rumanía;9
Ambos sexos;29011-Almogía;Total Europa No Comunitaria;11
Ambos sexos;29011-Almogía;Rusia;2
Ambos sexos;29011-Almogía;Ucrania;0
Ambos sexos;29011-Almogía;Total Africa;24
Ambos sexos;29011-Almogía;Argelia;0
Ambos sexos;29011-Almogía;Marruecos;17
Ambos sexos;29011-Almogía;Nigeria;6
Ambos sexos;29011-Almogía;Senegal;0
Ambos sexos;29011-Almogía;Total América;31
Ambos sexos;29011-Almogía;Argentina;13
Ambos sexos;29011-Almogía;Bolivia;8
Ambos sexos;29011-Almogía;Brasil;0
Ambos sexos;29011-Almogía;Colombia;3
Ambos sexos;29011-Almogía;Cuba;1
Ambos sexos;29011-Almogía;Chile;0
Ambos sexos;29011-Almogía;Ecuador;4
Ambos sexos;29011-Almogía;Paraguay;2
Ambos sexos;29011-Almogía;Perú;0
Ambos sexos;29011-Almogía;Rep. Dominicana;0
Ambos sexos;29011-Almogía;Uruguay;0
Ambos sexos;29011-Almogía;Venezuela;0
Ambos sexos;29011-Almogía;Total Asia;0
Ambos sexos;29011-Almogía;China;0
Ambos sexos;29011-Almogía;Pakistán;0
Ambos sexos;29011-Almogía;Oceanía;0
Ambos sexos;29012-Álora;Total Población;13.436
Ambos sexos;29012-Álora;Nacidos en España;12.072
Ambos sexos;29012-Álora;Nacidos en el Extranjero;1.364
Ambos sexos;29012-Álora;Total Europa;1.134
Ambos sexos;29012-Álora;Total Unión Europea;1.102
Ambos sexos;29012-Álora;Alemania;57
Ambos sexos;29012-Álora;Bulgaria;39
Ambos sexos;29012-Álora;Francia;25
Ambos sexos;29012-Álora;Italia;4
Ambos sexos;29012-Álora;Polonia;2
Ambos sexos;29012-Álora;Portugal;8
Ambos sexos;29012-Álora;Reino Unido;706
Ambos sexos;29012-Álora;Rumanía;175
Ambos sexos;29012-Álora;Total Europa No Comunitaria;32
Ambos sexos;29012-Álora;Rusia;3
Ambos sexos;29012-Álora;Ucrania;2
Ambos sexos;29012-Álora;Total Africa;96
Ambos sexos;29012-Álora;Argelia;1
Ambos sexos;29012-Álora;Marruecos;77
Ambos sexos;29012-Álora;Nigeria;4
Ambos sexos;29012-Álora;Senegal;1
Ambos sexos;29012-Álora;Total América;94
Ambos sexos;29012-Álora;Argentina;50
Ambos sexos;29012-Álora;Bolivia;1
Ambos sexos;29012-Álora;Brasil;6
Ambos sexos;29012-Álora;Colombia;8
Ambos sexos;29012-Álora;Cuba;2
Ambos sexos;29012-Álora;Chile;3
Ambos sexos;29012-Álora;Ecuador;12
Ambos sexos;29012-Álora;Paraguay;4
Ambos sexos;29012-Álora;Perú;1
