Sexo;Municipios;Nacionalidad (principales nacionalidades);Total
Ambos sexos;14053 Posadas;Colombia;9
Ambos sexos;14053 Posadas;Ecuador;0
Ambos sexos;14053 Posadas;Total Asia;0
Ambos sexos;14053 Posadas;Resto;0
Ambos sexos;14054 Pozoblanco;Total Unión Europea;20
Ambos sexos;14054 Pozoblanco;Reino Unido;2
Ambos sexos;14054 Pozoblanco;Alemania;8
Ambos sexos;14054 Pozoblanco;Total Africa;39
Ambos sexos;14054 Pozoblanco;Marruecos;39
Ambos sexos;14054 Pozoblanco;Total América;19
Ambos sexos;14054 Pozoblanco;Colombia;5
Ambos sexos;14054 Pozoblanco;Ecuador;3
Ambos sexos;14054 Pozoblanco;Total Asia;17
Ambos sexos;14054 Pozoblanco;Resto;0
Ambos sexos;14055 Priego de Córdoba;Total Unión Europea;18
Ambos sexos;14055 Priego de Córdoba;Reino Unido;6
Ambos sexos;14055 Priego de Córdoba;Alemania;1
Ambos sexos;14055 Priego de Córdoba;Total Africa;89
Ambos sexos;14055 Priego de Córdoba;Marruecos;80
Ambos sexos;14055 Priego de Córdoba;Total América;95
Ambos sexos;14055 Priego de Córdoba;Colombia;10
Ambos sexos;14055 Priego de Córdoba;Ecuador;60
Ambos sexos;14055 Priego de Córdoba;Total Asia;10
Ambos sexos;14055 Priego de Córdoba;Resto;0
Ambos sexos;14056 Puente Genil;Total Unión Europea;17
Ambos sexos;14056 Puente Genil;Reino Unido;2
Ambos sexos;14056 Puente Genil;Alemania;3
Ambos sexos;14056 Puente Genil;Total Africa;33
Ambos sexos;14056 Puente Genil;Marruecos;12
Ambos sexos;14056 Puente Genil;Total América;15
Ambos sexos;14056 Puente Genil;Colombia;5
Ambos sexos;14056 Puente Genil;Ecuador;0
Ambos sexos;14056 Puente Genil;Total Asia;4
Ambos sexos;14056 Puente Genil;Resto;0
Ambos sexos;14057 Rambla (La);Total Unión Europea;6
Ambos sexos;14057 Rambla (La);Reino Unido;0
Ambos sexos;14057 Rambla (La);Alemania;1
Ambos sexos;14057 Rambla (La);Total Africa;5
Ambos sexos;14057 Rambla (La);Marruecos;4
Ambos sexos;14057 Rambla (La);Total América;14
Ambos sexos;14057 Rambla (La);Colombia;9
Ambos sexos;14057 Rambla (La);Ecuador;0
Ambos sexos;14057 Rambla (La);Total Asia;0
Ambos sexos;14057 Rambla (La);Resto;0
Ambos sexos;14058 Rute;Total Unión Europea;4
Ambos sexos;14058 Rute;Reino Unido;2
Ambos sexos;14058 Rute;Alemania;2
Ambos sexos;14058 Rute;Total Africa;40
Ambos sexos;14058 Rute;Marruecos;39
Ambos sexos;14058 Rute;Total América;13
Ambos sexos;14058 Rute;Colombia;2
Ambos sexos;14058 Rute;Ecuador;5
Ambos sexos;14058 Rute;Total Asia;0
Ambos sexos;14058 Rute;Resto;0
Ambos sexos;14059 San Sebastián de los Ballesteros;Total Unión Europea;0
Ambos sexos;14059 San Sebastián de los Ballesteros;Reino Unido;0
Ambos sexos;14059 San Sebastián de los Ballesteros;Alemania;0
Ambos sexos;14059 San Sebastián de los Ballesteros;Total Africa;0
Ambos sexos;14059 San Sebastián de los Ballesteros;Marruecos;0
Ambos sexos;14059 San Sebastián de los Ballesteros;Total América;0
Ambos sexos;14059 San Sebastián de los Ballesteros;Colombia;0
Ambos sexos;14059 San Sebastián de los Ballesteros;Ecuador;0
Ambos sexos;14059 San Sebastián de los Ballesteros;Total Asia;0
Ambos sexos;14059 San Sebastián de los Ballesteros;Resto;0
Ambos sexos;14060 Santaella;Total Unión Europea;5
Ambos sexos;14060 Santaella;Reino Unido;0
Ambos sexos;14060 Santaella;Alemania;0
Ambos sexos;14060 Santaella;Total Africa;12
Ambos sexos;14060 Santaella;Marruecos;8
Ambos sexos;14060 Santaella;Total América;2
Ambos sexos;14060 Santaella;Colombia;1
Ambos sexos;14060 Santaella;Ecuador;1
Ambos sexos;14060 Santaella;Total Asia;0
Ambos sexos;14060 Santaella;Resto;0
Ambos sexos;14061 Santa Eufemia;Total Unión Europea;1
Ambos sexos;14061 Santa Eufemia;Reino Unido;0
Ambos sexos;14061 Santa Eufemia;Alemania;0
Ambos sexos;14061 Santa Eufemia;Total Africa;0
Ambos sexos;14061 Santa Eufemia;Marruecos;0
Ambos sexos;14061 Santa Eufemia;Total América;0
Ambos sexos;14061 Santa Eufemia;Colombia;0
Ambos sexos;14061 Santa Eufemia;Ecuador;0
Ambos sexos;14061 Santa Eufemia;Total Asia;0
Ambos sexos;14061 Santa Eufemia;Resto;0
Ambos sexos;14062 Torrecampo;Total Unión Europea;0
Ambos sexos;14062 Torrecampo;Reino Unido;0
Ambos sexos;14062 Torrecampo;Alemania;0
Ambos sexos;14062 Torrecampo;Total Africa;0
Ambos sexos;14062 Torrecampo;Marruecos;0
Ambos sexos;14062 Torrecampo;Total América;1
Ambos sexos;14062 Torrecampo;Colombia;0
Ambos sexos;14062 Torrecampo;Ecuador;0
Ambos sexos;14062 Torrecampo;Total Asia;0
Ambos sexos;14062 Torrecampo;Resto;0
Ambos sexos;14063 Valenzuela;Total Unión Europea;0
Ambos sexos;14063 Valenzuela;Reino Unido;0
Ambos sexos;14063 Valenzuela;Alemania;0
Ambos sexos;14063 Valenzuela;Total Africa;0
Ambos sexos;14063 Valenzuela;Marruecos;0
Ambos sexos;14063 Valenzuela;Total América;5
Ambos sexos;14063 Valenzuela;Colombia;2
Ambos sexos;14063 Valenzuela;Ecuador;3
Ambos sexos;14063 Valenzuela;Total Asia;0
Ambos sexos;14063 Valenzuela;Resto;0
Ambos sexos;14064 Valsequillo;Total Unión Europea;0
Ambos sexos;14064 Valsequillo;Reino Unido;0
Ambos sexos;14064 Valsequillo;Alemania;0
Ambos sexos;14064 Valsequillo;Total Africa;0
Ambos sexos;14064 Valsequillo;Marruecos;0
Ambos sexos;14064 Valsequillo;Total América;0
Ambos sexos;14064 Valsequillo;Colombia;0
Ambos sexos;14064 Valsequillo;Ecuador;0
Ambos sexos;14064 Valsequillo;Total Asia;0
Ambos sexos;14064 Valsequillo;Resto;0
Ambos sexos;14065 Victoria (La);Total Unión Europea;0
Ambos sexos;14065 Victoria (La);Reino Unido;0
Ambos sexos;14065 Victoria (La);Alemania;0
Ambos sexos;14065 Victoria (La);Total Africa;2
Ambos sexos;14065 Victoria (La);Marruecos;1
Ambos sexos;14065 Victoria (La);Total América;0
Ambos sexos;14065 Victoria (La);Colombia;0
Ambos sexos;14065 Victoria (La);Ecuador;0
Ambos sexos;14065 Victoria (La);Total Asia;0
Ambos sexos;14065 Victoria (La);Resto;0
Ambos sexos;14066 Villa del Río;Total Unión Europea;0
Ambos sexos;14066 Villa del Río;Reino Unido;0
Ambos sexos;14066 Villa del Río;Alemania;0
Ambos sexos;14066 Villa del Río;Total Africa;5
Ambos sexos;14066 Villa del Río;Marruecos;5
Ambos sexos;14066 Villa del Río;Total América;13
Ambos sexos;14066 Villa del Río;Colombia;12
Ambos sexos;14066 Villa del Río;Ecuador;1
Ambos sexos;14066 Villa del Río;Total Asia;0
Ambos sexos;14066 Villa del Río;Resto;0
Ambos sexos;14067 Villafranca de Córdoba;Total Unión Europea;0
Ambos sexos;14067 Villafranca de Córdoba;Reino Unido;0
Ambos sexos;14067 Villafranca de Córdoba;Alemania;0
Ambos sexos;14067 Villafranca de Córdoba;Total Africa;3
Ambos sexos;14067 Villafranca de Córdoba;Marruecos;3
Ambos sexos;14067 Villafranca de Córdoba;Total América;2
Ambos sexos;14067 Villafranca de Córdoba;Colombia;1
Ambos sexos;14067 Villafranca de Córdoba;Ecuador;0
Ambos sexos;14067 Villafranca de Córdoba;Total Asia;0
Ambos sexos;14067 Villafranca de Córdoba;Resto;0
Ambos sexos;14068 Villaharta;Total Unión Europea;0
Ambos sexos;14068 Villaharta;Reino Unido;0
Ambos sexos;14068 Villaharta;Alemania;0
Ambos sexos;14068 Villaharta;Total Africa;1
Ambos sexos;14068 Villaharta;Marruecos;0
Ambos sexos;14068 Villaharta;Total América;0
Ambos sexos;14068 Villaharta;Colombia;0
Ambos sexos;14068 Villaharta;Ecuador;0
Ambos sexos;14068 Villaharta;Total Asia;0
Ambos sexos;14068 Villaharta;Resto;0
Ambos sexos;14069 Villanueva de Córdoba;Total Unión Europea;1
Ambos sexos;14069 Villanueva de Córdoba;Reino Unido;0
Ambos sexos;14069 Villanueva de Córdoba;Alemania;0
Ambos sexos;14069 Villanueva de Córdoba;Total Africa;0
Ambos sexos;14069 Villanueva de Córdoba;Marruecos;0
Ambos sexos;14069 Villanueva de Córdoba;Total América;1
Ambos sexos;14069 Villanueva de Córdoba;Colombia;0
Ambos sexos;14069 Villanueva de Córdoba;Ecuador;0
Ambos sexos;14069 Villanueva de Córdoba;Total Asia;0
Ambos sexos;14069 Villanueva de Córdoba;Resto;0
Ambos sexos;14070 Villanueva del Duque;Total Unión Europea;1
Ambos sexos;14070 Villanueva del Duque;Reino Unido;0
Ambos sexos;14070 Villanueva del Duque;Alemania;0
Ambos sexos;14070 Villanueva del Duque;Total Africa;0
Ambos sexos;14070 Villanueva del Duque;Marruecos;0
Ambos sexos;14070 Villanueva del Duque;Total América;0
Ambos sexos;14070 Villanueva del Duque;Colombia;0
Ambos sexos;14070 Villanueva del Duque;Ecuador;0
Ambos sexos;14070 Villanueva del Duque;Total Asia;0
Ambos sexos;14070 Villanueva del Duque;Resto;0
Ambos sexos;14071 Villanueva del Rey;Total Unión Europea;5
Ambos sexos;14071 Villanueva del Rey;Reino Unido;0
Ambos sexos;14071 Villanueva del Rey;Alemania;1
Ambos sexos;14071 Villanueva del Rey;Total Africa;0
Ambos sexos;14071 Villanueva del Rey;Marruecos;0
Ambos sexos;14071 Villanueva del Rey;Total América;6
Ambos sexos;14071 Villanueva del Rey;Colombia;6
Ambos sexos;14071 Villanueva del Rey;Ecuador;0
Ambos sexos;14071 Villanueva del Rey;Total Asia;0
Ambos sexos;14071 Villanueva del Rey;Resto;0
Ambos sexos;14072 Villaralto;Total Unión Europea;0
Ambos sexos;14072 Villaralto;Reino Unido;0
Ambos sexos;14072 Villaralto;Alemania;0
Ambos sexos;14072 Villaralto;Total Africa;0
Ambos sexos;14072 Villaralto;Marruecos;0
Ambos sexos;14072 Villaralto;Total América;0
Ambos sexos;14072 Villaralto;Colombia;0
Ambos sexos;14072 Villaralto;Ecuador;0
Ambos sexos;14072 Villaralto;Total Asia;0
Ambos sexos;14072 Villaralto;Resto;0
Ambos sexos;14073 Villaviciosa de Córdoba;Total Unión Europea;2
Ambos sexos;14073 Villaviciosa de Córdoba;Reino Unido;0
Ambos sexos;14073 Villaviciosa de Córdoba;Alemania;0
Ambos sexos;14073 Villaviciosa de Córdoba;Total Africa;0
Ambos sexos;14073 Villaviciosa de Córdoba;Marruecos;0
Ambos sexos;14073 Villaviciosa de Córdoba;Total América;6
Ambos sexos;14073 Villaviciosa de Córdoba;Colombia;2
Ambos sexos;14073 Villaviciosa de Córdoba;Ecuador;0
Ambos sexos;14073 Villaviciosa de Córdoba;Total Asia;0
Ambos sexos;14073 Villaviciosa de Córdoba;Resto;0
Ambos sexos;14074 Viso (El);Total Unión Europea;1
Ambos sexos;14074 Viso (El);Reino Unido;0
Ambos sexos;14074 Viso (El);Alemania;0
Ambos sexos;14074 Viso (El);Total Africa;0
Ambos sexos;14074 Viso (El);Marruecos;0
Ambos sexos;14074 Viso (El);Total América;4
Ambos sexos;14074 Viso (El);Colombia;1
Ambos sexos;14074 Viso (El);Ecuador;0
Ambos sexos;14074 Viso (El);Total Asia;0
Ambos sexos;14074 Viso (El);Resto;0
Ambos sexos;14075 Zuheros;Total Unión Europea;0
Ambos sexos;14075 Zuheros;Reino Unido;0
Ambos sexos;14075 Zuheros;Alemania;0
Ambos sexos;14075 Zuheros;Total Africa;0
Ambos sexos;14075 Zuheros;Marruecos;0
Ambos sexos;14075 Zuheros;Total América;0
Ambos sexos;14075 Zuheros;Colombia;0
Ambos sexos;14075 Zuheros;Ecuador;0
Ambos sexos;14075 Zuheros;Total Asia;0
Ambos sexos;14075 Zuheros;Resto;0
