Sexo;Municipios;Nacionalidad (principales nacionalidades);Total
Ambos sexos;21053 Niebla;Colombia;0
Ambos sexos;21053 Niebla;Ecuador;0
Ambos sexos;21053 Niebla;Total Asia;0
Ambos sexos;21053 Niebla;Resto;0
Ambos sexos;21054 Palma del Condado (La);Total Unión Europea;11
Ambos sexos;21054 Palma del Condado (La);Reino Unido;0
Ambos sexos;21054 Palma del Condado (La);Alemania;4
Ambos sexos;21054 Palma del Condado (La);Total Africa;31
Ambos sexos;21054 Palma del Condado (La);Marruecos;29
Ambos sexos;21054 Palma del Condado (La);Total América;8
Ambos sexos;21054 Palma del Condado (La);Colombia;0
Ambos sexos;21054 Palma del Condado (La);Ecuador;2
Ambos sexos;21054 Palma del Condado (La);Total Asia;0
Ambos sexos;21054 Palma del Condado (La);Resto;0
Ambos sexos;21055 Palos de la Frontera;Total Unión Europea;39
Ambos sexos;21055 Palos de la Frontera;Reino Unido;3
Ambos sexos;21055 Palos de la Frontera;Alemania;2
Ambos sexos;21055 Palos de la Frontera;Total Africa;212
Ambos sexos;21055 Palos de la Frontera;Marruecos;180
Ambos sexos;21055 Palos de la Frontera;Total América;127
Ambos sexos;21055 Palos de la Frontera;Colombia;19
Ambos sexos;21055 Palos de la Frontera;Ecuador;97
Ambos sexos;21055 Palos de la Frontera;Total Asia;0
Ambos sexos;21055 Palos de la Frontera;Resto;0
Ambos sexos;21056 Paterna del Campo;Total Unión Europea;0
Ambos sexos;21056 Paterna del Campo;Reino Unido;0
Ambos sexos;21056 Paterna del Campo;Alemania;0
Ambos sexos;21056 Paterna del Campo;Total Africa;2
Ambos sexos;21056 Paterna del Campo;Marruecos;2
Ambos sexos;21056 Paterna del Campo;Total América;0
Ambos sexos;21056 Paterna del Campo;Colombia;0
Ambos sexos;21056 Paterna del Campo;Ecuador;0
Ambos sexos;21056 Paterna del Campo;Total Asia;0
Ambos sexos;21056 Paterna del Campo;Resto;0
Ambos sexos;21057 Paymogo;Total Unión Europea;19
Ambos sexos;21057 Paymogo;Reino Unido;0
Ambos sexos;21057 Paymogo;Alemania;0
Ambos sexos;21057 Paymogo;Total Africa;0
Ambos sexos;21057 Paymogo;Marruecos;0
Ambos sexos;21057 Paymogo;Total América;4
Ambos sexos;21057 Paymogo;Colombia;4
Ambos sexos;21057 Paymogo;Ecuador;0
Ambos sexos;21057 Paymogo;Total Asia;0
Ambos sexos;21057 Paymogo;Resto;0
Ambos sexos;21058 Puebla de Guzmán;Total Unión Europea;57
Ambos sexos;21058 Puebla de Guzmán;Reino Unido;0
Ambos sexos;21058 Puebla de Guzmán;Alemania;17
Ambos sexos;21058 Puebla de Guzmán;Total Africa;0
Ambos sexos;21058 Puebla de Guzmán;Marruecos;0
Ambos sexos;21058 Puebla de Guzmán;Total América;0
Ambos sexos;21058 Puebla de Guzmán;Colombia;0
Ambos sexos;21058 Puebla de Guzmán;Ecuador;0
Ambos sexos;21058 Puebla de Guzmán;Total Asia;0
Ambos sexos;21058 Puebla de Guzmán;Resto;0
Ambos sexos;21059 Puerto Moral;Total Unión Europea;0
Ambos sexos;21059 Puerto Moral;Reino Unido;0
Ambos sexos;21059 Puerto Moral;Alemania;0
Ambos sexos;21059 Puerto Moral;Total Africa;0
Ambos sexos;21059 Puerto Moral;Marruecos;0
Ambos sexos;21059 Puerto Moral;Total América;0
Ambos sexos;21059 Puerto Moral;Colombia;0
Ambos sexos;21059 Puerto Moral;Ecuador;0
Ambos sexos;21059 Puerto Moral;Total Asia;0
Ambos sexos;21059 Puerto Moral;Resto;0
Ambos sexos;21060 Punta Umbría;Total Unión Europea;110
Ambos sexos;21060 Punta Umbría;Reino Unido;9
Ambos sexos;21060 Punta Umbría;Alemania;16
Ambos sexos;21060 Punta Umbría;Total Africa;54
Ambos sexos;21060 Punta Umbría;Marruecos;53
Ambos sexos;21060 Punta Umbría;Total América;60
Ambos sexos;21060 Punta Umbría;Colombia;24
Ambos sexos;21060 Punta Umbría;Ecuador;11
Ambos sexos;21060 Punta Umbría;Total Asia;23
Ambos sexos;21060 Punta Umbría;Resto;0
Ambos sexos;21061 Rociana del Condado;Total Unión Europea;60
Ambos sexos;21061 Rociana del Condado;Reino Unido;0
Ambos sexos;21061 Rociana del Condado;Alemania;1
Ambos sexos;21061 Rociana del Condado;Total Africa;63
Ambos sexos;21061 Rociana del Condado;Marruecos;58
Ambos sexos;21061 Rociana del Condado;Total América;11
Ambos sexos;21061 Rociana del Condado;Colombia;3
Ambos sexos;21061 Rociana del Condado;Ecuador;6
Ambos sexos;21061 Rociana del Condado;Total Asia;0
Ambos sexos;21061 Rociana del Condado;Resto;1
Ambos sexos;21062 Rosal de la Frontera;Total Unión Europea;56
Ambos sexos;21062 Rosal de la Frontera;Reino Unido;0
Ambos sexos;21062 Rosal de la Frontera;Alemania;0
Ambos sexos;21062 Rosal de la Frontera;Total Africa;0
Ambos sexos;21062 Rosal de la Frontera;Marruecos;0
Ambos sexos;21062 Rosal de la Frontera;Total América;0
Ambos sexos;21062 Rosal de la Frontera;Colombia;0
Ambos sexos;21062 Rosal de la Frontera;Ecuador;0
Ambos sexos;21062 Rosal de la Frontera;Total Asia;0
Ambos sexos;21062 Rosal de la Frontera;Resto;0
Ambos sexos;21063 San Bartolomé de la Torre;Total Unión Europea;37
Ambos sexos;21063 San Bartolomé de la Torre;Reino Unido;0
Ambos sexos;21063 San Bartolomé de la Torre;Alemania;0
Ambos sexos;21063 San Bartolomé de la Torre;Total Africa;4
Ambos sexos;21063 San Bartolomé de la Torre;Marruecos;2
Ambos sexos;21063 San Bartolomé de la Torre;Total América;2
Ambos sexos;21063 San Bartolomé de la Torre;Colombia;0
Ambos sexos;21063 San Bartolomé de la Torre;Ecuador;2
Ambos sexos;21063 San Bartolomé de la Torre;Total Asia;1
Ambos sexos;21063 San Bartolomé de la Torre;Resto;0
Ambos sexos;21064 San Juan del Puerto;Total Unión Europea;9
Ambos sexos;21064 San Juan del Puerto;Reino Unido;0
Ambos sexos;21064 San Juan del Puerto;Alemania;4
Ambos sexos;21064 San Juan del Puerto;Total Africa;11
Ambos sexos;21064 San Juan del Puerto;Marruecos;11
Ambos sexos;21064 San Juan del Puerto;Total América;7
Ambos sexos;21064 San Juan del Puerto;Colombia;4
Ambos sexos;21064 San Juan del Puerto;Ecuador;0
Ambos sexos;21064 San Juan del Puerto;Total Asia;0
Ambos sexos;21064 San Juan del Puerto;Resto;0
Ambos sexos;21065 Sanlúcar de Guadiana;Total Unión Europea;13
Ambos sexos;21065 Sanlúcar de Guadiana;Reino Unido;1
Ambos sexos;21065 Sanlúcar de Guadiana;Alemania;1
Ambos sexos;21065 Sanlúcar de Guadiana;Total Africa;0
Ambos sexos;21065 Sanlúcar de Guadiana;Marruecos;0
Ambos sexos;21065 Sanlúcar de Guadiana;Total América;3
Ambos sexos;21065 Sanlúcar de Guadiana;Colombia;0
Ambos sexos;21065 Sanlúcar de Guadiana;Ecuador;2
Ambos sexos;21065 Sanlúcar de Guadiana;Total Asia;0
Ambos sexos;21065 Sanlúcar de Guadiana;Resto;0
Ambos sexos;21066 San Silvestre de Guzmán;Total Unión Europea;12
Ambos sexos;21066 San Silvestre de Guzmán;Reino Unido;0
Ambos sexos;21066 San Silvestre de Guzmán;Alemania;0
Ambos sexos;21066 San Silvestre de Guzmán;Total Africa;18
Ambos sexos;21066 San Silvestre de Guzmán;Marruecos;18
Ambos sexos;21066 San Silvestre de Guzmán;Total América;12
Ambos sexos;21066 San Silvestre de Guzmán;Colombia;1
Ambos sexos;21066 San Silvestre de Guzmán;Ecuador;11
Ambos sexos;21066 San Silvestre de Guzmán;Total Asia;0
Ambos sexos;21066 San Silvestre de Guzmán;Resto;0
Ambos sexos;21067 Santa Ana la Real;Total Unión Europea;0
Ambos sexos;21067 Santa Ana la Real;Reino Unido;0
Ambos sexos;21067 Santa Ana la Real;Alemania;0
Ambos sexos;21067 Santa Ana la Real;Total Africa;0
Ambos sexos;21067 Santa Ana la Real;Marruecos;0
Ambos sexos;21067 Santa Ana la Real;Total América;0
Ambos sexos;21067 Santa Ana la Real;Colombia;0
Ambos sexos;21067 Santa Ana la Real;Ecuador;0
Ambos sexos;21067 Santa Ana la Real;Total Asia;0
Ambos sexos;21067 Santa Ana la Real;Resto;0
Ambos sexos;21068 Santa Bárbara de Casa;Total Unión Europea;18
Ambos sexos;21068 Santa Bárbara de Casa;Reino Unido;0
Ambos sexos;21068 Santa Bárbara de Casa;Alemania;0
Ambos sexos;21068 Santa Bárbara de Casa;Total Africa;0
Ambos sexos;21068 Santa Bárbara de Casa;Marruecos;0
Ambos sexos;21068 Santa Bárbara de Casa;Total América;0
Ambos sexos;21068 Santa Bárbara de Casa;Colombia;0
Ambos sexos;21068 Santa Bárbara de Casa;Ecuador;0
Ambos sexos;21068 Santa Bárbara de Casa;Total Asia;0
Ambos sexos;21068 Santa Bárbara de Casa;Resto;0
Ambos sexos;21069 Santa Olalla del Cala;Total Unión Europea;1
Ambos sexos;21069 Santa Olalla del Cala;Reino Unido;0
Ambos sexos;21069 Santa Olalla del Cala;Alemania;1
Ambos sexos;21069 Santa Olalla del Cala;Total Africa;0
Ambos sexos;21069 Santa Olalla del Cala;Marruecos;0
Ambos sexos;21069 Santa Olalla del Cala;Total América;0
Ambos sexos;21069 Santa Olalla del Cala;Colombia;0
Ambos sexos;21069 Santa Olalla del Cala;Ecuador;0
Ambos sexos;21069 Santa Olalla del Cala;Total Asia;0
Ambos sexos;21069 Santa Olalla del Cala;Resto;0
Ambos sexos;21070 Trigueros;Total Unión Europea;30
Ambos sexos;21070 Trigueros;Reino Unido;1
Ambos sexos;21070 Trigueros;Alemania;3
Ambos sexos;21070 Trigueros;Total Africa;3
Ambos sexos;21070 Trigueros;Marruecos;3
Ambos sexos;21070 Trigueros;Total América;2
Ambos sexos;21070 Trigueros;Colombia;1
Ambos sexos;21070 Trigueros;Ecuador;0
Ambos sexos;21070 Trigueros;Total Asia;0
Ambos sexos;21070 Trigueros;Resto;0
Ambos sexos;21071 Valdelarco;Total Unión Europea;0
Ambos sexos;21071 Valdelarco;Reino Unido;0
Ambos sexos;21071 Valdelarco;Alemania;0
Ambos sexos;21071 Valdelarco;Total Africa;0
Ambos sexos;21071 Valdelarco;Marruecos;0
Ambos sexos;21071 Valdelarco;Total América;0
Ambos sexos;21071 Valdelarco;Colombia;0
Ambos sexos;21071 Valdelarco;Ecuador;0
Ambos sexos;21071 Valdelarco;Total Asia;0
Ambos sexos;21071 Valdelarco;Resto;0
Ambos sexos;21072 Valverde del Camino;Total Unión Europea;21
Ambos sexos;21072 Valverde del Camino;Reino Unido;0
Ambos sexos;21072 Valverde del Camino;Alemania;7
Ambos sexos;21072 Valverde del Camino;Total Africa;10
Ambos sexos;21072 Valverde del Camino;Marruecos;8
Ambos sexos;21072 Valverde del Camino;Total América;18
Ambos sexos;21072 Valverde del Camino;Colombia;5
Ambos sexos;21072 Valverde del Camino;Ecuador;4
Ambos sexos;21072 Valverde del Camino;Total Asia;0
Ambos sexos;21072 Valverde del Camino;Resto;0
Ambos sexos;21073 Villablanca;Total Unión Europea;32
Ambos sexos;21073 Villablanca;Reino Unido;0
Ambos sexos;21073 Villablanca;Alemania;7
Ambos sexos;21073 Villablanca;Total Africa;53
Ambos sexos;21073 Villablanca;Marruecos;42
Ambos sexos;21073 Villablanca;Total América;7
Ambos sexos;21073 Villablanca;Colombia;1
Ambos sexos;21073 Villablanca;Ecuador;3
Ambos sexos;21073 Villablanca;Total Asia;0
Ambos sexos;21073 Villablanca;Resto;0
Ambos sexos;21074 Villalba del Alcor;Total Unión Europea;1
Ambos sexos;21074 Villalba del Alcor;Reino Unido;0
Ambos sexos;21074 Villalba del Alcor;Alemania;1
Ambos sexos;21074 Villalba del Alcor;Total Africa;11
Ambos sexos;21074 Villalba del Alcor;Marruecos;10
Ambos sexos;21074 Villalba del Alcor;Total América;0
Ambos sexos;21074 Villalba del Alcor;Colombia;0
Ambos sexos;21074 Villalba del Alcor;Ecuador;0
Ambos sexos;21074 Villalba del Alcor;Total Asia;0
Ambos sexos;21074 Villalba del Alcor;Resto;0
Ambos sexos;21075 Villanueva de las Cruces;Total Unión Europea;2
Ambos sexos;21075 Villanueva de las Cruces;Reino Unido;0
Ambos sexos;21075 Villanueva de las Cruces;Alemania;1
Ambos sexos;21075 Villanueva de las Cruces;Total Africa;0
Ambos sexos;21075 Villanueva de las Cruces;Marruecos;0
Ambos sexos;21075 Villanueva de las Cruces;Total América;0
Ambos sexos;21075 Villanueva de las Cruces;Colombia;0
Ambos sexos;21075 Villanueva de las Cruces;Ecuador;0
Ambos sexos;21075 Villanueva de las Cruces;Total Asia;0
Ambos sexos;21075 Villanueva de las Cruces;Resto;0
Ambos sexos;21076 Villanueva de los Castillejos;Total Unión Europea;62
Ambos sexos;21076 Villanueva de los Castillejos;Reino Unido;0
Ambos sexos;21076 Villanueva de los Castillejos;Alemania;5
Ambos sexos;21076 Villanueva de los Castillejos;Total Africa;0
Ambos sexos;21076 Villanueva de los Castillejos;Marruecos;0
Ambos sexos;21076 Villanueva de los Castillejos;Total América;43
Ambos sexos;21076 Villanueva de los Castillejos;Colombia;34
Ambos sexos;21076 Villanueva de los Castillejos;Ecuador;9
Ambos sexos;21076 Villanueva de los Castillejos;Total Asia;0
Ambos sexos;21076 Villanueva de los Castillejos;Resto;0
Ambos sexos;21077 Villarrasa;Total Unión Europea;4
Ambos sexos;21077 Villarrasa;Reino Unido;2
Ambos sexos;21077 Villarrasa;Alemania;1
Ambos sexos;21077 Villarrasa;Total Africa;2
Ambos sexos;21077 Villarrasa;Marruecos;2
Ambos sexos;21077 Villarrasa;Total América;1
Ambos sexos;21077 Villarrasa;Colombia;0
Ambos sexos;21077 Villarrasa;Ecuador;0
Ambos sexos;21077 Villarrasa;Total Asia;0
Ambos sexos;21077 Villarrasa;Resto;0
Ambos sexos;21078 Zalamea la Real;Total Unión Europea;0
Ambos sexos;21078 Zalamea la Real;Reino Unido;0
Ambos sexos;21078 Zalamea la Real;Alemania;0
Ambos sexos;21078 Zalamea la Real;Total Africa;1
Ambos sexos;21078 Zalamea la Real;Marruecos;1
Ambos sexos;21078 Zalamea la Real;Total América;0
Ambos sexos;21078 Zalamea la Real;Colombia;0
Ambos sexos;21078 Zalamea la Real;Ecuador;0
Ambos sexos;21078 Zalamea la Real;Total Asia;0
Ambos sexos;21078 Zalamea la Real;Resto;0
Ambos sexos;21079 Zufre;Total Unión Europea;4
Ambos sexos;21079 Zufre;Reino Unido;0
Ambos sexos;21079 Zufre;Alemania;1
Ambos sexos;21079 Zufre;Total Africa;0
Ambos sexos;21079 Zufre;Marruecos;0
Ambos sexos;21079 Zufre;Total América;0
Ambos sexos;21079 Zufre;Colombia;0
Ambos sexos;21079 Zufre;Ecuador;0
Ambos sexos;21079 Zufre;Total Asia;0
Ambos sexos;21079 Zufre;Resto;0
