Sexo;Municipios;Nacionalidad (continentes);Total
Ambos sexos;057  Láujar de Andarax;América;1
Ambos sexos;057  Láujar de Andarax;Asia;..
Ambos sexos;057  Láujar de Andarax;Europa;4
Ambos sexos;057  Láujar de Andarax;Resto;..
Ambos sexos;058  Líjar;Africa;..
Ambos sexos;058  Líjar;América;..
Ambos sexos;058  Líjar;Asia;..
Ambos sexos;058  Líjar;Europa;..
Ambos sexos;058  Líjar;Resto;..
Ambos sexos;059  Lubrín;Africa;..
Ambos sexos;059  Lubrín;América;..
Ambos sexos;059  Lubrín;Asia;..
Ambos sexos;059  Lubrín;Europa;14
Ambos sexos;059  Lubrín;Resto;..
Ambos sexos;060  Lucainena de las Torres;Africa;..
Ambos sexos;060  Lucainena de las Torres;América;..
Ambos sexos;060  Lucainena de las Torres;Asia;..
Ambos sexos;060  Lucainena de las Torres;Europa;3
Ambos sexos;060  Lucainena de las Torres;Resto;..
Ambos sexos;061  Lúcar;Africa;..
Ambos sexos;061  Lúcar;América;..
Ambos sexos;061  Lúcar;Asia;..
Ambos sexos;061  Lúcar;Europa;3
Ambos sexos;061  Lúcar;Resto;..
Ambos sexos;062  Macael;Africa;3
Ambos sexos;062  Macael;América;4
Ambos sexos;062  Macael;Asia;..
Ambos sexos;062  Macael;Europa;6
Ambos sexos;062  Macael;Resto;..
Ambos sexos;063  María;Africa;1
Ambos sexos;063  María;América;..
Ambos sexos;063  María;Asia;..
Ambos sexos;063  María;Europa;..
Ambos sexos;063  María;Resto;..
Ambos sexos;064  Mojácar;Africa;8
Ambos sexos;064  Mojácar;América;108
Ambos sexos;064  Mojácar;Asia;23
Ambos sexos;064  Mojácar;Europa;1928
Ambos sexos;064  Mojácar;Resto;3
Ambos sexos;065  Nacimiento;Africa;..
Ambos sexos;065  Nacimiento;América;..
Ambos sexos;065  Nacimiento;Asia;..
Ambos sexos;065  Nacimiento;Europa;..
Ambos sexos;065  Nacimiento;Resto;..
Ambos sexos;066  Níjar;Africa;614
Ambos sexos;066  Níjar;América;20
Ambos sexos;066  Níjar;Asia;1
Ambos sexos;066  Níjar;Europa;221
Ambos sexos;066  Níjar;Resto;1
Ambos sexos;067  Ohanes;Africa;..
Ambos sexos;067  Ohanes;América;..
Ambos sexos;067  Ohanes;Asia;..
Ambos sexos;067  Ohanes;Europa;..
Ambos sexos;067  Ohanes;Resto;..
Ambos sexos;068  Olula de Castro;Africa;..
Ambos sexos;068  Olula de Castro;América;..
Ambos sexos;068  Olula de Castro;Asia;..
Ambos sexos;068  Olula de Castro;Europa;5
Ambos sexos;068  Olula de Castro;Resto;..
Ambos sexos;069  Olula del Río;Africa;7
Ambos sexos;069  Olula del Río;América;4
Ambos sexos;069  Olula del Río;Asia;..
Ambos sexos;069  Olula del Río;Europa;6
Ambos sexos;069  Olula del Río;Resto;..
Ambos sexos;070  Oria;Africa;..
Ambos sexos;070  Oria;América;1
Ambos sexos;070  Oria;Asia;..
Ambos sexos;070  Oria;Europa;2
Ambos sexos;070  Oria;Resto;1
Ambos sexos;071  Padules;Africa;..
Ambos sexos;071  Padules;América;..
Ambos sexos;071  Padules;Asia;..
Ambos sexos;071  Padules;Europa;..
Ambos sexos;071  Padules;Resto;..
Ambos sexos;072  Partaloa;Africa;..
Ambos sexos;072  Partaloa;América;..
Ambos sexos;072  Partaloa;Asia;..
Ambos sexos;072  Partaloa;Europa;1
Ambos sexos;072  Partaloa;Resto;..
Ambos sexos;073  Paterna del Río;Africa;..
Ambos sexos;073  Paterna del Río;América;..
Ambos sexos;073  Paterna del Río;Asia;..
Ambos sexos;073  Paterna del Río;Europa;..
Ambos sexos;073  Paterna del Río;Resto;..
Ambos sexos;074  Pechina;Africa;2
Ambos sexos;074  Pechina;América;3
Ambos sexos;074  Pechina;Asia;..
Ambos sexos;074  Pechina;Europa;21
Ambos sexos;074  Pechina;Resto;..
Ambos sexos;075  Pulpí;Africa;60
Ambos sexos;075  Pulpí;América;11
Ambos sexos;075  Pulpí;Asia;..
Ambos sexos;075  Pulpí;Europa;104
Ambos sexos;075  Pulpí;Resto;..
Ambos sexos;076  Purchena;Africa;..
Ambos sexos;076  Purchena;América;1
Ambos sexos;076  Purchena;Asia;..
Ambos sexos;076  Purchena;Europa;1
Ambos sexos;076  Purchena;Resto;..
Ambos sexos;077  Rágol;Africa;..
Ambos sexos;077  Rágol;América;..
Ambos sexos;077  Rágol;Asia;..
Ambos sexos;077  Rágol;Europa;..
Ambos sexos;077  Rágol;Resto;..
Ambos sexos;078  Rioja;Africa;..
Ambos sexos;078  Rioja;América;1
Ambos sexos;078  Rioja;Asia;..
Ambos sexos;078  Rioja;Europa;6
Ambos sexos;078  Rioja;Resto;..
Ambos sexos;079  Roquetas de Mar;Africa;2151
Ambos sexos;079  Roquetas de Mar;América;231
Ambos sexos;079  Roquetas de Mar;Asia;31
Ambos sexos;079  Roquetas de Mar;Europa;772
Ambos sexos;079  Roquetas de Mar;Resto;..
Ambos sexos;080  Santa Cruz de Marchena;Africa;..
Ambos sexos;080  Santa Cruz de Marchena;América;2
Ambos sexos;080  Santa Cruz de Marchena;Asia;..
Ambos sexos;080  Santa Cruz de Marchena;Europa;5
Ambos sexos;080  Santa Cruz de Marchena;Resto;..
Ambos sexos;081  Santa Fe de Mondújar;Africa;..
Ambos sexos;081  Santa Fe de Mondújar;América;..
Ambos sexos;081  Santa Fe de Mondújar;Asia;..
Ambos sexos;081  Santa Fe de Mondújar;Europa;1
Ambos sexos;081  Santa Fe de Mondújar;Resto;..
Ambos sexos;082  Senés;Africa;..
Ambos sexos;082  Senés;América;..
Ambos sexos;082  Senés;Asia;..
Ambos sexos;082  Senés;Europa;2
Ambos sexos;082  Senés;Resto;..
Ambos sexos;083  Serón;Africa;..
Ambos sexos;083  Serón;América;1
Ambos sexos;083  Serón;Asia;..
Ambos sexos;083  Serón;Europa;1
Ambos sexos;083  Serón;Resto;..
Ambos sexos;084  Sierro;Africa;..
Ambos sexos;084  Sierro;América;..
Ambos sexos;084  Sierro;Asia;..
Ambos sexos;084  Sierro;Europa;..
Ambos sexos;084  Sierro;Resto;..
Ambos sexos;085  Somontín;Africa;..
Ambos sexos;085  Somontín;América;..
Ambos sexos;085  Somontín;Asia;..
Ambos sexos;085  Somontín;Europa;1
Ambos sexos;085  Somontín;Resto;..
Ambos sexos;086  Sorbas;Africa;4
Ambos sexos;086  Sorbas;América;4
Ambos sexos;086  Sorbas;Asia;..
Ambos sexos;086  Sorbas;Europa;35
Ambos sexos;086  Sorbas;Resto;..
Ambos sexos;087  Suflí;Africa;..
Ambos sexos;087  Suflí;América;..
Ambos sexos;087  Suflí;Asia;..
Ambos sexos;087  Suflí;Europa;..
Ambos sexos;087  Suflí;Resto;..
Ambos sexos;088  Tabernas;Africa;1
Ambos sexos;088  Tabernas;América;3
Ambos sexos;088  Tabernas;Asia;..
Ambos sexos;088  Tabernas;Europa;13
Ambos sexos;088  Tabernas;Resto;..
Ambos sexos;089  Taberno;Africa;..
Ambos sexos;089  Taberno;América;1
Ambos sexos;089  Taberno;Asia;..
Ambos sexos;089  Taberno;Europa;1
Ambos sexos;089  Taberno;Resto;..
Ambos sexos;090  Tahal;Africa;1
Ambos sexos;090  Tahal;América;..
Ambos sexos;090  Tahal;Asia;..
Ambos sexos;090  Tahal;Europa;1
Ambos sexos;090  Tahal;Resto;..
Ambos sexos;091  Terque;Africa;..
Ambos sexos;091  Terque;América;..
Ambos sexos;091  Terque;Asia;..
Ambos sexos;091  Terque;Europa;1
Ambos sexos;091  Terque;Resto;..
Ambos sexos;092  Tíjola;Africa;..
Ambos sexos;092  Tíjola;América;2
Ambos sexos;092  Tíjola;Asia;..
Ambos sexos;092  Tíjola;Europa;6
Ambos sexos;092  Tíjola;Resto;..
Ambos sexos;093  Turre;Africa;1
Ambos sexos;093  Turre;América;3
Ambos sexos;093  Turre;Asia;..
Ambos sexos;093  Turre;Europa;144
Ambos sexos;093  Turre;Resto;..
Ambos sexos;094  Turrillas;Africa;..
Ambos sexos;094  Turrillas;América;..
Ambos sexos;094  Turrillas;Asia;..
Ambos sexos;094  Turrillas;Europa;..
Ambos sexos;094  Turrillas;Resto;..
Ambos sexos;095  Uleila del Campo;Africa;..
Ambos sexos;095  Uleila del Campo;América;..
Ambos sexos;095  Uleila del Campo;Asia;..
Ambos sexos;095  Uleila del Campo;Europa;1
Ambos sexos;095  Uleila del Campo;Resto;..
Ambos sexos;096  Urrácal;Africa;..
Ambos sexos;096  Urrácal;América;..
Ambos sexos;096  Urrácal;Asia;..
Ambos sexos;096  Urrácal;Europa;..
Ambos sexos;096  Urrácal;Resto;..
Ambos sexos;097  Velefique;Africa;..
Ambos sexos;097  Velefique;América;..
Ambos sexos;097  Velefique;Asia;..
Ambos sexos;097  Velefique;Europa;..
Ambos sexos;097  Velefique;Resto;..
Ambos sexos;098  Vélez-Blanco;Africa;..
Ambos sexos;098  Vélez-Blanco;América;5
Ambos sexos;098  Vélez-Blanco;Asia;..
Ambos sexos;098  Vélez-Blanco;Europa;1
Ambos sexos;098  Vélez-Blanco;Resto;..
Ambos sexos;099  Vélez-Rubio;Africa;3
Ambos sexos;099  Vélez-Rubio;América;1
Ambos sexos;099  Vélez-Rubio;Asia;..
Ambos sexos;099  Vélez-Rubio;Europa;14
Ambos sexos;099  Vélez-Rubio;Resto;..
Ambos sexos;100  Vera;Africa;1
Ambos sexos;100  Vera;América;14
Ambos sexos;100  Vera;Asia;2
Ambos sexos;100  Vera;Europa;115
Ambos sexos;100  Vera;Resto;1
Ambos sexos;101  Viator;Africa;10
Ambos sexos;101  Viator;América;8
Ambos sexos;101  Viator;Asia;..
Ambos sexos;101  Viator;Europa;15
Ambos sexos;101  Viator;Resto;..
Ambos sexos;102  Vícar;Africa;1.032
Ambos sexos;102  Vícar;América;40
Ambos sexos;102  Vícar;Asia;4
Ambos sexos;102  Vícar;Europa;62
Ambos sexos;102  Vícar;Resto;..
Ambos sexos;103  Zurgena;Africa;..
Ambos sexos;103  Zurgena;América;5
Ambos sexos;103  Zurgena;Asia;..
Ambos sexos;103  Zurgena;Europa;5
Ambos sexos;103  Zurgena;Resto;..
Ambos sexos;901  Tres Villas (Las);Africa;1
Ambos sexos;901  Tres Villas (Las);América;..
Ambos sexos;901  Tres Villas (Las);Asia;..
Ambos sexos;901  Tres Villas (Las);Europa;..
Ambos sexos;901  Tres Villas (Las);Resto;..
Ambos sexos;902  Ejido (El);Africa;3055
Ambos sexos;902  Ejido (El);América;100
Ambos sexos;902  Ejido (El);Asia;28
Ambos sexos;902  Ejido (El);Europa;203
Ambos sexos;902  Ejido (El);Resto;1
Ambos sexos;903  Mojonera (La);Africa;535
Ambos sexos;903  Mojonera (La);América;6
Ambos sexos;903  Mojonera (La);Asia;..
Ambos sexos;903  Mojonera (La);Europa;10
Ambos sexos;903  Mojonera (La);Resto;..
