Sexo;Municipios;Lugar de nacimiento;Total
Ambos sexos;14008-Belalcázar;Portugal;1
Ambos sexos;14008-Belalcázar;Reino Unido;0
Ambos sexos;14008-Belalcázar;Rumanía;10
Ambos sexos;14008-Belalcázar;Total Europa No Comunitaria;1
Ambos sexos;14008-Belalcázar;Rusia;0
Ambos sexos;14008-Belalcázar;Ucrania;0
Ambos sexos;14008-Belalcázar;Total Africa;7
Ambos sexos;14008-Belalcázar;Argelia;0
Ambos sexos;14008-Belalcázar;Marruecos;4
Ambos sexos;14008-Belalcázar;Nigeria;0
Ambos sexos;14008-Belalcázar;Senegal;0
Ambos sexos;14008-Belalcázar;Total América;6
Ambos sexos;14008-Belalcázar;Argentina;0
Ambos sexos;14008-Belalcázar;Bolivia;1
Ambos sexos;14008-Belalcázar;Brasil;1
Ambos sexos;14008-Belalcázar;Colombia;2
Ambos sexos;14008-Belalcázar;Cuba;0
Ambos sexos;14008-Belalcázar;Chile;0
Ambos sexos;14008-Belalcázar;Ecuador;0
Ambos sexos;14008-Belalcázar;Paraguay;0
Ambos sexos;14008-Belalcázar;Perú;0
Ambos sexos;14008-Belalcázar;Rep. Dominicana;0
Ambos sexos;14008-Belalcázar;Uruguay;0
Ambos sexos;14008-Belalcázar;Venezuela;1
Ambos sexos;14008-Belalcázar;Total Asia;2
Ambos sexos;14008-Belalcázar;China;2
Ambos sexos;14008-Belalcázar;Pakistán;0
Ambos sexos;14008-Belalcázar;Oceanía;0
Ambos sexos;14009-Belmez;Total Población;3.292
Ambos sexos;14009-Belmez;Nacidos en España;3.240
Ambos sexos;14009-Belmez;Nacidos en el Extranjero;52
Ambos sexos;14009-Belmez;Total Europa;38
Ambos sexos;14009-Belmez;Total Unión Europea;38
Ambos sexos;14009-Belmez;Alemania;9
Ambos sexos;14009-Belmez;Bulgaria;1
Ambos sexos;14009-Belmez;Francia;3
Ambos sexos;14009-Belmez;Italia;0
Ambos sexos;14009-Belmez;Polonia;0
Ambos sexos;14009-Belmez;Portugal;1
Ambos sexos;14009-Belmez;Reino Unido;0
Ambos sexos;14009-Belmez;Rumanía;9
Ambos sexos;14009-Belmez;Total Europa No Comunitaria;0
Ambos sexos;14009-Belmez;Rusia;0
Ambos sexos;14009-Belmez;Ucrania;0
Ambos sexos;14009-Belmez;Total Africa;0
Ambos sexos;14009-Belmez;Argelia;0
Ambos sexos;14009-Belmez;Marruecos;0
Ambos sexos;14009-Belmez;Nigeria;0
Ambos sexos;14009-Belmez;Senegal;0
Ambos sexos;14009-Belmez;Total América;10
Ambos sexos;14009-Belmez;Argentina;0
Ambos sexos;14009-Belmez;Bolivia;0
Ambos sexos;14009-Belmez;Brasil;2
Ambos sexos;14009-Belmez;Colombia;2
Ambos sexos;14009-Belmez;Cuba;0
Ambos sexos;14009-Belmez;Chile;1
Ambos sexos;14009-Belmez;Ecuador;2
Ambos sexos;14009-Belmez;Paraguay;0
Ambos sexos;14009-Belmez;Perú;1
Ambos sexos;14009-Belmez;Rep. Dominicana;0
Ambos sexos;14009-Belmez;Uruguay;1
Ambos sexos;14009-Belmez;Venezuela;0
Ambos sexos;14009-Belmez;Total Asia;4
Ambos sexos;14009-Belmez;China;0
Ambos sexos;14009-Belmez;Pakistán;4
Ambos sexos;14009-Belmez;Oceanía;0
Ambos sexos;14010-Benamejí;Total Población;5.122
Ambos sexos;14010-Benamejí;Nacidos en España;5.040
Ambos sexos;14010-Benamejí;Nacidos en el Extranjero;82
Ambos sexos;14010-Benamejí;Total Europa;43
Ambos sexos;14010-Benamejí;Total Unión Europea;41
Ambos sexos;14010-Benamejí;Alemania;2
Ambos sexos;14010-Benamejí;Bulgaria;1
Ambos sexos;14010-Benamejí;Francia;3
Ambos sexos;14010-Benamejí;Italia;0
Ambos sexos;14010-Benamejí;Polonia;1
Ambos sexos;14010-Benamejí;Portugal;0
Ambos sexos;14010-Benamejí;Reino Unido;19
Ambos sexos;14010-Benamejí;Rumanía;13
Ambos sexos;14010-Benamejí;Total Europa No Comunitaria;2
Ambos sexos;14010-Benamejí;Rusia;1
Ambos sexos;14010-Benamejí;Ucrania;1
Ambos sexos;14010-Benamejí;Total Africa;21
Ambos sexos;14010-Benamejí;Argelia;0
Ambos sexos;14010-Benamejí;Marruecos;20
Ambos sexos;14010-Benamejí;Nigeria;0
Ambos sexos;14010-Benamejí;Senegal;1
Ambos sexos;14010-Benamejí;Total América;18
Ambos sexos;14010-Benamejí;Argentina;5
Ambos sexos;14010-Benamejí;Bolivia;1
Ambos sexos;14010-Benamejí;Brasil;3
