Sexo;Municipios;Lugar de nacimiento;Total
Ambos sexos;29015 Antequera;Alemania;83
Ambos sexos;29015 Antequera;Francia;51
Ambos sexos;29015 Antequera;Italia;15
Ambos sexos;29015 Antequera;Reino Unido;220
Ambos sexos;29015 Antequera;Resto de Europa;148
Ambos sexos;29015 Antequera;Bulgaria;5
Ambos sexos;29015 Antequera;Rumanía;69
Ambos sexos;29015 Antequera;Total Africa;135
Ambos sexos;29015 Antequera;Marruecos;90
Ambos sexos;29015 Antequera;Total Am‚rica;775
Ambos sexos;29015 Antequera;Argentina;139
Ambos sexos;29015 Antequera;Bolivia;8
Ambos sexos;29015 Antequera;Colombia;141
Ambos sexos;29015 Antequera;Ecuador;62
Ambos sexos;29015 Antequera;Perú;14
Ambos sexos;29015 Antequera;Total Asia;23
Ambos sexos;29015 Antequera;China;18
Ambos sexos;29015 Antequera;Oceanía;12
Ambos sexos;29016 Árchez;Total Población;399
Ambos sexos;29016 Árchez;Nacidos en el Extranjero;85
Ambos sexos;29016 Árchez;Total Europa;77
Ambos sexos;29016 Árchez;Total Unión Europea (25);77
Ambos sexos;29016 Árchez;Alemania;11
Ambos sexos;29016 Árchez;Francia;1
Ambos sexos;29016 Árchez;Italia;0
Ambos sexos;29016 Árchez;Reino Unido;60
Ambos sexos;29016 Árchez;Resto de Europa;0
Ambos sexos;29016 Árchez;Bulgaria;0
Ambos sexos;29016 Árchez;Rumanía;0
Ambos sexos;29016 Árchez;Total Africa;3
Ambos sexos;29016 Árchez;Marruecos;3
Ambos sexos;29016 Árchez;Total Am‚rica;4
Ambos sexos;29016 Árchez;Argentina;2
Ambos sexos;29016 Árchez;Bolivia;0
Ambos sexos;29016 Árchez;Colombia;0
Ambos sexos;29016 Árchez;Ecuador;0
Ambos sexos;29016 Árchez;Perú;0
Ambos sexos;29016 Árchez;Total Asia;1
Ambos sexos;29016 Árchez;China;0
Ambos sexos;29016 Árchez;Oceanía;0
Ambos sexos;29017 Archidona;Total Población;8.583
Ambos sexos;29017 Archidona;Nacidos en el Extranjero;290
Ambos sexos;29017 Archidona;Total Europa;187
Ambos sexos;29017 Archidona;Total Unión Europea (25);152
Ambos sexos;29017 Archidona;Alemania;40
Ambos sexos;29017 Archidona;Francia;8
Ambos sexos;29017 Archidona;Italia;3
Ambos sexos;29017 Archidona;Reino Unido;66
Ambos sexos;29017 Archidona;Resto de Europa;35
Ambos sexos;29017 Archidona;Bulgaria;5
Ambos sexos;29017 Archidona;Rumanía;10
Ambos sexos;29017 Archidona;Total Africa;48
Ambos sexos;29017 Archidona;Marruecos;43
Ambos sexos;29017 Archidona;Total Am‚rica;49
Ambos sexos;29017 Archidona;Argentina;11
Ambos sexos;29017 Archidona;Bolivia;11
Ambos sexos;29017 Archidona;Colombia;1
Ambos sexos;29017 Archidona;Ecuador;3
Ambos sexos;29017 Archidona;Perú;0
Ambos sexos;29017 Archidona;Total Asia;4
Ambos sexos;29017 Archidona;China;1
Ambos sexos;29017 Archidona;Oceanía;2
Ambos sexos;29018 Ardales;Total Población;2.553
Ambos sexos;29018 Ardales;Nacidos en el Extranjero;59
Ambos sexos;29018 Ardales;Total Europa;16
Ambos sexos;29018 Ardales;Total Unión Europea (25);12
Ambos sexos;29018 Ardales;Alemania;2
Ambos sexos;29018 Ardales;Francia;1
Ambos sexos;29018 Ardales;Italia;1
Ambos sexos;29018 Ardales;Reino Unido;6
Ambos sexos;29018 Ardales;Resto de Europa;4
Ambos sexos;29018 Ardales;Bulgaria;1
Ambos sexos;29018 Ardales;Rumanía;0
Ambos sexos;29018 Ardales;Total Africa;1
Ambos sexos;29018 Ardales;Marruecos;1
Ambos sexos;29018 Ardales;Total Am‚rica;42
Ambos sexos;29018 Ardales;Argentina;5
Ambos sexos;29018 Ardales;Bolivia;0
Ambos sexos;29018 Ardales;Colombia;0
Ambos sexos;29018 Ardales;Ecuador;27
Ambos sexos;29018 Ardales;Perú;0
Ambos sexos;29018 Ardales;Total Asia;0
Ambos sexos;29018 Ardales;China;0
Ambos sexos;29018 Ardales;Oceanía;0
Ambos sexos;29019 Arenas;Total Población;1.285
Ambos sexos;29019 Arenas;Nacidos en el Extranjero;118
Ambos sexos;29019 Arenas;Total Europa;89
Ambos sexos;29019 Arenas;Total Unión Europea (25);75
Ambos sexos;29019 Arenas;Alemania;13
Ambos sexos;29019 Arenas;Francia;2
Ambos sexos;29019 Arenas;Italia;1
Ambos sexos;29019 Arenas;Reino Unido;31
Ambos sexos;29019 Arenas;Resto de Europa;14
Ambos sexos;29019 Arenas;Bulgaria;0
Ambos sexos;29019 Arenas;Rumanía;3
Ambos sexos;29019 Arenas;Total Africa;17
Ambos sexos;29019 Arenas;Marruecos;16
Ambos sexos;29019 Arenas;Total Am‚rica;5
Ambos sexos;29019 Arenas;Argentina;3
Ambos sexos;29019 Arenas;Bolivia;2
Ambos sexos;29019 Arenas;Colombia;0
Ambos sexos;29019 Arenas;Ecuador;0
Ambos sexos;29019 Arenas;Perú;0
Ambos sexos;29019 Arenas;Total Asia;7
Ambos sexos;29019 Arenas;China;0
Ambos sexos;29019 Arenas;Oceanía;0
Ambos sexos;29020 Arriate;Total Población;3.860
Ambos sexos;29020 Arriate;Nacidos en el Extranjero;239
Ambos sexos;29020 Arriate;Total Europa;166
Ambos sexos;29020 Arriate;Total Unión Europea (25);120
