Sexo;Municipios;Nacionalidad (continentes);Total
Ambos sexos;018  Campillo (El);América;..
Ambos sexos;018  Campillo (El);Asia;..
Ambos sexos;018  Campillo (El);Europa;12
Ambos sexos;018  Campillo (El);Resto;..
Ambos sexos;019  Campofrío;Africa;..
Ambos sexos;019  Campofrío;América;..
Ambos sexos;019  Campofrío;Asia;..
Ambos sexos;019  Campofrío;Europa;4
Ambos sexos;019  Campofrío;Resto;..
Ambos sexos;020  Cañaveral de León;Africa;..
Ambos sexos;020  Cañaveral de León;América;..
Ambos sexos;020  Cañaveral de León;Asia;..
Ambos sexos;020  Cañaveral de León;Europa;..
Ambos sexos;020  Cañaveral de León;Resto;..
Ambos sexos;021  Cartaya;Africa;26
Ambos sexos;021  Cartaya;América;7
Ambos sexos;021  Cartaya;Asia;4
Ambos sexos;021  Cartaya;Europa;122
Ambos sexos;021  Cartaya;Resto;..
Ambos sexos;022  Castaño del Robledo;Africa;..
Ambos sexos;022  Castaño del Robledo;América;..
Ambos sexos;022  Castaño del Robledo;Asia;..
Ambos sexos;022  Castaño del Robledo;Europa;3
Ambos sexos;022  Castaño del Robledo;Resto;..
Ambos sexos;023  Cerro de Andévalo (El);Africa;..
Ambos sexos;023  Cerro de Andévalo (El);América;..
Ambos sexos;023  Cerro de Andévalo (El);Asia;..
Ambos sexos;023  Cerro de Andévalo (El);Europa;3
Ambos sexos;023  Cerro de Andévalo (El);Resto;..
Ambos sexos;024  Corteconcepción;Africa;..
Ambos sexos;024  Corteconcepción;América;..
Ambos sexos;024  Corteconcepción;Asia;1
Ambos sexos;024  Corteconcepción;Europa;3
Ambos sexos;024  Corteconcepción;Resto;..
Ambos sexos;025  Cortegana;Africa;1
Ambos sexos;025  Cortegana;América;5
Ambos sexos;025  Cortegana;Asia;..
Ambos sexos;025  Cortegana;Europa;33
Ambos sexos;025  Cortegana;Resto;..
Ambos sexos;026  Cortelazor;Africa;..
Ambos sexos;026  Cortelazor;América;..
Ambos sexos;026  Cortelazor;Asia;..
Ambos sexos;026  Cortelazor;Europa;..
Ambos sexos;026  Cortelazor;Resto;..
Ambos sexos;027  Cumbres de Enmedio;Africa;..
Ambos sexos;027  Cumbres de Enmedio;América;..
Ambos sexos;027  Cumbres de Enmedio;Asia;..
Ambos sexos;027  Cumbres de Enmedio;Europa;..
Ambos sexos;027  Cumbres de Enmedio;Resto;..
Ambos sexos;028  Cumbres de San Bartolomé;Africa;..
Ambos sexos;028  Cumbres de San Bartolomé;América;..
Ambos sexos;028  Cumbres de San Bartolomé;Asia;..
Ambos sexos;028  Cumbres de San Bartolomé;Europa;..
Ambos sexos;028  Cumbres de San Bartolomé;Resto;..
Ambos sexos;029  Cumbres Mayores;Africa;..
Ambos sexos;029  Cumbres Mayores;América;1
Ambos sexos;029  Cumbres Mayores;Asia;..
Ambos sexos;029  Cumbres Mayores;Europa;3
Ambos sexos;029  Cumbres Mayores;Resto;..
Ambos sexos;030  Chucena;Africa;..
Ambos sexos;030  Chucena;América;1
Ambos sexos;030  Chucena;Asia;..
Ambos sexos;030  Chucena;Europa;..
Ambos sexos;030  Chucena;Resto;..
Ambos sexos;031  Encinasola;Africa;..
Ambos sexos;031  Encinasola;América;..
Ambos sexos;031  Encinasola;Asia;..
Ambos sexos;031  Encinasola;Europa;5
Ambos sexos;031  Encinasola;Resto;..
Ambos sexos;032  Escacena del Campo;Africa;..
Ambos sexos;032  Escacena del Campo;América;2
Ambos sexos;032  Escacena del Campo;Asia;..
Ambos sexos;032  Escacena del Campo;Europa;..
Ambos sexos;032  Escacena del Campo;Resto;..
Ambos sexos;033  Fuenteheridos;Africa;..
Ambos sexos;033  Fuenteheridos;América;1
Ambos sexos;033  Fuenteheridos;Asia;..
Ambos sexos;033  Fuenteheridos;Europa;4
Ambos sexos;033  Fuenteheridos;Resto;..
Ambos sexos;034  Galaroza;Africa;2
Ambos sexos;034  Galaroza;América;..
Ambos sexos;034  Galaroza;Asia;..
Ambos sexos;034  Galaroza;Europa;13
Ambos sexos;034  Galaroza;Resto;..
Ambos sexos;035  Gibraleón;Africa;1
Ambos sexos;035  Gibraleón;América;9
Ambos sexos;035  Gibraleón;Asia;..
Ambos sexos;035  Gibraleón;Europa;21
Ambos sexos;035  Gibraleón;Resto;..
Ambos sexos;036  Granada de Río-Tinto (La);Africa;..
Ambos sexos;036  Granada de Río-Tinto (La);América;2
Ambos sexos;036  Granada de Río-Tinto (La);Asia;..
Ambos sexos;036  Granada de Río-Tinto (La);Europa;1
Ambos sexos;036  Granada de Río-Tinto (La);Resto;..
Ambos sexos;037  Granado (El);Africa;..
Ambos sexos;037  Granado (El);América;..
Ambos sexos;037  Granado (El);Asia;..
Ambos sexos;037  Granado (El);Europa;54
Ambos sexos;037  Granado (El);Resto;..
Ambos sexos;038  Higuera de la Sierra;Africa;..
Ambos sexos;038  Higuera de la Sierra;América;..
Ambos sexos;038  Higuera de la Sierra;Asia;..
Ambos sexos;038  Higuera de la Sierra;Europa;5
Ambos sexos;038  Higuera de la Sierra;Resto;..
Ambos sexos;039  Hinojales;Africa;1
Ambos sexos;039  Hinojales;América;..
Ambos sexos;039  Hinojales;Asia;..
Ambos sexos;039  Hinojales;Europa;5
Ambos sexos;039  Hinojales;Resto;..
Ambos sexos;040  Hinojos;Africa;2
Ambos sexos;040  Hinojos;América;..
Ambos sexos;040  Hinojos;Asia;..
Ambos sexos;040  Hinojos;Europa;..
Ambos sexos;040  Hinojos;Resto;..
Ambos sexos;041  Huelva;Africa;201
Ambos sexos;041  Huelva;América;66
Ambos sexos;041  Huelva;Asia;12
Ambos sexos;041  Huelva;Europa;138
Ambos sexos;041  Huelva;Resto;4
Ambos sexos;042  Isla Cristina;Africa;180
Ambos sexos;042  Isla Cristina;América;5
Ambos sexos;042  Isla Cristina;Asia;7
Ambos sexos;042  Isla Cristina;Europa;89
Ambos sexos;042  Isla Cristina;Resto;..
Ambos sexos;043  Jabugo;Africa;3
Ambos sexos;043  Jabugo;América;..
Ambos sexos;043  Jabugo;Asia;..
Ambos sexos;043  Jabugo;Europa;11
Ambos sexos;043  Jabugo;Resto;..
Ambos sexos;044  Lepe;Africa;180
Ambos sexos;044  Lepe;América;10
Ambos sexos;044  Lepe;Asia;3
Ambos sexos;044  Lepe;Europa;154
Ambos sexos;044  Lepe;Resto;..
Ambos sexos;045  Linares de la Sierra;Africa;..
Ambos sexos;045  Linares de la Sierra;América;..
Ambos sexos;045  Linares de la Sierra;Asia;..
Ambos sexos;045  Linares de la Sierra;Europa;..
Ambos sexos;045  Linares de la Sierra;Resto;..
Ambos sexos;046  Lucena del Puerto;Africa;53
Ambos sexos;046  Lucena del Puerto;América;..
Ambos sexos;046  Lucena del Puerto;Asia;..
Ambos sexos;046  Lucena del Puerto;Europa;1
Ambos sexos;046  Lucena del Puerto;Resto;..
Ambos sexos;047  Manzanilla;Africa;..
Ambos sexos;047  Manzanilla;América;..
Ambos sexos;047  Manzanilla;Asia;..
Ambos sexos;047  Manzanilla;Europa;..
Ambos sexos;047  Manzanilla;Resto;..
Ambos sexos;048  Marines (Los);Africa;..
Ambos sexos;048  Marines (Los);América;..
Ambos sexos;048  Marines (Los);Asia;..
Ambos sexos;048  Marines (Los);Europa;10
Ambos sexos;048  Marines (Los);Resto;..
Ambos sexos;049  Minas de Riotinto;Africa;1
Ambos sexos;049  Minas de Riotinto;América;2
Ambos sexos;049  Minas de Riotinto;Asia;..
Ambos sexos;049  Minas de Riotinto;Europa;5
Ambos sexos;049  Minas de Riotinto;Resto;..
Ambos sexos;050  Moguer;Africa;75
Ambos sexos;050  Moguer;América;4
Ambos sexos;050  Moguer;Asia;1
Ambos sexos;050  Moguer;Europa;32
Ambos sexos;050  Moguer;Resto;..
Ambos sexos;051  Nava (La);Africa;..
Ambos sexos;051  Nava (La);América;..
Ambos sexos;051  Nava (La);Asia;..
Ambos sexos;051  Nava (La);Europa;4
Ambos sexos;051  Nava (La);Resto;..
Ambos sexos;052  Nerva;Africa;..
Ambos sexos;052  Nerva;América;..
Ambos sexos;052  Nerva;Asia;..
Ambos sexos;052  Nerva;Europa;2
Ambos sexos;052  Nerva;Resto;..
Ambos sexos;053  Niebla;Africa;2
Ambos sexos;053  Niebla;América;3
Ambos sexos;053  Niebla;Asia;..
Ambos sexos;053  Niebla;Europa;3
Ambos sexos;053  Niebla;Resto;..
Ambos sexos;054  Palma del Condado (La);Africa;9
Ambos sexos;054  Palma del Condado (La);América;..
Ambos sexos;054  Palma del Condado (La);Asia;..
Ambos sexos;054  Palma del Condado (La);Europa;8
Ambos sexos;054  Palma del Condado (La);Resto;..
Ambos sexos;055  Palos de la Frontera;Africa;2
Ambos sexos;055  Palos de la Frontera;América;2
Ambos sexos;055  Palos de la Frontera;Asia;..
Ambos sexos;055  Palos de la Frontera;Europa;23
Ambos sexos;055  Palos de la Frontera;Resto;..
Ambos sexos;056  Paterna del Campo;Africa;..
Ambos sexos;056  Paterna del Campo;América;..
Ambos sexos;056  Paterna del Campo;Asia;..
Ambos sexos;056  Paterna del Campo;Europa;..
Ambos sexos;056  Paterna del Campo;Resto;..
Ambos sexos;057  Paymogo;Africa;..
Ambos sexos;057  Paymogo;América;..
Ambos sexos;057  Paymogo;Asia;..
Ambos sexos;057  Paymogo;Europa;14
Ambos sexos;057  Paymogo;Resto;..
Ambos sexos;058  Puebla de Guzmán;Africa;..
Ambos sexos;058  Puebla de Guzmán;América;..
Ambos sexos;058  Puebla de Guzmán;Asia;..
Ambos sexos;058  Puebla de Guzmán;Europa;65
Ambos sexos;058  Puebla de Guzmán;Resto;..
Ambos sexos;059  Puerto Moral;Africa;..
Ambos sexos;059  Puerto Moral;América;..
Ambos sexos;059  Puerto Moral;Asia;..
Ambos sexos;059  Puerto Moral;Europa;..
Ambos sexos;059  Puerto Moral;Resto;..
Ambos sexos;060  Punta Umbría;Africa;27
Ambos sexos;060  Punta Umbría;América;10
Ambos sexos;060  Punta Umbría;Asia;18
Ambos sexos;060  Punta Umbría;Europa;90
Ambos sexos;060  Punta Umbría;Resto;..
Ambos sexos;061  Rociana del Condado;Africa;33
Ambos sexos;061  Rociana del Condado;América;1
Ambos sexos;061  Rociana del Condado;Asia;..
Ambos sexos;061  Rociana del Condado;Europa;62
Ambos sexos;061  Rociana del Condado;Resto;..
Ambos sexos;062  Rosal de la Frontera;Africa;..
Ambos sexos;062  Rosal de la Frontera;América;..
Ambos sexos;062  Rosal de la Frontera;Asia;..
Ambos sexos;062  Rosal de la Frontera;Europa;50
Ambos sexos;062  Rosal de la Frontera;Resto;..
Ambos sexos;063  San Bartolomé de la Torre;Africa;2
Ambos sexos;063  San Bartolomé de la Torre;América;..
Ambos sexos;063  San Bartolomé de la Torre;Asia;..
Ambos sexos;063  San Bartolomé de la Torre;Europa;26
Ambos sexos;063  San Bartolomé de la Torre;Resto;..
Ambos sexos;064  San Juan del Puerto;Africa;12
Ambos sexos;064  San Juan del Puerto;América;5
Ambos sexos;064  San Juan del Puerto;Asia;..
Ambos sexos;064  San Juan del Puerto;Europa;7
Ambos sexos;064  San Juan del Puerto;Resto;..
Ambos sexos;065  Sanlúcar de Guadiana;Africa;..
Ambos sexos;065  Sanlúcar de Guadiana;América;..
Ambos sexos;065  Sanlúcar de Guadiana;Asia;..
Ambos sexos;065  Sanlúcar de Guadiana;Europa;13
Ambos sexos;065  Sanlúcar de Guadiana;Resto;..
Ambos sexos;066  San Silvestre de Guzmán;Africa;..
Ambos sexos;066  San Silvestre de Guzmán;América;..
Ambos sexos;066  San Silvestre de Guzmán;Asia;..
Ambos sexos;066  San Silvestre de Guzmán;Europa;16
Ambos sexos;066  San Silvestre de Guzmán;Resto;..
Ambos sexos;067  Santa Ana la Real;Africa;..
Ambos sexos;067  Santa Ana la Real;América;..
Ambos sexos;067  Santa Ana la Real;Asia;..
Ambos sexos;067  Santa Ana la Real;Europa;..
Ambos sexos;067  Santa Ana la Real;Resto;..
Ambos sexos;068  Santa Bárbara de Casa;Africa;..
Ambos sexos;068  Santa Bárbara de Casa;América;..
Ambos sexos;068  Santa Bárbara de Casa;Asia;..
Ambos sexos;068  Santa Bárbara de Casa;Europa;20
Ambos sexos;068  Santa Bárbara de Casa;Resto;..
Ambos sexos;069  Santa Olalla del Cala;Africa;..
Ambos sexos;069  Santa Olalla del Cala;América;..
Ambos sexos;069  Santa Olalla del Cala;Asia;..
Ambos sexos;069  Santa Olalla del Cala;Europa;..
Ambos sexos;069  Santa Olalla del Cala;Resto;..
Ambos sexos;070  Trigueros;Africa;4
Ambos sexos;070  Trigueros;América;2
Ambos sexos;070  Trigueros;Asia;..
Ambos sexos;070  Trigueros;Europa;33
Ambos sexos;070  Trigueros;Resto;..
Ambos sexos;071  Valdelarco;Africa;..
Ambos sexos;071  Valdelarco;América;..
Ambos sexos;071  Valdelarco;Asia;..
Ambos sexos;071  Valdelarco;Europa;..
Ambos sexos;071  Valdelarco;Resto;..
Ambos sexos;072  Valverde del Camino;Africa;5
Ambos sexos;072  Valverde del Camino;América;4
Ambos sexos;072  Valverde del Camino;Asia;..
Ambos sexos;072  Valverde del Camino;Europa;19
Ambos sexos;072  Valverde del Camino;Resto;..
Ambos sexos;073  Villablanca;Africa;6
Ambos sexos;073  Villablanca;América;2
Ambos sexos;073  Villablanca;Asia;..
Ambos sexos;073  Villablanca;Europa;27
Ambos sexos;073  Villablanca;Resto;..
Ambos sexos;074  Villalba del Alcor;Africa;10
Ambos sexos;074  Villalba del Alcor;América;..
Ambos sexos;074  Villalba del Alcor;Asia;..
Ambos sexos;074  Villalba del Alcor;Europa;2
Ambos sexos;074  Villalba del Alcor;Resto;..
Ambos sexos;075  Villanueva de las Cruces;Africa;..
Ambos sexos;075  Villanueva de las Cruces;América;..
Ambos sexos;075  Villanueva de las Cruces;Asia;..
Ambos sexos;075  Villanueva de las Cruces;Europa;4
Ambos sexos;075  Villanueva de las Cruces;Resto;..
Ambos sexos;076  Villanueva de los Castillejos;Africa;..
Ambos sexos;076  Villanueva de los Castillejos;América;..
Ambos sexos;076  Villanueva de los Castillejos;Asia;..
Ambos sexos;076  Villanueva de los Castillejos;Europa;53
Ambos sexos;076  Villanueva de los Castillejos;Resto;..
Ambos sexos;077  Villarrasa;Africa;2
Ambos sexos;077  Villarrasa;América;1
Ambos sexos;077  Villarrasa;Asia;..
Ambos sexos;077  Villarrasa;Europa;2
Ambos sexos;077  Villarrasa;Resto;..
Ambos sexos;078  Zalamea la Real;Africa;..
Ambos sexos;078  Zalamea la Real;América;..
Ambos sexos;078  Zalamea la Real;Asia;..
Ambos sexos;078  Zalamea la Real;Europa;1
Ambos sexos;078  Zalamea la Real;Resto;..
Ambos sexos;079  Zufre;Africa;1
Ambos sexos;079  Zufre;América;..
Ambos sexos;079  Zufre;Asia;..
Ambos sexos;079  Zufre;Europa;4
Ambos sexos;079  Zufre;Resto;..
