Sexo;Municipios;Nacionalidad (continentes);Total
Ambos sexos;070  Dúdar;Resto;..
Ambos sexos;071  Dúrcal;Africa;11
Ambos sexos;071  Dúrcal;América;11
Ambos sexos;071  Dúrcal;Asia;1
Ambos sexos;071  Dúrcal;Europa;12
Ambos sexos;071  Dúrcal;Resto;..
Ambos sexos;072  Escúzar;Africa;..
Ambos sexos;072  Escúzar;América;..
Ambos sexos;072  Escúzar;Asia;..
Ambos sexos;072  Escúzar;Europa;8
Ambos sexos;072  Escúzar;Resto;..
Ambos sexos;074  Ferreira;Africa;..
Ambos sexos;074  Ferreira;América;..
Ambos sexos;074  Ferreira;Asia;..
Ambos sexos;074  Ferreira;Europa;..
Ambos sexos;074  Ferreira;Resto;..
Ambos sexos;076  Fonelas;Africa;..
Ambos sexos;076  Fonelas;América;..
Ambos sexos;076  Fonelas;Asia;..
Ambos sexos;076  Fonelas;Europa;2
Ambos sexos;076  Fonelas;Resto;..
Ambos sexos;078  Freila;Africa;..
Ambos sexos;078  Freila;América;..
Ambos sexos;078  Freila;Asia;..
Ambos sexos;078  Freila;Europa;..
Ambos sexos;078  Freila;Resto;..
Ambos sexos;079  Fuente Vaqueros;Africa;..
Ambos sexos;079  Fuente Vaqueros;América;3
Ambos sexos;079  Fuente Vaqueros;Asia;..
Ambos sexos;079  Fuente Vaqueros;Europa;10
Ambos sexos;079  Fuente Vaqueros;Resto;..
Ambos sexos;082  Galera;Africa;..
Ambos sexos;082  Galera;América;..
Ambos sexos;082  Galera;Asia;..
Ambos sexos;082  Galera;Europa;..
Ambos sexos;082  Galera;Resto;..
Ambos sexos;083  Gobernador;Africa;..
Ambos sexos;083  Gobernador;América;..
Ambos sexos;083  Gobernador;Asia;..
Ambos sexos;083  Gobernador;Europa;..
Ambos sexos;083  Gobernador;Resto;..
Ambos sexos;084  Gójar;Africa;4
Ambos sexos;084  Gójar;América;..
Ambos sexos;084  Gójar;Asia;..
Ambos sexos;084  Gójar;Europa;6
Ambos sexos;084  Gójar;Resto;..
Ambos sexos;085  Gor;Africa;..
Ambos sexos;085  Gor;América;..
Ambos sexos;085  Gor;Asia;..
Ambos sexos;085  Gor;Europa;3
Ambos sexos;085  Gor;Resto;..
Ambos sexos;086  Gorafe;Africa;1
Ambos sexos;086  Gorafe;América;..
Ambos sexos;086  Gorafe;Asia;..
Ambos sexos;086  Gorafe;Europa;1
Ambos sexos;086  Gorafe;Resto;..
Ambos sexos;087  Granada;Africa;1.170
Ambos sexos;087  Granada;América;538
Ambos sexos;087  Granada;Asia;335
Ambos sexos;087  Granada;Europa;760
Ambos sexos;087  Granada;Resto;3
Ambos sexos;088  Guadahortuna;Africa;..
Ambos sexos;088  Guadahortuna;América;..
Ambos sexos;088  Guadahortuna;Asia;..
Ambos sexos;088  Guadahortuna;Europa;..
Ambos sexos;088  Guadahortuna;Resto;..
Ambos sexos;089  Guadix;Africa;17
Ambos sexos;089  Guadix;América;10
Ambos sexos;089  Guadix;Asia;8
Ambos sexos;089  Guadix;Europa;54
Ambos sexos;089  Guadix;Resto;..
Ambos sexos;094  Güejar Sierra;Africa;..
Ambos sexos;094  Güejar Sierra;América;3
Ambos sexos;094  Güejar Sierra;Asia;..
Ambos sexos;094  Güejar Sierra;Europa;4
Ambos sexos;094  Güejar Sierra;Resto;..
Ambos sexos;095  Güevéjar;Africa;1
Ambos sexos;095  Güevéjar;América;1
Ambos sexos;095  Güevéjar;Asia;..
Ambos sexos;095  Güevéjar;Europa;..
Ambos sexos;095  Güevéjar;Resto;..
Ambos sexos;096  Huélago;Africa;..
Ambos sexos;096  Huélago;América;..
Ambos sexos;096  Huélago;Asia;..
Ambos sexos;096  Huélago;Europa;..
Ambos sexos;096  Huélago;Resto;..
Ambos sexos;097  Huéneja;Africa;1
Ambos sexos;097  Huéneja;América;..
Ambos sexos;097  Huéneja;Asia;..
Ambos sexos;097  Huéneja;Europa;2
Ambos sexos;097  Huéneja;Resto;..
Ambos sexos;098  Huéscar;Africa;1
Ambos sexos;098  Huéscar;América;3
Ambos sexos;098  Huéscar;Asia;..
Ambos sexos;098  Huéscar;Europa;4
Ambos sexos;098  Huéscar;Resto;..
Ambos sexos;099  Huétor de Santillán;Africa;2
Ambos sexos;099  Huétor de Santillán;América;2
Ambos sexos;099  Huétor de Santillán;Asia;..
Ambos sexos;099  Huétor de Santillán;Europa;3
Ambos sexos;099  Huétor de Santillán;Resto;..
Ambos sexos;100  Huétor Tájar;Africa;1
Ambos sexos;100  Huétor Tájar;América;3
Ambos sexos;100  Huétor Tájar;Asia;..
Ambos sexos;100  Huétor Tájar;Europa;..
Ambos sexos;100  Huétor Tájar;Resto;..
Ambos sexos;101  Huétor Vega;Africa;4
Ambos sexos;101  Huétor Vega;América;6
Ambos sexos;101  Huétor Vega;Asia;2
Ambos sexos;101  Huétor Vega;Europa;37
Ambos sexos;101  Huétor Vega;Resto;..
Ambos sexos;102  Illora;Africa;1
Ambos sexos;102  Illora;América;2
Ambos sexos;102  Illora;Asia;..
Ambos sexos;102  Illora;Europa;2
Ambos sexos;102  Illora;Resto;..
Ambos sexos;103  Itrabo;Africa;..
Ambos sexos;103  Itrabo;América;..
Ambos sexos;103  Itrabo;Asia;..
Ambos sexos;103  Itrabo;Europa;..
Ambos sexos;103  Itrabo;Resto;..
Ambos sexos;105  Iznalloz;Africa;1
Ambos sexos;105  Iznalloz;América;7
Ambos sexos;105  Iznalloz;Asia;..
Ambos sexos;105  Iznalloz;Europa;7
Ambos sexos;105  Iznalloz;Resto;..
Ambos sexos;107  Jayena;Africa;..
Ambos sexos;107  Jayena;América;..
Ambos sexos;107  Jayena;Asia;..
Ambos sexos;107  Jayena;Europa;..
Ambos sexos;107  Jayena;Resto;..
Ambos sexos;108  Jerez del Marquesado;Africa;..
Ambos sexos;108  Jerez del Marquesado;América;..
Ambos sexos;108  Jerez del Marquesado;Asia;..
Ambos sexos;108  Jerez del Marquesado;Europa;..
Ambos sexos;108  Jerez del Marquesado;Resto;..
Ambos sexos;109  Jete;Africa;..
Ambos sexos;109  Jete;América;1
Ambos sexos;109  Jete;Asia;..
Ambos sexos;109  Jete;Europa;4
Ambos sexos;109  Jete;Resto;..
Ambos sexos;111  Jun;Africa;2
Ambos sexos;111  Jun;América;2
Ambos sexos;111  Jun;Asia;2
Ambos sexos;111  Jun;Europa;2
Ambos sexos;111  Jun;Resto;..
Ambos sexos;112  Juviles;Africa;..
Ambos sexos;112  Juviles;América;..
Ambos sexos;112  Juviles;Asia;..
Ambos sexos;112  Juviles;Europa;1
Ambos sexos;112  Juviles;Resto;..
