Sexo;Municipios;Lugar de nacimiento;Total
Ambos sexos;21024-Corteconcepción;Rumanía;1
Ambos sexos;21024-Corteconcepción;Total Africa;2
Ambos sexos;21024-Corteconcepción;Marruecos;2
Ambos sexos;21024-Corteconcepción;Total América;3
Ambos sexos;21024-Corteconcepción;Argentina;0
Ambos sexos;21024-Corteconcepción;Bolivia;2
Ambos sexos;21024-Corteconcepción;Colombia;1
Ambos sexos;21024-Corteconcepción;Ecuador;0
Ambos sexos;21024-Corteconcepción;Perú;0
Ambos sexos;21024-Corteconcepción;Total Asia;0
Ambos sexos;21024-Corteconcepción;China;0
Ambos sexos;21024-Corteconcepción;Oceanía;0
Ambos sexos;21025-Cortegana;Total Población;5.039
Ambos sexos;21025-Cortegana;Nacidos en el Extranjero;114
