Sexo;Municipios;Lugar de nacimiento;Total
Ambos sexos;11007-Barbate;Perú;3
Ambos sexos;11007-Barbate;Total Asia;26
Ambos sexos;11007-Barbate;China;15
Ambos sexos;11007-Barbate;Oceanía;5
Ambos sexos;11008-Barrios (Los);Total Población;21.358
Ambos sexos;11008-Barrios (Los);Nacidos en el Extranjero;1.665
Ambos sexos;11008-Barrios (Los);Total Europa;927
Ambos sexos;11008-Barrios (Los);Total Unión Europea (27);883
Ambos sexos;11008-Barrios (Los);Alemania;76
Ambos sexos;11008-Barrios (Los);Francia;104
Ambos sexos;11008-Barrios (Los);Italia;20
Ambos sexos;11008-Barrios (Los);Reino Unido;485
Ambos sexos;11008-Barrios (Los);Bulgaria;7
Ambos sexos;11008-Barrios (Los);Rumanía;40
Ambos sexos;11008-Barrios (Los);Resto de Europa;44
Ambos sexos;11008-Barrios (Los);Rusia;8
Ambos sexos;11008-Barrios (Los);Ucrania;16
Ambos sexos;11008-Barrios (Los);Total Africa;365
Ambos sexos;11008-Barrios (Los);Marruecos;306
Ambos sexos;11008-Barrios (Los);Total América;310
Ambos sexos;11008-Barrios (Los);Argentina;78
Ambos sexos;11008-Barrios (Los);Bolivia;16
Ambos sexos;11008-Barrios (Los);Colombia;43
Ambos sexos;11008-Barrios (Los);Ecuador;13
Ambos sexos;11008-Barrios (Los);Perú;5
Ambos sexos;11008-Barrios (Los);Total Asia;56
Ambos sexos;11008-Barrios (Los);China;34
Ambos sexos;11008-Barrios (Los);Oceanía;7
Ambos sexos;11009-Benaocaz;Total Población;701
Ambos sexos;11009-Benaocaz;Nacidos en el Extranjero;14
Ambos sexos;11009-Benaocaz;Total Europa;8
Ambos sexos;11009-Benaocaz;Total Unión Europea (27);8
Ambos sexos;11009-Benaocaz;Alemania;5
Ambos sexos;11009-Benaocaz;Francia;2
Ambos sexos;11009-Benaocaz;Italia;0
Ambos sexos;11009-Benaocaz;Reino Unido;0
Ambos sexos;11009-Benaocaz;Bulgaria;0
Ambos sexos;11009-Benaocaz;Rumanía;0
Ambos sexos;11009-Benaocaz;Resto de Europa;0
Ambos sexos;11009-Benaocaz;Rusia;0
Ambos sexos;11009-Benaocaz;Ucrania;0
Ambos sexos;11009-Benaocaz;Total Africa;1
Ambos sexos;11009-Benaocaz;Marruecos;1
Ambos sexos;11009-Benaocaz;Total América;5
Ambos sexos;11009-Benaocaz;Argentina;1
Ambos sexos;11009-Benaocaz;Bolivia;0
Ambos sexos;11009-Benaocaz;Colombia;2
Ambos sexos;11009-Benaocaz;Ecuador;0
Ambos sexos;11009-Benaocaz;Perú;0
Ambos sexos;11009-Benaocaz;Total Asia;0
Ambos sexos;11009-Benaocaz;China;0
Ambos sexos;11009-Benaocaz;Oceanía;0
Ambos sexos;11010-Bornos;Total Población;8.131
Ambos sexos;11010-Bornos;Nacidos en el Extranjero;90
Ambos sexos;11010-Bornos;Total Europa;77
Ambos sexos;11010-Bornos;Total Unión Europea (27);65
Ambos sexos;11010-Bornos;Alemania;25
Ambos sexos;11010-Bornos;Francia;8
Ambos sexos;11010-Bornos;Italia;2
Ambos sexos;11010-Bornos;Reino Unido;22
Ambos sexos;11010-Bornos;Bulgaria;0
Ambos sexos;11010-Bornos;Rumanía;0
Ambos sexos;11010-Bornos;Resto de Europa;12
Ambos sexos;11010-Bornos;Rusia;2
Ambos sexos;11010-Bornos;Ucrania;0
Ambos sexos;11010-Bornos;Total Africa;7
Ambos sexos;11010-Bornos;Marruecos;6
Ambos sexos;11010-Bornos;Total América;5
Ambos sexos;11010-Bornos;Argentina;0
Ambos sexos;11010-Bornos;Bolivia;1
Ambos sexos;11010-Bornos;Colombia;3
Ambos sexos;11010-Bornos;Ecuador;0
Ambos sexos;11010-Bornos;Perú;0
Ambos sexos;11010-Bornos;Total Asia;1
Ambos sexos;11010-Bornos;China;0
Ambos sexos;11010-Bornos;Oceanía;0
Ambos sexos;11011-Bosque (El);Total Población;2.035
Ambos sexos;11011-Bosque (El);Nacidos en el Extranjero;54
Ambos sexos;11011-Bosque (El);Total Europa;31
Ambos sexos;11011-Bosque (El);Total Unión Europea (27);30
Ambos sexos;11011-Bosque (El);Alemania;14
Ambos sexos;11011-Bosque (El);Francia;2
Ambos sexos;11011-Bosque (El);Italia;0
Ambos sexos;11011-Bosque (El);Reino Unido;3
Ambos sexos;11011-Bosque (El);Bulgaria;0
Ambos sexos;11011-Bosque (El);Rumanía;10
Ambos sexos;11011-Bosque (El);Resto de Europa;1
Ambos sexos;11011-Bosque (El);Rusia;0
Ambos sexos;11011-Bosque (El);Ucrania;0
Ambos sexos;11011-Bosque (El);Total Africa;11
Ambos sexos;11011-Bosque (El);Marruecos;10
Ambos sexos;11011-Bosque (El);Total América;10
Ambos sexos;11011-Bosque (El);Argentina;2
Ambos sexos;11011-Bosque (El);Bolivia;0
Ambos sexos;11011-Bosque (El);Colombia;0
