Sexo;Municipios;País de nacimiento;Total
Ambos sexos;23005-Andújar;Uruguay;7
Ambos sexos;23005-Andújar;Venezuela;14
Ambos sexos;23005-Andújar;Total Asia;112
Ambos sexos;23005-Andújar;China;55
Ambos sexos;23005-Andújar;Pakistán;37
Ambos sexos;23005-Andújar;Total Oceanía;5
Ambos sexos;23006-Arjona;Total Población;5.764
Ambos sexos;23006-Arjona;Nacidos en España;5.671
Ambos sexos;23006-Arjona;Nacidos en el Extranjero;93
Ambos sexos;23006-Arjona;Total Europa;45
Ambos sexos;23006-Arjona;Total Unión Europea;41
Ambos sexos;23006-Arjona;Alemania;11
Ambos sexos;23006-Arjona;Bulgaria;0
Ambos sexos;23006-Arjona;Francia;1
Ambos sexos;23006-Arjona;Italia;1
Ambos sexos;23006-Arjona;Polonia;0
Ambos sexos;23006-Arjona;Portugal;0
Ambos sexos;23006-Arjona;Reino Unido;3
Ambos sexos;23006-Arjona;Rumanía;24
Ambos sexos;23006-Arjona;Total Europa No Comunitaria;4
Ambos sexos;23006-Arjona;Rusia;1
Ambos sexos;23006-Arjona;Ucrania;0
Ambos sexos;23006-Arjona;Total Africa;15
Ambos sexos;23006-Arjona;Argelia;1
Ambos sexos;23006-Arjona;Marruecos;12
Ambos sexos;23006-Arjona;Nigeria;0
Ambos sexos;23006-Arjona;Senegal;1
Ambos sexos;23006-Arjona;Total América;20
Ambos sexos;23006-Arjona;Argentina;0
Ambos sexos;23006-Arjona;Bolivia;2
Ambos sexos;23006-Arjona;Brasil;5
Ambos sexos;23006-Arjona;Colombia;4
Ambos sexos;23006-Arjona;Cuba;0
Ambos sexos;23006-Arjona;Chile;0
Ambos sexos;23006-Arjona;Ecuador;6
Ambos sexos;23006-Arjona;Paraguay;3
Ambos sexos;23006-Arjona;Perú;0
Ambos sexos;23006-Arjona;República Dominicana;0
Ambos sexos;23006-Arjona;Uruguay;0
Ambos sexos;23006-Arjona;Venezuela;0
Ambos sexos;23006-Arjona;Total Asia;13
Ambos sexos;23006-Arjona;China;7
Ambos sexos;23006-Arjona;Pakistán;6
Ambos sexos;23006-Arjona;Total Oceanía;0
Ambos sexos;23007-Arjonilla;Total Población;3.793
Ambos sexos;23007-Arjonilla;Nacidos en España;3.709
Ambos sexos;23007-Arjonilla;Nacidos en el Extranjero;84
Ambos sexos;23007-Arjonilla;Total Europa;21
Ambos sexos;23007-Arjonilla;Total Unión Europea;15
Ambos sexos;23007-Arjonilla;Alemania;0
Ambos sexos;23007-Arjonilla;Bulgaria;0
Ambos sexos;23007-Arjonilla;Francia;2
Ambos sexos;23007-Arjonilla;Italia;0
Ambos sexos;23007-Arjonilla;Polonia;0
Ambos sexos;23007-Arjonilla;Portugal;2
Ambos sexos;23007-Arjonilla;Reino Unido;0
Ambos sexos;23007-Arjonilla;Rumanía;10
Ambos sexos;23007-Arjonilla;Total Europa No Comunitaria;6
Ambos sexos;23007-Arjonilla;Rusia;1
Ambos sexos;23007-Arjonilla;Ucrania;0
Ambos sexos;23007-Arjonilla;Total Africa;42
Ambos sexos;23007-Arjonilla;Argelia;1
Ambos sexos;23007-Arjonilla;Marruecos;41
Ambos sexos;23007-Arjonilla;Nigeria;0
Ambos sexos;23007-Arjonilla;Senegal;0
Ambos sexos;23007-Arjonilla;Total América;17
Ambos sexos;23007-Arjonilla;Argentina;6
Ambos sexos;23007-Arjonilla;Bolivia;2
Ambos sexos;23007-Arjonilla;Brasil;0
Ambos sexos;23007-Arjonilla;Colombia;2
Ambos sexos;23007-Arjonilla;Cuba;0
Ambos sexos;23007-Arjonilla;Chile;0
Ambos sexos;23007-Arjonilla;Ecuador;4
Ambos sexos;23007-Arjonilla;Paraguay;0
Ambos sexos;23007-Arjonilla;Perú;1
Ambos sexos;23007-Arjonilla;República Dominicana;0
Ambos sexos;23007-Arjonilla;Uruguay;0
Ambos sexos;23007-Arjonilla;Venezuela;0
Ambos sexos;23007-Arjonilla;Total Asia;4
Ambos sexos;23007-Arjonilla;China;4
Ambos sexos;23007-Arjonilla;Pakistán;0
Ambos sexos;23007-Arjonilla;Total Oceanía;0
Ambos sexos;23008-Arquillos;Total Población;1.948
Ambos sexos;23008-Arquillos;Nacidos en España;1.884
Ambos sexos;23008-Arquillos;Nacidos en el Extranjero;64
Ambos sexos;23008-Arquillos;Total Europa;22
Ambos sexos;23008-Arquillos;Total Unión Europea;22
Ambos sexos;23008-Arquillos;Alemania;0
Ambos sexos;23008-Arquillos;Bulgaria;12
Ambos sexos;23008-Arquillos;Francia;2
Ambos sexos;23008-Arquillos;Italia;0
Ambos sexos;23008-Arquillos;Polonia;2
Ambos sexos;23008-Arquillos;Portugal;0
Ambos sexos;23008-Arquillos;Reino Unido;0
Ambos sexos;23008-Arquillos;Rumanía;6
Ambos sexos;23008-Arquillos;Total Europa No Comunitaria;0
