Sexo;Municipios;Nacionalidad (continentes);Total
Ambos sexos;29059 Humilladero;América;..
Ambos sexos;29059 Humilladero;Asia;..
Ambos sexos;29059 Humilladero;Europa;1
Ambos sexos;29059 Humilladero;Resto;..
Ambos sexos;29060 Igualeja;Africa;..
Ambos sexos;29060 Igualeja;América;..
Ambos sexos;29060 Igualeja;Asia;..
Ambos sexos;29060 Igualeja;Europa;..
Ambos sexos;29060 Igualeja;Resto;..
Ambos sexos;29061 Istán;Africa;9
Ambos sexos;29061 Istán;América;1
Ambos sexos;29061 Istán;Asia;2
Ambos sexos;29061 Istán;Europa;70
Ambos sexos;29061 Istán;Resto;..
Ambos sexos;29062 Iznate;Africa;2
Ambos sexos;29062 Iznate;América;2
Ambos sexos;29062 Iznate;Asia;1
Ambos sexos;29062 Iznate;Europa;7
Ambos sexos;29062 Iznate;Resto;..
Ambos sexos;29063 Jimera de Líbar;Africa;..
Ambos sexos;29063 Jimera de Líbar;América;..
Ambos sexos;29063 Jimera de Líbar;Asia;1
Ambos sexos;29063 Jimera de Líbar;Europa;6
Ambos sexos;29063 Jimera de Líbar;Resto;..
Ambos sexos;29064 Jubrique;Africa;2
Ambos sexos;29064 Jubrique;América;..
Ambos sexos;29064 Jubrique;Asia;..
Ambos sexos;29064 Jubrique;Europa;8
Ambos sexos;29064 Jubrique;Resto;..
Ambos sexos;29065 Júzcar;Africa;..
Ambos sexos;29065 Júzcar;América;..
Ambos sexos;29065 Júzcar;Asia;..
Ambos sexos;29065 Júzcar;Europa;..
Ambos sexos;29065 Júzcar;Resto;..
Ambos sexos;29066 Macharaviaya;Africa;..
Ambos sexos;29066 Macharaviaya;América;2
Ambos sexos;29066 Macharaviaya;Asia;..
Ambos sexos;29066 Macharaviaya;Europa;5
Ambos sexos;29066 Macharaviaya;Resto;..
Ambos sexos;29067 Málaga;Africa;1.996
Ambos sexos;29067 Málaga;América;1.198
Ambos sexos;29067 Málaga;Asia;579
Ambos sexos;29067 Málaga;Europa;2.439
Ambos sexos;29067 Málaga;Resto;14
Ambos sexos;29068 Manilva;Africa;30
Ambos sexos;29068 Manilva;América;17
Ambos sexos;29068 Manilva;Asia;36
Ambos sexos;29068 Manilva;Europa;694
Ambos sexos;29068 Manilva;Resto;..
Ambos sexos;29069 Marbella;Africa;2.592
Ambos sexos;29069 Marbella;América;1.467
Ambos sexos;29069 Marbella;Asia;1.433
Ambos sexos;29069 Marbella;Europa;8.905
Ambos sexos;29069 Marbella;Resto;40
Ambos sexos;29070 Mijas;Africa;403
Ambos sexos;29070 Mijas;América;637
Ambos sexos;29070 Mijas;Asia;350
Ambos sexos;29070 Mijas;Europa;12.986
Ambos sexos;29070 Mijas;Resto;38
Ambos sexos;29071 Moclinejo;Africa;7
Ambos sexos;29071 Moclinejo;América;..
Ambos sexos;29071 Moclinejo;Asia;..
Ambos sexos;29071 Moclinejo;Europa;10
Ambos sexos;29071 Moclinejo;Resto;..
Ambos sexos;29072 Mollina;Africa;7
Ambos sexos;29072 Mollina;América;2
Ambos sexos;29072 Mollina;Asia;..
Ambos sexos;29072 Mollina;Europa;4
Ambos sexos;29072 Mollina;Resto;..
Ambos sexos;29073 Monda;Africa;17
Ambos sexos;29073 Monda;América;2
Ambos sexos;29073 Monda;Asia;2
Ambos sexos;29073 Monda;Europa;31
Ambos sexos;29073 Monda;Resto;..
Ambos sexos;29074 Montejaque;Africa;..
Ambos sexos;29074 Montejaque;América;..
Ambos sexos;29074 Montejaque;Asia;..
Ambos sexos;29074 Montejaque;Europa;10
Ambos sexos;29074 Montejaque;Resto;..
Ambos sexos;29075 Nerja;Africa;82
Ambos sexos;29075 Nerja;América;133
Ambos sexos;29075 Nerja;Asia;40
Ambos sexos;29075 Nerja;Europa;1.705
Ambos sexos;29075 Nerja;Resto;2
Ambos sexos;29076 Ojén;Africa;8
Ambos sexos;29076 Ojén;América;4
Ambos sexos;29076 Ojén;Asia;9
Ambos sexos;29076 Ojén;Europa;72
Ambos sexos;29076 Ojén;Resto;..
Ambos sexos;29077 Parauta;Africa;..
Ambos sexos;29077 Parauta;América;..
Ambos sexos;29077 Parauta;Asia;..
Ambos sexos;29077 Parauta;Europa;..
Ambos sexos;29077 Parauta;Resto;..
Ambos sexos;29079 Periana;Africa;..
Ambos sexos;29079 Periana;América;5
Ambos sexos;29079 Periana;Asia;1
Ambos sexos;29079 Periana;Europa;26
Ambos sexos;29079 Periana;Resto;..
Ambos sexos;29080 Pizarra;Africa;1
Ambos sexos;29080 Pizarra;América;10
Ambos sexos;29080 Pizarra;Asia;..
Ambos sexos;29080 Pizarra;Europa;29
Ambos sexos;29080 Pizarra;Resto;3
Ambos sexos;29081 Pujerra;Africa;..
Ambos sexos;29081 Pujerra;América;..
Ambos sexos;29081 Pujerra;Asia;..
Ambos sexos;29081 Pujerra;Europa;..
Ambos sexos;29081 Pujerra;Resto;..
Ambos sexos;29082 Rincón de la Victoria;Africa;71
Ambos sexos;29082 Rincón de la Victoria;América;120
