Sexo;Municipios;País de nacimiento;Total
Ambos sexos;11013-Castellar de la Frontera;Senegal;0
Ambos sexos;11013-Castellar de la Frontera;Total América;57
Ambos sexos;11013-Castellar de la Frontera;Argentina;11
Ambos sexos;11013-Castellar de la Frontera;Bolivia;1
Ambos sexos;11013-Castellar de la Frontera;Brasil;4
Ambos sexos;11013-Castellar de la Frontera;Colombia;1
Ambos sexos;11013-Castellar de la Frontera;Cuba;2
Ambos sexos;11013-Castellar de la Frontera;Chile;1
Ambos sexos;11013-Castellar de la Frontera;Ecuador;1
Ambos sexos;11013-Castellar de la Frontera;Paraguay;0
Ambos sexos;11013-Castellar de la Frontera;Perú;11
Ambos sexos;11013-Castellar de la Frontera;Rep. Dominicana;0
Ambos sexos;11013-Castellar de la Frontera;Uruguay;15
Ambos sexos;11013-Castellar de la Frontera;Venezuela;1
Ambos sexos;11013-Castellar de la Frontera;Total Asia;2
Ambos sexos;11013-Castellar de la Frontera;China;0
Ambos sexos;11013-Castellar de la Frontera;Pakistán;0
Ambos sexos;11013-Castellar de la Frontera;Total Oceanía;2
Ambos sexos;11014-Conil de la Frontera;Total Población;21.664
Ambos sexos;11014-Conil de la Frontera;Nacidos en España;20.017
Ambos sexos;11014-Conil de la Frontera;Nacidos en el Extranjero;1.647
Ambos sexos;11014-Conil de la Frontera;Total Europa;972
Ambos sexos;11014-Conil de la Frontera;Total Unión Europea;918
Ambos sexos;11014-Conil de la Frontera;Alemania;306
Ambos sexos;11014-Conil de la Frontera;Bulgaria;0
Ambos sexos;11014-Conil de la Frontera;Francia;58
Ambos sexos;11014-Conil de la Frontera;Italia;92
Ambos sexos;11014-Conil de la Frontera;Polonia;8
Ambos sexos;11014-Conil de la Frontera;Portugal;36
Ambos sexos;11014-Conil de la Frontera;Reino Unido;173
Ambos sexos;11014-Conil de la Frontera;Rumanía;135
Ambos sexos;11014-Conil de la Frontera;Total Europa No Comunitaria;54
Ambos sexos;11014-Conil de la Frontera;Rusia;9
Ambos sexos;11014-Conil de la Frontera;Ucrania;3
Ambos sexos;11014-Conil de la Frontera;Total Africa;247
Ambos sexos;11014-Conil de la Frontera;Argelia;6
Ambos sexos;11014-Conil de la Frontera;Marruecos;217
Ambos sexos;11014-Conil de la Frontera;Nigeria;1
Ambos sexos;11014-Conil de la Frontera;Senegal;9
Ambos sexos;11014-Conil de la Frontera;Total América;385
Ambos sexos;11014-Conil de la Frontera;Argentina;96
