Sexo;Municipios;Lugar de nacimiento;Total
Ambos sexos;14014 Cañete de las Torres;Total Unión Europea (25);7
Ambos sexos;14014 Cañete de las Torres;Alemania;0
Ambos sexos;14014 Cañete de las Torres;Francia;0
Ambos sexos;14014 Cañete de las Torres;Italia;0
Ambos sexos;14014 Cañete de las Torres;Reino Unido;0
Ambos sexos;14014 Cañete de las Torres;Resto de Europa;4
Ambos sexos;14014 Cañete de las Torres;Bulgaria;0
Ambos sexos;14014 Cañete de las Torres;Rumanía;3
Ambos sexos;14014 Cañete de las Torres;Total Africa;1
Ambos sexos;14014 Cañete de las Torres;Marruecos;0
Ambos sexos;14014 Cañete de las Torres;Total Am‚rica;7
Ambos sexos;14014 Cañete de las Torres;Argentina;1
Ambos sexos;14014 Cañete de las Torres;Bolivia;1
Ambos sexos;14014 Cañete de las Torres;Colombia;1
Ambos sexos;14014 Cañete de las Torres;Ecuador;0
Ambos sexos;14014 Cañete de las Torres;Perú;0
Ambos sexos;14014 Cañete de las Torres;Total Asia;0
Ambos sexos;14014 Cañete de las Torres;China;0
Ambos sexos;14014 Cañete de las Torres;Oceanía;0
Ambos sexos;14015 Carcabuey;Total Población;2.825
Ambos sexos;14015 Carcabuey;Nacidos en el Extranjero;48
Ambos sexos;14015 Carcabuey;Total Europa;27
Ambos sexos;14015 Carcabuey;Total Unión Europea (25);6
Ambos sexos;14015 Carcabuey;Alemania;3
Ambos sexos;14015 Carcabuey;Francia;3
Ambos sexos;14015 Carcabuey;Italia;0
Ambos sexos;14015 Carcabuey;Reino Unido;0
Ambos sexos;14015 Carcabuey;Resto de Europa;21
Ambos sexos;14015 Carcabuey;Bulgaria;19
Ambos sexos;14015 Carcabuey;Rumanía;0
Ambos sexos;14015 Carcabuey;Total Africa;2
Ambos sexos;14015 Carcabuey;Marruecos;0
Ambos sexos;14015 Carcabuey;Total Am‚rica;18
Ambos sexos;14015 Carcabuey;Argentina;5
Ambos sexos;14015 Carcabuey;Bolivia;0
Ambos sexos;14015 Carcabuey;Colombia;1
Ambos sexos;14015 Carcabuey;Ecuador;10
Ambos sexos;14015 Carcabuey;Perú;1
Ambos sexos;14015 Carcabuey;Total Asia;0
Ambos sexos;14015 Carcabuey;China;0
Ambos sexos;14015 Carcabuey;Oceanía;1
Ambos sexos;14016 Cardeña;Total Población;1.761
Ambos sexos;14016 Cardeña;Nacidos en el Extranjero;22
Ambos sexos;14016 Cardeña;Total Europa;4
Ambos sexos;14016 Cardeña;Total Unión Europea (25);0
Ambos sexos;14016 Cardeña;Alemania;0
Ambos sexos;14016 Cardeña;Francia;0
Ambos sexos;14016 Cardeña;Italia;0
Ambos sexos;14016 Cardeña;Reino Unido;0
Ambos sexos;14016 Cardeña;Resto de Europa;4
Ambos sexos;14016 Cardeña;Bulgaria;3
Ambos sexos;14016 Cardeña;Rumanía;1
Ambos sexos;14016 Cardeña;Total Africa;2
Ambos sexos;14016 Cardeña;Marruecos;2
Ambos sexos;14016 Cardeña;Total Am‚rica;16
Ambos sexos;14016 Cardeña;Argentina;0
Ambos sexos;14016 Cardeña;Bolivia;0
Ambos sexos;14016 Cardeña;Colombia;1
Ambos sexos;14016 Cardeña;Ecuador;3
Ambos sexos;14016 Cardeña;Perú;0
Ambos sexos;14016 Cardeña;Total Asia;0
Ambos sexos;14016 Cardeña;China;0
Ambos sexos;14016 Cardeña;Oceanía;0
Ambos sexos;14017 Carlota (La);Total Población;11.488
Ambos sexos;14017 Carlota (La);Nacidos en el Extranjero;208
