Sexo;Municipios;Lugar de nacimiento;Total
Ambos sexos;04011-Alhama de Almería;Resto de Europa;130
Ambos sexos;04011-Alhama de Almería;Bulgaria;18
Ambos sexos;04011-Alhama de Almería;Rumanía;99
Ambos sexos;04011-Alhama de Almería;Total Africa;25
Ambos sexos;04011-Alhama de Almería;Marruecos;19
Ambos sexos;04011-Alhama de Almería;Total América;61
Ambos sexos;04011-Alhama de Almería;Argentina;48
Ambos sexos;04011-Alhama de Almería;Bolivia;0
Ambos sexos;04011-Alhama de Almería;Colombia;1
Ambos sexos;04011-Alhama de Almería;Ecuador;0
Ambos sexos;04011-Alhama de Almería;Perú;0
Ambos sexos;04011-Alhama de Almería;Total Asia;3
Ambos sexos;04011-Alhama de Almería;China;0
Ambos sexos;04011-Alhama de Almería;Oceanía;0
Ambos sexos;04012-Alicún;Total Población;258
Ambos sexos;04012-Alicún;Nacidos en el Extranjero;4
Ambos sexos;04012-Alicún;Total Europa;3
Ambos sexos;04012-Alicún;Total Unión Europea (25);3
Ambos sexos;04012-Alicún;Alemania;0
Ambos sexos;04012-Alicún;Francia;0
Ambos sexos;04012-Alicún;Italia;0
Ambos sexos;04012-Alicún;Reino Unido;0
Ambos sexos;04012-Alicún;Resto de Europa;0
Ambos sexos;04012-Alicún;Bulgaria;0
Ambos sexos;04012-Alicún;Rumanía;0
Ambos sexos;04012-Alicún;Total Africa;0
Ambos sexos;04012-Alicún;Marruecos;0
Ambos sexos;04012-Alicún;Total América;1
Ambos sexos;04012-Alicún;Argentina;1
Ambos sexos;04012-Alicún;Bolivia;0
Ambos sexos;04012-Alicún;Colombia;0
Ambos sexos;04012-Alicún;Ecuador;0
Ambos sexos;04012-Alicún;Perú;0
Ambos sexos;04012-Alicún;Total Asia;0
Ambos sexos;04012-Alicún;China;0
Ambos sexos;04012-Alicún;Oceanía;0
Ambos sexos;04013-Almería;Total Población;185.309
Ambos sexos;04013-Almería;Nacidos en el Extranjero;19.661
Ambos sexos;04013-Almería;Total Europa;4.873
Ambos sexos;04013-Almería;Total Unión Europea (25);2.401
Ambos sexos;04013-Almería;Alemania;633
Ambos sexos;04013-Almería;Francia;710
Ambos sexos;04013-Almería;Italia;170
Ambos sexos;04013-Almería;Reino Unido;148
Ambos sexos;04013-Almería;Resto de Europa;2.472
Ambos sexos;04013-Almería;Bulgaria;243
Ambos sexos;04013-Almería;Rumanía;1.407
Ambos sexos;04013-Almería;Total Africa;7.824
Ambos sexos;04013-Almería;Marruecos;6.967
Ambos sexos;04013-Almería;Total América;6.349
Ambos sexos;04013-Almería;Argentina;2.139
Ambos sexos;04013-Almería;Bolivia;155
Ambos sexos;04013-Almería;Colombia;967
Ambos sexos;04013-Almería;Ecuador;1.723
Ambos sexos;04013-Almería;Perú;152
Ambos sexos;04013-Almería;Total Asia;602
Ambos sexos;04013-Almería;China;253
Ambos sexos;04013-Almería;Oceanía;13
Ambos sexos;04014-Almócita;Total Población;156
Ambos sexos;04014-Almócita;Nacidos en el Extranjero;5
Ambos sexos;04014-Almócita;Total Europa;0
Ambos sexos;04014-Almócita;Total Unión Europea (25);0
Ambos sexos;04014-Almócita;Alemania;0
Ambos sexos;04014-Almócita;Francia;0
Ambos sexos;04014-Almócita;Italia;0
Ambos sexos;04014-Almócita;Reino Unido;0
Ambos sexos;04014-Almócita;Resto de Europa;0
Ambos sexos;04014-Almócita;Bulgaria;0
Ambos sexos;04014-Almócita;Rumanía;0
Ambos sexos;04014-Almócita;Total Africa;1
Ambos sexos;04014-Almócita;Marruecos;1
Ambos sexos;04014-Almócita;Total América;4
Ambos sexos;04014-Almócita;Argentina;0
Ambos sexos;04014-Almócita;Bolivia;0
Ambos sexos;04014-Almócita;Colombia;0
Ambos sexos;04014-Almócita;Ecuador;4
Ambos sexos;04014-Almócita;Perú;0
Ambos sexos;04014-Almócita;Total Asia;0
Ambos sexos;04014-Almócita;China;0
Ambos sexos;04014-Almócita;Oceanía;0
Ambos sexos;04015-Alsodux;Total Población;131
