Sexo;Municipios;Nacionalidad (continentes);Total
Ambos sexos;04075 Pulpí;Asia;..
Ambos sexos;04075 Pulpí;Europa;119
Ambos sexos;04075 Pulpí;Resto;..
Ambos sexos;04076 Purchena;Africa;..
Ambos sexos;04076 Purchena;América;2
Ambos sexos;04076 Purchena;Asia;..
Ambos sexos;04076 Purchena;Europa;3
Ambos sexos;04076 Purchena;Resto;..
Ambos sexos;04077 Rágol;Africa;..
Ambos sexos;04077 Rágol;América;..
Ambos sexos;04077 Rágol;Asia;..
Ambos sexos;04077 Rágol;Europa;..
Ambos sexos;04077 Rágol;Resto;..
Ambos sexos;04078 Rioja;Africa;..
Ambos sexos;04078 Rioja;América;2
Ambos sexos;04078 Rioja;Asia;..
Ambos sexos;04078 Rioja;Europa;7
Ambos sexos;04078 Rioja;Resto;..
Ambos sexos;04079 Roquetas de Mar;Africa;2557
Ambos sexos;04079 Roquetas de Mar;América;276
Ambos sexos;04079 Roquetas de Mar;Asia;45
Ambos sexos;04079 Roquetas de Mar;Europa;939
Ambos sexos;04079 Roquetas de Mar;Resto;..
Ambos sexos;04080 Santa Cruz de Marchena;Africa;..
Ambos sexos;04080 Santa Cruz de Marchena;América;2
Ambos sexos;04080 Santa Cruz de Marchena;Asia;..
Ambos sexos;04080 Santa Cruz de Marchena;Europa;5
Ambos sexos;04080 Santa Cruz de Marchena;Resto;..
Ambos sexos;04081 Santa Fe de Mondújar;Africa;..
Ambos sexos;04081 Santa Fe de Mondújar;América;..
Ambos sexos;04081 Santa Fe de Mondújar;Asia;..
Ambos sexos;04081 Santa Fe de Mondújar;Europa;4
Ambos sexos;04081 Santa Fe de Mondújar;Resto;..
Ambos sexos;04082 Senés;Africa;..
Ambos sexos;04082 Senés;América;..
Ambos sexos;04082 Senés;Asia;..
Ambos sexos;04082 Senés;Europa;2
Ambos sexos;04082 Senés;Resto;..
Ambos sexos;04083 Serón;Africa;1
Ambos sexos;04083 Serón;América;2
Ambos sexos;04083 Serón;Asia;..
Ambos sexos;04083 Serón;Europa;3
Ambos sexos;04083 Serón;Resto;..
Ambos sexos;04084 Sierro;Africa;..
Ambos sexos;04084 Sierro;América;..
Ambos sexos;04084 Sierro;Asia;..
Ambos sexos;04084 Sierro;Europa;..
Ambos sexos;04084 Sierro;Resto;..
Ambos sexos;04085 Somontín;Africa;..
Ambos sexos;04085 Somontín;América;..
Ambos sexos;04085 Somontín;Asia;..
Ambos sexos;04085 Somontín;Europa;1
Ambos sexos;04085 Somontín;Resto;..
Ambos sexos;04086 Sorbas;Africa;5
Ambos sexos;04086 Sorbas;América;8
Ambos sexos;04086 Sorbas;Asia;..
Ambos sexos;04086 Sorbas;Europa;46
Ambos sexos;04086 Sorbas;Resto;..
Ambos sexos;04087 Suflí;Africa;..
Ambos sexos;04087 Suflí;América;1
Ambos sexos;04087 Suflí;Asia;..
Ambos sexos;04087 Suflí;Europa;1
Ambos sexos;04087 Suflí;Resto;..
Ambos sexos;04088 Tabernas;Africa;1
Ambos sexos;04088 Tabernas;América;2
Ambos sexos;04088 Tabernas;Asia;..
Ambos sexos;04088 Tabernas;Europa;17
Ambos sexos;04088 Tabernas;Resto;..
Ambos sexos;04089 Taberno;Africa;..
Ambos sexos;04089 Taberno;América;1
Ambos sexos;04089 Taberno;Asia;..
Ambos sexos;04089 Taberno;Europa;3
Ambos sexos;04089 Taberno;Resto;..
Ambos sexos;04090 Tahal;Africa;1
Ambos sexos;04090 Tahal;América;..
Ambos sexos;04090 Tahal;Asia;..
Ambos sexos;04090 Tahal;Europa;1
Ambos sexos;04090 Tahal;Resto;..
Ambos sexos;04091 Terque;Africa;1
Ambos sexos;04091 Terque;América;..
Ambos sexos;04091 Terque;Asia;..
Ambos sexos;04091 Terque;Europa;1
Ambos sexos;04091 Terque;Resto;..
Ambos sexos;04092 Tíjola;Africa;..
Ambos sexos;04092 Tíjola;América;3
Ambos sexos;04092 Tíjola;Asia;..
Ambos sexos;04092 Tíjola;Europa;7
Ambos sexos;04092 Tíjola;Resto;..
Ambos sexos;04093 Turre;Africa;1
Ambos sexos;04093 Turre;América;4
Ambos sexos;04093 Turre;Asia;..
Ambos sexos;04093 Turre;Europa;212
Ambos sexos;04093 Turre;Resto;..
Ambos sexos;04094 Turrillas;Africa;..
Ambos sexos;04094 Turrillas;América;..
Ambos sexos;04094 Turrillas;Asia;..
Ambos sexos;04094 Turrillas;Europa;2
