Sexo;Municipios;Nacionalidad (principales nacionalidades);Total
Ambos sexos;04060 Lucainena de las Torres;Colombia;0
Ambos sexos;04060 Lucainena de las Torres;Ecuador;25
Ambos sexos;04060 Lucainena de las Torres;Total Asia;0
Ambos sexos;04060 Lucainena de las Torres;Resto;0
Ambos sexos;04061 Lúcar;Total Unión Europea;2
Ambos sexos;04061 Lúcar;Reino Unido;0
Ambos sexos;04061 Lúcar;Alemania;0
Ambos sexos;04061 Lúcar;Total Africa;0
Ambos sexos;04061 Lúcar;Marruecos;0
Ambos sexos;04061 Lúcar;Total América;4
Ambos sexos;04061 Lúcar;Colombia;0
Ambos sexos;04061 Lúcar;Ecuador;0
Ambos sexos;04061 Lúcar;Total Asia;0
Ambos sexos;04061 Lúcar;Resto;0
Ambos sexos;04062 Macael;Total Unión Europea;13
Ambos sexos;04062 Macael;Reino Unido;1
Ambos sexos;04062 Macael;Alemania;1
Ambos sexos;04062 Macael;Total Africa;1
Ambos sexos;04062 Macael;Marruecos;0
Ambos sexos;04062 Macael;Total América;101
Ambos sexos;04062 Macael;Colombia;4
Ambos sexos;04062 Macael;Ecuador;78
Ambos sexos;04062 Macael;Total Asia;0
Ambos sexos;04062 Macael;Resto;0
Ambos sexos;04063 María;Total Unión Europea;1
Ambos sexos;04063 María;Reino Unido;0
Ambos sexos;04063 María;Alemania;0
Ambos sexos;04063 María;Total Africa;3
Ambos sexos;04063 María;Marruecos;3
Ambos sexos;04063 María;Total América;2
Ambos sexos;04063 María;Colombia;0
Ambos sexos;04063 María;Ecuador;2
Ambos sexos;04063 María;Total Asia;0
Ambos sexos;04063 María;Resto;0
Ambos sexos;04064 Mojácar;Total Unión Europea;2277
Ambos sexos;04064 Mojácar;Reino Unido;1604
Ambos sexos;04064 Mojácar;Alemania;262
Ambos sexos;04064 Mojácar;Total Africa;12
Ambos sexos;04064 Mojácar;Marruecos;9
Ambos sexos;04064 Mojácar;Total América;176
Ambos sexos;04064 Mojácar;Colombia;26
Ambos sexos;04064 Mojácar;Ecuador;26
Ambos sexos;04064 Mojácar;Total Asia;37
Ambos sexos;04064 Mojácar;Resto;4
Ambos sexos;04065 Nacimiento;Total Unión Europea;0
Ambos sexos;04065 Nacimiento;Reino Unido;0
Ambos sexos;04065 Nacimiento;Alemania;0
Ambos sexos;04065 Nacimiento;Total Africa;0
Ambos sexos;04065 Nacimiento;Marruecos;0
Ambos sexos;04065 Nacimiento;Total América;0
Ambos sexos;04065 Nacimiento;Colombia;0
Ambos sexos;04065 Nacimiento;Ecuador;0
Ambos sexos;04065 Nacimiento;Total Asia;0
Ambos sexos;04065 Nacimiento;Resto;0
Ambos sexos;04066 Níjar;Total Unión Europea;284
Ambos sexos;04066 Níjar;Reino Unido;57
Ambos sexos;04066 Níjar;Alemania;103
Ambos sexos;04066 Níjar;Total Africa;2274
Ambos sexos;04066 Níjar;Marruecos;2136
Ambos sexos;04066 Níjar;Total América;152
Ambos sexos;04066 Níjar;Colombia;22
Ambos sexos;04066 Níjar;Ecuador;54
Ambos sexos;04066 Níjar;Total Asia;1
Ambos sexos;04066 Níjar;Resto;1
Ambos sexos;04067 Ohanes;Total Unión Europea;2
Ambos sexos;04067 Ohanes;Reino Unido;0
Ambos sexos;04067 Ohanes;Alemania;0
Ambos sexos;04067 Ohanes;Total Africa;0
Ambos sexos;04067 Ohanes;Marruecos;0
Ambos sexos;04067 Ohanes;Total América;0
Ambos sexos;04067 Ohanes;Colombia;0
Ambos sexos;04067 Ohanes;Ecuador;0
Ambos sexos;04067 Ohanes;Total Asia;0
Ambos sexos;04067 Ohanes;Resto;0
Ambos sexos;04068 Olula de Castro;Total Unión Europea;6
Ambos sexos;04068 Olula de Castro;Reino Unido;5
Ambos sexos;04068 Olula de Castro;Alemania;0
Ambos sexos;04068 Olula de Castro;Total Africa;0
Ambos sexos;04068 Olula de Castro;Marruecos;0
Ambos sexos;04068 Olula de Castro;Total América;0
Ambos sexos;04068 Olula de Castro;Colombia;0
Ambos sexos;04068 Olula de Castro;Ecuador;0
Ambos sexos;04068 Olula de Castro;Total Asia;0
Ambos sexos;04068 Olula de Castro;Resto;0
Ambos sexos;04069 Olula del Río;Total Unión Europea;10
Ambos sexos;04069 Olula del Río;Reino Unido;2
Ambos sexos;04069 Olula del Río;Alemania;0
Ambos sexos;04069 Olula del Río;Total Africa;40
Ambos sexos;04069 Olula del Río;Marruecos;33
Ambos sexos;04069 Olula del Río;Total América;60
Ambos sexos;04069 Olula del Río;Colombia;5
Ambos sexos;04069 Olula del Río;Ecuador;39
Ambos sexos;04069 Olula del Río;Total Asia;0
Ambos sexos;04069 Olula del Río;Resto;0
Ambos sexos;04070 Oria;Total Unión Europea;95
Ambos sexos;04070 Oria;Reino Unido;88
Ambos sexos;04070 Oria;Alemania;1
Ambos sexos;04070 Oria;Total Africa;4
Ambos sexos;04070 Oria;Marruecos;4
Ambos sexos;04070 Oria;Total América;10
Ambos sexos;04070 Oria;Colombia;0
Ambos sexos;04070 Oria;Ecuador;6
Ambos sexos;04070 Oria;Total Asia;0
Ambos sexos;04070 Oria;Resto;1
Ambos sexos;04071 Padules;Total Unión Europea;0
Ambos sexos;04071 Padules;Reino Unido;0
Ambos sexos;04071 Padules;Alemania;0
Ambos sexos;04071 Padules;Total Africa;0
Ambos sexos;04071 Padules;Marruecos;0
Ambos sexos;04071 Padules;Total América;0
Ambos sexos;04071 Padules;Colombia;0
Ambos sexos;04071 Padules;Ecuador;0
Ambos sexos;04071 Padules;Total Asia;0
Ambos sexos;04071 Padules;Resto;0
Ambos sexos;04072 Partaloa;Total Unión Europea;31
Ambos sexos;04072 Partaloa;Reino Unido;30
Ambos sexos;04072 Partaloa;Alemania;0
Ambos sexos;04072 Partaloa;Total Africa;0
Ambos sexos;04072 Partaloa;Marruecos;0
Ambos sexos;04072 Partaloa;Total América;3
Ambos sexos;04072 Partaloa;Colombia;2
Ambos sexos;04072 Partaloa;Ecuador;1
Ambos sexos;04072 Partaloa;Total Asia;0
Ambos sexos;04072 Partaloa;Resto;0
Ambos sexos;04073 Paterna del Río;Total Unión Europea;1
Ambos sexos;04073 Paterna del Río;Reino Unido;0
Ambos sexos;04073 Paterna del Río;Alemania;0
Ambos sexos;04073 Paterna del Río;Total Africa;0
Ambos sexos;04073 Paterna del Río;Marruecos;0
Ambos sexos;04073 Paterna del Río;Total América;0
Ambos sexos;04073 Paterna del Río;Colombia;0
Ambos sexos;04073 Paterna del Río;Ecuador;0
Ambos sexos;04073 Paterna del Río;Total Asia;0
Ambos sexos;04073 Paterna del Río;Resto;0
Ambos sexos;04074 Pechina;Total Unión Europea;31
Ambos sexos;04074 Pechina;Reino Unido;2
Ambos sexos;04074 Pechina;Alemania;13
Ambos sexos;04074 Pechina;Total Africa;7
Ambos sexos;04074 Pechina;Marruecos;5
Ambos sexos;04074 Pechina;Total América;3
Ambos sexos;04074 Pechina;Colombia;1
Ambos sexos;04074 Pechina;Ecuador;0
Ambos sexos;04074 Pechina;Total Asia;0
Ambos sexos;04074 Pechina;Resto;0
Ambos sexos;04075 Pulpí;Total Unión Europea;199
Ambos sexos;04075 Pulpí;Reino Unido;16
Ambos sexos;04075 Pulpí;Alemania;38
Ambos sexos;04075 Pulpí;Total Africa;193
Ambos sexos;04075 Pulpí;Marruecos;178
Ambos sexos;04075 Pulpí;Total América;678
Ambos sexos;04075 Pulpí;Colombia;21
Ambos sexos;04075 Pulpí;Ecuador;632
Ambos sexos;04075 Pulpí;Total Asia;0
Ambos sexos;04075 Pulpí;Resto;0
Ambos sexos;04076 Purchena;Total Unión Europea;7
Ambos sexos;04076 Purchena;Reino Unido;4
Ambos sexos;04076 Purchena;Alemania;0
Ambos sexos;04076 Purchena;Total Africa;0
Ambos sexos;04076 Purchena;Marruecos;0
Ambos sexos;04076 Purchena;Total América;4
Ambos sexos;04076 Purchena;Colombia;0
Ambos sexos;04076 Purchena;Ecuador;1
Ambos sexos;04076 Purchena;Total Asia;0
Ambos sexos;04076 Purchena;Resto;0
Ambos sexos;04077 Rágol;Total Unión Europea;0
Ambos sexos;04077 Rágol;Reino Unido;0
Ambos sexos;04077 Rágol;Alemania;0
Ambos sexos;04077 Rágol;Total Africa;0
Ambos sexos;04077 Rágol;Marruecos;0
Ambos sexos;04077 Rágol;Total América;0
Ambos sexos;04077 Rágol;Colombia;0
Ambos sexos;04077 Rágol;Ecuador;0
Ambos sexos;04077 Rágol;Total Asia;0
Ambos sexos;04077 Rágol;Resto;0
Ambos sexos;04078 Rioja;Total Unión Europea;12
Ambos sexos;04078 Rioja;Reino Unido;1
Ambos sexos;04078 Rioja;Alemania;3
Ambos sexos;04078 Rioja;Total Africa;0
Ambos sexos;04078 Rioja;Marruecos;0
Ambos sexos;04078 Rioja;Total América;6
Ambos sexos;04078 Rioja;Colombia;0
Ambos sexos;04078 Rioja;Ecuador;1
Ambos sexos;04078 Rioja;Total Asia;0
Ambos sexos;04078 Rioja;Resto;0
Ambos sexos;04079 Roquetas de Mar;Total Unión Europea;1128
Ambos sexos;04079 Roquetas de Mar;Reino Unido;197
Ambos sexos;04079 Roquetas de Mar;Alemania;440
Ambos sexos;04079 Roquetas de Mar;Total Africa;3666
Ambos sexos;04079 Roquetas de Mar;Marruecos;1353
Ambos sexos;04079 Roquetas de Mar;Total América;804
Ambos sexos;04079 Roquetas de Mar;Colombia;233
Ambos sexos;04079 Roquetas de Mar;Ecuador;84
Ambos sexos;04079 Roquetas de Mar;Total Asia;73
Ambos sexos;04079 Roquetas de Mar;Resto;1
Ambos sexos;04080 Santa Cruz de Marchena;Total Unión Europea;5
Ambos sexos;04080 Santa Cruz de Marchena;Reino Unido;0
Ambos sexos;04080 Santa Cruz de Marchena;Alemania;0
Ambos sexos;04080 Santa Cruz de Marchena;Total Africa;0
Ambos sexos;04080 Santa Cruz de Marchena;Marruecos;0
Ambos sexos;04080 Santa Cruz de Marchena;Total América;2
Ambos sexos;04080 Santa Cruz de Marchena;Colombia;0
Ambos sexos;04080 Santa Cruz de Marchena;Ecuador;1
Ambos sexos;04080 Santa Cruz de Marchena;Total Asia;0
Ambos sexos;04080 Santa Cruz de Marchena;Resto;0
Ambos sexos;04081 Santa Fe de Mondújar;Total Unión Europea;4
Ambos sexos;04081 Santa Fe de Mondújar;Reino Unido;2
Ambos sexos;04081 Santa Fe de Mondújar;Alemania;2
Ambos sexos;04081 Santa Fe de Mondújar;Total Africa;0
Ambos sexos;04081 Santa Fe de Mondújar;Marruecos;0
Ambos sexos;04081 Santa Fe de Mondújar;Total América;1
Ambos sexos;04081 Santa Fe de Mondújar;Colombia;0
Ambos sexos;04081 Santa Fe de Mondújar;Ecuador;1
Ambos sexos;04081 Santa Fe de Mondújar;Total Asia;0
Ambos sexos;04081 Santa Fe de Mondújar;Resto;0
Ambos sexos;04082 Senés;Total Unión Europea;2
Ambos sexos;04082 Senés;Reino Unido;0
Ambos sexos;04082 Senés;Alemania;0
Ambos sexos;04082 Senés;Total Africa;0
Ambos sexos;04082 Senés;Marruecos;0
Ambos sexos;04082 Senés;Total América;0
Ambos sexos;04082 Senés;Colombia;0
Ambos sexos;04082 Senés;Ecuador;0
Ambos sexos;04082 Senés;Total Asia;0
Ambos sexos;04082 Senés;Resto;0
Ambos sexos;04083 Serón;Total Unión Europea;8
Ambos sexos;04083 Serón;Reino Unido;3
Ambos sexos;04083 Serón;Alemania;3
Ambos sexos;04083 Serón;Total Africa;1
Ambos sexos;04083 Serón;Marruecos;1
Ambos sexos;04083 Serón;Total América;7
Ambos sexos;04083 Serón;Colombia;0
Ambos sexos;04083 Serón;Ecuador;4
Ambos sexos;04083 Serón;Total Asia;0
Ambos sexos;04083 Serón;Resto;0
Ambos sexos;04084 Sierro;Total Unión Europea;1
Ambos sexos;04084 Sierro;Reino Unido;0
Ambos sexos;04084 Sierro;Alemania;0
Ambos sexos;04084 Sierro;Total Africa;0
Ambos sexos;04084 Sierro;Marruecos;0
Ambos sexos;04084 Sierro;Total América;0
Ambos sexos;04084 Sierro;Colombia;0
Ambos sexos;04084 Sierro;Ecuador;0
Ambos sexos;04084 Sierro;Total Asia;0
Ambos sexos;04084 Sierro;Resto;0
Ambos sexos;04085 Somontín;Total Unión Europea;1
Ambos sexos;04085 Somontín;Reino Unido;0
Ambos sexos;04085 Somontín;Alemania;0
Ambos sexos;04085 Somontín;Total Africa;0
Ambos sexos;04085 Somontín;Marruecos;0
Ambos sexos;04085 Somontín;Total América;0
Ambos sexos;04085 Somontín;Colombia;0
Ambos sexos;04085 Somontín;Ecuador;0
Ambos sexos;04085 Somontín;Total Asia;0
Ambos sexos;04085 Somontín;Resto;0
Ambos sexos;04086 Sorbas;Total Unión Europea;79
Ambos sexos;04086 Sorbas;Reino Unido;61
Ambos sexos;04086 Sorbas;Alemania;7
Ambos sexos;04086 Sorbas;Total Africa;15
Ambos sexos;04086 Sorbas;Marruecos;15
Ambos sexos;04086 Sorbas;Total América;110
Ambos sexos;04086 Sorbas;Colombia;5
Ambos sexos;04086 Sorbas;Ecuador;88
Ambos sexos;04086 Sorbas;Total Asia;1
Ambos sexos;04086 Sorbas;Resto;0
Ambos sexos;04087 Suflí;Total Unión Europea;1
Ambos sexos;04087 Suflí;Reino Unido;0
Ambos sexos;04087 Suflí;Alemania;0
Ambos sexos;04087 Suflí;Total Africa;0
Ambos sexos;04087 Suflí;Marruecos;0
Ambos sexos;04087 Suflí;Total América;2
Ambos sexos;04087 Suflí;Colombia;1
Ambos sexos;04087 Suflí;Ecuador;0
Ambos sexos;04087 Suflí;Total Asia;0
Ambos sexos;04087 Suflí;Resto;0
Ambos sexos;04088 Tabernas;Total Unión Europea;31
Ambos sexos;04088 Tabernas;Reino Unido;4
Ambos sexos;04088 Tabernas;Alemania;15
Ambos sexos;04088 Tabernas;Total Africa;8
Ambos sexos;04088 Tabernas;Marruecos;8
Ambos sexos;04088 Tabernas;Total América;19
Ambos sexos;04088 Tabernas;Colombia;0
Ambos sexos;04088 Tabernas;Ecuador;18
Ambos sexos;04088 Tabernas;Total Asia;0
Ambos sexos;04088 Tabernas;Resto;0
Ambos sexos;04089 Taberno;Total Unión Europea;44
Ambos sexos;04089 Taberno;Reino Unido;37
Ambos sexos;04089 Taberno;Alemania;0
Ambos sexos;04089 Taberno;Total Africa;0
Ambos sexos;04089 Taberno;Marruecos;0
Ambos sexos;04089 Taberno;Total América;1
Ambos sexos;04089 Taberno;Colombia;1
Ambos sexos;04089 Taberno;Ecuador;0
Ambos sexos;04089 Taberno;Total Asia;0
Ambos sexos;04089 Taberno;Resto;0
Ambos sexos;04090 Tahal;Total Unión Europea;2
Ambos sexos;04090 Tahal;Reino Unido;0
Ambos sexos;04090 Tahal;Alemania;0
Ambos sexos;04090 Tahal;Total Africa;4
Ambos sexos;04090 Tahal;Marruecos;4
Ambos sexos;04090 Tahal;Total América;7
Ambos sexos;04090 Tahal;Colombia;0
Ambos sexos;04090 Tahal;Ecuador;7
Ambos sexos;04090 Tahal;Total Asia;0
Ambos sexos;04090 Tahal;Resto;0
Ambos sexos;04091 Terque;Total Unión Europea;1
Ambos sexos;04091 Terque;Reino Unido;1
Ambos sexos;04091 Terque;Alemania;0
Ambos sexos;04091 Terque;Total Africa;1
Ambos sexos;04091 Terque;Marruecos;0
Ambos sexos;04091 Terque;Total América;2
Ambos sexos;04091 Terque;Colombia;0
Ambos sexos;04091 Terque;Ecuador;0
Ambos sexos;04091 Terque;Total Asia;0
Ambos sexos;04091 Terque;Resto;0
Ambos sexos;04092 Tíjola;Total Unión Europea;7
Ambos sexos;04092 Tíjola;Reino Unido;0
Ambos sexos;04092 Tíjola;Alemania;2
Ambos sexos;04092 Tíjola;Total Africa;1
Ambos sexos;04092 Tíjola;Marruecos;1
Ambos sexos;04092 Tíjola;Total América;44
Ambos sexos;04092 Tíjola;Colombia;2
Ambos sexos;04092 Tíjola;Ecuador;26
Ambos sexos;04092 Tíjola;Total Asia;0
Ambos sexos;04092 Tíjola;Resto;0
Ambos sexos;04093 Turre;Total Unión Europea;279
Ambos sexos;04093 Turre;Reino Unido;234
Ambos sexos;04093 Turre;Alemania;16
Ambos sexos;04093 Turre;Total Africa;7
Ambos sexos;04093 Turre;Marruecos;6
Ambos sexos;04093 Turre;Total América;62
Ambos sexos;04093 Turre;Colombia;31
Ambos sexos;04093 Turre;Ecuador;24
Ambos sexos;04093 Turre;Total Asia;2
Ambos sexos;04093 Turre;Resto;1
Ambos sexos;04094 Turrillas;Total Unión Europea;0
Ambos sexos;04094 Turrillas;Reino Unido;0
Ambos sexos;04094 Turrillas;Alemania;0
Ambos sexos;04094 Turrillas;Total Africa;0
Ambos sexos;04094 Turrillas;Marruecos;0
Ambos sexos;04094 Turrillas;Total América;4
Ambos sexos;04094 Turrillas;Colombia;0
Ambos sexos;04094 Turrillas;Ecuador;3
Ambos sexos;04094 Turrillas;Total Asia;0
Ambos sexos;04094 Turrillas;Resto;0
Ambos sexos;04095 Uleila del Campo;Total Unión Europea;4
Ambos sexos;04095 Uleila del Campo;Reino Unido;0
Ambos sexos;04095 Uleila del Campo;Alemania;2
Ambos sexos;04095 Uleila del Campo;Total Africa;0
Ambos sexos;04095 Uleila del Campo;Marruecos;0
Ambos sexos;04095 Uleila del Campo;Total América;7
Ambos sexos;04095 Uleila del Campo;Colombia;5
Ambos sexos;04095 Uleila del Campo;Ecuador;0
Ambos sexos;04095 Uleila del Campo;Total Asia;0
Ambos sexos;04095 Uleila del Campo;Resto;0
Ambos sexos;04096 Urrácal;Total Unión Europea;0
Ambos sexos;04096 Urrácal;Reino Unido;0
Ambos sexos;04096 Urrácal;Alemania;0
Ambos sexos;04096 Urrácal;Total Africa;0
Ambos sexos;04096 Urrácal;Marruecos;0
Ambos sexos;04096 Urrácal;Total América;0
Ambos sexos;04096 Urrácal;Colombia;0
Ambos sexos;04096 Urrácal;Ecuador;0
Ambos sexos;04096 Urrácal;Total Asia;0
Ambos sexos;04096 Urrácal;Resto;0
Ambos sexos;04097 Velefique;Total Unión Europea;0
Ambos sexos;04097 Velefique;Reino Unido;0
Ambos sexos;04097 Velefique;Alemania;0
Ambos sexos;04097 Velefique;Total Africa;0
Ambos sexos;04097 Velefique;Marruecos;0
Ambos sexos;04097 Velefique;Total América;0
Ambos sexos;04097 Velefique;Colombia;0
Ambos sexos;04097 Velefique;Ecuador;0
Ambos sexos;04097 Velefique;Total Asia;0
Ambos sexos;04097 Velefique;Resto;0
Ambos sexos;04098 Vélez-Blanco;Total Unión Europea;9
Ambos sexos;04098 Vélez-Blanco;Reino Unido;5
Ambos sexos;04098 Vélez-Blanco;Alemania;4
Ambos sexos;04098 Vélez-Blanco;Total Africa;0
Ambos sexos;04098 Vélez-Blanco;Marruecos;0
Ambos sexos;04098 Vélez-Blanco;Total América;14
Ambos sexos;04098 Vélez-Blanco;Colombia;2
Ambos sexos;04098 Vélez-Blanco;Ecuador;5
Ambos sexos;04098 Vélez-Blanco;Total Asia;0
Ambos sexos;04098 Vélez-Blanco;Resto;0
Ambos sexos;04099 Vélez-Rubio;Total Unión Europea;58
Ambos sexos;04099 Vélez-Rubio;Reino Unido;22
Ambos sexos;04099 Vélez-Rubio;Alemania;10
Ambos sexos;04099 Vélez-Rubio;Total Africa;16
Ambos sexos;04099 Vélez-Rubio;Marruecos;15
Ambos sexos;04099 Vélez-Rubio;Total América;144
Ambos sexos;04099 Vélez-Rubio;Colombia;25
Ambos sexos;04099 Vélez-Rubio;Ecuador;114
Ambos sexos;04099 Vélez-Rubio;Total Asia;0
Ambos sexos;04099 Vélez-Rubio;Resto;0
Ambos sexos;04100 Vera;Total Unión Europea;229
Ambos sexos;04100 Vera;Reino Unido;104
Ambos sexos;04100 Vera;Alemania;24
Ambos sexos;04100 Vera;Total Africa;14
Ambos sexos;04100 Vera;Marruecos;12
Ambos sexos;04100 Vera;Total América;376
Ambos sexos;04100 Vera;Colombia;53
Ambos sexos;04100 Vera;Ecuador;296
Ambos sexos;04100 Vera;Total Asia;1
Ambos sexos;04100 Vera;Resto;1
Ambos sexos;04101 Viator;Total Unión Europea;23
Ambos sexos;04101 Viator;Reino Unido;1
Ambos sexos;04101 Viator;Alemania;7
Ambos sexos;04101 Viator;Total Africa;21
Ambos sexos;04101 Viator;Marruecos;18
Ambos sexos;04101 Viator;Total América;15
Ambos sexos;04101 Viator;Colombia;6
Ambos sexos;04101 Viator;Ecuador;0
Ambos sexos;04101 Viator;Total Asia;0
Ambos sexos;04101 Viator;Resto;0
Ambos sexos;04102 Vícar;Total Unión Europea;79
Ambos sexos;04102 Vícar;Reino Unido;15
Ambos sexos;04102 Vícar;Alemania;24
Ambos sexos;04102 Vícar;Total Africa;1644
Ambos sexos;04102 Vícar;Marruecos;1053
Ambos sexos;04102 Vícar;Total América;184
Ambos sexos;04102 Vícar;Colombia;26
Ambos sexos;04102 Vícar;Ecuador;16
Ambos sexos;04102 Vícar;Total Asia;5
Ambos sexos;04102 Vícar;Resto;1
Ambos sexos;04103 Zurgena;Total Unión Europea;63
Ambos sexos;04103 Zurgena;Reino Unido;59
Ambos sexos;04103 Zurgena;Alemania;2
Ambos sexos;04103 Zurgena;Total Africa;6
Ambos sexos;04103 Zurgena;Marruecos;5
Ambos sexos;04103 Zurgena;Total América;31
Ambos sexos;04103 Zurgena;Colombia;4
Ambos sexos;04103 Zurgena;Ecuador;18
Ambos sexos;04103 Zurgena;Total Asia;0
Ambos sexos;04103 Zurgena;Resto;0
Ambos sexos;04901 Tres Villas (Las);Total Unión Europea;0
Ambos sexos;04901 Tres Villas (Las);Reino Unido;0
Ambos sexos;04901 Tres Villas (Las);Alemania;0
Ambos sexos;04901 Tres Villas (Las);Total Africa;0
Ambos sexos;04901 Tres Villas (Las);Marruecos;0
Ambos sexos;04901 Tres Villas (Las);Total América;1
Ambos sexos;04901 Tres Villas (Las);Colombia;0
Ambos sexos;04901 Tres Villas (Las);Ecuador;1
Ambos sexos;04901 Tres Villas (Las);Total Asia;0
Ambos sexos;04901 Tres Villas (Las);Resto;0
Ambos sexos;04902 Ejido (El);Total Unión Europea;298
Ambos sexos;04902 Ejido (El);Reino Unido;57
Ambos sexos;04902 Ejido (El);Alemania;90
Ambos sexos;04902 Ejido (El);Total Africa;5390
Ambos sexos;04902 Ejido (El);Marruecos;4.902
Ambos sexos;04902 Ejido (El);Total América;536
Ambos sexos;04902 Ejido (El);Colombia;140
Ambos sexos;04902 Ejido (El);Ecuador;192
Ambos sexos;04902 Ejido (El);Total Asia;31
Ambos sexos;04902 Ejido (El);Resto;1
Ambos sexos;04903 Mojonera (La);Total Unión Europea;5
Ambos sexos;04903 Mojonera (La);Reino Unido;0
Ambos sexos;04903 Mojonera (La);Alemania;0
Ambos sexos;04903 Mojonera (La);Total Africa;1130
Ambos sexos;04903 Mojonera (La);Marruecos;538
Ambos sexos;04903 Mojonera (La);Total América;18
Ambos sexos;04903 Mojonera (La);Colombia;4
Ambos sexos;04903 Mojonera (La);Ecuador;3
Ambos sexos;04903 Mojonera (La);Total Asia;1
Ambos sexos;04903 Mojonera (La);Resto;0
