,Sexo,Municipios,País de nacimiento,Total,Año
1001,Ambos sexos,Velefique,Europa,0,1998
1002,Ambos sexos,Velefique,Europa,0,1999
1003,Ambos sexos,Velefique,Europa,0,2000
1004,Ambos sexos,Velefique,Europa,0,2001
1005,Ambos sexos,Velefique,Total Unión Europea,0.0,2002
1006,Ambos sexos,Velefique,Total Europa,5.0,2004
1007,Ambos sexos,Velefique,Total Europa,5,2005
1008,Ambos sexos,Velefique,Total Europa,4.0,2006
1009,Ambos sexos,Velefique,Total Europa,6.0,2007
1010,Ambos sexos,Velefique,Total Europa,7.0,2008
1011,Ambos sexos,Velefique,Total Europa,5.0,2009
1012,Ambos sexos,Velefique,Total Europa,8.0,2010
1013,Ambos sexos,Velefique,Total Europa,7.0,2011
1014,Ambos sexos,Velefique,Total Europa,5.0,2012
1015,Ambos sexos,Velefique,Total Europa,4.0,2013
1016,Ambos sexos,Velefique,Total Europa,7.0,2014
1017,Ambos sexos,Velefique,Total Europa,6.0,2015
1018,Ambos sexos,Velefique,Total Europa,6.0,2016
1019,Ambos sexos,Velefique,Total Europa,6.0,2017
1020,Ambos sexos,Velefique,Total Europa,7.0,2018
1021,Ambos sexos,Velefique,Total Europa,5.0,2019
1022,Ambos sexos,Benaocaz,Europa,1,1998
1023,Ambos sexos,Benaocaz,Europa,1,1999
1024,Ambos sexos,Benaocaz,Europa,2,2000
1025,Ambos sexos,Benaocaz,Europa,2,2001
1026,Ambos sexos,Benaocaz,Total Unión Europea,2.0,2002
1027,Ambos sexos,Benaocaz,Total Europa,5.0,2004
1028,Ambos sexos,Benaocaz,Total Europa,10.0,2005
1029,Ambos sexos,Benaocaz,Total Europa,9.0,2006
1030,Ambos sexos,Benaocaz,Total Europa,8.0,2007
1031,Ambos sexos,Benaocaz,Total Europa,15.0,2008
1032,Ambos sexos,Benaocaz,Total Europa,17.0,2009
1033,Ambos sexos,Benaocaz,Total Europa,18.0,2010
1034,Ambos sexos,Benaocaz,Total Europa,17.0,2011
1035,Ambos sexos,Benaocaz,Total Europa,19.0,2012
1036,Ambos sexos,Benaocaz,Total Europa,12.0,2013
1037,Ambos sexos,Benaocaz,Total Europa,22.0,2014
1038,Ambos sexos,Benaocaz,Total Europa,23.0,2015
1039,Ambos sexos,Benaocaz,Total Europa,15.0,2016
1040,Ambos sexos,Benaocaz,Total Europa,17.0,2017
1041,Ambos sexos,Benaocaz,Total Europa,19.0,2018
1042,Ambos sexos,Benaocaz,Total Europa,15.0,2019
1043,Ambos sexos,Torre Alháquime,Europa,4,1998
1044,Ambos sexos,Torre Alháquime,Europa,4,1999
1045,Ambos sexos,Torre Alháquime,Europa,4,2000
1046,Ambos sexos,Torre Alháquime,Europa,4,2001
1047,Ambos sexos,Torre Alháquime,Total Unión Europea,4.0,2002
1048,Ambos sexos,Torre Alháquime,Total Europa,9.0,2004
1049,Ambos sexos,Torre Alháquime,Total Europa,9.0,2005
1050,Ambos sexos,Torre Alháquime,Total Europa,9.0,2006
1051,Ambos sexos,Torre Alháquime,Total Europa,8.0,2007
1052,Ambos sexos,Torre Alháquime,Total Europa,8.0,2008
1053,Ambos sexos,Torre Alháquime,Total Europa,8.0,2009
1054,Ambos sexos,Torre Alháquime,Total Europa,8.0,2010
1055,Ambos sexos,Torre Alháquime,Total Europa,8.0,2011
1056,Ambos sexos,Torre Alháquime,Total Europa,8.0,2012
1057,Ambos sexos,Torre Alháquime,Total Europa,4.0,2013
1058,Ambos sexos,Torre Alháquime,Total Europa,4.0,2014
1059,Ambos sexos,Torre Alháquime,Total Europa,4.0,2015
1060,Ambos sexos,Torre Alháquime,Total Europa,4.0,2016
1061,Ambos sexos,Torre Alháquime,Total Europa,3.0,2017
1062,Ambos sexos,Torre Alháquime,Total Europa,5.0,2018
1063,Ambos sexos,Torre Alháquime,Total Europa,5.0,2019
1064,Ambos sexos,Villaluenga del Rosario,Europa,0,1998
1065,Ambos sexos,Villaluenga del Rosario,Europa,0,1999
1066,Ambos sexos,Villaluenga del Rosario,Europa,0,2000
1067,Ambos sexos,Villaluenga del Rosario,Europa,0,2001
1068,Ambos sexos,Villaluenga del Rosario,Total Unión Europea,1.0,2002
1069,Ambos sexos,Villaluenga del Rosario,Total Europa,3.0,2004
1070,Ambos sexos,Villaluenga del Rosario,Total Europa,2.0,2005
1071,Ambos sexos,Villaluenga del Rosario,Total Europa,3.0,2006
1072,Ambos sexos,Villaluenga del Rosario,Total Europa,2.0,2007
1073,Ambos sexos,Villaluenga del Rosario,Total Europa,2.0,2008
1074,Ambos sexos,Villaluenga del Rosario,Total Europa,2.0,2009
1075,Ambos sexos,Villaluenga del Rosario,Total Europa,2.0,2010
1076,Ambos sexos,Villaluenga del Rosario,Total Europa,2.0,2011
1077,Ambos sexos,Villaluenga del Rosario,Total Europa,2.0,2012
1078,Ambos sexos,Villaluenga del Rosario,Total Europa,1.0,2013
1079,Ambos sexos,Villaluenga del Rosario,Total Europa,1.0,2014
1080,Ambos sexos,Villaluenga del Rosario,Total Europa,2.0,2015
1081,Ambos sexos,Villaluenga del Rosario,Total Europa,2.0,2016
1082,Ambos sexos,Villaluenga del Rosario,Total Europa,2.0,2017
1083,Ambos sexos,Villaluenga del Rosario,Total Europa,2.0,2018
1084,Ambos sexos,Villaluenga del Rosario,Total Europa,4.0,2019
1085,Ambos sexos,Conquista,Europa,0,1998
1086,Ambos sexos,Conquista,Europa,0,1999
1087,Ambos sexos,Conquista,Europa,0,2000
1088,Ambos sexos,Conquista,Europa,0,2001
1089,Ambos sexos,Conquista,Total Unión Europea,0.0,2002
1090,Ambos sexos,Conquista,Total Europa,2.0,2004
1091,Ambos sexos,Conquista,Total Europa,2.0,2005
1092,Ambos sexos,Conquista,Total Europa,5.0,2006
1093,Ambos sexos,Conquista,Total Europa,5.0,2007
1094,Ambos sexos,Conquista,Total Europa,8.0,2008
1095,Ambos sexos,Conquista,Total Europa,11.0,2009
1096,Ambos sexos,Conquista,Total Europa,12.0,2010
1097,Ambos sexos,Conquista,Total Europa,14.0,2011
1098,Ambos sexos,Conquista,Total Europa,16.0,2012
1099,Ambos sexos,Conquista,Total Europa,17.0,2013
1100,Ambos sexos,Conquista,Total Europa,19.0,2014
1101,Ambos sexos,Conquista,Total Europa,10.0,2015
1102,Ambos sexos,Conquista,Total Europa,11.0,2016
1103,Ambos sexos,Conquista,Total Europa,13.0,2017
1104,Ambos sexos,Conquista,Total Europa,11.0,2018
1105,Ambos sexos,Conquista,Total Europa,11.0,2019
1106,Ambos sexos,Fuente la Lancha,Europa,0,1998
1107,Ambos sexos,Fuente la Lancha,Europa,0,1999
1108,Ambos sexos,Fuente la Lancha,Europa,0,2000
1109,Ambos sexos,Fuente la Lancha,Europa,0,2001
1110,Ambos sexos,Fuente la Lancha,Total Unión Europea,0.0,2002
1111,Ambos sexos,Fuente la Lancha,Total Europa,5.0,2004
1112,Ambos sexos,Fuente la Lancha,Total Europa,5.0,2005
1113,Ambos sexos,Fuente la Lancha,Total Europa,5.0,2006
1114,Ambos sexos,Fuente la Lancha,Total Europa,5.0,2007
1115,Ambos sexos,Fuente la Lancha,Total Europa,5.0,2008
1116,Ambos sexos,Fuente la Lancha,Total Europa,5.0,2009
1117,Ambos sexos,Fuente la Lancha,Total Europa,4.0,2010
1118,Ambos sexos,Fuente la Lancha,Total Europa,5.0,2011
1119,Ambos sexos,Fuente la Lancha,Total Europa,4.0,2012
1120,Ambos sexos,Fuente la Lancha,Total Europa,4.0,2013
1121,Ambos sexos,Fuente la Lancha,Total Europa,5.0,2014
1122,Ambos sexos,Fuente la Lancha,Total Europa,5.0,2015
1123,Ambos sexos,Fuente la Lancha,Total Europa,4.0,2016
1124,Ambos sexos,Fuente la Lancha,Total Europa,4.0,2017
1125,Ambos sexos,Fuente la Lancha,Total Europa,5.0,2018
1126,Ambos sexos,Fuente la Lancha,Total Europa,5.0,2019
1127,Ambos sexos,Fuente-Tójar,Europa,1,1998
1128,Ambos sexos,Fuente-Tójar,Europa,1,1999
1129,Ambos sexos,Fuente-Tójar,Europa,1,2000
1130,Ambos sexos,Fuente-Tójar,Europa,2,2001
1131,Ambos sexos,Fuente-Tójar,Total Unión Europea,2.0,2002
1132,Ambos sexos,Fuente-Tójar,Total Europa,10.0,2004
1133,Ambos sexos,Fuente-Tójar,Total Europa,10.0,2005
1134,Ambos sexos,Fuente-Tójar,Total Europa,9.0,2006
1135,Ambos sexos,Fuente-Tójar,Total Europa,5.0,2007
1136,Ambos sexos,Fuente-Tójar,Total Europa,10.0,2008
1137,Ambos sexos,Fuente-Tójar,Total Europa,14.0,2009
1138,Ambos sexos,Fuente-Tójar,Total Europa,12.0,2010
1139,Ambos sexos,Fuente-Tójar,Total Europa,12.0,2011
1140,Ambos sexos,Fuente-Tójar,Total Europa,16.0,2012
1141,Ambos sexos,Fuente-Tójar,Total Europa,16.0,2013
1142,Ambos sexos,Fuente-Tójar,Total Europa,12.0,2014
1143,Ambos sexos,Fuente-Tójar,Total Europa,14.0,2015
1144,Ambos sexos,Fuente-Tójar,Total Europa,8.0,2016
1145,Ambos sexos,Fuente-Tójar,Total Europa,6.0,2017
1146,Ambos sexos,Fuente-Tójar,Total Europa,6.0,2018
1147,Ambos sexos,Fuente-Tójar,Total Europa,8.0,2019
1148,Ambos sexos,La Granjuela,Europa,7,1998
1149,Ambos sexos,La Granjuela,Europa,1,1999
1150,Ambos sexos,La Granjuela,Europa,1,2000
1151,Ambos sexos,La Granjuela,Europa,1,2001
1152,Ambos sexos,La Granjuela,Total Unión Europea,1.0,2002
1153,Ambos sexos,La Granjuela,Total Europa,8.0,2004
1154,Ambos sexos,La Granjuela,Total Europa,7.0,2005
1155,Ambos sexos,La Granjuela,Total Europa,8.0,2006
1156,Ambos sexos,La Granjuela,Total Europa,10.0,2007
1157,Ambos sexos,La Granjuela,Total Europa,13.0,2008
1158,Ambos sexos,La Granjuela,Total Europa,13.0,2009
1159,Ambos sexos,La Granjuela,Total Europa,12.0,2010
1160,Ambos sexos,La Granjuela,Total Europa,13.0,2011
1161,Ambos sexos,La Granjuela,Total Europa,13.0,2012
1162,Ambos sexos,La Granjuela,Total Europa,8.0,2013
1163,Ambos sexos,La Granjuela,Total Europa,8.0,2014
1164,Ambos sexos,La Granjuela,Total Europa,8.0,2015
1165,Ambos sexos,La Granjuela,Total Europa,7.0,2016
1166,Ambos sexos,La Granjuela,Total Europa,9.0,2017
1167,Ambos sexos,La Granjuela,Total Europa,9.0,2018
1168,Ambos sexos,La Granjuela,Total Europa,10.0,2019
1169,Ambos sexos,El Guijo,Europa,1,1998
1170,Ambos sexos,El Guijo,Europa,0,1999
1171,Ambos sexos,El Guijo,Europa,0,2000
1172,Ambos sexos,El Guijo,Europa,0,2001
1173,Ambos sexos,El Guijo,Total Unión Europea,0.0,2002
1174,Ambos sexos,El Guijo,Total Europa,5.0,2004
1175,Ambos sexos,El Guijo,Total Europa,5.0,2005
1176,Ambos sexos,El Guijo,Total Europa,5.0,2006
1177,Ambos sexos,El Guijo,Total Europa,6.0,2007
1178,Ambos sexos,El Guijo,Total Europa,5.0,2008
1179,Ambos sexos,El Guijo,Total Europa,5.0,2009
1180,Ambos sexos,El Guijo,Total Europa,7.0,2010
1181,Ambos sexos,El Guijo,Total Europa,7.0,2011
1182,Ambos sexos,El Guijo,Total Europa,7.0,2012
1183,Ambos sexos,El Guijo,Total Europa,7.0,2013
1184,Ambos sexos,El Guijo,Total Europa,7.0,2014
1185,Ambos sexos,El Guijo,Total Europa,4.0,2015
1186,Ambos sexos,El Guijo,Total Europa,4.0,2016
1187,Ambos sexos,El Guijo,Total Europa,5.0,2017
1188,Ambos sexos,El Guijo,Total Europa,6.0,2018
1189,Ambos sexos,El Guijo,Total Europa,7.0,2019
1190,Ambos sexos,San Sebastián de los Ballesteros,Europa,0,1998
1191,Ambos sexos,San Sebastián de los Ballesteros,Europa,0,1999
1192,Ambos sexos,San Sebastián de los Ballesteros,Europa,0,2000
1193,Ambos sexos,San Sebastián de los Ballesteros,Europa,0,2001
1194,Ambos sexos,San Sebastián de los Ballesteros,Total Unión Europea,0.0,2002
1195,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,5.0,2004
1196,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,2.0,2005
1197,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,2.0,2006
1198,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,3.0,2007
1199,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,5.0,2008
1200,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,4.0,2009
1201,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,3.0,2010
1202,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,4.0,2011
1203,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,4.0,2012
1204,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,5.0,2013
1205,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,4.0,2014
1206,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,3.0,2015
1207,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,3.0,2016
1208,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,4.0,2017
1209,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,5.0,2018
1210,Ambos sexos,San Sebastián de los Ballesteros,Total Europa,4.0,2019
1211,Ambos sexos,Valsequillo,Europa,0,1998
1212,Ambos sexos,Valsequillo,Europa,0,1999
1213,Ambos sexos,Valsequillo,Europa,0,2000
1214,Ambos sexos,Valsequillo,Europa,0,2001
1215,Ambos sexos,Valsequillo,Total Unión Europea,0.0,2002
1216,Ambos sexos,Valsequillo,Total Europa,5.0,2004
1217,Ambos sexos,Valsequillo,Total Europa,12.0,2005
1218,Ambos sexos,Valsequillo,Total Europa,13.0,2006
1219,Ambos sexos,Valsequillo,Total Europa,18.0,2007
1220,Ambos sexos,Valsequillo,Total Europa,14.0,2008
1221,Ambos sexos,Valsequillo,Total Europa,9.0,2009
1222,Ambos sexos,Valsequillo,Total Europa,4.0,2010
1223,Ambos sexos,Valsequillo,Total Europa,4.0,2011
1224,Ambos sexos,Valsequillo,Total Europa,5.0,2012
1225,Ambos sexos,Valsequillo,Total Europa,4.0,2013
1226,Ambos sexos,Valsequillo,Total Europa,7.0,2014
1227,Ambos sexos,Valsequillo,Total Europa,5.0,2015
1228,Ambos sexos,Valsequillo,Total Europa,5.0,2016
1229,Ambos sexos,Valsequillo,Total Europa,5.0,2017
1230,Ambos sexos,Valsequillo,Total Europa,6.0,2018
1231,Ambos sexos,Valsequillo,Total Europa,7.0,2019
1232,Ambos sexos,Villaharta,Europa,0,1998
1233,Ambos sexos,Villaharta,Europa,0,1999
1234,Ambos sexos,Villaharta,Europa,0,2000
1235,Ambos sexos,Villaharta,Europa,0,2001
1236,Ambos sexos,Villaharta,Total Unión Europea,0.0,2002
1237,Ambos sexos,Villaharta,Total Europa,8.0,2004
1238,Ambos sexos,Villaharta,Total Europa,29.0,2005
1239,Ambos sexos,Villaharta,Total Europa,67.0,2006
1240,Ambos sexos,Villaharta,Total Europa,65.0,2007
1241,Ambos sexos,Villaharta,Total Europa,85.0,2008
1242,Ambos sexos,Villaharta,Total Europa,100.0,2009
1243,Ambos sexos,Villaharta,Total Europa,100.0,2010
1244,Ambos sexos,Villaharta,Total Europa,104.0,2011
1245,Ambos sexos,Villaharta,Total Europa,102.0,2012
1246,Ambos sexos,Villaharta,Total Europa,102.0,2013
1247,Ambos sexos,Villaharta,Total Europa,105.0,2014
1248,Ambos sexos,Villaharta,Total Europa,90.0,2015
1249,Ambos sexos,Villaharta,Total Europa,56.0,2016
1250,Ambos sexos,Villaharta,Total Europa,51.0,2017
1251,Ambos sexos,Villaharta,Total Europa,42.0,2018
1252,Ambos sexos,Villaharta,Total Europa,41.0,2019
1253,Ambos sexos,Zuheros,Europa,0,1998
1254,Ambos sexos,Zuheros,Europa,0,1999
1255,Ambos sexos,Zuheros,Europa,0,2000
1256,Ambos sexos,Zuheros,Europa,0,2001
1257,Ambos sexos,Zuheros,Total Unión Europea,0.0,2002
1258,Ambos sexos,Zuheros,Total Europa,4.0,2004
1259,Ambos sexos,Zuheros,Total Europa,12.0,2005
1260,Ambos sexos,Zuheros,Total Europa,12.0,2006
1261,Ambos sexos,Zuheros,Total Europa,10.0,2007
1262,Ambos sexos,Zuheros,Total Europa,13.0,2008
1263,Ambos sexos,Zuheros,Total Europa,19.0,2009
1264,Ambos sexos,Zuheros,Total Europa,20.0,2010
1265,Ambos sexos,Zuheros,Total Europa,23.0,2011
1266,Ambos sexos,Zuheros,Total Europa,20.0,2012
1267,Ambos sexos,Zuheros,Total Europa,17.0,2013
1268,Ambos sexos,Zuheros,Total Europa,14.0,2014
1269,Ambos sexos,Zuheros,Total Europa,12.0,2015
1270,Ambos sexos,Zuheros,Total Europa,9.0,2016
1271,Ambos sexos,Zuheros,Total Europa,8.0,2017
1272,Ambos sexos,Zuheros,Total Europa,10.0,2018
1273,Ambos sexos,Zuheros,Total Europa,11.0,2019
1274,Ambos sexos,Agrón,Europa,0,1998
1275,Ambos sexos,Agrón,Europa,0,1999
1276,Ambos sexos,Agrón,Europa,0,2000
1277,Ambos sexos,Agrón,Europa,0,2001
1278,Ambos sexos,Agrón,Total Unión Europea,0.0,2002
1279,Ambos sexos,Agrón,Total Europa,3.0,2004
1280,Ambos sexos,Agrón,Total Europa,2.0,2005
1281,Ambos sexos,Agrón,Total Europa,2.0,2006
1282,Ambos sexos,Agrón,Total Europa,13.0,2007
1283,Ambos sexos,Agrón,Total Europa,19.0,2008
1284,Ambos sexos,Agrón,Total Europa,26.0,2009
1285,Ambos sexos,Agrón,Total Europa,26.0,2010
1286,Ambos sexos,Agrón,Total Europa,24.0,2011
1287,Ambos sexos,Agrón,Total Europa,25.0,2012
1288,Ambos sexos,Agrón,Total Europa,24.0,2013
1289,Ambos sexos,Agrón,Total Europa,18.0,2014
1290,Ambos sexos,Agrón,Total Europa,18.0,2015
1291,Ambos sexos,Agrón,Total Europa,16.0,2016
1292,Ambos sexos,Agrón,Total Europa,15.0,2017
1293,Ambos sexos,Agrón,Total Europa,13.0,2018
1294,Ambos sexos,Agrón,Total Europa,12.0,2019
1295,Ambos sexos,Alamedilla,Europa,0,1998
1296,Ambos sexos,Alamedilla,Europa,0,1999
1297,Ambos sexos,Alamedilla,Europa,0,2000
1298,Ambos sexos,Alamedilla,Europa,0,2001
1299,Ambos sexos,Alamedilla,Total Unión Europea,0.0,2002
1300,Ambos sexos,Alamedilla,Total Europa,28.0,2004
1301,Ambos sexos,Alamedilla,Total Europa,32.0,2005
1302,Ambos sexos,Alamedilla,Total Europa,30.0,2006
1303,Ambos sexos,Alamedilla,Total Europa,29.0,2007
1304,Ambos sexos,Alamedilla,Total Europa,32.0,2008
1305,Ambos sexos,Alamedilla,Total Europa,30.0,2009
1306,Ambos sexos,Alamedilla,Total Europa,27.0,2010
1307,Ambos sexos,Alamedilla,Total Europa,28.0,2011
1308,Ambos sexos,Alamedilla,Total Europa,25.0,2012
1309,Ambos sexos,Alamedilla,Total Europa,22.0,2013
1310,Ambos sexos,Alamedilla,Total Europa,16.0,2014
1311,Ambos sexos,Alamedilla,Total Europa,17.0,2015
1312,Ambos sexos,Alamedilla,Total Europa,19.0,2016
1313,Ambos sexos,Alamedilla,Total Europa,17.0,2017
1314,Ambos sexos,Alamedilla,Total Europa,17.0,2018
1315,Ambos sexos,Alamedilla,Total Europa,15.0,2019
1316,Ambos sexos,Albondón,Europa,5,1998
1317,Ambos sexos,Albondón,Europa,5,1999
1318,Ambos sexos,Albondón,Europa,7,2000
1319,Ambos sexos,Albondón,Europa,7,2001
1320,Ambos sexos,Albondón,Total Unión Europea,5.0,2002
1321,Ambos sexos,Albondón,Total Europa,14.0,2004
1322,Ambos sexos,Albondón,Total Europa,26.0,2005
1323,Ambos sexos,Albondón,Total Europa,40.0,2006
1324,Ambos sexos,Albondón,Total Europa,47.0,2007
1325,Ambos sexos,Albondón,Total Europa,65.0,2008
1326,Ambos sexos,Albondón,Total Europa,66.0,2009
1327,Ambos sexos,Albondón,Total Europa,70.0,2010
1328,Ambos sexos,Albondón,Total Europa,73.0,2011
1329,Ambos sexos,Albondón,Total Europa,91.0,2012
1330,Ambos sexos,Albondón,Total Europa,48.0,2013
1331,Ambos sexos,Albondón,Total Europa,34.0,2014
1332,Ambos sexos,Albondón,Total Europa,34.0,2015
1333,Ambos sexos,Albondón,Total Europa,36.0,2016
1334,Ambos sexos,Albondón,Total Europa,38.0,2017
1335,Ambos sexos,Albondón,Total Europa,40.0,2018
1336,Ambos sexos,Albondón,Total Europa,40.0,2019
1337,Ambos sexos,Albuñán,Europa,0,1998
1338,Ambos sexos,Albuñán,Europa,0,1999
1339,Ambos sexos,Albuñán,Europa,1,2000
1340,Ambos sexos,Albuñán,Europa,1,2001
1341,Ambos sexos,Albuñán,Total Unión Europea,1.0,2002
1342,Ambos sexos,Albuñán,Total Europa,9.0,2004
1343,Ambos sexos,Albuñán,Total Europa,10.0,2005
1344,Ambos sexos,Albuñán,Total Europa,11.0,2006
1345,Ambos sexos,Albuñán,Total Europa,11.0,2007
1346,Ambos sexos,Albuñán,Total Europa,11.0,2008
1347,Ambos sexos,Albuñán,Total Europa,10.0,2009
1348,Ambos sexos,Albuñán,Total Europa,10.0,2010
1349,Ambos sexos,Albuñán,Total Europa,8.0,2011
1350,Ambos sexos,Albuñán,Total Europa,9.0,2012
1351,Ambos sexos,Albuñán,Total Europa,9.0,2013
1352,Ambos sexos,Albuñán,Total Europa,9.0,2014
1353,Ambos sexos,Albuñán,Total Europa,9.0,2015
1354,Ambos sexos,Albuñán,Total Europa,9.0,2016
1355,Ambos sexos,Albuñán,Total Europa,8.0,2017
1356,Ambos sexos,Albuñán,Total Europa,7.0,2018
1357,Ambos sexos,Albuñán,Total Europa,9.0,2019
1358,Ambos sexos,Aldeire,Europa,0,1998
1359,Ambos sexos,Aldeire,Europa,0,1999
1360,Ambos sexos,Aldeire,Europa,0,2000
1361,Ambos sexos,Aldeire,Europa,0,2001
1362,Ambos sexos,Aldeire,Total Unión Europea,1.0,2002
1363,Ambos sexos,Aldeire,Total Europa,11.0,2004
1364,Ambos sexos,Aldeire,Total Europa,18.0,2005
1365,Ambos sexos,Aldeire,Total Europa,21.0,2006
1366,Ambos sexos,Aldeire,Total Europa,25.0,2007
1367,Ambos sexos,Aldeire,Total Europa,25.0,2008
1368,Ambos sexos,Aldeire,Total Europa,26.0,2009
1369,Ambos sexos,Aldeire,Total Europa,23.0,2010
1370,Ambos sexos,Aldeire,Total Europa,24.0,2011
1371,Ambos sexos,Aldeire,Total Europa,22.0,2012
1372,Ambos sexos,Aldeire,Total Europa,20.0,2013
1373,Ambos sexos,Aldeire,Total Europa,14.0,2014
1374,Ambos sexos,Aldeire,Total Europa,10.0,2015
1375,Ambos sexos,Aldeire,Total Europa,12.0,2016
1376,Ambos sexos,Aldeire,Total Europa,15.0,2017
1377,Ambos sexos,Aldeire,Total Europa,16.0,2018
1378,Ambos sexos,Aldeire,Total Europa,16.0,2019
1379,Ambos sexos,Alicún de Ortega,Europa,0,1998
1380,Ambos sexos,Alicún de Ortega,Europa,0,1999
1381,Ambos sexos,Alicún de Ortega,Europa,0,2000
1382,Ambos sexos,Alicún de Ortega,Europa,0,2001
1383,Ambos sexos,Alicún de Ortega,Total Unión Europea,0.0,2002
1384,Ambos sexos,Alicún de Ortega,Total Europa,5.0,2004
1385,Ambos sexos,Alicún de Ortega,Total Europa,6.0,2005
1386,Ambos sexos,Alicún de Ortega,Total Europa,6.0,2006
1387,Ambos sexos,Alicún de Ortega,Total Europa,6.0,2007
1388,Ambos sexos,Alicún de Ortega,Total Europa,6.0,2008
1389,Ambos sexos,Alicún de Ortega,Total Europa,5.0,2009
1390,Ambos sexos,Alicún de Ortega,Total Europa,5.0,2010
1391,Ambos sexos,Alicún de Ortega,Total Europa,6.0,2011
1392,Ambos sexos,Alicún de Ortega,Total Europa,5.0,2012
1393,Ambos sexos,Alicún de Ortega,Total Europa,6.0,2013
1394,Ambos sexos,Alicún de Ortega,Total Europa,5.0,2014
1395,Ambos sexos,Alicún de Ortega,Total Europa,5.0,2015
1396,Ambos sexos,Alicún de Ortega,Total Europa,5.0,2016
1397,Ambos sexos,Alicún de Ortega,Total Europa,5.0,2017
1398,Ambos sexos,Alicún de Ortega,Total Europa,4.0,2018
1399,Ambos sexos,Alicún de Ortega,Total Europa,4.0,2019
1400,Ambos sexos,Almegíjar,Europa,1,1998
1401,Ambos sexos,Almegíjar,Europa,1,1999
1402,Ambos sexos,Almegíjar,Europa,1,2000
1403,Ambos sexos,Almegíjar,Europa,1,2001
1404,Ambos sexos,Almegíjar,Total Unión Europea,1.0,2002
1405,Ambos sexos,Almegíjar,Total Europa,8.0,2004
1406,Ambos sexos,Almegíjar,Total Europa,12.0,2005
1407,Ambos sexos,Almegíjar,Total Europa,12.0,2006
1408,Ambos sexos,Almegíjar,Total Europa,14.0,2007
1409,Ambos sexos,Almegíjar,Total Europa,22.0,2008
1410,Ambos sexos,Almegíjar,Total Europa,22.0,2009
1411,Ambos sexos,Almegíjar,Total Europa,22.0,2010
1412,Ambos sexos,Almegíjar,Total Europa,35.0,2011
1413,Ambos sexos,Almegíjar,Total Europa,34.0,2012
1414,Ambos sexos,Almegíjar,Total Europa,25.0,2013
1415,Ambos sexos,Almegíjar,Total Europa,32.0,2014
1416,Ambos sexos,Almegíjar,Total Europa,30.0,2015
1417,Ambos sexos,Almegíjar,Total Europa,31.0,2016
1418,Ambos sexos,Almegíjar,Total Europa,25.0,2017
1419,Ambos sexos,Almegíjar,Total Europa,28.0,2018
1420,Ambos sexos,Almegíjar,Total Europa,34.0,2019
1421,Ambos sexos,Alquife,Europa,0,1998
1422,Ambos sexos,Alquife,Europa,0,1999
1423,Ambos sexos,Alquife,Europa,0,2000
1424,Ambos sexos,Alquife,Europa,0,2001
1425,Ambos sexos,Alquife,Total Unión Europea,0.0,2002
1426,Ambos sexos,Alquife,Total Europa,4.0,2004
1427,Ambos sexos,Alquife,Total Europa,4.0,2005
1428,Ambos sexos,Alquife,Total Europa,13.0,2006
1429,Ambos sexos,Alquife,Total Europa,19.0,2007
1430,Ambos sexos,Alquife,Total Europa,22.0,2008
1431,Ambos sexos,Alquife,Total Europa,23.0,2009
1432,Ambos sexos,Alquife,Total Europa,23.0,2010
1433,Ambos sexos,Alquife,Total Europa,24.0,2011
1434,Ambos sexos,Alquife,Total Europa,27.0,2012
1435,Ambos sexos,Alquife,Total Europa,26.0,2013
1436,Ambos sexos,Alquife,Total Europa,22.0,2014
1437,Ambos sexos,Alquife,Total Europa,21.0,2015
1438,Ambos sexos,Alquife,Total Europa,21.0,2016
1439,Ambos sexos,Alquife,Total Europa,15.0,2017
1440,Ambos sexos,Alquife,Total Europa,14.0,2018
1441,Ambos sexos,Alquife,Total Europa,12.0,2019
1442,Ambos sexos,Beas de Guadix,Europa,0,1998
1443,Ambos sexos,Beas de Guadix,Europa,0,1999
1444,Ambos sexos,Beas de Guadix,Europa,0,2000
1445,Ambos sexos,Beas de Guadix,Europa,0,2001
1446,Ambos sexos,Beas de Guadix,Total Unión Europea,0.0,2002
1447,Ambos sexos,Beas de Guadix,Total Europa,2.0,2004
1448,Ambos sexos,Beas de Guadix,Total Europa,2.0,2005
1449,Ambos sexos,Beas de Guadix,Total Europa,2.0,2006
1450,Ambos sexos,Beas de Guadix,Total Europa,3.0,2007
1451,Ambos sexos,Beas de Guadix,Total Europa,3.0,2008
1452,Ambos sexos,Beas de Guadix,Total Europa,3.0,2009
1453,Ambos sexos,Beas de Guadix,Total Europa,5.0,2010
