,Municipio,variable,value
8785,Paterna de Rivera,abril_2008,2.67
8786,Paterna del Campo,abril_2008,1.97
8787,Peal de Becerro,abril_2008,3.21
8788,Pechina,abril_2008,1.13
8789,Pedrera,abril_2008,3.36
8790,Pedro Abad,abril_2008,7.54
8791,Pegalajar,abril_2008,1.46
8792,Periana,abril_2008,3.44
8793,Peñaflor,abril_2008,9.67
8794,Pizarra,abril_2008,3.13
8795,Porcuna,abril_2008,5.0
8796,Posadas,abril_2008,5.04
8797,Pozo Alcón,abril_2008,2.34
8798,Prado del Rey,abril_2008,2.45
8799,Pruna,abril_2008,4.67
8800,Puebla de Don Fadrique,abril_2008,3.3
8801,Puebla de Guzmán,abril_2008,2.69
8802,Puente de Génave,abril_2008,5.01
8803,Puerto Serrano,abril_2008,3.98
8804,Pulianas,abril_2008,7.93
8805,Pulpí,abril_2008,5.73
8806,Purullena,abril_2008,3.44
8807,Quesada,abril_2008,3.16
8808,Riogordo,abril_2008,2.65
8809,Rociana del Condado,abril_2008,6.67
8810,Rus,abril_2008,1.78
8811,Sabiote,abril_2008,4.03
8812,Salar,abril_2008,6.43
8813,Salteras,abril_2008,2.72
8814,San Bartolomé de la Torre,abril_2008,12.83
8815,San José del Valle,abril_2008,2.54
8816,San Juan del Puerto,abril_2008,3.12
8817,Santa Olalla del Cala,abril_2008,3.37
8818,Santaella,abril_2008,11.04
8819,Santiago-Pontones,abril_2008,1.0
8820,Santiponce,abril_2008,1.47
8821,Santisteban del Puerto,abril_2008,5.16
8822,Santo Tomé,abril_2008,3.75
8823,Serón,abril_2008,1.87
8824,Setenil de las Bodegas,abril_2008,4.14
8825,Sierra de Yeguas,abril_2008,6.7
8826,Siles,abril_2008,3.65
8827,Sorbas,abril_2008,2.12
8828,Tabernas,abril_2008,3.11
8829,Teba,abril_2008,4.19
8830,Tocina,abril_2008,12.13
8831,Tolox,abril_2008,1.18
8832,Torreblascopedro,abril_2008,3.63
8833,Torreperogil,abril_2008,2.92
8834,Trebujena,abril_2008,3.19
8835,Trigueros,abril_2008,2.67
8836,Turre,abril_2008,1.22
8837,Tíjola,abril_2008,1.99
8838,Ugíjar,abril_2008,2.79
8839,Umbrete,abril_2008,2.1
8840,Valdepeñas de Jaén,abril_2008,3.36
8841,Valencina de la Concepción,abril_2008,5.74
8842,Valle de Abdalajís,abril_2008,1.99
8843,Valle del Zalabí,abril_2008,3.31
8844,Vegas del Genil,abril_2008,2.74
8845,Viator,abril_2008,6.21
8846,Vilches,abril_2008,2.62
8847,Villa de Otura,abril_2008,1.22
8848,Villa del Río,abril_2008,2.91
8849,Villablanca,abril_2008,7.25
8850,Villafranca de Córdoba,abril_2008,4.07
8851,Villalba del Alcor,abril_2008,2.98
8852,Villamanrique de la Condesa,abril_2008,3.69
8853,Villanueva Mesía,abril_2008,4.31
8854,Villanueva de Algaidas,abril_2008,5.17
8855,Villanueva de Córdoba,abril_2008,2.74
8856,Villanueva de la Reina,abril_2008,5.55
8857,Villanueva de los Castillejos,abril_2008,12.4
8858,Villanueva del Ariscal,abril_2008,1.13
8859,Villanueva del Arzobispo,abril_2008,7.64
8860,Villanueva del Rosario,abril_2008,4.43
8861,Villanueva del Río y Minas,abril_2008,2.33
8862,Villanueva del Trabuco,abril_2008,6.65
8863,Villarrasa,abril_2008,24.06
8864,Villatorres,abril_2008,2.8
8865,Villaverde del Río,abril_2008,5.56
8866,Villaviciosa de Córdoba,abril_2008,1.34
8867,Vélez de Benaudalla,abril_2008,4.23
8868,Vélez-Blanco,abril_2008,1.93
8869,Vélez-Rubio,abril_2008,2.15
8870,Yunquera,abril_2008,1.28
8871,Zafarraya,abril_2008,10.08
8872,Zalamea la Real,abril_2008,1.36
8873,Zurgena,abril_2008,1.04
8874,Zújar,abril_2008,3.01
8875,Órgiva,abril_2008,2.36
8876,Adamuz,mayo_2008,3.35
8877,Alameda,mayo_2008,2.69
8878,Albaida del Aljarafe,mayo_2008,1.0
8879,Albuñol,mayo_2008,4.44
8880,Alcalá de los Gazules,mayo_2008,2.81
8881,Alcalá del Río,mayo_2008,3.85
8882,Alcalá del Valle,mayo_2008,3.37
8883,Alcolea del Río,mayo_2008,15.1
8884,Alfacar,mayo_2008,1.33
8885,Algarinejo,mayo_2008,3.98
8886,Algarrobo,mayo_2008,2.28
8887,Algodonales,mayo_2008,3.99
8888,Alhama de Almería,mayo_2008,2.63
8889,Alhama de Granada,mayo_2008,7.11
8890,Alhendín,mayo_2008,1.77
8891,Almargen,mayo_2008,3.39
8892,Almedinilla,mayo_2008,3.18
8893,Almensilla,mayo_2008,2.67
8894,Almodóvar del Río,mayo_2008,4.75
8895,Almogía,mayo_2008,1.27
8896,Alosno,mayo_2008,2.35
8897,Alozaina,mayo_2008,2.5
8898,Antas,mayo_2008,5.43
8899,Aracena,mayo_2008,3.59
8900,Arboleas,mayo_2008,1.05
8901,Archidona,mayo_2008,3.21
8902,Ardales,mayo_2008,2.99
8903,Arenas del Rey,mayo_2008,4.26
8904,Arjona,mayo_2008,5.18
8905,Arjonilla,mayo_2008,7.89
8906,Aroche,mayo_2008,2.83
8907,Arriate,mayo_2008,0.62
8908,Arroyo del Ojanco,mayo_2008,4.14
8909,Aznalcázar,mayo_2008,28.45
8910,Aznalcóllar,mayo_2008,3.39
8911,Badolatosa,mayo_2008,2.94
8912,Baños de la Encina,mayo_2008,1.66
8913,Beas,mayo_2008,1.37
8914,Beas de Segura,mayo_2008,6.21
8915,Bedmar y Garcíez,mayo_2008,3.19
8916,Begíjar,mayo_2008,5.91
8917,Belalcázar,mayo_2008,0.91
8918,Belmez,mayo_2008,1.34
8919,Benacazón,mayo_2008,2.88
8920,Benahadux,mayo_2008,3.33
8921,Benahavís,mayo_2008,3.93
8922,Benalup-Casas Viejas,mayo_2008,2.49
8923,Benalúa,mayo_2008,1.46
8924,Benamaurel,mayo_2008,4.76
8925,Benamejí,mayo_2008,4.65
8926,Benamocarra,mayo_2008,2.89
8927,Bollullos de la Mitación,mayo_2008,7.34
8928,Bonares,mayo_2008,3.14
8929,Bornos,mayo_2008,4.41
8930,Bujalance,mayo_2008,4.72
8931,Burguillos,mayo_2008,5.92
8932,Cabra del Santo Cristo,mayo_2008,4.6
8933,Calañas,mayo_2008,3.8
8934,Cambil,mayo_2008,4.79
8935,Campillo de Arenas,mayo_2008,7.13
8936,Campillos,mayo_2008,3.16
8937,Canena,mayo_2008,2.1
8938,Caniles,mayo_2008,3.01
8939,Canillas de Aceituno,mayo_2008,2.28
8940,Cantillana,mayo_2008,3.31
8941,Cantoria,mayo_2008,1.84
8942,Carboneras,mayo_2008,2.17
8943,Carcabuey,mayo_2008,3.38
8944,Carrión de los Céspedes,mayo_2008,3.69
8945,Casabermeja,mayo_2008,5.59
8946,Casarabonela,mayo_2008,2.17
8947,Casares,mayo_2008,5.67
8948,Casariche,mayo_2008,2.54
8949,Castellar,mayo_2008,5.76
8950,Castellar de la Frontera,mayo_2008,1.45
8951,Castilblanco de los Arroyos,mayo_2008,1.91
8952,Castilleja de Guzmán,mayo_2008,1.08
8953,Castillo de Locubín,mayo_2008,3.39
8954,Castril,mayo_2008,3.57
8955,Castro del Río,mayo_2008,9.09
8956,Cazalla de la Sierra,mayo_2008,2.28
8957,Cazorla,mayo_2008,3.11
8958,Cañada Rosal,mayo_2008,6.24
8959,Cañete de las Torres,mayo_2008,7.41
8960,Cañete la Real,mayo_2008,2.67
8961,Cenes de la Vega,mayo_2008,1.15
8962,Chauchina,mayo_2008,5.74
8963,Chucena,mayo_2008,3.72
8964,Churriana de la Vega,mayo_2008,1.06
8965,Cijuela,mayo_2008,6.3
8966,Cogollos de la Vega,mayo_2008,2.19
8967,Colmenar,mayo_2008,2.79
8968,Constantina,mayo_2008,4.45
8969,Cortegana,mayo_2008,2.59
8970,Cortes de Baza,mayo_2008,3.11
8971,Cortes de la Frontera,mayo_2008,1.62
8972,Cuevas de San Marcos,mayo_2008,2.27
8973,Cuevas del Campo,mayo_2008,1.5
8974,Cumbres Mayores,mayo_2008,3.91
8975,Cájar,mayo_2008,0.83
8976,Cómpeta,mayo_2008,1.61
8977,Cúllar,mayo_2008,3.31
8978,Cúllar Vega,mayo_2008,1.37
8979,Dalías,mayo_2008,1.45
8980,Deifontes,mayo_2008,2.34
8981,Dos Torres,mayo_2008,1.21
8982,Doña Mencía,mayo_2008,4.63
8983,Dúrcal,mayo_2008,2.67
8984,El Bosque,mayo_2008,2.24
8985,El Burgo,mayo_2008,5.82
8986,El Campillo,mayo_2008,4.78
8987,El Carpio,mayo_2008,4.6
8988,El Cerro de Andévalo,mayo_2008,1.6
8989,El Coronil,mayo_2008,4.22
8990,El Cuervo de Sevilla,mayo_2008,2.97
8991,El Pedroso,mayo_2008,2.33
8992,El Rubio,mayo_2008,2.69
8993,El Saucejo,mayo_2008,3.7
8994,El Viso,mayo_2008,2.46
8995,Encinas Reales,mayo_2008,2.75
8996,Escacena del Campo,mayo_2008,3.73
8997,Espartinas,mayo_2008,3.13
8998,Espejo,mayo_2008,5.14
8999,Espera,mayo_2008,7.52
9000,Espiel,mayo_2008,6.04
9001,Fernán-Núñez,mayo_2008,2.43
9002,Fines,mayo_2008,1.49
9003,Fiñana,mayo_2008,1.31
9004,Frigiliana,mayo_2008,1.51
9005,Fuensanta de Martos,mayo_2008,1.97
9006,Fuente Obejuna,mayo_2008,1.3
9007,Fuente Vaqueros,mayo_2008,4.95
9008,Fuente de Piedra,mayo_2008,4.61
9009,Fuentes de Andalucía,mayo_2008,3.82
9010,Garrucha,mayo_2008,1.48
9011,Gelves,mayo_2008,1.89
9012,Gerena,mayo_2008,2.78
9013,Gilena,mayo_2008,3.14
9014,Grazalema,mayo_2008,2.38
9015,Guadahortuna,mayo_2008,1.85
9016,Guadalcanal,mayo_2008,6.8
9017,Gualchos,mayo_2008,5.33
9018,Guaro,mayo_2008,1.08
9019,Guarromán,mayo_2008,4.27
9020,Guillena,mayo_2008,2.29
9021,Gádor,mayo_2008,1.22
9022,Gójar,mayo_2008,0.41
9023,Güejar Sierra,mayo_2008,1.6
9024,Güevéjar,mayo_2008,0.53
9025,Herrera,mayo_2008,3.44
9026,Hinojos,mayo_2008,6.02
9027,Hinojosa del Duque,mayo_2008,0.82
9028,Hornachuelos,mayo_2008,21.26
9029,Huelma,mayo_2008,2.7
9030,Huesa,mayo_2008,3.04
9031,Humilladero,mayo_2008,2.4
9032,Huéscar,mayo_2008,1.87
9033,Huétor Tájar,mayo_2008,6.91
9034,Huévar del Aljarafe,mayo_2008,3.94
9035,Ibros,mayo_2008,4.59
9036,Isla Mayor,mayo_2008,2.91
9037,Iznalloz,mayo_2008,3.13
9038,Iznájar,mayo_2008,4.93
9039,Jabalquinto,mayo_2008,2.51
9040,Jabugo,mayo_2008,2.0
9041,Jamilena,mayo_2008,3.92
9042,Jimena de la Frontera,mayo_2008,1.92
9043,Jun,mayo_2008,1.1
9044,La Campana,mayo_2008,2.63
9045,La Guardia de Jaén,mayo_2008,2.95
9046,La Luisiana,mayo_2008,5.5
9047,La Mojonera,mayo_2008,3.15
9048,La Palma del Condado,mayo_2008,4.42
9049,La Puebla de los Infantes,mayo_2008,3.82
9050,La Puerta de Segura,mayo_2008,4.52
9051,La Rambla,mayo_2008,3.17
9052,La Roda de Andalucía,mayo_2008,4.57
9053,Lanjarón,mayo_2008,3.48
9054,Lantejuela,mayo_2008,0.0
9055,Lecrín,mayo_2008,3.35
9056,Lopera,mayo_2008,3.77
9057,Los Corrales,mayo_2008,3.55
9058,Los Gallardos,mayo_2008,1.36
9059,Los Molares,mayo_2008,3.06
9060,Los Villares,mayo_2008,3.07
9061,Lucena del Puerto,mayo_2008,11.53
9062,Luque,mayo_2008,2.99
9063,Láchar,mayo_2008,3.73
9064,Macael,mayo_2008,1.34
9065,Manilva,mayo_2008,2.32
9066,Manzanilla,mayo_2008,2.96
9067,Marinaleda,mayo_2008,3.95
9068,Marmolejo,mayo_2008,2.72
9069,Martín de la Jara,mayo_2008,2.9
9070,Mengíbar,mayo_2008,2.16
9071,Minas de Riotinto,mayo_2008,2.86
9072,Moclín,mayo_2008,2.85
9073,Mojácar,mayo_2008,12.7
9074,Mollina,mayo_2008,2.9
9075,Molvízar,mayo_2008,1.2
9076,Monachil,mayo_2008,1.97
9077,Monda,mayo_2008,1.71
9078,Montalbán de Córdoba,mayo_2008,45.61
9079,Montefrío,mayo_2008,4.23
9080,Montejícar,mayo_2008,2.57
9081,Montellano,mayo_2008,3.68
9082,Montemayor,mayo_2008,4.52
9083,Montoro,mayo_2008,4.24
9084,Monturque,mayo_2008,4.34
9085,Moraleda de Zafayona,mayo_2008,6.12
9086,Moriles,mayo_2008,4.69
9087,Navas de San Juan,mayo_2008,4.83
9088,Nerva,mayo_2008,0.78
9089,Niebla,mayo_2008,4.66
9090,Noalejo,mayo_2008,3.87
9091,Nueva Carteya,mayo_2008,5.39
9092,Ojén,mayo_2008,3.04
9093,Olivares,mayo_2008,1.45
9094,Olula del Río,mayo_2008,3.94
9095,Olvera,mayo_2008,2.4
9096,Orcera,mayo_2008,3.6
9097,Oria,mayo_2008,1.2
9098,Padul,mayo_2008,2.54
9099,Palomares del Río,mayo_2008,1.93
9100,Palos de la Frontera,mayo_2008,13.0
9101,Paradas,mayo_2008,4.46
9102,Paterna de Rivera,mayo_2008,1.95
9103,Paterna del Campo,mayo_2008,3.16
9104,Peal de Becerro,mayo_2008,2.95
9105,Pechina,mayo_2008,1.25
9106,Pedrera,mayo_2008,2.54
9107,Pedro Abad,mayo_2008,9.51
9108,Pegalajar,mayo_2008,1.24
9109,Periana,mayo_2008,2.69
9110,Peñaflor,mayo_2008,10.02
9111,Pizarra,mayo_2008,3.26
9112,Porcuna,mayo_2008,4.29
9113,Posadas,mayo_2008,4.02
9114,Pozo Alcón,mayo_2008,1.98
9115,Prado del Rey,mayo_2008,1.88
9116,Pruna,mayo_2008,5.18
9117,Puebla de Don Fadrique,mayo_2008,2.62
9118,Puebla de Guzmán,mayo_2008,2.13
9119,Puente de Génave,mayo_2008,3.77
9120,Puerto Serrano,mayo_2008,3.78
9121,Pulianas,mayo_2008,6.25
9122,Pulpí,mayo_2008,5.65
9123,Purullena,mayo_2008,2.62
9124,Quesada,mayo_2008,2.69
9125,Riogordo,mayo_2008,2.17
9126,Rociana del Condado,mayo_2008,5.39
9127,Rus,mayo_2008,1.83
9128,Sabiote,mayo_2008,2.0
9129,Salar,mayo_2008,5.31
9130,Salteras,mayo_2008,2.94
9131,San Bartolomé de la Torre,mayo_2008,5.37
9132,San José del Valle,mayo_2008,1.62
9133,San Juan del Puerto,mayo_2008,2.78
9134,Santa Olalla del Cala,mayo_2008,2.4
9135,Santaella,mayo_2008,23.06
9136,Santiago-Pontones,mayo_2008,2.81
9137,Santiponce,mayo_2008,1.32
9138,Santisteban del Puerto,mayo_2008,3.21
9139,Santo Tomé,mayo_2008,4.94
9140,Serón,mayo_2008,1.7
9141,Setenil de las Bodegas,mayo_2008,5.38
9142,Sierra de Yeguas,mayo_2008,5.86
9143,Siles,mayo_2008,2.6
9144,Sorbas,mayo_2008,1.06
9145,Tabernas,mayo_2008,2.2
9146,Teba,mayo_2008,1.76
9147,Tocina,mayo_2008,16.72
9148,Tolox,mayo_2008,0.8
9149,Torreblascopedro,mayo_2008,4.62
9150,Torreperogil,mayo_2008,2.67
9151,Trebujena,mayo_2008,3.01
9152,Trigueros,mayo_2008,1.94
9153,Turre,mayo_2008,0.64
9154,Tíjola,mayo_2008,1.46
9155,Ugíjar,mayo_2008,2.76
9156,Umbrete,mayo_2008,2.66
9157,Valdepeñas de Jaén,mayo_2008,2.44
9158,Valencina de la Concepción,mayo_2008,5.66
9159,Valle de Abdalajís,mayo_2008,1.75
9160,Valle del Zalabí,mayo_2008,2.62
9161,Vegas del Genil,mayo_2008,1.58
9162,Viator,mayo_2008,5.95
9163,Vilches,mayo_2008,2.24
9164,Villa de Otura,mayo_2008,1.19
9165,Villa del Río,mayo_2008,2.82
9166,Villablanca,mayo_2008,3.84
9167,Villafranca de Córdoba,mayo_2008,5.27
9168,Villalba del Alcor,mayo_2008,2.41
9169,Villamanrique de la Condesa,mayo_2008,6.57
9170,Villanueva Mesía,mayo_2008,2.22
9171,Villanueva de Algaidas,mayo_2008,2.72
9172,Villanueva de Córdoba,mayo_2008,1.68
9173,Villanueva de la Reina,mayo_2008,5.58
9174,Villanueva de los Castillejos,mayo_2008,31.8
9175,Villanueva del Ariscal,mayo_2008,1.35
9176,Villanueva del Arzobispo,mayo_2008,5.2
9177,Villanueva del Rosario,mayo_2008,2.68
9178,Villanueva del Río y Minas,mayo_2008,2.78
9179,Villanueva del Trabuco,mayo_2008,4.42
9180,Villarrasa,mayo_2008,22.75
9181,Villatorres,mayo_2008,2.33
9182,Villaverde del Río,mayo_2008,8.18
9183,Villaviciosa de Córdoba,mayo_2008,1.46
9184,Vélez de Benaudalla,mayo_2008,2.08
9185,Vélez-Blanco,mayo_2008,1.57
9186,Vélez-Rubio,mayo_2008,1.64
9187,Yunquera,mayo_2008,1.28
9188,Zafarraya,mayo_2008,19.33
9189,Zalamea la Real,mayo_2008,1.1
9190,Zurgena,mayo_2008,0.7
9191,Zújar,mayo_2008,6.47
9192,Órgiva,mayo_2008,2.18
9193,Adamuz,junio_2008,5.7
9194,Alameda,junio_2008,4.05
9195,Albaida del Aljarafe,junio_2008,1.75
9196,Albuñol,junio_2008,3.24
9197,Alcalá de los Gazules,junio_2008,4.93
9198,Alcalá del Río,junio_2008,2.95
9199,Alcalá del Valle,junio_2008,4.62
9200,Alcolea del Río,junio_2008,3.83
9201,Alfacar,junio_2008,1.39
9202,Algarinejo,junio_2008,3.22
9203,Algarrobo,junio_2008,2.43
9204,Algodonales,junio_2008,4.26
9205,Alhama de Almería,junio_2008,2.15
9206,Alhama de Granada,junio_2008,7.67
9207,Alhendín,junio_2008,1.34
9208,Almargen,junio_2008,4.32
9209,Almedinilla,junio_2008,3.94
9210,Almensilla,junio_2008,2.32
9211,Almodóvar del Río,junio_2008,5.64
9212,Almogía,junio_2008,1.02
9213,Alosno,junio_2008,2.35
9214,Alozaina,junio_2008,1.83
9215,Antas,junio_2008,4.37
9216,Aracena,junio_2008,4.49
9217,Arboleas,junio_2008,0.72
9218,Archidona,junio_2008,2.89
9219,Ardales,junio_2008,3.71
9220,Arenas del Rey,junio_2008,4.93
9221,Arjona,junio_2008,4.72
9222,Arjonilla,junio_2008,14.63
9223,Aroche,junio_2008,3.61
9224,Arriate,junio_2008,1.16
9225,Arroyo del Ojanco,junio_2008,3.33
9226,Aznalcázar,junio_2008,17.09
9227,Aznalcóllar,junio_2008,2.73
9228,Badolatosa,junio_2008,2.14
9229,Baños de la Encina,junio_2008,1.14
9230,Beas,junio_2008,2.15
9231,Beas de Segura,junio_2008,3.94
9232,Bedmar y Garcíez,junio_2008,2.1
9233,Begíjar,junio_2008,5.53
9234,Belalcázar,junio_2008,1.22
9235,Belmez,junio_2008,1.61
9236,Benacazón,junio_2008,3.69
9237,Benahadux,junio_2008,2.49
9238,Benahavís,junio_2008,5.67
9239,Benalup-Casas Viejas,junio_2008,2.07
9240,Benalúa,junio_2008,1.61
9241,Benamaurel,junio_2008,2.42
9242,Benamejí,junio_2008,3.14
9243,Benamocarra,junio_2008,3.02
9244,Bollullos de la Mitación,junio_2008,7.49
9245,Bonares,junio_2008,2.92
9246,Bornos,junio_2008,2.95
9247,Bujalance,junio_2008,5.25
9248,Burguillos,junio_2008,1.71
9249,Cabra del Santo Cristo,junio_2008,4.08
9250,Calañas,junio_2008,1.52
9251,Cambil,junio_2008,4.48
9252,Campillo de Arenas,junio_2008,8.14
9253,Campillos,junio_2008,3.71
9254,Canena,junio_2008,1.67
9255,Caniles,junio_2008,2.62
9256,Canillas de Aceituno,junio_2008,2.89
9257,Cantillana,junio_2008,3.26
9258,Cantoria,junio_2008,1.52
9259,Carboneras,junio_2008,1.72
9260,Carcabuey,junio_2008,2.98
9261,Carrión de los Céspedes,junio_2008,3.28
9262,Casabermeja,junio_2008,3.65
9263,Casarabonela,junio_2008,1.08
9264,Casares,junio_2008,4.96
9265,Casariche,junio_2008,2.81
9266,Castellar,junio_2008,6.47
9267,Castellar de la Frontera,junio_2008,1.51
9268,Castilblanco de los Arroyos,junio_2008,1.15
9269,Castilleja de Guzmán,junio_2008,0.41
9270,Castillo de Locubín,junio_2008,4.74
9271,Castril,junio_2008,2.81
9272,Castro del Río,junio_2008,8.22
9273,Cazalla de la Sierra,junio_2008,3.74
9274,Cazorla,junio_2008,2.56
9275,Cañada Rosal,junio_2008,6.99
9276,Cañete de las Torres,junio_2008,4.98
9277,Cañete la Real,junio_2008,2.96
9278,Cenes de la Vega,junio_2008,1.64
9279,Chauchina,junio_2008,5.82
9280,Chucena,junio_2008,4.29
9281,Churriana de la Vega,junio_2008,1.12
9282,Cijuela,junio_2008,10.36
9283,Cogollos de la Vega,junio_2008,1.38
9284,Colmenar,junio_2008,2.23
9285,Constantina,junio_2008,5.34
9286,Cortegana,junio_2008,2.96
9287,Cortes de Baza,junio_2008,2.98
9288,Cortes de la Frontera,junio_2008,5.18
9289,Cuevas de San Marcos,junio_2008,1.57
9290,Cuevas del Campo,junio_2008,1.64
9291,Cumbres Mayores,junio_2008,5.27
9292,Cájar,junio_2008,0.95
9293,Cómpeta,junio_2008,2.24
9294,Cúllar,junio_2008,4.51
9295,Cúllar Vega,junio_2008,1.38
9296,Dalías,junio_2008,0.92
9297,Deifontes,junio_2008,1.55
9298,Dos Torres,junio_2008,2.81
9299,Doña Mencía,junio_2008,2.74
9300,Dúrcal,junio_2008,2.28
9301,El Bosque,junio_2008,3.16
9302,El Burgo,junio_2008,6.31
9303,El Campillo,junio_2008,3.45
9304,El Carpio,junio_2008,3.05
9305,El Cerro de Andévalo,junio_2008,1.52
9306,El Coronil,junio_2008,3.92
9307,El Cuervo de Sevilla,junio_2008,2.8
9308,El Pedroso,junio_2008,2.42
9309,El Rubio,junio_2008,3.19
9310,El Saucejo,junio_2008,3.79
9311,El Viso,junio_2008,2.64
9312,Encinas Reales,junio_2008,1.6
9313,Escacena del Campo,junio_2008,3.5
9314,Espartinas,junio_2008,3.84
9315,Espejo,junio_2008,4.59
9316,Espera,junio_2008,5.17
9317,Espiel,junio_2008,5.88
9318,Fernán-Núñez,junio_2008,2.9
9319,Fines,junio_2008,1.8
9320,Fiñana,junio_2008,1.22
9321,Frigiliana,junio_2008,1.95
9322,Fuensanta de Martos,junio_2008,3.03
9323,Fuente Obejuna,junio_2008,1.88
9324,Fuente Vaqueros,junio_2008,3.95
9325,Fuente de Piedra,junio_2008,4.22
9326,Fuentes de Andalucía,junio_2008,3.94
9327,Garrucha,junio_2008,1.96
9328,Gelves,junio_2008,1.62
9329,Gerena,junio_2008,4.48
9330,Gilena,junio_2008,2.58
9331,Grazalema,junio_2008,3.59
9332,Guadahortuna,junio_2008,3.22
9333,Guadalcanal,junio_2008,4.47
9334,Gualchos,junio_2008,2.59
9335,Guaro,junio_2008,0.67
9336,Guarromán,junio_2008,3.93
9337,Guillena,junio_2008,2.84
9338,Gádor,junio_2008,1.57
9339,Gójar,junio_2008,0.43
9340,Güejar Sierra,junio_2008,1.53
9341,Güevéjar,junio_2008,0.7
9342,Herrera,junio_2008,3.79
9343,Hinojos,junio_2008,4.36
9344,Hinojosa del Duque,junio_2008,1.48
9345,Hornachuelos,junio_2008,13.56
9346,Huelma,junio_2008,2.74
9347,Huesa,junio_2008,2.04
9348,Humilladero,junio_2008,3.14
9349,Huéscar,junio_2008,2.09
9350,Huétor Tájar,junio_2008,4.04
9351,Huévar del Aljarafe,junio_2008,6.84
9352,Ibros,junio_2008,4.3
9353,Isla Mayor,junio_2008,2.69
9354,Iznalloz,junio_2008,3.12
9355,Iznájar,junio_2008,3.72
9356,Jabalquinto,junio_2008,3.18
9357,Jabugo,junio_2008,1.96
9358,Jamilena,junio_2008,4.8
9359,Jimena de la Frontera,junio_2008,2.89
9360,Jun,junio_2008,0.73
9361,La Campana,junio_2008,2.71
9362,La Guardia de Jaén,junio_2008,2.9
9363,La Luisiana,junio_2008,4.58
9364,La Mojonera,junio_2008,2.81
9365,La Palma del Condado,junio_2008,4.01
9366,La Puebla de los Infantes,junio_2008,4.3
9367,La Puerta de Segura,junio_2008,4.56
9368,La Rambla,junio_2008,4.69
9369,La Roda de Andalucía,junio_2008,4.07
9370,Lanjarón,junio_2008,5.4
9371,Lantejuela,junio_2008,0.0
9372,Lecrín,junio_2008,2.71
9373,Lopera,junio_2008,2.9
9374,Los Corrales,junio_2008,3.16
9375,Los Gallardos,junio_2008,0.98
9376,Los Molares,junio_2008,2.33
9377,Los Villares,junio_2008,2.6
9378,Lucena del Puerto,junio_2008,2.83
9379,Luque,junio_2008,2.41
9380,Láchar,junio_2008,3.86
9381,Macael,junio_2008,0.95
9382,Manilva,junio_2008,2.42
9383,Manzanilla,junio_2008,2.84
9384,Marinaleda,junio_2008,3.32
9385,Marmolejo,junio_2008,2.62
9386,Martín de la Jara,junio_2008,4.13
9387,Mengíbar,junio_2008,2.16
9388,Minas de Riotinto,junio_2008,1.85
9389,Moclín,junio_2008,3.06
9390,Mojácar,junio_2008,11.02
9391,Mollina,junio_2008,1.93
9392,Molvízar,junio_2008,2.55
9393,Monachil,junio_2008,1.88
9394,Monda,junio_2008,1.58
9395,Montalbán de Córdoba,junio_2008,33.55
9396,Montefrío,junio_2008,4.75
9397,Montejícar,junio_2008,4.04
9398,Montellano,junio_2008,4.23
9399,Montemayor,junio_2008,3.98
9400,Montoro,junio_2008,3.89
9401,Monturque,junio_2008,3.1
9402,Moraleda de Zafayona,junio_2008,4.39
9403,Moriles,junio_2008,3.21
9404,Navas de San Juan,junio_2008,4.61
9405,Nerva,junio_2008,1.07
9406,Niebla,junio_2008,3.39
9407,Noalejo,junio_2008,3.24
9408,Nueva Carteya,junio_2008,3.55
9409,Ojén,junio_2008,1.35
9410,Olivares,junio_2008,2.09
9411,Olula del Río,junio_2008,3.12
9412,Olvera,junio_2008,2.31
9413,Orcera,junio_2008,3.13
9414,Oria,junio_2008,1.3
9415,Padul,junio_2008,2.21
9416,Palomares del Río,junio_2008,2.12
9417,Palos de la Frontera,junio_2008,8.85
9418,Paradas,junio_2008,3.11
9419,Paterna de Rivera,junio_2008,1.97
9420,Paterna del Campo,junio_2008,2.87
9421,Peal de Becerro,junio_2008,2.88
9422,Pechina,junio_2008,2.02
9423,Pedrera,junio_2008,3.93
9424,Pedro Abad,junio_2008,4.45
9425,Pegalajar,junio_2008,0.51
9426,Periana,junio_2008,2.83
9427,Peñaflor,junio_2008,6.14
9428,Pizarra,junio_2008,2.61
9429,Porcuna,junio_2008,4.73
9430,Posadas,junio_2008,5.29
9431,Pozo Alcón,junio_2008,2.07
9432,Prado del Rey,junio_2008,2.14
9433,Pruna,junio_2008,5.55
9434,Puebla de Don Fadrique,junio_2008,4.61
9435,Puebla de Guzmán,junio_2008,3.13
9436,Puente de Génave,junio_2008,5.8
9437,Puerto Serrano,junio_2008,3.38
9438,Pulianas,junio_2008,7.47
9439,Pulpí,junio_2008,10.37
9440,Purullena,junio_2008,2.48
9441,Quesada,junio_2008,2.17
9442,Riogordo,junio_2008,2.1
9443,Rociana del Condado,junio_2008,3.34
9444,Rus,junio_2008,1.18
9445,Sabiote,junio_2008,2.78
9446,Salar,junio_2008,3.81
9447,Salteras,junio_2008,2.84
9448,San Bartolomé de la Torre,junio_2008,3.54
9449,San José del Valle,junio_2008,2.03
9450,San Juan del Puerto,junio_2008,2.3
9451,Santa Olalla del Cala,junio_2008,4.67
9452,Santaella,junio_2008,27.11
9453,Santiago-Pontones,junio_2008,5.9
9454,Santiponce,junio_2008,1.51
