,Sexo,Municipios,País de nacimiento,Total,Año
493,Ambos sexos,Valenzuela,Total Europa,8.0,2011
494,Ambos sexos,Valenzuela,Total Europa,9.0,2012
495,Ambos sexos,Valenzuela,Total Europa,8.0,2013
496,Ambos sexos,Valenzuela,Total Europa,9.0,2014
497,Ambos sexos,Valenzuela,Total Europa,12.0,2015
498,Ambos sexos,Valenzuela,Total Europa,13.0,2016
499,Ambos sexos,Valenzuela,Total Europa,16.0,2017
500,Ambos sexos,Valenzuela,Total Europa,9.0,2018
501,Ambos sexos,Valenzuela,Total Europa,6.0,2019
502,Ambos sexos,La Victoria,Europa,1,1998
503,Ambos sexos,La Victoria,Europa,0,1999
504,Ambos sexos,La Victoria,Europa,0,2000
505,Ambos sexos,La Victoria,Europa,0,2001
506,Ambos sexos,La Victoria,Total Unión Europea,0.0,2002
507,Ambos sexos,La Victoria,Total Europa,0.0,2004
508,Ambos sexos,La Victoria,Total Europa,0.0,2005
509,Ambos sexos,La Victoria,Total Europa,15.0,2006
510,Ambos sexos,La Victoria,Total Europa,21.0,2007
511,Ambos sexos,La Victoria,Total Europa,28.0,2008
512,Ambos sexos,La Victoria,Total Europa,35.0,2009
513,Ambos sexos,La Victoria,Total Europa,40.0,2010
514,Ambos sexos,La Victoria,Total Europa,40.0,2011
515,Ambos sexos,La Victoria,Total Europa,36.0,2012
516,Ambos sexos,La Victoria,Total Europa,40.0,2013
517,Ambos sexos,La Victoria,Total Europa,38.0,2014
518,Ambos sexos,La Victoria,Total Europa,23.0,2015
519,Ambos sexos,La Victoria,Total Europa,25.0,2016
520,Ambos sexos,La Victoria,Total Europa,21.0,2017
521,Ambos sexos,La Victoria,Total Europa,17.0,2018
522,Ambos sexos,La Victoria,Total Europa,13.0,2019
523,Ambos sexos,Villanueva del Duque,Europa,1,1998
524,Ambos sexos,Villanueva del Duque,Europa,1,1999
525,Ambos sexos,Villanueva del Duque,Europa,1,2000
526,Ambos sexos,Villanueva del Duque,Europa,1,2001
527,Ambos sexos,Villanueva del Duque,Total Unión Europea,1.0,2002
528,Ambos sexos,Villanueva del Duque,Total Europa,20.0,2004
529,Ambos sexos,Villanueva del Duque,Total Europa,23.0,2005
530,Ambos sexos,Villanueva del Duque,Total Europa,33.0,2006
531,Ambos sexos,Villanueva del Duque,Total Europa,35.0,2007
532,Ambos sexos,Villanueva del Duque,Total Europa,43.0,2008
533,Ambos sexos,Villanueva del Duque,Total Europa,46.0,2009
534,Ambos sexos,Villanueva del Duque,Total Europa,49.0,2010
535,Ambos sexos,Villanueva del Duque,Total Europa,49.0,2011
536,Ambos sexos,Villanueva del Duque,Total Europa,42.0,2012
537,Ambos sexos,Villanueva del Duque,Total Europa,24.0,2013
538,Ambos sexos,Villanueva del Duque,Total Europa,30.0,2014
539,Ambos sexos,Villanueva del Duque,Total Europa,21.0,2015
540,Ambos sexos,Villanueva del Duque,Total Europa,22.0,2016
541,Ambos sexos,Villanueva del Duque,Total Europa,20.0,2017
542,Ambos sexos,Villanueva del Duque,Total Europa,20.0,2018
543,Ambos sexos,Villanueva del Duque,Total Europa,16.0,2019
544,Ambos sexos,Villanueva del Rey,Europa,4,1998
545,Ambos sexos,Villanueva del Rey,Europa,4,1999
546,Ambos sexos,Villanueva del Rey,Europa,4,2000
547,Ambos sexos,Villanueva del Rey,Europa,4,2001
548,Ambos sexos,Villanueva del Rey,Total Unión Europea,5.0,2002
549,Ambos sexos,Villanueva del Rey,Total Europa,10.0,2004
550,Ambos sexos,Villanueva del Rey,Total Europa,12.0,2005
551,Ambos sexos,Villanueva del Rey,Total Europa,22.0,2006
552,Ambos sexos,Villanueva del Rey,Total Europa,19.0,2007
553,Ambos sexos,Villanueva del Rey,Total Europa,17.0,2008
554,Ambos sexos,Villanueva del Rey,Total Europa,20.0,2009
555,Ambos sexos,Villanueva del Rey,Total Europa,16.0,2010
556,Ambos sexos,Villanueva del Rey,Total Europa,18.0,2011
557,Ambos sexos,Villanueva del Rey,Total Europa,17.0,2012
558,Ambos sexos,Villanueva del Rey,Total Europa,17.0,2013
559,Ambos sexos,Villanueva del Rey,Total Europa,18.0,2014
560,Ambos sexos,Villanueva del Rey,Total Europa,17.0,2015
561,Ambos sexos,Villanueva del Rey,Total Europa,17.0,2016
562,Ambos sexos,Villanueva del Rey,Total Europa,18.0,2017
563,Ambos sexos,Villanueva del Rey,Total Europa,19.0,2018
564,Ambos sexos,Villanueva del Rey,Total Europa,17.0,2019
565,Ambos sexos,Villaralto,Europa,0,1998
566,Ambos sexos,Villaralto,Europa,0,1999
567,Ambos sexos,Villaralto,Europa,0,2000
568,Ambos sexos,Villaralto,Europa,0,2001
569,Ambos sexos,Villaralto,Total Unión Europea,0.0,2002
570,Ambos sexos,Villaralto,Total Europa,2.0,2004
571,Ambos sexos,Villaralto,Total Europa,1.0,2005
572,Ambos sexos,Villaralto,Total Europa,1.0,2006
573,Ambos sexos,Villaralto,Total Europa,2.0,2007
574,Ambos sexos,Villaralto,Total Europa,9.0,2008
575,Ambos sexos,Villaralto,Total Europa,10.0,2009
576,Ambos sexos,Villaralto,Total Europa,12.0,2010
577,Ambos sexos,Villaralto,Total Europa,18.0,2011
578,Ambos sexos,Villaralto,Total Europa,16.0,2012
579,Ambos sexos,Villaralto,Total Europa,17.0,2013
580,Ambos sexos,Villaralto,Total Europa,13.0,2014
581,Ambos sexos,Villaralto,Total Europa,13.0,2015
582,Ambos sexos,Villaralto,Total Europa,12.0,2016
583,Ambos sexos,Villaralto,Total Europa,11.0,2017
584,Ambos sexos,Villaralto,Total Europa,14.0,2018
585,Ambos sexos,Villaralto,Total Europa,10.0,2019
586,Ambos sexos,Albuñuelas,Europa,0,1998
587,Ambos sexos,Albuñuelas,Europa,2,1999
588,Ambos sexos,Albuñuelas,Europa,5,2000
589,Ambos sexos,Albuñuelas,Europa,5,2001
590,Ambos sexos,Albuñuelas,Total Unión Europea,8.0,2002
591,Ambos sexos,Albuñuelas,Total Europa,16.0,2004
592,Ambos sexos,Albuñuelas,Total Europa,35.0,2005
593,Ambos sexos,Albuñuelas,Total Europa,32.0,2006
594,Ambos sexos,Albuñuelas,Total Europa,40.0,2007
595,Ambos sexos,Albuñuelas,Total Europa,39.0,2008
596,Ambos sexos,Albuñuelas,Total Europa,41.0,2009
597,Ambos sexos,Albuñuelas,Total Europa,39.0,2010
598,Ambos sexos,Albuñuelas,Total Europa,42.0,2011
599,Ambos sexos,Albuñuelas,Total Europa,40.0,2012
600,Ambos sexos,Albuñuelas,Total Europa,21.0,2013
601,Ambos sexos,Albuñuelas,Total Europa,18.0,2014
602,Ambos sexos,Albuñuelas,Total Europa,20.0,2015
603,Ambos sexos,Albuñuelas,Total Europa,18.0,2016
604,Ambos sexos,Albuñuelas,Total Europa,9.0,2017
605,Ambos sexos,Albuñuelas,Total Europa,12.0,2018
606,Ambos sexos,Albuñuelas,Total Europa,22.0,2019
607,Ambos sexos,Alpujarra de la Sierra,Europa,3,1998
608,Ambos sexos,Alpujarra de la Sierra,Europa,6,1999
609,Ambos sexos,Alpujarra de la Sierra,Europa,6,2000
610,Ambos sexos,Alpujarra de la Sierra,Europa,7,2001
611,Ambos sexos,Alpujarra de la Sierra,Total Unión Europea,10.0,2002
612,Ambos sexos,Alpujarra de la Sierra,Total Europa,148.0,2004
613,Ambos sexos,Alpujarra de la Sierra,Total Europa,160.0,2005
614,Ambos sexos,Alpujarra de la Sierra,Total Europa,166.0,2006
615,Ambos sexos,Alpujarra de la Sierra,Total Europa,203.0,2007
616,Ambos sexos,Alpujarra de la Sierra,Total Europa,216.0,2008
617,Ambos sexos,Alpujarra de la Sierra,Total Europa,211.0,2009
618,Ambos sexos,Alpujarra de la Sierra,Total Europa,210.0,2010
619,Ambos sexos,Alpujarra de la Sierra,Total Europa,220.0,2011
620,Ambos sexos,Alpujarra de la Sierra,Total Europa,250.0,2012
621,Ambos sexos,Alpujarra de la Sierra,Total Europa,149.0,2013
622,Ambos sexos,Alpujarra de la Sierra,Total Europa,166.0,2014
623,Ambos sexos,Alpujarra de la Sierra,Total Europa,157.0,2015
624,Ambos sexos,Alpujarra de la Sierra,Total Europa,191.0,2016
625,Ambos sexos,Alpujarra de la Sierra,Total Europa,194.0,2017
626,Ambos sexos,Alpujarra de la Sierra,Total Europa,155.0,2018
627,Ambos sexos,Alpujarra de la Sierra,Total Europa,150.0,2019
628,Ambos sexos,Beas de Granada,Europa,0,1998
629,Ambos sexos,Beas de Granada,Europa,0,1999
630,Ambos sexos,Beas de Granada,Europa,0,2000
631,Ambos sexos,Beas de Granada,Europa,0,2001
632,Ambos sexos,Beas de Granada,Total Unión Europea,0.0,2002
633,Ambos sexos,Beas de Granada,Total Europa,8.0,2004
634,Ambos sexos,Beas de Granada,Total Europa,9.0,2005
635,Ambos sexos,Beas de Granada,Total Europa,8.0,2006
636,Ambos sexos,Beas de Granada,Total Europa,6.0,2007
637,Ambos sexos,Beas de Granada,Total Europa,11.0,2008
638,Ambos sexos,Beas de Granada,Total Europa,10.0,2009
639,Ambos sexos,Beas de Granada,Total Europa,9.0,2010
640,Ambos sexos,Beas de Granada,Total Europa,9.0,2011
641,Ambos sexos,Beas de Granada,Total Europa,8.0,2012
642,Ambos sexos,Beas de Granada,Total Europa,3.0,2013
643,Ambos sexos,Beas de Granada,Total Europa,3.0,2014
644,Ambos sexos,Beas de Granada,Total Europa,4.0,2015
645,Ambos sexos,Beas de Granada,Total Europa,4.0,2016
646,Ambos sexos,Beas de Granada,Total Europa,5.0,2017
647,Ambos sexos,Beas de Granada,Total Europa,5.0,2018
648,Ambos sexos,Beas de Granada,Total Europa,6.0,2019
649,Ambos sexos,Benalúa de las Villas,Europa,2,1998
650,Ambos sexos,Benalúa de las Villas,Europa,2,1999
651,Ambos sexos,Benalúa de las Villas,Europa,2,2000
652,Ambos sexos,Benalúa de las Villas,Europa,2,2001
653,Ambos sexos,Benalúa de las Villas,Total Unión Europea,3.0,2002
654,Ambos sexos,Benalúa de las Villas,Total Europa,42.0,2004
655,Ambos sexos,Benalúa de las Villas,Total Europa,53.0,2005
656,Ambos sexos,Benalúa de las Villas,Total Europa,47.0,2006
657,Ambos sexos,Benalúa de las Villas,Total Europa,61.0,2007
658,Ambos sexos,Benalúa de las Villas,Total Europa,190.0,2008
659,Ambos sexos,Benalúa de las Villas,Total Europa,187.0,2009
660,Ambos sexos,Benalúa de las Villas,Total Europa,189.0,2010
661,Ambos sexos,Benalúa de las Villas,Total Europa,194.0,2011
662,Ambos sexos,Benalúa de las Villas,Total Europa,197.0,2012
663,Ambos sexos,Benalúa de las Villas,Total Europa,117.0,2013
664,Ambos sexos,Benalúa de las Villas,Total Europa,61.0,2014
665,Ambos sexos,Benalúa de las Villas,Total Europa,54.0,2015
666,Ambos sexos,Benalúa de las Villas,Total Europa,41.0,2016
667,Ambos sexos,Benalúa de las Villas,Total Europa,37.0,2017
668,Ambos sexos,Benalúa de las Villas,Total Europa,38.0,2018
669,Ambos sexos,Benalúa de las Villas,Total Europa,41.0,2019
670,Ambos sexos,Cádiar,Europa,8,1998
671,Ambos sexos,Cádiar,Europa,8,1999
672,Ambos sexos,Cádiar,Europa,8,2000
673,Ambos sexos,Cádiar,Europa,8,2001
674,Ambos sexos,Cádiar,Total Unión Europea,8.0,2002
675,Ambos sexos,Cádiar,Total Europa,46.0,2004
676,Ambos sexos,Cádiar,Total Europa,95.0,2005
677,Ambos sexos,Cádiar,Total Europa,123.0,2006
678,Ambos sexos,Cádiar,Total Europa,154.0,2007
679,Ambos sexos,Cádiar,Total Europa,178.0,2008
680,Ambos sexos,Cádiar,Total Europa,191.0,2009
681,Ambos sexos,Cádiar,Total Europa,195.0,2010
682,Ambos sexos,Cádiar,Total Europa,217.0,2011
683,Ambos sexos,Cádiar,Total Europa,219.0,2012
684,Ambos sexos,Cádiar,Total Europa,129.0,2013
685,Ambos sexos,Cádiar,Total Europa,122.0,2014
686,Ambos sexos,Cádiar,Total Europa,116.0,2015
687,Ambos sexos,Cádiar,Total Europa,113.0,2016
688,Ambos sexos,Cádiar,Total Europa,92.0,2017
689,Ambos sexos,Cádiar,Total Europa,86.0,2018
690,Ambos sexos,Cádiar,Total Europa,78.0,2019
691,Ambos sexos,Campotéjar,Europa,4,1998
692,Ambos sexos,Campotéjar,Europa,4,1999
693,Ambos sexos,Campotéjar,Europa,3,2000
694,Ambos sexos,Campotéjar,Europa,3,2001
695,Ambos sexos,Campotéjar,Total Unión Europea,3.0,2002
696,Ambos sexos,Campotéjar,Total Europa,22.0,2006
697,Ambos sexos,Campotéjar,Total Europa,20.0,2007
698,Ambos sexos,Campotéjar,Total Europa,30.0,2008
699,Ambos sexos,Campotéjar,Total Europa,32.0,2009
700,Ambos sexos,Campotéjar,Total Europa,32.0,2010
701,Ambos sexos,Campotéjar,Total Europa,33.0,2011
702,Ambos sexos,Campotéjar,Total Europa,32.0,2012
703,Ambos sexos,Campotéjar,Total Europa,32.0,2013
704,Ambos sexos,Campotéjar,Total Europa,27.0,2014
705,Ambos sexos,Campotéjar,Total Europa,32.0,2015
706,Ambos sexos,Campotéjar,Total Europa,32.0,2016
707,Ambos sexos,Campotéjar,Total Europa,28.0,2017
708,Ambos sexos,Campotéjar,Total Europa,30.0,2018
709,Ambos sexos,Campotéjar,Total Europa,26.0,2019
710,Ambos sexos,Castilléjar,Europa,6,1998
711,Ambos sexos,Castilléjar,Europa,5,1999
712,Ambos sexos,Castilléjar,Europa,5,2000
713,Ambos sexos,Castilléjar,Europa,8,2001
714,Ambos sexos,Castilléjar,Total Unión Europea,1.0,2002
715,Ambos sexos,Castilléjar,Total Europa,86.0,2006
716,Ambos sexos,Castilléjar,Total Europa,104.0,2007
717,Ambos sexos,Castilléjar,Total Europa,138.0,2008
718,Ambos sexos,Castilléjar,Total Europa,150.0,2009
719,Ambos sexos,Castilléjar,Total Europa,163.0,2010
720,Ambos sexos,Castilléjar,Total Europa,174.0,2011
721,Ambos sexos,Castilléjar,Total Europa,183.0,2012
722,Ambos sexos,Castilléjar,Total Europa,186.0,2013
723,Ambos sexos,Castilléjar,Total Europa,153.0,2014
724,Ambos sexos,Castilléjar,Total Europa,88.0,2015
725,Ambos sexos,Castilléjar,Total Europa,96.0,2016
726,Ambos sexos,Castilléjar,Total Europa,95.0,2017
727,Ambos sexos,Castilléjar,Total Europa,104.0,2018
728,Ambos sexos,Castilléjar,Total Europa,105.0,2019
729,Ambos sexos,Chimeneas,Europa,0,1998
730,Ambos sexos,Chimeneas,Europa,0,1999
731,Ambos sexos,Chimeneas,Europa,0,2000
732,Ambos sexos,Chimeneas,Europa,0,2001
733,Ambos sexos,Chimeneas,Total Unión Europea,0.0,2002
734,Ambos sexos,Chimeneas,Total Europa,14.0,2004
735,Ambos sexos,Chimeneas,Total Europa,31.0,2005
736,Ambos sexos,Chimeneas,Total Europa,54.0,2006
737,Ambos sexos,Chimeneas,Total Europa,64.0,2007
738,Ambos sexos,Chimeneas,Total Europa,121.0,2008
739,Ambos sexos,Chimeneas,Total Europa,141.0,2009
740,Ambos sexos,Chimeneas,Total Europa,144.0,2010
741,Ambos sexos,Chimeneas,Total Europa,127.0,2011
742,Ambos sexos,Chimeneas,Total Europa,124.0,2012
743,Ambos sexos,Chimeneas,Total Europa,123.0,2013
744,Ambos sexos,Chimeneas,Total Europa,114.0,2014
745,Ambos sexos,Chimeneas,Total Europa,93.0,2015
746,Ambos sexos,Chimeneas,Total Europa,102.0,2016
747,Ambos sexos,Chimeneas,Total Europa,106.0,2017
748,Ambos sexos,Chimeneas,Total Europa,87.0,2018
749,Ambos sexos,Chimeneas,Total Europa,75.0,2019
750,Ambos sexos,Colomera,Europa,0,1998
751,Ambos sexos,Colomera,Europa,0,1999
752,Ambos sexos,Colomera,Europa,0,2000
753,Ambos sexos,Colomera,Europa,0,2001
754,Ambos sexos,Colomera,Total Unión Europea,0.0,2002
755,Ambos sexos,Colomera,Total Europa,2.0,2004
756,Ambos sexos,Colomera,Total Europa,2.0,2005
757,Ambos sexos,Colomera,Total Europa,6.0,2006
758,Ambos sexos,Colomera,Total Europa,10.0,2007
759,Ambos sexos,Colomera,Total Europa,21.0,2008
760,Ambos sexos,Colomera,Total Europa,30.0,2009
761,Ambos sexos,Colomera,Total Europa,29.0,2010
762,Ambos sexos,Colomera,Total Europa,29.0,2011
763,Ambos sexos,Colomera,Total Europa,28.0,2012
764,Ambos sexos,Colomera,Total Europa,30.0,2013
765,Ambos sexos,Colomera,Total Europa,27.0,2014
766,Ambos sexos,Colomera,Total Europa,23.0,2015
767,Ambos sexos,Colomera,Total Europa,16.0,2016
768,Ambos sexos,Colomera,Total Europa,19.0,2017
769,Ambos sexos,Colomera,Total Europa,21.0,2018
770,Ambos sexos,Colomera,Total Europa,19.0,2019
771,Ambos sexos,Cortes y Graena,Europa,4,1998
772,Ambos sexos,Cortes y Graena,Europa,4,1999
773,Ambos sexos,Cortes y Graena,Europa,4,2000
774,Ambos sexos,Cortes y Graena,Europa,4,2001
775,Ambos sexos,Cortes y Graena,Total Unión Europea,4.0,2002
776,Ambos sexos,Cortes y Graena,Total Europa,6.0,2004
777,Ambos sexos,Cortes y Graena,Total Europa,11.0,2005
778,Ambos sexos,Cortes y Graena,Total Europa,20.0,2006
779,Ambos sexos,Cortes y Graena,Total Europa,22.0,2007
780,Ambos sexos,Cortes y Graena,Total Europa,27.0,2008
781,Ambos sexos,Cortes y Graena,Total Europa,24.0,2009
782,Ambos sexos,Cortes y Graena,Total Europa,26.0,2010
783,Ambos sexos,Cortes y Graena,Total Europa,32.0,2011
784,Ambos sexos,Cortes y Graena,Total Europa,26.0,2012
785,Ambos sexos,Cortes y Graena,Total Europa,29.0,2013
786,Ambos sexos,Cortes y Graena,Total Europa,25.0,2014
787,Ambos sexos,Cortes y Graena,Total Europa,28.0,2015
788,Ambos sexos,Cortes y Graena,Total Europa,22.0,2016
789,Ambos sexos,Cortes y Graena,Total Europa,18.0,2017
790,Ambos sexos,Cortes y Graena,Total Europa,20.0,2018
791,Ambos sexos,Cortes y Graena,Total Europa,21.0,2019
792,Ambos sexos,Darro,Europa,4,1998
793,Ambos sexos,Darro,Europa,3,1999
794,Ambos sexos,Darro,Europa,3,2000
795,Ambos sexos,Darro,Europa,3,2001
796,Ambos sexos,Darro,Total Unión Europea,3.0,2002
797,Ambos sexos,Darro,Total Europa,7.0,2004
798,Ambos sexos,Darro,Total Europa,7.0,2005
799,Ambos sexos,Darro,Total Europa,6.0,2006
800,Ambos sexos,Darro,Total Europa,7.0,2007
801,Ambos sexos,Darro,Total Europa,8.0,2008
802,Ambos sexos,Darro,Total Europa,8.0,2009
803,Ambos sexos,Darro,Total Europa,7.0,2010
804,Ambos sexos,Darro,Total Europa,7.0,2011
805,Ambos sexos,Darro,Total Europa,7.0,2012
806,Ambos sexos,Darro,Total Europa,5.0,2013
807,Ambos sexos,Darro,Total Europa,7.0,2014
808,Ambos sexos,Darro,Total Europa,7.0,2015
809,Ambos sexos,Darro,Total Europa,6.0,2016
810,Ambos sexos,Darro,Total Europa,5.0,2017
811,Ambos sexos,Darro,Total Europa,6.0,2018
812,Ambos sexos,Darro,Total Europa,6.0,2019
813,Ambos sexos,Dílar,Europa,10,1998
814,Ambos sexos,Dílar,Europa,10,1999
815,Ambos sexos,Dílar,Europa,10,2000
816,Ambos sexos,Dílar,Europa,9,2001
817,Ambos sexos,Dílar,Total Unión Europea,7.0,2002
818,Ambos sexos,Dílar,Total Europa,21.0,2004
819,Ambos sexos,Dílar,Total Europa,30.0,2005
820,Ambos sexos,Dílar,Total Europa,36.0,2006
821,Ambos sexos,Dílar,Total Europa,50.0,2007
822,Ambos sexos,Dílar,Total Europa,70.0,2008
823,Ambos sexos,Dílar,Total Europa,74.0,2009
824,Ambos sexos,Dílar,Total Europa,77.0,2010
825,Ambos sexos,Dílar,Total Europa,81.0,2011
826,Ambos sexos,Dílar,Total Europa,94.0,2012
827,Ambos sexos,Dílar,Total Europa,70.0,2013
828,Ambos sexos,Dílar,Total Europa,81.0,2014
829,Ambos sexos,Dílar,Total Europa,83.0,2015
830,Ambos sexos,Dílar,Total Europa,83.0,2016
831,Ambos sexos,Dílar,Total Europa,82.0,2017
832,Ambos sexos,Dílar,Total Europa,97.0,2018
833,Ambos sexos,Dílar,Total Europa,95.0,2019
834,Ambos sexos,Fonelas,Europa,2,1998
835,Ambos sexos,Fonelas,Europa,2,1999
836,Ambos sexos,Fonelas,Europa,2,2000
837,Ambos sexos,Fonelas,Europa,3,2001
838,Ambos sexos,Fonelas,Total Unión Europea,1.0,2002
839,Ambos sexos,Fonelas,Total Europa,6.0,2004
840,Ambos sexos,Fonelas,Total Europa,7.0,2005
841,Ambos sexos,Fonelas,Total Europa,8.0,2006
842,Ambos sexos,Fonelas,Total Europa,12.0,2007
843,Ambos sexos,Fonelas,Total Europa,12.0,2008
844,Ambos sexos,Fonelas,Total Europa,9.0,2009
845,Ambos sexos,Fonelas,Total Europa,12.0,2010
846,Ambos sexos,Fonelas,Total Europa,12.0,2011
847,Ambos sexos,Fonelas,Total Europa,10.0,2012
848,Ambos sexos,Fonelas,Total Europa,18.0,2013
849,Ambos sexos,Fonelas,Total Europa,25.0,2014
850,Ambos sexos,Fonelas,Total Europa,22.0,2015
851,Ambos sexos,Fonelas,Total Europa,20.0,2016
852,Ambos sexos,Fonelas,Total Europa,20.0,2017
853,Ambos sexos,Fonelas,Total Europa,17.0,2018
854,Ambos sexos,Fonelas,Total Europa,17.0,2019
855,Ambos sexos,Freila,Europa,0,1998
856,Ambos sexos,Freila,Europa,0,1999
857,Ambos sexos,Freila,Europa,2,2000
858,Ambos sexos,Freila,Europa,1,2001
859,Ambos sexos,Freila,Total Unión Europea,1.0,2002
860,Ambos sexos,Freila,Total Europa,82.0,2004
861,Ambos sexos,Freila,Total Europa,125.0,2005
862,Ambos sexos,Freila,Total Europa,158.0,2006
863,Ambos sexos,Freila,Total Europa,167.0,2007
864,Ambos sexos,Freila,Total Europa,189.0,2008
865,Ambos sexos,Freila,Total Europa,187.0,2009
866,Ambos sexos,Freila,Total Europa,197.0,2010
867,Ambos sexos,Freila,Total Europa,192.0,2011
868,Ambos sexos,Freila,Total Europa,193.0,2012
869,Ambos sexos,Freila,Total Europa,112.0,2013
870,Ambos sexos,Freila,Total Europa,111.0,2014
871,Ambos sexos,Freila,Total Europa,81.0,2015
872,Ambos sexos,Freila,Total Europa,58.0,2016
873,Ambos sexos,Freila,Total Europa,64.0,2017
874,Ambos sexos,Freila,Total Europa,84.0,2018
875,Ambos sexos,Freila,Total Europa,100.0,2019
876,Ambos sexos,Galera,Europa,0,1998
877,Ambos sexos,Galera,Europa,0,1999
878,Ambos sexos,Galera,Europa,0,2000
879,Ambos sexos,Galera,Europa,0,2001
880,Ambos sexos,Galera,Total Unión Europea,0.0,2002
881,Ambos sexos,Galera,Total Europa,9.0,2004
882,Ambos sexos,Galera,Total Europa,15.0,2005
883,Ambos sexos,Galera,Total Europa,36.0,2006
884,Ambos sexos,Galera,Total Europa,70.0,2007
885,Ambos sexos,Galera,Total Europa,91.0,2008
886,Ambos sexos,Galera,Total Europa,102.0,2009
887,Ambos sexos,Galera,Total Europa,100.0,2010
888,Ambos sexos,Galera,Total Europa,156.0,2011
889,Ambos sexos,Galera,Total Europa,163.0,2012
890,Ambos sexos,Galera,Total Europa,101.0,2013
891,Ambos sexos,Galera,Total Europa,163.0,2014
892,Ambos sexos,Galera,Total Europa,154.0,2015
893,Ambos sexos,Galera,Total Europa,133.0,2016
894,Ambos sexos,Galera,Total Europa,124.0,2017
895,Ambos sexos,Galera,Total Europa,122.0,2018
896,Ambos sexos,Galera,Total Europa,122.0,2019
897,Ambos sexos,Huéneja,Europa,2,1998
898,Ambos sexos,Huéneja,Europa,2,1999
899,Ambos sexos,Huéneja,Europa,2,2000
900,Ambos sexos,Huéneja,Europa,2,2001
901,Ambos sexos,Huéneja,Total Unión Europea,2.0,2002
902,Ambos sexos,Huéneja,Total Europa,22.0,2006
903,Ambos sexos,Huéneja,Total Europa,29.0,2007
904,Ambos sexos,Huéneja,Total Europa,49.0,2008
905,Ambos sexos,Huéneja,Total Europa,43.0,2009
906,Ambos sexos,Huéneja,Total Europa,47.0,2010
907,Ambos sexos,Huéneja,Total Europa,62.0,2011
908,Ambos sexos,Huéneja,Total Europa,61.0,2012
909,Ambos sexos,Huéneja,Total Europa,52.0,2013
910,Ambos sexos,Huéneja,Total Europa,50.0,2014
911,Ambos sexos,Huéneja,Total Europa,48.0,2015
912,Ambos sexos,Huéneja,Total Europa,40.0,2016
913,Ambos sexos,Huéneja,Total Europa,49.0,2017
914,Ambos sexos,Huéneja,Total Europa,56.0,2018
915,Ambos sexos,Huéneja,Total Europa,60.0,2019
916,Ambos sexos,Huétor de Santillán,Europa,3,1998
917,Ambos sexos,Huétor de Santillán,Europa,3,1999
918,Ambos sexos,Huétor de Santillán,Europa,3,2000
919,Ambos sexos,Huétor de Santillán,Europa,4,2001
920,Ambos sexos,Huétor de Santillán,Total Unión Europea,2.0,2002
921,Ambos sexos,Huétor de Santillán,Total Europa,26.0,2006
922,Ambos sexos,Huétor de Santillán,Total Europa,33.0,2007
923,Ambos sexos,Huétor de Santillán,Total Europa,35.0,2008
924,Ambos sexos,Huétor de Santillán,Total Europa,38.0,2009
925,Ambos sexos,Huétor de Santillán,Total Europa,37.0,2010
926,Ambos sexos,Huétor de Santillán,Total Europa,38.0,2011
927,Ambos sexos,Huétor de Santillán,Total Europa,38.0,2012
928,Ambos sexos,Huétor de Santillán,Total Europa,28.0,2013
929,Ambos sexos,Huétor de Santillán,Total Europa,38.0,2014
930,Ambos sexos,Huétor de Santillán,Total Europa,38.0,2015
931,Ambos sexos,Huétor de Santillán,Total Europa,38.0,2016
932,Ambos sexos,Huétor de Santillán,Total Europa,36.0,2017
933,Ambos sexos,Huétor de Santillán,Total Europa,35.0,2018
934,Ambos sexos,Huétor de Santillán,Total Europa,32.0,2019
935,Ambos sexos,Ítrabo,Total Europa,124.0,2016
936,Ambos sexos,Ítrabo,Total Europa,125.0,2017
937,Ambos sexos,Ítrabo,Total Europa,122.0,2018
938,Ambos sexos,Ítrabo,Total Europa,120.0,2019
939,Ambos sexos,Jayena,Europa,0,1998
940,Ambos sexos,Jayena,Europa,0,1999
941,Ambos sexos,Jayena,Europa,0,2000
942,Ambos sexos,Jayena,Europa,0,2001
943,Ambos sexos,Jayena,Total Unión Europea,0.0,2002
944,Ambos sexos,Jayena,Total Europa,15.0,2004
945,Ambos sexos,Jayena,Total Europa,17.0,2005
946,Ambos sexos,Jayena,Total Europa,25.0,2006
947,Ambos sexos,Jayena,Total Europa,26.0,2007
948,Ambos sexos,Jayena,Total Europa,22.0,2008
949,Ambos sexos,Jayena,Total Europa,37.0,2009
950,Ambos sexos,Jayena,Total Europa,43.0,2010
951,Ambos sexos,Jayena,Total Europa,44.0,2011
952,Ambos sexos,Jayena,Total Europa,41.0,2012
953,Ambos sexos,Jayena,Total Europa,42.0,2013
954,Ambos sexos,Jayena,Total Europa,38.0,2014
955,Ambos sexos,Jayena,Total Europa,29.0,2015
956,Ambos sexos,Jayena,Total Europa,21.0,2016
957,Ambos sexos,Jayena,Total Europa,16.0,2017
958,Ambos sexos,Jayena,Total Europa,16.0,2018
959,Ambos sexos,Jayena,Total Europa,12.0,2019
960,Ambos sexos,Jerez del Marquesado,Europa,0,1998
961,Ambos sexos,Jerez del Marquesado,Europa,0,1999
962,Ambos sexos,Jerez del Marquesado,Europa,0,2000
963,Ambos sexos,Jerez del Marquesado,Europa,0,2001
964,Ambos sexos,Jerez del Marquesado,Total Unión Europea,1.0,2002
965,Ambos sexos,Jerez del Marquesado,Total Europa,1.0,2004
