,Municipio,variable,value
5613,El Garrobo,junio_2008,4.71
5614,El Granado,junio_2008,1.51
5615,El Guijo,junio_2008,0.25
5616,El Madroño,junio_2008,0.29
5617,Enix,junio_2008,6.08
5618,Escañuela,junio_2008,6.05
5619,Escúzar,junio_2008,7.32
5620,Espelúy,junio_2008,7.91
5621,Faraján,junio_2008,1.35
5622,Felix,junio_2008,1.48
5623,Ferreira,junio_2008,1.74
5624,Fondón,junio_2008,0.91
5625,Fuente la Lancha,junio_2008,2.03
5626,Fuente-Tójar,junio_2008,2.99
5627,Fuenteheridos,junio_2008,4.39
5628,Genalguacil,junio_2008,3.23
5629,Gobernador,junio_2008,6.19
5630,Gor,junio_2008,2.02
5631,Gorafe,junio_2008,1.4
5632,Génave,junio_2008,4.15
5633,Higuera de Calatrava,junio_2008,2.72
5634,Hinojales,junio_2008,4.73
5635,Hinojares,junio_2008,0.0
5636,Hornos,junio_2008,5.01
5637,Huécija,junio_2008,1.51
5638,Huélago,junio_2008,1.92
5639,Igualeja,junio_2008,5.75
5640,Illar,junio_2008,2.33
5641,Instinción,junio_2008,1.59
5642,Iznate,junio_2008,3.27
5643,Jete,junio_2008,2.69
5644,Jimera de Líbar,junio_2008,2.65
5645,Jubrique,junio_2008,2.49
5646,Juviles,junio_2008,2.89
5647,Júzcar,junio_2008,1.46
5648,La Calahorra,junio_2008,2.63
5649,La Granada de Río-Tinto,junio_2008,4.83
5650,La Granjuela,junio_2008,3.28
5651,La Nava,junio_2008,10.91
5652,La Taha,junio_2008,2.46
5653,Lanteira,junio_2008,1.82
5654,Laroya,junio_2008,0.7
5655,Larva,junio_2008,1.89
5656,Las Tres Villas,junio_2008,1.45
5657,Lentegí,junio_2008,3.05
5658,Linares de la Sierra,junio_2008,4.92
5659,Lobras,junio_2008,8.8
5660,Lora de Estepa,junio_2008,3.05
5661,Los Blázquez,junio_2008,1.52
5662,Los Marines,junio_2008,0.86
5663,Lucainena de las Torres,junio_2008,3.59
5664,Lugros,junio_2008,1.36
5665,Líjar,junio_2008,2.03
5666,Lúcar,junio_2008,2.6
5667,Lújar,junio_2008,3.43
5668,Macharaviaya,junio_2008,2.03
5669,Marchal,junio_2008,1.21
5670,Morelábor,junio_2008,1.98
5671,Murtas,junio_2008,2.11
5672,Nacimiento,junio_2008,3.44
5673,Nigüelas,junio_2008,5.39
5674,Nívar,junio_2008,0.46
5675,Ohanes,junio_2008,1.53
5676,Olula de Castro,junio_2008,0.47
5677,Padules,junio_2008,0.97
5678,Pampaneira,junio_2008,4.47
5679,Parauta,junio_2008,5.79
5680,Partaloa,junio_2008,1.34
5681,Paterna del Río,junio_2008,0.42
5682,Polícar,junio_2008,7.21
5683,Puerto Moral,junio_2008,2.2
5684,Pujerra,junio_2008,2.99
5685,Pórtugos,junio_2008,2.22
5686,Rubite,junio_2008,5.69
5687,Rágol,junio_2008,1.3
5688,Salares,junio_2008,1.43
5689,San Nicolás del Puerto,junio_2008,2.94
5690,San Sebastián de los Ballesteros,junio_2008,1.43
5691,San Silvestre de Guzmán,junio_2008,2.52
5692,Sanlúcar de Guadiana,junio_2008,2.97
5693,Santa Ana la Real,junio_2008,10.02
5694,Santa Cruz de Marchena,junio_2008,4.17
5695,Santa Cruz del Comercio,junio_2008,0.91
5696,Santa Fe de Mondújar,junio_2008,1.57
5697,Santiago de Calatrava,junio_2008,10.84
5698,Sedella,junio_2008,3.31
5699,Senés,junio_2008,1.72
5700,Sierro,junio_2008,0.0
5701,Somontín,junio_2008,1.29
5702,Soportújar,junio_2008,2.04
5703,Sorvilán,junio_2008,4.12
5704,Suflí,junio_2008,0.35
5705,Tahal,junio_2008,2.96
5706,Terque,junio_2008,5.04
5707,Torre Alháquime,junio_2008,3.16
5708,Torres de Albánchez,junio_2008,2.78
5709,Torvizcón,junio_2008,4.57
5710,Totalán,junio_2008,0.83
5711,Trevélez,junio_2008,0.47
5712,Turrillas,junio_2008,5.53
5713,Turón,junio_2008,0.63
5714,Uleila del Campo,junio_2008,2.39
5715,Urrácal,junio_2008,2.72
5716,Valdelarco,junio_2008,9.58
5717,Valsequillo,junio_2008,1.68
5718,Velefique,junio_2008,0.0
5719,Ventas de Huelma,junio_2008,3.31
5720,Villaharta,junio_2008,4.51
5721,Villaluenga del Rosario,junio_2008,6.32
5722,Villanueva de las Cruces,junio_2008,1.19
5723,Villanueva de las Torres,junio_2008,3.94
5724,Villarrodrigo,junio_2008,4.44
5725,Válor,junio_2008,2.46
5726,Víznar,junio_2008,0.94
5727,Zufre,junio_2008,6.58
5728,Zuheros,junio_2008,1.13
5729,Árchez,junio_2008,4.35
5730,Agrón,julio_2008,9.71
5731,Alamedilla,julio_2008,1.59
5732,Albanchez,julio_2008,6.06
5733,Alboloduy,julio_2008,1.14
5734,Albondón,julio_2008,1.41
5735,Albuñán,julio_2008,0.69
5736,Alcolea,julio_2008,3.78
5737,Alcudia de Monteagud,julio_2008,4.05
5738,Alcóntar,julio_2008,2.35
5739,Aldeaquemada,julio_2008,1.45
5740,Aldeire,julio_2008,7.13
5741,Alfarnatejo,julio_2008,5.43
5742,Algatocín,julio_2008,3.77
5743,Alhabia,julio_2008,1.53
5744,Alicún,julio_2008,3.83
5745,Alicún de Ortega,julio_2008,0.56
5746,Almegíjar,julio_2008,0.98
5747,Almócita,julio_2008,3.07
5748,Alpandeire,julio_2008,2.52
5749,Alquife,julio_2008,1.32
5750,Alsodux,julio_2008,2.89
5751,Alájar,julio_2008,6.86
5752,Armuña de Almanzora,julio_2008,5.15
5753,Atajate,julio_2008,1.37
5754,Bacares,julio_2008,2.12
5755,Bayarque,julio_2008,0.82
5756,Bayárcal,julio_2008,4.42
5757,Beas de Guadix,julio_2008,0.27
5758,Beires,julio_2008,0.0
5759,Benadalid,julio_2008,8.05
5760,Benalauría,julio_2008,3.15
5761,Benaocaz,julio_2008,3.36
5762,Benarrabá,julio_2008,4.56
5763,Benatae,julio_2008,2.49
5764,Benitagla,julio_2008,0.0
5765,Benizalón,julio_2008,3.07
5766,Bentarique,julio_2008,3.61
5767,Berrocal,julio_2008,7.98
5768,Bubión,julio_2008,3.32
5769,Busquístar,julio_2008,4.42
5770,Bédar,julio_2008,0.41
5771,Bérchules,julio_2008,3.35
5772,Cabezas Rubias,julio_2008,6.7
5773,Cacín,julio_2008,2.24
5774,Calicasas,julio_2008,6.11
5775,Campofrío,julio_2008,1.71
5776,Canillas de Albaida,julio_2008,3.55
5777,Capileira,julio_2008,3.22
5778,Carataunas,julio_2008,1.02
5779,Carboneros,julio_2008,2.69
5780,Carratraca,julio_2008,2.17
5781,Cartajima,julio_2008,3.31
5782,Castaño del Robledo,julio_2008,3.15
5783,Castilleja del Campo,julio_2008,2.69
5784,Castro de Filabres,julio_2008,5.0
5785,Cazalilla,julio_2008,4.4
5786,Cañaveral de León,julio_2008,5.01
5787,Chercos,julio_2008,2.68
5788,Cogollos de Guadix,julio_2008,0.83
5789,Conquista,julio_2008,2.71
5790,Corteconcepción,julio_2008,1.79
5791,Cortelazor,julio_2008,3.22
5792,Cumbres de Enmedio,julio_2008,60.34
5793,Cumbres de San Bartolomé,julio_2008,4.52
5794,Cástaras,julio_2008,48.5
5795,Cáñar,julio_2008,1.42
5796,Cóbdar,julio_2008,3.03
5797,Cútar,julio_2008,3.21
5798,Dehesas de Guadix,julio_2008,2.13
5799,Diezma,julio_2008,3.1
5800,Dólar,julio_2008,14.26
5801,Dúdar,julio_2008,1.61
5802,El Almendro,julio_2008,2.91
5803,El Borge,julio_2008,1.43
5804,El Garrobo,julio_2008,2.04
5805,El Granado,julio_2008,1.17
5806,El Guijo,julio_2008,2.45
5807,El Madroño,julio_2008,1.44
5808,Enix,julio_2008,6.47
5809,Escañuela,julio_2008,1.88
5810,Escúzar,julio_2008,6.96
5811,Espelúy,julio_2008,1.32
5812,Faraján,julio_2008,6.08
5813,Felix,julio_2008,0.15
5814,Ferreira,julio_2008,0.0
5815,Fondón,julio_2008,4.26
5816,Fuente la Lancha,julio_2008,1.52
5817,Fuente-Tójar,julio_2008,2.49
5818,Fuenteheridos,julio_2008,3.79
5819,Genalguacil,julio_2008,2.85
5820,Gobernador,julio_2008,1.95
5821,Gor,julio_2008,0.96
5822,Gorafe,julio_2008,1.4
5823,Génave,julio_2008,4.47
5824,Higuera de Calatrava,julio_2008,2.72
5825,Hinojales,julio_2008,3.85
5826,Hinojares,julio_2008,0.47
5827,Hornos,julio_2008,5.74
5828,Huécija,julio_2008,1.51
5829,Huélago,julio_2008,0.72
5830,Igualeja,julio_2008,6.05
5831,Illar,julio_2008,3.03
5832,Instinción,julio_2008,1.39
5833,Iznate,julio_2008,2.61
5834,Jete,julio_2008,4.04
5835,Jimera de Líbar,julio_2008,1.32
5836,Jubrique,julio_2008,3.24
5837,Juviles,julio_2008,1.73
5838,Júzcar,julio_2008,2.44
5839,La Calahorra,julio_2008,1.05
5840,La Granada de Río-Tinto,julio_2008,11.59
5841,La Granjuela,julio_2008,5.21
5842,La Nava,julio_2008,3.94
5843,La Taha,julio_2008,1.59
5844,Lanteira,julio_2008,2.48
5845,Laroya,julio_2008,0.0
5846,Larva,julio_2008,2.11
5847,Las Tres Villas,julio_2008,1.16
5848,Lentegí,julio_2008,2.44
5849,Linares de la Sierra,julio_2008,7.21
5850,Lobras,julio_2008,0.0
5851,Lora de Estepa,julio_2008,2.81
5852,Los Blázquez,julio_2008,2.76
5853,Los Marines,julio_2008,2.01
5854,Lucainena de las Torres,julio_2008,3.45
5855,Lugros,julio_2008,1.63
5856,Líjar,julio_2008,0.81
5857,Lúcar,julio_2008,1.7
5858,Lújar,julio_2008,6.67
5859,Macharaviaya,julio_2008,2.44
5860,Marchal,julio_2008,1.94
5861,Morelábor,julio_2008,0.37
5862,Murtas,julio_2008,1.55
5863,Nacimiento,julio_2008,1.08
5864,Nigüelas,julio_2008,3.71
5865,Nívar,julio_2008,0.69
5866,Ohanes,julio_2008,1.79
5867,Olula de Castro,julio_2008,2.33
5868,Padules,julio_2008,1.36
5869,Pampaneira,julio_2008,4.15
5870,Parauta,julio_2008,3.31
5871,Partaloa,julio_2008,1.22
5872,Paterna del Río,julio_2008,4.21
5873,Polícar,julio_2008,2.25
5874,Puerto Moral,julio_2008,2.2
5875,Pujerra,julio_2008,5.39
5876,Pórtugos,julio_2008,1.48
5877,Rubite,julio_2008,5.24
5878,Rágol,julio_2008,5.71
5879,Salares,julio_2008,6.19
5880,San Nicolás del Puerto,julio_2008,4.55
5881,San Sebastián de los Ballesteros,julio_2008,2.38
5882,San Silvestre de Guzmán,julio_2008,3.18
5883,Sanlúcar de Guadiana,julio_2008,2.16
5884,Santa Ana la Real,julio_2008,5.78
5885,Santa Cruz de Marchena,julio_2008,5.0
5886,Santa Cruz del Comercio,julio_2008,1.64
5887,Santa Fe de Mondújar,julio_2008,2.15
5888,Santiago de Calatrava,julio_2008,4.73
5889,Sedella,julio_2008,3.6
5890,Senés,julio_2008,2.01
5891,Sierro,julio_2008,0.22
5892,Somontín,julio_2008,1.11
5893,Soportújar,julio_2008,0.82
5894,Sorvilán,julio_2008,2.9
5895,Suflí,julio_2008,1.04
5896,Tahal,julio_2008,5.92
5897,Terque,julio_2008,1.32
5898,Torre Alháquime,julio_2008,1.99
5899,Torres de Albánchez,julio_2008,4.01
5900,Torvizcón,julio_2008,3.09
5901,Totalán,julio_2008,1.8
5902,Trevélez,julio_2008,2.35
5903,Turrillas,julio_2008,1.28
5904,Turón,julio_2008,0.31
5905,Uleila del Campo,julio_2008,1.99
5906,Urrácal,julio_2008,2.72
5907,Valdelarco,julio_2008,7.08
5908,Valsequillo,julio_2008,2.16
5909,Velefique,julio_2008,0.31
5910,Ventas de Huelma,julio_2008,2.21
5911,Villaharta,julio_2008,1.64
5912,Villaluenga del Rosario,julio_2008,8.21
5913,Villanueva de las Cruces,julio_2008,3.33
5914,Villanueva de las Torres,julio_2008,2.89
5915,Villarrodrigo,julio_2008,3.02
5916,Válor,julio_2008,4.77
5917,Víznar,julio_2008,3.41
5918,Zufre,julio_2008,4.21
5919,Zuheros,julio_2008,3.28
5920,Árchez,julio_2008,5.03
5921,Agrón,agosto_2008,9.19
5922,Alamedilla,agosto_2008,1.32
5923,Albanchez,agosto_2008,2.2
5924,Alboloduy,agosto_2008,1.14
5925,Albondón,agosto_2008,1.63
5926,Albuñán,agosto_2008,0.69
5927,Alcolea,agosto_2008,4.64
5928,Alcudia de Monteagud,agosto_2008,4.73
5929,Alcóntar,agosto_2008,1.84
5930,Aldeaquemada,agosto_2008,2.54
5931,Aldeire,agosto_2008,4.85
5932,Alfarnatejo,agosto_2008,6.2
5933,Algatocín,agosto_2008,1.94
5934,Alhabia,agosto_2008,2.08
5935,Alicún,agosto_2008,0.77
5936,Alicún de Ortega,agosto_2008,0.93
5937,Almegíjar,agosto_2008,0.0
5938,Almócita,agosto_2008,2.45
5939,Alpandeire,agosto_2008,3.96
5940,Alquife,agosto_2008,0.26
5941,Alsodux,agosto_2008,4.62
5942,Alájar,agosto_2008,3.37
5943,Armuña de Almanzora,agosto_2008,0.91
5944,Atajate,agosto_2008,6.85
5945,Bacares,agosto_2008,6.36
5946,Bayarque,agosto_2008,4.92
5947,Bayárcal,agosto_2008,2.84
5948,Beas de Guadix,agosto_2008,1.06
5949,Beires,agosto_2008,2.27
5950,Benadalid,agosto_2008,0.0
5951,Benalauría,agosto_2008,0.98
5952,Benaocaz,agosto_2008,2.68
5953,Benarrabá,agosto_2008,0.7
5954,Benatae,agosto_2008,3.2
5955,Benitagla,agosto_2008,0.0
5956,Benizalón,agosto_2008,2.05
5957,Bentarique,agosto_2008,3.25
5958,Berrocal,agosto_2008,2.93
5959,Bubión,agosto_2008,1.11
5960,Busquístar,agosto_2008,0.95
5961,Bédar,agosto_2008,0.41
5962,Bérchules,agosto_2008,2.03
5963,Cabezas Rubias,agosto_2008,6.58
5964,Cacín,agosto_2008,2.24
5965,Calicasas,agosto_2008,1.36
5966,Campofrío,agosto_2008,0.24
5967,Canillas de Albaida,agosto_2008,3.1
5968,Capileira,agosto_2008,3.58
5969,Carataunas,agosto_2008,6.6
5970,Carboneros,agosto_2008,4.33
5971,Carratraca,agosto_2008,2.82
5972,Cartajima,agosto_2008,1.65
5973,Castaño del Robledo,agosto_2008,1.35
5974,Castilleja del Campo,agosto_2008,3.16
5975,Castro de Filabres,agosto_2008,0.0
5976,Cazalilla,agosto_2008,8.1
5977,Cañaveral de León,agosto_2008,2.96
5978,Chercos,agosto_2008,1.0
5979,Cogollos de Guadix,agosto_2008,1.52
5980,Conquista,agosto_2008,2.09
5981,Corteconcepción,agosto_2008,2.11
5982,Cortelazor,agosto_2008,3.86
5983,Cumbres de Enmedio,agosto_2008,5.17
5984,Cumbres de San Bartolomé,agosto_2008,1.72
5985,Cástaras,agosto_2008,0.0
5986,Cáñar,agosto_2008,0.71
5987,Cóbdar,agosto_2008,0.51
5988,Cútar,agosto_2008,2.29
5989,Dehesas de Guadix,agosto_2008,0.39
5990,Diezma,agosto_2008,1.43
5991,Dólar,agosto_2008,15.08
5992,Dúdar,agosto_2008,0.96
5993,El Almendro,agosto_2008,4.07
5994,El Borge,agosto_2008,1.72
5995,El Garrobo,agosto_2008,2.42
5996,El Granado,agosto_2008,3.51
5997,El Guijo,agosto_2008,1.72
5998,El Madroño,agosto_2008,0.58
5999,Enix,agosto_2008,4.12
6000,Escañuela,agosto_2008,2.82
6001,Escúzar,agosto_2008,14.89
6002,Espelúy,agosto_2008,3.43
6003,Faraján,agosto_2008,1.35
6004,Felix,agosto_2008,2.22
6005,Ferreira,agosto_2008,2.32
6006,Fondón,agosto_2008,2.44
6007,Fuente la Lancha,agosto_2008,1.52
6008,Fuente-Tójar,agosto_2008,2.12
6009,Fuenteheridos,agosto_2008,4.24
6010,Genalguacil,agosto_2008,2.85
6011,Gobernador,agosto_2008,2.61
6012,Gor,agosto_2008,0.74
6013,Gorafe,agosto_2008,0.6
6014,Génave,agosto_2008,6.07
6015,Higuera de Calatrava,agosto_2008,2.87
6016,Hinojales,agosto_2008,5.03
6017,Hinojares,agosto_2008,1.41
6018,Hornos,agosto_2008,2.65
6019,Huécija,agosto_2008,2.26
6020,Huélago,agosto_2008,0.72
6021,Igualeja,agosto_2008,3.33
6022,Illar,agosto_2008,0.7
6023,Instinción,agosto_2008,1.99
6024,Iznate,agosto_2008,2.29
6025,Jete,agosto_2008,1.68
6026,Jimera de Líbar,agosto_2008,0.0
6027,Jubrique,agosto_2008,1.62
6028,Juviles,agosto_2008,0.58
6029,Júzcar,agosto_2008,1.46
6030,La Calahorra,agosto_2008,2.11
6031,La Granada de Río-Tinto,agosto_2008,5.8
6032,La Granjuela,agosto_2008,3.09
6033,La Nava,agosto_2008,4.24
6034,La Taha,agosto_2008,1.88
6035,Lanteira,agosto_2008,0.83
6036,Laroya,agosto_2008,0.0
6037,Larva,agosto_2008,3.37
6038,Las Tres Villas,agosto_2008,4.93
6039,Lentegí,agosto_2008,1.52
6040,Linares de la Sierra,agosto_2008,5.25
6041,Lobras,agosto_2008,0.8
6042,Lora de Estepa,agosto_2008,3.28
6043,Los Blázquez,agosto_2008,0.97
6044,Los Marines,agosto_2008,2.29
6045,Lucainena de las Torres,agosto_2008,4.45
6046,Lugros,agosto_2008,0.54
6047,Líjar,agosto_2008,0.2
6048,Lúcar,agosto_2008,3.85
6049,Lújar,agosto_2008,1.01
6050,Macharaviaya,agosto_2008,2.44
6051,Marchal,agosto_2008,3.87
6052,Morelábor,agosto_2008,0.87
6053,Murtas,agosto_2008,0.7
6054,Nacimiento,agosto_2008,2.15
6055,Nigüelas,agosto_2008,4.24
6056,Nívar,agosto_2008,0.46
6057,Ohanes,agosto_2008,1.28
6058,Olula de Castro,agosto_2008,3.26
6059,Padules,agosto_2008,0.19
6060,Pampaneira,agosto_2008,1.92
6061,Parauta,agosto_2008,2.89
6062,Partaloa,agosto_2008,0.98
6063,Paterna del Río,agosto_2008,1.26
6064,Polícar,agosto_2008,1.8
6065,Puerto Moral,agosto_2008,1.83
6066,Pujerra,agosto_2008,5.69
6067,Pórtugos,agosto_2008,2.72
6068,Rubite,agosto_2008,3.42
6069,Rágol,agosto_2008,0.52
6070,Salares,agosto_2008,6.67
6071,San Nicolás del Puerto,agosto_2008,1.62
6072,San Sebastián de los Ballesteros,agosto_2008,0.83
6073,San Silvestre de Guzmán,agosto_2008,5.04
6074,Sanlúcar de Guadiana,agosto_2008,1.62
6075,Santa Ana la Real,agosto_2008,5.39
6076,Santa Cruz de Marchena,agosto_2008,5.0
6077,Santa Cruz del Comercio,agosto_2008,1.09
6078,Santa Fe de Mondújar,agosto_2008,0.2
6079,Santiago de Calatrava,agosto_2008,9.92
6080,Sedella,agosto_2008,2.16
6081,Senés,agosto_2008,0.29
6082,Sierro,agosto_2008,1.33
6083,Somontín,agosto_2008,0.0
6084,Soportújar,agosto_2008,0.41
6085,Sorvilán,agosto_2008,2.13
6086,Suflí,agosto_2008,0.35
6087,Tahal,agosto_2008,7.52
6088,Terque,agosto_2008,1.32
6089,Torre Alháquime,agosto_2008,0.82
6090,Torres de Albánchez,agosto_2008,4.12
6091,Torvizcón,agosto_2008,0.87
6092,Totalán,agosto_2008,1.52
6093,Trevélez,agosto_2008,1.41
6094,Turrillas,agosto_2008,0.85
6095,Turón,agosto_2008,7.52
6096,Uleila del Campo,agosto_2008,2.39
6097,Urrácal,agosto_2008,1.36
6098,Valdelarco,agosto_2008,3.75
6099,Valsequillo,agosto_2008,0.72
6100,Velefique,agosto_2008,1.25
6101,Ventas de Huelma,agosto_2008,2.21
6102,Villaharta,agosto_2008,0.55
6103,Villaluenga del Rosario,agosto_2008,5.68
6104,Villanueva de las Cruces,agosto_2008,2.38
6105,Villanueva de las Torres,agosto_2008,0.92
6106,Villarrodrigo,agosto_2008,1.21
6107,Válor,agosto_2008,3.54
6108,Víznar,agosto_2008,1.06
6109,Zufre,agosto_2008,2.26
6110,Zuheros,agosto_2008,4.79
6111,Árchez,agosto_2008,4.35
6112,Agrón,septiembre_2008,7.09
6113,Alamedilla,septiembre_2008,1.85
6114,Albanchez,septiembre_2008,1.79
6115,Alboloduy,septiembre_2008,0.57
6116,Albondón,septiembre_2008,2.93
6117,Albuñán,septiembre_2008,0.92
6118,Alcolea,septiembre_2008,4.42
6119,Alcudia de Monteagud,septiembre_2008,0.68
6120,Alcóntar,septiembre_2008,2.51
6121,Aldeaquemada,septiembre_2008,2.54
6122,Aldeire,septiembre_2008,5.85
6123,Alfarnatejo,septiembre_2008,8.14
6124,Algatocín,septiembre_2008,9.15
6125,Alhabia,septiembre_2008,1.8
6126,Alicún,septiembre_2008,3.07
6127,Alicún de Ortega,septiembre_2008,3.71
6128,Almegíjar,septiembre_2008,3.42
6129,Almócita,septiembre_2008,3.68
6130,Alpandeire,septiembre_2008,4.32
6131,Alquife,septiembre_2008,0.39
6132,Alsodux,septiembre_2008,3.47
6133,Alájar,septiembre_2008,4.99
6134,Armuña de Almanzora,septiembre_2008,10.3
6135,Atajate,septiembre_2008,16.44
6136,Bacares,septiembre_2008,2.47
6137,Bayarque,septiembre_2008,4.51
6138,Bayárcal,septiembre_2008,6.31
6139,Beas de Guadix,septiembre_2008,1.06
6140,Beires,septiembre_2008,0.0
6141,Benadalid,septiembre_2008,2.3
6142,Benalauría,septiembre_2008,4.13
6143,Benaocaz,septiembre_2008,1.74
6144,Benarrabá,septiembre_2008,2.28
6145,Benatae,septiembre_2008,2.66
6146,Benitagla,septiembre_2008,6.38
6147,Benizalón,septiembre_2008,2.05
6148,Bentarique,septiembre_2008,4.69
6149,Berrocal,septiembre_2008,2.39
6150,Bubión,septiembre_2008,6.37
6151,Busquístar,septiembre_2008,5.99
6152,Bédar,septiembre_2008,0.72
6153,Bérchules,septiembre_2008,2.51
6154,Cabezas Rubias,septiembre_2008,8.46
6155,Cacín,septiembre_2008,4.95
6156,Calicasas,septiembre_2008,2.72
6157,Campofrío,septiembre_2008,1.59
6158,Canillas de Albaida,septiembre_2008,3.44
6159,Capileira,septiembre_2008,2.5
6160,Carataunas,septiembre_2008,0.0
6161,Carboneros,septiembre_2008,6.42
6162,Carratraca,septiembre_2008,3.03
6163,Cartajima,septiembre_2008,2.48
6164,Castaño del Robledo,septiembre_2008,7.21
6165,Castilleja del Campo,septiembre_2008,6.95
6166,Castro de Filabres,septiembre_2008,3.75
6167,Cazalilla,septiembre_2008,6.31
6168,Cañaveral de León,septiembre_2008,1.82
6169,Chercos,septiembre_2008,2.34
6170,Cogollos de Guadix,septiembre_2008,1.52
6171,Conquista,septiembre_2008,2.09
6172,Corteconcepción,septiembre_2008,2.76
6173,Cortelazor,septiembre_2008,6.43
6174,Cumbres de Enmedio,septiembre_2008,25.86
6175,Cumbres de San Bartolomé,septiembre_2008,6.45
6176,Cástaras,septiembre_2008,68.42
6177,Cáñar,septiembre_2008,1.18
6178,Cóbdar,septiembre_2008,0.51
6179,Cútar,septiembre_2008,3.66
6180,Dehesas de Guadix,septiembre_2008,2.33
6181,Diezma,septiembre_2008,2.26
6182,Dólar,septiembre_2008,8.03
6183,Dúdar,septiembre_2008,0.0
6184,El Almendro,septiembre_2008,3.84
6185,El Borge,septiembre_2008,3.15
6186,El Garrobo,septiembre_2008,2.8
6187,El Granado,septiembre_2008,2.17
6188,El Guijo,septiembre_2008,4.17
6189,El Madroño,septiembre_2008,0.58
6190,Enix,septiembre_2008,0.98
6191,Escañuela,septiembre_2008,5.74
6192,Escúzar,septiembre_2008,6.96
6193,Espelúy,septiembre_2008,4.74
6194,Faraján,septiembre_2008,5.74
6195,Felix,septiembre_2008,1.48
6196,Ferreira,septiembre_2008,18.26
6197,Fondón,septiembre_2008,3.86
6198,Fuente la Lancha,septiembre_2008,8.86
6199,Fuente-Tójar,septiembre_2008,4.36
6200,Fuenteheridos,septiembre_2008,5.15
6201,Genalguacil,septiembre_2008,4.18
6202,Gobernador,septiembre_2008,2.93
6203,Gor,septiembre_2008,1.28
6204,Gorafe,septiembre_2008,2.99
6205,Génave,septiembre_2008,4.95
6206,Higuera de Calatrava,septiembre_2008,3.78
6207,Hinojales,septiembre_2008,9.17
6208,Hinojares,septiembre_2008,1.18
6209,Hornos,septiembre_2008,3.68
6210,Huécija,septiembre_2008,2.26
6211,Huélago,septiembre_2008,0.96
6212,Igualeja,septiembre_2008,7.37
6213,Illar,septiembre_2008,3.5
6214,Instinción,septiembre_2008,4.58
6215,Iznate,septiembre_2008,3.49
6216,Jete,septiembre_2008,3.14
6217,Jimera de Líbar,septiembre_2008,2.43
6218,Jubrique,septiembre_2008,3.61
6219,Juviles,septiembre_2008,2.31
6220,Júzcar,septiembre_2008,7.32
6221,La Calahorra,septiembre_2008,2.11
6222,La Granada de Río-Tinto,septiembre_2008,3.86
6223,La Granjuela,septiembre_2008,8.69
6224,La Nava,septiembre_2008,4.24
6225,La Taha,septiembre_2008,2.75
6226,Lanteira,septiembre_2008,0.33
6227,Laroya,septiembre_2008,1.41
6228,Larva,septiembre_2008,3.16
6229,Las Tres Villas,septiembre_2008,1.59
6230,Lentegí,septiembre_2008,5.49
6231,Linares de la Sierra,septiembre_2008,6.23
6232,Lobras,septiembre_2008,1.6
6233,Lora de Estepa,septiembre_2008,2.46
6234,Los Blázquez,septiembre_2008,2.76
6235,Los Marines,septiembre_2008,4.3
6236,Lucainena de las Torres,septiembre_2008,6.9
6237,Lugros,septiembre_2008,1.63
6238,Líjar,septiembre_2008,1.83
6239,Lúcar,septiembre_2008,5.32
6240,Lújar,septiembre_2008,6.87
6241,Macharaviaya,septiembre_2008,2.24
6242,Marchal,septiembre_2008,2.18
6243,Morelábor,septiembre_2008,0.99
6244,Murtas,septiembre_2008,2.68
6245,Nacimiento,septiembre_2008,3.44
6246,Nigüelas,septiembre_2008,4.95
6247,Nívar,septiembre_2008,0.35
6248,Ohanes,septiembre_2008,1.4
6249,Olula de Castro,septiembre_2008,1.86
6250,Padules,septiembre_2008,1.56
6251,Pampaneira,septiembre_2008,1.6
6252,Parauta,septiembre_2008,4.96
6253,Partaloa,septiembre_2008,2.56
6254,Paterna del Río,septiembre_2008,1.26
6255,Polícar,septiembre_2008,1.35
6256,Puerto Moral,septiembre_2008,3.66
6257,Pujerra,septiembre_2008,4.49
6258,Pórtugos,septiembre_2008,0.25
6259,Rubite,septiembre_2008,4.33
6260,Rágol,septiembre_2008,4.42
6261,Salares,septiembre_2008,5.71
6262,San Nicolás del Puerto,septiembre_2008,5.87
6263,San Sebastián de los Ballesteros,septiembre_2008,3.8
6264,San Silvestre de Guzmán,septiembre_2008,5.17
6265,Sanlúcar de Guadiana,septiembre_2008,2.7
6266,Santa Ana la Real,septiembre_2008,3.66
6267,Santa Cruz de Marchena,septiembre_2008,10.42
6268,Santa Cruz del Comercio,septiembre_2008,1.46
6269,Santa Fe de Mondújar,septiembre_2008,1.96
6270,Santiago de Calatrava,septiembre_2008,8.77
6271,Sedella,septiembre_2008,2.45
6272,Senés,septiembre_2008,3.16
6273,Sierro,septiembre_2008,3.33
6274,Somontín,septiembre_2008,1.66
6275,Soportújar,septiembre_2008,0.41
6276,Sorvilán,septiembre_2008,1.83
6277,Suflí,septiembre_2008,2.43
6278,Tahal,septiembre_2008,3.64
6279,Terque,septiembre_2008,2.63
6280,Torre Alháquime,septiembre_2008,3.86
6281,Torres de Albánchez,septiembre_2008,3.91
6282,Torvizcón,septiembre_2008,4.33
6283,Totalán,septiembre_2008,1.1
6284,Trevélez,septiembre_2008,1.17
6285,Turrillas,septiembre_2008,3.4
6286,Turón,septiembre_2008,1.25
6287,Uleila del Campo,septiembre_2008,1.79
6288,Urrácal,septiembre_2008,2.72
6289,Valdelarco,septiembre_2008,12.5
