Municipios;Sexo;Periodo;Total
18038 Campotéjar;Total;2007;1400
18038 Campotéjar;Total;2006;1467
18038 Campotéjar;Total;2005;1441
18038 Campotéjar;Total;2004;1408
18038 Campotéjar;Total;2003;1402
18038 Campotéjar;Total;2002;1424
18038 Campotéjar;Total;2001;1431
18038 Campotéjar;Total;2000;1444
18038 Campotéjar;Total;1999;1447
18038 Campotéjar;Total;1998;1452
18039 Caniles;Total;2019;4047
18039 Caniles;Total;2018;4060
18039 Caniles;Total;2017;4179
18039 Caniles;Total;2016;4279
18039 Caniles;Total;2015;4351
18039 Caniles;Total;2014;4514
18039 Caniles;Total;2013;4722
18039 Caniles;Total;2012;4755
18039 Caniles;Total;2011;4846
18039 Caniles;Total;2010;4905
18039 Caniles;Total;2009;4955
18039 Caniles;Total;2008;4956
18039 Caniles;Total;2007;4930
18039 Caniles;Total;2006;4897
18039 Caniles;Total;2005;4849
18039 Caniles;Total;2004;4782
18039 Caniles;Total;2003;4668
18039 Caniles;Total;2002;4726
18039 Caniles;Total;2001;4796
18039 Caniles;Total;2000;4886
18039 Caniles;Total;1999;5116
18039 Caniles;Total;1998;5116
18040 Cáñar;Total;2019;350
18040 Cáñar;Total;2018;343
18040 Cáñar;Total;2017;348
18040 Cáñar;Total;2016;379
18040 Cáñar;Total;2015;405
18040 Cáñar;Total;2014;408
18040 Cáñar;Total;2013;462
18040 Cáñar;Total;2012;468
18040 Cáñar;Total;2011;418
18040 Cáñar;Total;2010;412
18040 Cáñar;Total;2009;429
18040 Cáñar;Total;2008;422
18040 Cáñar;Total;2007;395
18040 Cáñar;Total;2006;365
18040 Cáñar;Total;2005;366
18040 Cáñar;Total;2004;339
18040 Cáñar;Total;2003;345
18040 Cáñar;Total;2002;329
18040 Cáñar;Total;2001;347
18040 Cáñar;Total;2000;340
18040 Cáñar;Total;1999;325
18040 Cáñar;Total;1998;305
18042 Capileira;Total;2019;554
18042 Capileira;Total;2018;558
18042 Capileira;Total;2017;559
18042 Capileira;Total;2016;520
18042 Capileira;Total;2015;508
18042 Capileira;Total;2014;496
18042 Capileira;Total;2013;484
18042 Capileira;Total;2012;528
18042 Capileira;Total;2011;537
18042 Capileira;Total;2010;541
18042 Capileira;Total;2009;554
18042 Capileira;Total;2008;559
18042 Capileira;Total;2007;560
18042 Capileira;Total;2006;564
18042 Capileira;Total;2005;582
18042 Capileira;Total;2004;578
18042 Capileira;Total;2003;570
18042 Capileira;Total;2002;564
18042 Capileira;Total;2001;516
18042 Capileira;Total;2000;524
18042 Capileira;Total;1999;560
18042 Capileira;Total;1998;560
18043 Carataunas;Total;2019;194
18043 Carataunas;Total;2018;178
18043 Carataunas;Total;2017;179
18043 Carataunas;Total;2016;178
18043 Carataunas;Total;2015;210
18043 Carataunas;Total;2014;209
18043 Carataunas;Total;2013;162
18043 Carataunas;Total;2012;188
18043 Carataunas;Total;2011;200
18043 Carataunas;Total;2010;195
18043 Carataunas;Total;2009;192
18043 Carataunas;Total;2008;197
18043 Carataunas;Total;2007;203
18043 Carataunas;Total;2006;200
18043 Carataunas;Total;2005;198
18043 Carataunas;Total;2004;204
18043 Carataunas;Total;2003;202
18043 Carataunas;Total;2002;201
18043 Carataunas;Total;2001;195
18043 Carataunas;Total;2000;196
18043 Carataunas;Total;1999;190
18043 Carataunas;Total;1998;191
18044 Cástaras;Total;2019;249
18044 Cástaras;Total;2018;244
18044 Cástaras;Total;2017;244
18044 Cástaras;Total;2016;244
18044 Cástaras;Total;2015;250
18044 Cástaras;Total;2014;242
18044 Cástaras;Total;2013;256
18044 Cástaras;Total;2012;274
18044 Cástaras;Total;2011;277
18044 Cástaras;Total;2010;282
18044 Cástaras;Total;2009;268
18044 Cástaras;Total;2008;266
18044 Cástaras;Total;2007;273
18044 Cástaras;Total;2006;259
18044 Cástaras;Total;2005;251
18044 Cástaras;Total;2004;249
18044 Cástaras;Total;2003;262
18044 Cástaras;Total;2002;273
18044 Cástaras;Total;2001;289
18044 Cástaras;Total;2000;291
18044 Cástaras;Total;1999;310
18044 Cástaras;Total;1998;314
18045 Castilléjar;Total;2019;1318
18045 Castilléjar;Total;2018;1337
18045 Castilléjar;Total;2017;1344
18045 Castilléjar;Total;2016;1389
18045 Castilléjar;Total;2015;1400
18045 Castilléjar;Total;2014;1487
18045 Castilléjar;Total;2013;1542
18045 Castilléjar;Total;2012;1564
18045 Castilléjar;Total;2011;1553
18045 Castilléjar;Total;2010;1580
18045 Castilléjar;Total;2009;1584
18045 Castilléjar;Total;2008;1624
18045 Castilléjar;Total;2007;1600
18045 Castilléjar;Total;2006;1619
18045 Castilléjar;Total;2005;1606
18045 Castilléjar;Total;2004;1608
18045 Castilléjar;Total;2003;1617
18045 Castilléjar;Total;2002;1658
18045 Castilléjar;Total;2001;1712
18045 Castilléjar;Total;2000;1760
18045 Castilléjar;Total;1999;1859
18045 Castilléjar;Total;1998;2114
18046 Castril;Total;2019;2070
18046 Castril;Total;2018;2124
18046 Castril;Total;2017;2193
18046 Castril;Total;2016;2236
18046 Castril;Total;2015;2276
18046 Castril;Total;2014;2290
18046 Castril;Total;2013;2335
18046 Castril;Total;2012;2378
18046 Castril;Total;2011;2402
18046 Castril;Total;2010;2451
18046 Castril;Total;2009;2465
18046 Castril;Total;2008;2523
18046 Castril;Total;2007;2571
18046 Castril;Total;2006;2581
18046 Castril;Total;2005;2565
18046 Castril;Total;2004;2561
18046 Castril;Total;2003;2569
18046 Castril;Total;2002;2656
18046 Castril;Total;2001;2750
18046 Castril;Total;2000;2883
18046 Castril;Total;1999;3093
18046 Castril;Total;1998;2848
18047 Cenes de la Vega;Total;2019;8002
18047 Cenes de la Vega;Total;2018;7928
18047 Cenes de la Vega;Total;2017;7897
18047 Cenes de la Vega;Total;2016;7866
18047 Cenes de la Vega;Total;2015;7942
18047 Cenes de la Vega;Total;2014;7943
18047 Cenes de la Vega;Total;2013;7958
18047 Cenes de la Vega;Total;2012;7900
18047 Cenes de la Vega;Total;2011;7771
18047 Cenes de la Vega;Total;2010;7085
18047 Cenes de la Vega;Total;2009;6501
18047 Cenes de la Vega;Total;2008;6458
18047 Cenes de la Vega;Total;2007;6363
18047 Cenes de la Vega;Total;2006;6341
18047 Cenes de la Vega;Total;2005;6372
18047 Cenes de la Vega;Total;2004;6095
18047 Cenes de la Vega;Total;2003;5882
18047 Cenes de la Vega;Total;2002;5676
18047 Cenes de la Vega;Total;2001;5498
18047 Cenes de la Vega;Total;2000;5193
18047 Cenes de la Vega;Total;1999;5043
18047 Cenes de la Vega;Total;1998;4515
18059 Chauchina;Total;2019;5565
18059 Chauchina;Total;2018;5546
18059 Chauchina;Total;2017;5490
18059 Chauchina;Total;2016;5421
18059 Chauchina;Total;2015;5428
18059 Chauchina;Total;2014;5499
18059 Chauchina;Total;2013;5411
18059 Chauchina;Total;2012;4813
18059 Chauchina;Total;2011;4768
18059 Chauchina;Total;2010;4760
18059 Chauchina;Total;2009;4778
18059 Chauchina;Total;2008;4707
18059 Chauchina;Total;2007;4537
18059 Chauchina;Total;2006;4476
18059 Chauchina;Total;2005;4365
18059 Chauchina;Total;2004;4315
18059 Chauchina;Total;2003;4251
18059 Chauchina;Total;2002;4206
18059 Chauchina;Total;2001;4148
18059 Chauchina;Total;2000;4124
18059 Chauchina;Total;1999;4138
18059 Chauchina;Total;1998;4058
18061 Chimeneas;Total;2019;1257
18061 Chimeneas;Total;2018;1291
18061 Chimeneas;Total;2017;1326
18061 Chimeneas;Total;2016;1355
18061 Chimeneas;Total;2015;1360
18061 Chimeneas;Total;2014;1387
18061 Chimeneas;Total;2013;1446
18061 Chimeneas;Total;2012;1456
18061 Chimeneas;Total;2011;1485
18061 Chimeneas;Total;2010;1520
18061 Chimeneas;Total;2009;1507
18061 Chimeneas;Total;2008;1499
18061 Chimeneas;Total;2007;1467
18061 Chimeneas;Total;2006;1456
18061 Chimeneas;Total;2005;1485
18061 Chimeneas;Total;2004;1481
18061 Chimeneas;Total;2003;1493
18061 Chimeneas;Total;2002;1511
18061 Chimeneas;Total;2001;1510
18061 Chimeneas;Total;2000;1518
18061 Chimeneas;Total;1999;1537
18061 Chimeneas;Total;1998;1537
18062 Churriana de la Vega;Total;2019;15200
18062 Churriana de la Vega;Total;2018;14851
18062 Churriana de la Vega;Total;2017;14556
18062 Churriana de la Vega;Total;2016;14215
18062 Churriana de la Vega;Total;2015;13907
18062 Churriana de la Vega;Total;2014;13652
18062 Churriana de la Vega;Total;2013;13407
18062 Churriana de la Vega;Total;2012;13118
18062 Churriana de la Vega;Total;2011;12902
18062 Churriana de la Vega;Total;2010;12448
18062 Churriana de la Vega;Total;2009;12001
18062 Churriana de la Vega;Total;2008;11162
18062 Churriana de la Vega;Total;2007;10228
18062 Churriana de la Vega;Total;2006;9406
18062 Churriana de la Vega;Total;2005;8679
18062 Churriana de la Vega;Total;2004;8230
18062 Churriana de la Vega;Total;2003;7948
18062 Churriana de la Vega;Total;2002;7701
18062 Churriana de la Vega;Total;2001;7563
18062 Churriana de la Vega;Total;2000;7056
18062 Churriana de la Vega;Total;1999;6669
18062 Churriana de la Vega;Total;1998;6435
18048 Cijuela;Total;2019;3322
18048 Cijuela;Total;2018;3243
18048 Cijuela;Total;2017;3228
18048 Cijuela;Total;2016;3201
18048 Cijuela;Total;2015;3221
18048 Cijuela;Total;2014;3209
18048 Cijuela;Total;2013;3145
18048 Cijuela;Total;2012;3098
18048 Cijuela;Total;2011;3086
18048 Cijuela;Total;2010;2993
18048 Cijuela;Total;2009;2857
18048 Cijuela;Total;2008;2665
18048 Cijuela;Total;2007;2455
18048 Cijuela;Total;2006;2307
18048 Cijuela;Total;2005;2009
18048 Cijuela;Total;2004;1855
18048 Cijuela;Total;2003;1758
18048 Cijuela;Total;2002;1670
18048 Cijuela;Total;2001;1573
18048 Cijuela;Total;2000;1537
18048 Cijuela;Total;1999;1522
18048 Cijuela;Total;1998;1523
18049 Cogollos de Guadix;Total;2019;673
18049 Cogollos de Guadix;Total;2018;656
18049 Cogollos de Guadix;Total;2017;659
18049 Cogollos de Guadix;Total;2016;674
18049 Cogollos de Guadix;Total;2015;718
18049 Cogollos de Guadix;Total;2014;664
18049 Cogollos de Guadix;Total;2013;689
18049 Cogollos de Guadix;Total;2012;718
18049 Cogollos de Guadix;Total;2011;747
18049 Cogollos de Guadix;Total;2010;716
18049 Cogollos de Guadix;Total;2009;715
18049 Cogollos de Guadix;Total;2008;726
18049 Cogollos de Guadix;Total;2007;710
18049 Cogollos de Guadix;Total;2006;721
18049 Cogollos de Guadix;Total;2005;741
18049 Cogollos de Guadix;Total;2004;721
18049 Cogollos de Guadix;Total;2003;711
18049 Cogollos de Guadix;Total;2002;737
18049 Cogollos de Guadix;Total;2001;749
18049 Cogollos de Guadix;Total;2000;746
18049 Cogollos de Guadix;Total;1999;774
18049 Cogollos de Guadix;Total;1998;768
18050 Cogollos de la Vega;Total;2019;2031
18050 Cogollos de la Vega;Total;2018;2044
18050 Cogollos de la Vega;Total;2017;2089
18050 Cogollos de la Vega;Total;2016;2096
18050 Cogollos de la Vega;Total;2015;2099
18050 Cogollos de la Vega;Total;2014;2043
18050 Cogollos de la Vega;Total;2013;2016
18050 Cogollos de la Vega;Total;2012;1983
18050 Cogollos de la Vega;Total;2011;2029
18050 Cogollos de la Vega;Total;2010;2068
18050 Cogollos de la Vega;Total;2009;2083
18050 Cogollos de la Vega;Total;2008;2099
18050 Cogollos de la Vega;Total;2007;2068
18050 Cogollos de la Vega;Total;2006;2095
18050 Cogollos de la Vega;Total;2005;2076
18050 Cogollos de la Vega;Total;2004;1935
18050 Cogollos de la Vega;Total;2003;1957
18050 Cogollos de la Vega;Total;2002;1980
18050 Cogollos de la Vega;Total;2001;1998
18050 Cogollos de la Vega;Total;2000;1972
18050 Cogollos de la Vega;Total;1999;2020
18050 Cogollos de la Vega;Total;1998;2020
18051 Colomera;Total;2019;1309
18051 Colomera;Total;2018;1350
18051 Colomera;Total;2017;1376
18051 Colomera;Total;2016;1395
18051 Colomera;Total;2015;1416
18051 Colomera;Total;2014;1431
18051 Colomera;Total;2013;1453
18051 Colomera;Total;2012;1468
18051 Colomera;Total;2011;1507
18051 Colomera;Total;2010;1545
18051 Colomera;Total;2009;1568
18051 Colomera;Total;2008;1594
18051 Colomera;Total;2007;1588
18051 Colomera;Total;2006;1570
18051 Colomera;Total;2005;1498
18051 Colomera;Total;2004;1567
18051 Colomera;Total;2003;1591
18051 Colomera;Total;2002;1614
18051 Colomera;Total;2001;1618
18051 Colomera;Total;2000;1610
18051 Colomera;Total;1999;1664
18051 Colomera;Total;1998;1692
18053 Cortes de Baza;Total;2019;1869
18053 Cortes de Baza;Total;2018;1901
18053 Cortes de Baza;Total;2017;1940
18053 Cortes de Baza;Total;2016;1993
18053 Cortes de Baza;Total;2015;2058
18053 Cortes de Baza;Total;2014;2098
18053 Cortes de Baza;Total;2013;2204
18053 Cortes de Baza;Total;2012;2219
18053 Cortes de Baza;Total;2011;2265
18053 Cortes de Baza;Total;2010;2259
18053 Cortes de Baza;Total;2009;2266
18053 Cortes de Baza;Total;2008;2347
18053 Cortes de Baza;Total;2007;2167
18053 Cortes de Baza;Total;2006;2206
18053 Cortes de Baza;Total;2005;2335
18053 Cortes de Baza;Total;2004;2388
18053 Cortes de Baza;Total;2003;2435
18053 Cortes de Baza;Total;2002;2504
18053 Cortes de Baza;Total;2001;2616
18053 Cortes de Baza;Total;2000;2717
18053 Cortes de Baza;Total;1999;2886
18053 Cortes de Baza;Total;1998;2765
18054 Cortes y Graena;Total;2019;996
18054 Cortes y Graena;Total;2018;993
18054 Cortes y Graena;Total;2017;994
18054 Cortes y Graena;Total;2016;1020
18054 Cortes y Graena;Total;2015;1043
18054 Cortes y Graena;Total;2014;1023
18054 Cortes y Graena;Total;2013;1026
18054 Cortes y Graena;Total;2012;1036
18054 Cortes y Graena;Total;2011;1071
18054 Cortes y Graena;Total;2010;1033
18054 Cortes y Graena;total;2009;1037
18054 Cortes y Graena;Total;2008;1063
18054 Cortes y Graena;Total;2007;1067
18054 Cortes y Graena;Total;2006;1083
18054 Cortes y Graena;Total;2005;1081
18054 Cortes y Graena;Total;2004;1091
18054 Cortes y Graena;Total;2003;1043
18054 Cortes y Graena;Total;2002;1001
18054 Cortes y Graena;Total;2001;1019
18054 Cortes y Graena;Total;2000;1073
18054 Cortes y Graena;Total;1999;1023
18054 Cortes y Graena;Total;1998;1013
18912 Cuevas del Campo;Total;2019;1735
18912 Cuevas del Campo;Total;2018;1774
18912 Cuevas del Campo;Total;2017;1821
18912 Cuevas del Campo;Total;2016;1873
18912 Cuevas del Campo;Total;2015;1882
18912 Cuevas del Campo;Total;2014;1919
18912 Cuevas del Campo;Total;2013;1938
18912 Cuevas del Campo;Total;2012;2014
18912 Cuevas del Campo;Total;2011;1979
18912 Cuevas del Campo;Total;2010;2054
18912 Cuevas del Campo;Total;2009;2077
18912 Cuevas del Campo;Total;2008;2131
18912 Cuevas del Campo;Total;2007;2032
18912 Cuevas del Campo;Total;2006;2073
18912 Cuevas del Campo;Total;2005;2097
18912 Cuevas del Campo;Total;2004;2048
18912 Cuevas del Campo;Total;2003;2050
18912 Cuevas del Campo;Total;2002;2111
18912 Cuevas del Campo;Total;2001;2190
18912 Cuevas del Campo;Total;2000;2161
18912 Cuevas del Campo;Total;1999;2232
18912 Cuevas del Campo;Total;1998;2256
18056 Cúllar;Total;2019;4129
18056 Cúllar;Total;2018;4171
18056 Cúllar;Total;2017;4276
18056 Cúllar;Total;2016;4296
18056 Cúllar;Total;2015;4351
18056 Cúllar;Total;2014;4500
18056 Cúllar;Total;2013;4612
18056 Cúllar;Total;2012;4630
18056 Cúllar;Total;2011;4653
18056 Cúllar;Total;2010;4703
18056 Cúllar;Total;2009;4766
18056 Cúllar;Total;2008;4832
18056 Cúllar;Total;2007;4859
18056 Cúllar;Total;2006;4898
18056 Cúllar;Total;2005;4898
18056 Cúllar;Total;2004;4836
18056 Cúllar;Total;2003;4820
18056 Cúllar;Total;2002;5010
18056 Cúllar;Total;2001;4813
18056 Cúllar;Total;2000;4836
18056 Cúllar;Total;1999;5078
18056 Cúllar;Total;1998;5078
18057 Cúllar Vega;Total;2019;7429
18057 Cúllar Vega;Total;2018;7378
18057 Cúllar Vega;Total;2017;7330
18057 Cúllar Vega;Total;2016;7198
18057 Cúllar Vega;Total;2015;7128
18057 Cúllar Vega;Total;2014;7139
18057 Cúllar Vega;Total;2013;7090
18057 Cúllar Vega;Total;2012;7104
18057 Cúllar Vega;Total;2011;7019
18057 Cúllar Vega;Total;2010;6914
18057 Cúllar Vega;Total;2009;6658
18057 Cúllar Vega;Total;2008;6503
18057 Cúllar Vega;Total;2007;6212
18057 Cúllar Vega;Total;2006;5892
18057 Cúllar Vega;Total;2005;5556
18057 Cúllar Vega;Total;2004;5173
18057 Cúllar Vega;Total;2003;4799
18057 Cúllar Vega;Total;2002;4424
18057 Cúllar Vega;Total;2001;3997
18057 Cúllar Vega;Total;2000;3499
18057 Cúllar Vega;Total;1999;3171
18057 Cúllar Vega;Total;1998;3080
18063 Darro;Total;2019;1599
18063 Darro;Total;2018;1583
18063 Darro;Total;2017;1571
18063 Darro;Total;2016;1557
18063 Darro;Total;2015;1545
18063 Darro;Total;2014;1501
18063 Darro;Total;2013;1444
18063 Darro;Total;2012;1460
18063 Darro;Total;2011;1467
18063 Darro;Total;2010;1462
18063 Darro;Total;2009;1468
18063 Darro;Total;2008;1478
18063 Darro;Total;2007;1470
18063 Darro;Total;2006;1438
18063 Darro;Total;2005;1488
18063 Darro;Total;2004;1490
18063 Darro;Total;2003;1463
18063 Darro;Total;2002;1456
18063 Darro;Total;2001;1474
18063 Darro;Total;2000;1488
18063 Darro;Total;1999;1526
18063 Darro;Total;1998;1521
18064 Dehesas de Guadix;Total;2019;419
18064 Dehesas de Guadix;Total;2018;420
18064 Dehesas de Guadix;Total;2017;419
18064 Dehesas de Guadix;Total;2016;426
18064 Dehesas de Guadix;Total;2015;454
18064 Dehesas de Guadix;Total;2014;453
18064 Dehesas de Guadix;Total;2013;458
18064 Dehesas de Guadix;Total;2012;486
18064 Dehesas de Guadix;Total;2011;499
18064 Dehesas de Guadix;Total;2010;433
18064 Dehesas de Guadix;Total;2009;504
18064 Dehesas de Guadix;Total;2008;516
18064 Dehesas de Guadix;Total;2007;531
18064 Dehesas de Guadix;Total;2006;557
18064 Dehesas de Guadix;Total;2005;556
18064 Dehesas de Guadix;Total;2004;574
18064 Dehesas de Guadix;Total;2003;592
18064 Dehesas de Guadix;Total;2002;607
18064 Dehesas de Guadix;Total;2001;621
18064 Dehesas de Guadix;Total;2000;641
18064 Dehesas de Guadix;Total;1999;679
18064 Dehesas de Guadix;Total;1998;694
18065 Dehesas Viejas;Total;2019;705
18065 Dehesas Viejas;Total;2018;723
18065 Dehesas Viejas;Total;2017;728
18065 Dehesas Viejas;Total;2016;727
18065 Dehesas Viejas;Total;2015;783
18065 Dehesas Viejas;Total;2014;""
18065 Dehesas Viejas;Total;2013;""
18065 Dehesas Viejas;Total;2012;""
18065 Dehesas Viejas;Total;2011;""
18065 Dehesas Viejas;Total;2010;""
18065 Dehesas Viejas;Total;2009;""
18065 Dehesas Viejas;Total;2008;""
18065 Dehesas Viejas;Total;2007;""
18065 Dehesas Viejas;Total;2006;""
18065 Dehesas Viejas;Total;2005;""
18065 Dehesas Viejas;Total;2004;""
18065 Dehesas Viejas;Total;2003;""
18065 Dehesas Viejas;Total;2002;""
18065 Dehesas Viejas;Total;2001;""
18065 Dehesas Viejas;Total;2000;""
18065 Dehesas Viejas;Total;1999;""
18065 Dehesas Viejas;Total;1998;""
18066 Deifontes;Total;2019;2627
18066 Deifontes;Total;2018;2616
18066 Deifontes;Total;2017;2618
18066 Deifontes;Total;2016;2622
18066 Deifontes;Total;2015;2624
18066 Deifontes;Total;2014;2574
18066 Deifontes;Total;2013;2571
18066 Deifontes;Total;2012;2580
18066 Deifontes;Total;2011;2567
18066 Deifontes;Total;2010;2528
18066 Deifontes;Total;2009;2530
18066 Deifontes;Total;2008;2522
18066 Deifontes;Total;2007;2483
18066 Deifontes;Total;2006;2478
18066 Deifontes;Total;2005;2439
18066 Deifontes;Total;2004;2395
18066 Deifontes;Total;2003;2338
18066 Deifontes;Total;2002;2366
18066 Deifontes;Total;2001;2369
18066 Deifontes;Total;2000;2369
18066 Deifontes;Total;1999;2424
18066 Deifontes;Total;1998;2415
18067 Diezma;Total;2019;764
18067 Diezma;Total;2018;755
18067 Diezma;Total;2017;775
18067 Diezma;Total;2016;785
18067 Diezma;Total;2015;780
18067 Diezma;Total;2014;766
18067 Diezma;Total;2013;776
18067 Diezma;Total;2012;775
18067 Diezma;Total;2011;784
18067 Diezma;Total;2010;786
18067 Diezma;Total;2009;816
18067 Diezma;Total;2008;839
18067 Diezma;Total;2007;830
18067 Diezma;Total;2006;837
18067 Diezma;Total;2005;860
18067 Diezma;Total;2004;836
18067 Diezma;Total;2003;864
18067 Diezma;Total;2002;859
18067 Diezma;Total;2001;883
18067 Diezma;Total;2000;907
18067 Diezma;Total;1999;941
18067 Diezma;Total;1998;945
18068 Dílar;Total;2019;2054
18068 Dílar;Total;2018;2032
18068 Dílar;Total;2017;1959
18068 Dílar;Total;2016;1910
18068 Dílar;Total;2015;1838
18068 Dílar;Total;2014;1825
18068 Dílar;Total;2013;1743
18068 Dílar;Total;2012;1821
18068 Dílar;Total;2011;1757
18068 Dílar;Total;2010;1727
18068 Dílar;Total;2009;1728
18068 Dílar;Total;2008;1680
18068 Dílar;Total;2007;1638
18068 Dílar;Total;2006;1600
18068 Dílar;Total;2005;1620
18068 Dílar;Total;2004;1581
18068 Dílar;Total;2003;1472
18068 Dílar;Total;2002;1362
18068 Dílar;Total;2001;1415
18068 Dílar;Total;2000;1474
18068 Dílar;Total;1999;1510
18068 Dílar;Total;1998;1511
18069 Dólar;Total;2019;622
18069 Dólar;Total;2018;621
18069 Dólar;Total;2017;638
18069 Dólar;Total;2016;631
18069 Dólar;Total;2015;621
18069 Dólar;Total;2014;619
18069 Dólar;Total;2013;612
18069 Dólar;Total;2012;623
18069 Dólar;Total;2011;620
18069 Dólar;Total;2010;618
18069 Dólar;Total;2009;611
18069 Dólar;Total;2008;610
18069 Dólar;Total;2007;582
18069 Dólar;Total;2006;576
18069 Dólar;Total;2005;592
18069 Dólar;Total;2004;586
18069 Dólar;Total;2003;591
18069 Dólar;Total;2002;595
18069 Dólar;Total;2001;603
18069 Dólar;Total;2000;613
18069 Dólar;Total;1999;629
18069 Dólar;Total;1998;643
18915 Domingo Pérez de Granada;Total;2019;890
18915 Domingo Pérez de Granada;Total;2018;890
18915 Domingo Pérez de Granada;Total;2017;899
18915 Domingo Pérez de Granada;Total;2016;907
18915 Domingo Pérez de Granada;Total;2015;""
18915 Domingo Pérez de Granada;Total;2014;""
18915 Domingo Pérez de Granada;Total;2013;""
18915 Domingo Pérez de Granada;Total;2012;""
18915 Domingo Pérez de Granada;Total;2011;""
18915 Domingo Pérez de Granada;Total;2010;""
18915 Domingo Pérez de Granada;Total;2009;""
18915 Domingo Pérez de Granada;Total;2008;""
18915 Domingo Pérez de Granada;Total;2007;""
18915 Domingo Pérez de Granada;Total;2006;""
18915 Domingo Pérez de Granada;Total;2005;""
18915 Domingo Pérez de Granada;Total;2004;""
18915 Domingo Pérez de Granada;Total;2003;""
18915 Domingo Pérez de Granada;Total;2002;""
18915 Domingo Pérez de Granada;Total;2001;""
18915 Domingo Pérez de Granada;Total;2000;""
18915 Domingo Pérez de Granada;Total;1999;""
18915 Domingo Pérez de Granada;Total;1998;""
18070 Dúdar;Total;2019;330
18070 Dúdar;Total;2018;320
18070 Dúdar;Total;2017;323
18070 Dúdar;Total;2016;347
18070 Dúdar;Total;2015;348
18070 Dúdar;Total;2014;340
18070 Dúdar;Total;2013;358
18070 Dúdar;Total;2012;350
18070 Dúdar;Total;2011;322
18070 Dúdar;Total;2010;335
18070 Dúdar;Total;2009;335
18070 Dúdar;Total;2008;311
18070 Dúdar;Total;2007;296
18070 Dúdar;Total;2006;292
18070 Dúdar;Total;2005;299
18070 Dúdar;Total;2004;297
18070 Dúdar;Total;2003;310
18070 Dúdar;Total;2002;274
18070 Dúdar;Total;2001;286
18070 Dúdar;Total;2000;272
18070 Dúdar;Total;1999;292
18070 Dúdar;Total;1998;296
18071 Dúrcal;Total;2019;7015
18071 Dúrcal;Total;2018;6975
18071 Dúrcal;Total;2017;7028
18071 Dúrcal;Total;2016;7050
18071 Dúrcal;Total;2015;7123
18071 Dúrcal;Total;2014;7159
18071 Dúrcal;Total;2013;7281
18071 Dúrcal;Total;2012;7286
18071 Dúrcal;Total;2011;7333
18071 Dúrcal;Total;2010;7302
18071 Dúrcal;Total;2009;7264
18071 Dúrcal;Total;2008;7152
18071 Dúrcal;Total;2007;7023
18071 Dúrcal;Total;2006;6856
18071 Dúrcal;Total;2005;6551
18071 Dúrcal;Total;2004;6151
18071 Dúrcal;Total;2003;5158
18071 Dúrcal;Total;2002;5304
18071 Dúrcal;Total;2001;5469
18071 Dúrcal;Total;2000;5571
18071 Dúrcal;Total;1999;5667
18071 Dúrcal;Total;1998;5774
18072 Escúzar;Total;2019;791
18072 Escúzar;Total;2018;789
18072 Escúzar;Total;2017;772
18072 Escúzar;Total;2016;787
18072 Escúzar;Total;2015;791
18072 Escúzar;Total;2014;780
18072 Escúzar;Total;2013;773
18072 Escúzar;Total;2012;792
18072 Escúzar;Total;2011;783
18072 Escúzar;Total;2010;804
18072 Escúzar;Total;2009;830
18072 Escúzar;Total;2008;833
18072 Escúzar;Total;2007;816
18072 Escúzar;Total;2006;738
18072 Escúzar;Total;2005;785
18072 Escúzar;Total;2004;764
18072 Escúzar;Total;2003;781
18072 Escúzar;Total;2002;786
18072 Escúzar;Total;2001;807
18072 Escúzar;Total;2000;828
18072 Escúzar;Total;1999;849
18072 Escúzar;Total;1998;857
18074 Ferreira;Total;2019;299
18074 Ferreira;Total;2018;300
18074 Ferreira;Total;2017;305
18074 Ferreira;Total;2016;303
18074 Ferreira;Total;2015;314
18074 Ferreira;Total;2014;326
18074 Ferreira;Total;2013;344
18074 Ferreira;Total;2012;346
18074 Ferreira;Total;2011;343
18074 Ferreira;Total;2010;338
18074 Ferreira;Total;2009;342
18074 Ferreira;Total;2008;345
18074 Ferreira;Total;2007;339
18074 Ferreira;Total;2006;324
18074 Ferreira;Total;2005;323
18074 Ferreira;Total;2004;333
18074 Ferreira;Total;2003;327
18074 Ferreira;Total;2002;357
18074 Ferreira;Total;2001;354
18074 Ferreira;Total;2000;361
18074 Ferreira;Total;1999;365
18074 Ferreira;Total;1998;375
18076 Fonelas;Total;2019;978
18076 Fonelas;Total;2018;993
18076 Fonelas;Total;2017;996
18076 Fonelas;Total;2016;1016
18076 Fonelas;Total;2015;1054
18076 Fonelas;Total;2014;1050
18076 Fonelas;Total;2013;1051
18076 Fonelas;Total;2012;1085
18076 Fonelas;Total;2011;1093
18076 Fonelas;Total;2010;1094
18076 Fonelas;Total;2009;1118
18076 Fonelas;Total;2008;1136
18076 Fonelas;Total;2007;1126
18076 Fonelas;Total;2006;1145
18076 Fonelas;Total;2005;1165
18076 Fonelas;Total;2004;1165
18076 Fonelas;Total;2003;1176
18076 Fonelas;Total;2002;1171
18076 Fonelas;Total;2001;1154
18076 Fonelas;Total;2000;1187
18076 Fonelas;Total;1999;1256
18076 Fonelas;Total;1998;1286
18077 Fornes;Total;2019;555
18077 Fornes;Total;2018;""
18077 Fornes;Total;2017;""
18077 Fornes;Total;2016;""
18077 Fornes;Total;2015;""
18077 Fornes;Total;2014;""
18077 Fornes;Total;2013;""
18077 Fornes;Total;2012;""
