Municipios;Sexo;Periodo;Total
14033 Guadalcázar;Total;2017;1605
14033 Guadalcázar;Total;2016;1591
14033 Guadalcázar;Total;2015;1566
14033 Guadalcázar;Total;2014;1604
14033 Guadalcázar;Total;2013;1595
14033 Guadalcázar;Total;2012;1617
14033 Guadalcázar;Total;2011;1630
14033 Guadalcázar;Total;2010;1593
14033 Guadalcázar;Total;2009;1519
14033 Guadalcázar;Total;2008;1394
14033 Guadalcázar;Total;2007;1331
14033 Guadalcázar;Total;2006;1261
14033 Guadalcázar;Total;2005;1258
14033 Guadalcázar;Total;2004;1215
14033 Guadalcázar;Total;2003;1196
14033 Guadalcázar;Total;2002;1193
14033 Guadalcázar;Total;2001;1166
14033 Guadalcázar;Total;2000;1168
14033 Guadalcázar;Total;1999;1156
14033 Guadalcázar;Total;1998;1167
14902 Guijarrosa, La;Total;2019;1.399
14902 Guijarrosa, La;Total;2018;""
14902 Guijarrosa, La;Total;2017;""
14902 Guijarrosa, La;Total;2016;""
14902 Guijarrosa, La;Total;2015;""
14902 Guijarrosa, La;Total;2014;""
14902 Guijarrosa, La;Total;2013;""
14902 Guijarrosa, La;Total;2012;""
14902 Guijarrosa, La;Total;2011;""
14902 Guijarrosa, La;Total;2010;""
14902 Guijarrosa, La;Total;2009;""
14902 Guijarrosa, La;Total;2008;""
14902 Guijarrosa, La;Total;2007;""
14902 Guijarrosa, La;Total;2006;""
14902 Guijarrosa, La;Total;2005;""
14902 Guijarrosa, La;Total;2004;""
14902 Guijarrosa, La;Total;2003;""
14902 Guijarrosa, La;Total;2002;""
14902 Guijarrosa, La;Total;2001;""
14902 Guijarrosa, La;Total;2000;""
14902 Guijarrosa, La;Total;1999;""
14902 Guijarrosa, La;Total;1998;""
14034 El Guijo;Total;2019;355
14034 El Guijo;Total;2018;353
14034 El Guijo;Total;2017;355
14034 El Guijo;Total;2016;365
14034 El Guijo;Total;2015;372
14034 El Guijo;Total;2014;382
14034 El Guijo;Total;2013;392
14034 El Guijo;Total;2012;411
14034 El Guijo;Total;2011;419
14034 El Guijo;Total;2010;429
14034 El Guijo;Total;2009;413
14034 El Guijo;Total;2008;408
14034 El Guijo;Total;2007;406
14034 El Guijo;Total;2006;404
14034 El Guijo;Total;2005;395
14034 El Guijo;Total;2004;392
14034 El Guijo;Total;2003;405
14034 El Guijo;Total;2002;406
14034 El Guijo;Total;2001;389
14034 El Guijo;Total;2000;394
14034 El Guijo;Total;1999;412
14034 El Guijo;Total;1998;413
14035 Hinojosa del Duque;Total;2019;6788
14035 Hinojosa del Duque;Total;2018;6868
14035 Hinojosa del Duque;Total;2017;6922
14035 Hinojosa del Duque;Total;2016;6989
14035 Hinojosa del Duque;Total;2015;7054
14035 Hinojosa del Duque;Total;2014;7126
14035 Hinojosa del Duque;Total;2013;7172
14035 Hinojosa del Duque;Total;2012;7250
14035 Hinojosa del Duque;Total;2011;7329
14035 Hinojosa del Duque;Total;2010;7366
14035 Hinojosa del Duque;Total;2009;7407
14035 Hinojosa del Duque;Total;2008;7475
14035 Hinojosa del Duque;Total;2007;7506
14035 Hinojosa del Duque;Total;2006;7546
14035 Hinojosa del Duque;Total;2005;7595
14035 Hinojosa del Duque;Total;2004;7643
14035 Hinojosa del Duque;Total;2003;7744
14035 Hinojosa del Duque;Total;2002;7797
14035 Hinojosa del Duque;Total;2001;7866
14035 Hinojosa del Duque;Total;2000;7928
14035 Hinojosa del Duque;Total;1999;7992
14035 Hinojosa del Duque;Total;1998;7995
14036 Hornachuelos;Total;2019;4497
14036 Hornachuelos;Total;2018;4541
14036 Hornachuelos;Total;2017;4575
14036 Hornachuelos;Total;2016;4598
14036 Hornachuelos;Total;2015;4642
14036 Hornachuelos;Total;2014;4660
14036 Hornachuelos;Total;2013;4703
14036 Hornachuelos;Total;2012;4694
14036 Hornachuelos;Total;2011;4739
14036 Hornachuelos;Total;2010;4696
14036 Hornachuelos;Total;2009;4684
14036 Hornachuelos;Total;2008;4652
14036 Hornachuelos;Total;2007;4669
14036 Hornachuelos;Total;2006;4662
14036 Hornachuelos;Total;2005;4678
14036 Hornachuelos;Total;2004;4654
14036 Hornachuelos;Total;2003;4622
14036 Hornachuelos;Total;2002;4687
14036 Hornachuelos;Total;2001;4746
14036 Hornachuelos;Total;2000;4860
14036 Hornachuelos;Total;1999;4937
14036 Hornachuelos;Total;1998;5056
14037 Iznájar;Total;2019;4261
14037 Iznájar;Total;2018;4343
14037 Iznájar;Total;2017;4405
14037 Iznájar;Total;2016;4461
14037 Iznájar;Total;2015;4556
14037 Iznájar;Total;2014;4637
14037 Iznájar;Total;2013;4725
14037 Iznájar;Total;2012;4712
14037 Iznájar;Total;2011;4736
14037 Iznájar;Total;2010;4714
14037 Iznájar;Total;2009;4740
14037 Iznájar;Total;2008;4810
14037 Iznájar;Total;2007;4843
14037 Iznájar;Total;2006;4865
14037 Iznájar;Total;2005;4960
14037 Iznájar;Total;2004;4907
14037 Iznájar;Total;2003;4895
14037 Iznájar;Total;2002;4854
14037 Iznájar;Total;2001;4964
14037 Iznájar;Total;2000;5077
14037 Iznájar;Total;1999;5200
14037 Iznájar;Total;1998;5200
14038 Lucena;Total;2019;42605
14038 Lucena;Total;2018;42530
14038 Lucena;Total;2017;42511
14038 Lucena;Total;2016;42615
14038 Lucena;Total;2015;42697
14038 Lucena;Total;2014;42748
14038 Lucena;Total;2013;42754
14038 Lucena;Total;2012;42592
14038 Lucena;Total;2011;42560
14038 Lucena;Total;2010;42308
14038 Lucena;Total;2009;42248
14038 Lucena;Total;2008;41698
14038 Lucena;Total;2007;40746
14038 Lucena;Total;2006;40143
14038 Lucena;Total;2005;39783
14038 Lucena;Total;2004;39259
14038 Lucena;Total;2003;38598
14038 Lucena;Total;2002;37669
14038 Lucena;Total;2001;37016
14038 Lucena;Total;2000;36445
14038 Lucena;Total;1999;35837
14038 Lucena;Total;1998;35564
14039 Luque;Total;2019;2994
14039 Luque;Total;2018;3037
14039 Luque;Total;2017;3051
14039 Luque;Total;2016;3071
14039 Luque;Total;2015;3127
14039 Luque;Total;2014;3178
14039 Luque;Total;2013;3229
14039 Luque;Total;2012;3309
14039 Luque;Total;2011;3371
14039 Luque;Total;2010;3379
14039 Luque;Total;2009;3273
14039 Luque;Total;2008;3279
14039 Luque;Total;2007;3306
14039 Luque;Total;2006;3293
14039 Luque;Total;2005;3311
14039 Luque;Total;2004;3265
14039 Luque;Total;2003;3271
14039 Luque;Total;2002;3286
14039 Luque;Total;2001;3332
14039 Luque;Total;2000;3363
14039 Luque;Total;1999;3364
14039 Luque;Total;1998;3397
14040 Montalbán de Córdoba;Total;2019;4489
14040 Montalbán de Córdoba;Total;2018;4429
14040 Montalbán de Córdoba;Total;2017;4420
14040 Montalbán de Córdoba;Total;2016;4473
14040 Montalbán de Córdoba;Total;2015;4519
14040 Montalbán de Córdoba;Total;2014;4472
14040 Montalbán de Córdoba;Total;2013;4475
14040 Montalbán de Córdoba;Total;2012;4635
14040 Montalbán de Córdoba;Total;2011;4586
14040 Montalbán de Córdoba;Total;2010;4542
14040 Montalbán de Córdoba;Total;2009;4591
14040 Montalbán de Córdoba;Total;2008;4626
14040 Montalbán de Córdoba;Total;2007;4646
14040 Montalbán de Córdoba;Total;2006;4621
14040 Montalbán de Córdoba;Total;2005;4602
14040 Montalbán de Córdoba;Total;2004;4609
14040 Montalbán de Córdoba;Total;2003;4520
14040 Montalbán de Córdoba;Total;2002;4510
14040 Montalbán de Córdoba;Total;2001;4561
14040 Montalbán de Córdoba;Total;2000;4558
14040 Montalbán de Córdoba;Total;1999;4573
14040 Montalbán de Córdoba;Total;1998;4563
14041 Montemayor;Total;2019;3855
14041 Montemayor;Total;2018;3874
14041 Montemayor;Total;2017;3902
14041 Montemayor;Total;2016;3924
14041 Montemayor;Total;2015;3950
14041 Montemayor;Total;2014;4001
14041 Montemayor;Total;2013;4069
14041 Montemayor;Total;2012;4123
14041 Montemayor;Total;2011;4143
14041 Montemayor;Total;2010;4114
14041 Montemayor;Total;2009;4073
14041 Montemayor;Total;2008;4067
14041 Montemayor;Total;2007;3984
14041 Montemayor;Total;2006;3936
14041 Montemayor;Total;2005;3890
14041 Montemayor;Total;2004;3894
14041 Montemayor;Total;2003;3826
14041 Montemayor;Total;2002;3839
14041 Montemayor;Total;2001;3824
14041 Montemayor;Total;2000;3813
14041 Montemayor;Total;1999;3825
14041 Montemayor;Total;1998;3809
14042 Montilla;Total;2019;22859
14042 Montilla;Total;2018;23031
14042 Montilla;Total;2017;23209
14042 Montilla;Total;2016;23365
14042 Montilla;Total;2015;23519
14042 Montilla;Total;2014;23622
14042 Montilla;Total;2013;23752
14042 Montilla;Total;2012;23836
14042 Montilla;Total;2011;23870
14042 Montilla;Total;2010;23907
14042 Montilla;Total;2009;23840
14042 Montilla;Total;2008;23811
14042 Montilla;Total;2007;23650
14042 Montilla;Total;2006;23574
14042 Montilla;Total;2005;23391
14042 Montilla;Total;2004;23223
14042 Montilla;Total;2003;23245
14042 Montilla;Total;2002;23235
14042 Montilla;Total;2001;23102
14042 Montilla;Total;2000;22973
14042 Montilla;Total;1999;22910
14042 Montilla;Total;1998;22792
14043 Montoro;Total;2019;9364
14043 Montoro;Total;2018;9436
14043 Montoro;Total;2017;9518
14043 Montoro;Total;2016;9635
14043 Montoro;Total;2015;9640
14043 Montoro;Total;2014;9744
14043 Montoro;Total;2013;9801
14043 Montoro;Total;2012;9834
14043 Montoro;Total;2011;9920
14043 Montoro;Total;2010;9915
14043 Montoro;Total;2009;9917
14043 Montoro;Total;2008;9895
14043 Montoro;Total;2007;9752
14043 Montoro;Total;2006;9690
14043 Montoro;Total;2005;9583
14043 Montoro;Total;2004;9491
14043 Montoro;Total;2003;9509
14043 Montoro;Total;2002;9488
14043 Montoro;Total;2001;9445
14043 Montoro;Total;2000;9457
14043 Montoro;Total;1999;9481
14043 Montoro;Total;1998;9489
14044 Monturque;Total;2019;1958
14044 Monturque;Total;2018;1964
14044 Monturque;Total;2017;1994
14044 Monturque;Total;2016;1981
14044 Monturque;Total;2015;2007
14044 Monturque;Total;2014;1995
14044 Monturque;Total;2013;1990
14044 Monturque;Total;2012;2004
14044 Monturque;Total;2011;2001
14044 Monturque;Total;2010;2009
14044 Monturque;Total;2009;2021
14044 Monturque;Total;2008;2003
14044 Monturque;Total;2007;1985
14044 Monturque;Total;2006;2001
14044 Monturque;Total;2005;2007
14044 Monturque;Total;2004;1995
14044 Monturque;Total;2003;1943
14044 Monturque;Total;2002;1966
14044 Monturque;Total;2001;1981
14044 Monturque;Total;2000;1962
14044 Monturque;Total;1999;1938
14044 Monturque;Total;1998;1935
14045 Moriles;Total;2019;3717
14045 Moriles;Total;2018;3726
14045 Moriles;Total;2017;3775
14045 Moriles;Total;2016;3819
14045 Moriles;Total;2015;3848
14045 Moriles;Total;2014;3872
14045 Moriles;Total;2013;3907
14045 Moriles;Total;2012;3907
14045 Moriles;Total;2011;3917
14045 Moriles;Total;2010;3950
14045 Moriles;Total;2009;3966
14045 Moriles;Total;2008;3985
14045 Moriles;Total;2007;3989
14045 Moriles;Total;2006;3884
14045 Moriles;Total;2005;3874
14045 Moriles;Total;2004;3835
14045 Moriles;Total;2003;3808
14045 Moriles;Total;2002;3747
14045 Moriles;Total;2001;3748
14045 Moriles;Total;2000;3797
14045 Moriles;Total;1999;3795
14045 Moriles;Total;1998;3796
14046 Nueva Carteya;Total;2019;5379
14046 Nueva Carteya;Total;2018;5393
14046 Nueva Carteya;Total;2017;5396
14046 Nueva Carteya;Total;2016;5435
14046 Nueva Carteya;Total;2015;5470
14046 Nueva Carteya;Total;2014;5540
14046 Nueva Carteya;Total;2013;5531
14046 Nueva Carteya;Total;2012;5650
14046 Nueva Carteya;Total;2011;5639
14046 Nueva Carteya;Total;2010;5679
14046 Nueva Carteya;Total;2009;5679
14046 Nueva Carteya;Total;2008;5696
14046 Nueva Carteya;Total;2007;5567
14046 Nueva Carteya;Total;2006;5566
14046 Nueva Carteya;Total;2005;5581
14046 Nueva Carteya;Total;2004;5578
14046 Nueva Carteya;Total;2003;5590
14046 Nueva Carteya;Total;2002;5590
14046 Nueva Carteya;Total;2001;5510
14046 Nueva Carteya;Total;2000;5583
14046 Nueva Carteya;Total;1999;5690
14046 Nueva Carteya;Total;1998;5659
14047 Obejo;Total;2019;2011
14047 Obejo;Total;2018;1990
14047 Obejo;Total;2017;2011
14047 Obejo;Total;2016;2009
14047 Obejo;Total;2015;2027
14047 Obejo;Total;2014;2012
14047 Obejo;Total;2013;1985
14047 Obejo;Total;2012;2025
14047 Obejo;Total;2011;1985
14047 Obejo;Total;2010;1876
14047 Obejo;Total;2009;1872
14047 Obejo;Total;2008;1824
14047 Obejo;Total;2007;1824
14047 Obejo;Total;2006;1791
14047 Obejo;Total;2005;1502
14047 Obejo;Total;2004;1500
14047 Obejo;Total;2003;1547
14047 Obejo;Total;2002;1560
14047 Obejo;Total;2001;1554
14047 Obejo;Total;2000;1509
14047 Obejo;Total;1999;1505
14047 Obejo;Total;1998;1493
14048 Palenciana;Total;2019;1478
14048 Palenciana;Total;2018;1481
14048 Palenciana;Total;2017;1515
14048 Palenciana;Total;2016;1506
14048 Palenciana;Total;2015;1545
14048 Palenciana;Total;2014;1571
14048 Palenciana;Total;2013;1589
14048 Palenciana;Total;2012;1623
14048 Palenciana;Total;2011;1614
14048 Palenciana;Total;2010;1607
14048 Palenciana;Total;2009;1591
14048 Palenciana;Total;2008;1602
14048 Palenciana;Total;2007;1594
14048 Palenciana;Total;2006;1584
14048 Palenciana;Total;2005;1579
14048 Palenciana;Total;2004;1565
14048 Palenciana;Total;2003;1567
14048 Palenciana;Total;2002;1584
14048 Palenciana;Total;2001;1572
14048 Palenciana;Total;2000;1571
14048 Palenciana;Total;1999;1569
14048 Palenciana;Total;1998;1560
14049 Palma del Río;Total;2019;21064
14049 Palma del Río;Total;2018;21159
14049 Palma del Río;Total;2017;21162
14049 Palma del Río;Total;2016;21241
14049 Palma del Río;Total;2015;21522
14049 Palma del Río;Total;2014;21582
14049 Palma del Río;Total;2013;21582
14049 Palma del Río;Total;2012;21547
14049 Palma del Río;Total;2011;21537
14049 Palma del Río;Total;2010;21605
14049 Palma del Río;Total;2009;21588
14049 Palma del Río;Total;2008;21440
14049 Palma del Río;Total;2007;20855
14049 Palma del Río;Total;2006;20640
14049 Palma del Río;Total;2005;20403
14049 Palma del Río;Total;2004;20030
14049 Palma del Río;Total;2003;19693
14049 Palma del Río;Total;2002;19448
14049 Palma del Río;Total;2001;19389
14049 Palma del Río;Total;2000;19266
14049 Palma del Río;Total;1999;19243
14049 Palma del Río;Total;1998;18948
14050 Pedro Abad;Total;2019;2837
14050 Pedro Abad;Total;2018;2834
14050 Pedro Abad;Total;2017;2864
14050 Pedro Abad;Total;2016;2903
14050 Pedro Abad;Total;2015;2927
14050 Pedro Abad;Total;2014;2960
14050 Pedro Abad;Total;2013;2977
14050 Pedro Abad;Total;2012;2971
14050 Pedro Abad;Total;2011;2976
14050 Pedro Abad;Total;2010;2983
14050 Pedro Abad;Total;2009;2980
14050 Pedro Abad;Total;2008;2944
14050 Pedro Abad;Total;2007;2924
14050 Pedro Abad;Total;2006;2934
14050 Pedro Abad;Total;2005;2892
14050 Pedro Abad;Total;2004;2914
14050 Pedro Abad;Total;2003;2905
14050 Pedro Abad;Total;2002;2908
14050 Pedro Abad;Total;2001;2883
14050 Pedro Abad;Total;2000;2893
14050 Pedro Abad;Total;1999;2904
14050 Pedro Abad;Total;1998;2919
14051 Pedroche;Total;2019;1516
14051 Pedroche;Total;2018;1529
14051 Pedroche;Total;2017;1567
14051 Pedroche;Total;2016;1603
14051 Pedroche;Total;2015;1624
14051 Pedroche;Total;2014;1636
14051 Pedroche;Total;2013;1658
14051 Pedroche;Total;2012;1633
14051 Pedroche;Total;2011;1651
14051 Pedroche;Total;2010;1660
14051 Pedroche;Total;2009;1670
14051 Pedroche;Total;2008;1689
14051 Pedroche;Total;2007;1662
14051 Pedroche;Total;2006;1677
14051 Pedroche;Total;2005;1699
14051 Pedroche;Total;2004;1732
14051 Pedroche;Total;2003;1760
14051 Pedroche;Total;2002;1784
14051 Pedroche;Total;2001;1815
14051 Pedroche;Total;2000;1843
14051 Pedroche;Total;1999;1840
14051 Pedroche;Total;1998;1848
14052 Peñarroya-Pueblonuevo;Total;2019;10695
14052 Peñarroya-Pueblonuevo;Total;2018;10870
14052 Peñarroya-Pueblonuevo;Total;2017;11031
14052 Peñarroya-Pueblonuevo;Total;2016;11160
14052 Peñarroya-Pueblonuevo;Total;2015;11300
14052 Peñarroya-Pueblonuevo;Total;2014;11430
14052 Peñarroya-Pueblonuevo;Total;2013;11600
14052 Peñarroya-Pueblonuevo;Total;2012;11651
14052 Peñarroya-Pueblonuevo;Total;2011;11778
14052 Peñarroya-Pueblonuevo;Total;2010;11814
14052 Peñarroya-Pueblonuevo;Total;2009;11883
14052 Peñarroya-Pueblonuevo;Total;2008;11863
14052 Peñarroya-Pueblonuevo;Total;2007;11918
14052 Peñarroya-Pueblonuevo;Total;2006;12050
14052 Peñarroya-Pueblonuevo;Total;2005;12171
14052 Peñarroya-Pueblonuevo;Total;2004;12351
14052 Peñarroya-Pueblonuevo;Total;2003;12453
14052 Peñarroya-Pueblonuevo;Total;2002;12559
14052 Peñarroya-Pueblonuevo;Total;2001;12740
14052 Peñarroya-Pueblonuevo;Total;2000;13024
14052 Peñarroya-Pueblonuevo;Total;1999;13352
14052 Peñarroya-Pueblonuevo;Total;1998;13606
14053 Posadas;Total;2019;7325
14053 Posadas;Total;2018;7343
14053 Posadas;Total;2017;7411
14053 Posadas;Total;2016;7468
14053 Posadas;Total;2015;7544
14053 Posadas;Total;2014;7512
14053 Posadas;Total;2013;7554
14053 Posadas;Total;2012;7594
14053 Posadas;Total;2011;7628
14053 Posadas;Total;2010;7590
14053 Posadas;Total;2009;7558
14053 Posadas;Total;2008;7322
14053 Posadas;Total;2007;7352
14053 Posadas;Total;2006;7360
14053 Posadas;Total;2005;7316
14053 Posadas;Total;2004;7257
14053 Posadas;Total;2003;7117
14053 Posadas;Total;2002;7015
14053 Posadas;Total;2001;7032
14053 Posadas;Total;2000;7101
14053 Posadas;Total;1999;7167
14053 Posadas;Total;1998;7164
14054 Pozoblanco;Total;2019;17210
14054 Pozoblanco;Total;2018;17222
14054 Pozoblanco;Total;2017;17285
14054 Pozoblanco;Total;2016;17292
14054 Pozoblanco;Total;2015;17380
14054 Pozoblanco;Total;2014;17491
14054 Pozoblanco;Total;2013;17519
14054 Pozoblanco;Total;2012;17683
14054 Pozoblanco;Total;2011;17735
14054 Pozoblanco;Total;2010;17796
14054 Pozoblanco;Total;2009;17669
14054 Pozoblanco;Total;2008;17590
14054 Pozoblanco;Total;2007;17307
14054 Pozoblanco;Total;2006;17219
14054 Pozoblanco;Total;2005;16996
14054 Pozoblanco;Total;2004;16759
14054 Pozoblanco;Total;2003;16612
14054 Pozoblanco;Total;2002;16545
14054 Pozoblanco;Total;2001;16408
14054 Pozoblanco;Total;2000;16282
14054 Pozoblanco;Total;1999;16218
14054 Pozoblanco;Total;1998;16223
14055 Priego de Córdoba;Total;2019;22408
14055 Priego de Córdoba;Total;2018;22585
14055 Priego de Córdoba;Total;2017;22697
14055 Priego de Córdoba;Total;2016;22855
14055 Priego de Córdoba;Total;2015;22936
14055 Priego de Córdoba;Total;2014;23112
14055 Priego de Córdoba;Total;2013;23171
14055 Priego de Córdoba;Total;2012;23456
14055 Priego de Córdoba;Total;2011;23528
14055 Priego de Córdoba;Total;2010;23563
14055 Priego de Córdoba;Total;2009;23513
14055 Priego de Córdoba;Total;2008;23309
14055 Priego de Córdoba;Total;2007;22999
14055 Priego de Córdoba;Total;2006;23087
14055 Priego de Córdoba;Total;2005;23151
14055 Priego de Córdoba;Total;2004;22906
14055 Priego de Córdoba;Total;2003;22811
14055 Priego de Córdoba;Total;2002;22558
14055 Priego de Córdoba;Total;2001;22597
14055 Priego de Córdoba;Total;2000;22053
14055 Priego de Córdoba;Total;1999;22208
14055 Priego de Córdoba;Total;1998;22196
14056 Puente Genil;Total;2019;30048
14056 Puente Genil;Total;2018;30241
14056 Puente Genil;Total;2017;30173
14056 Puente Genil;Total;2016;30072
14056 Puente Genil;Total;2015;30167
14056 Puente Genil;Total;2014;30186
14056 Puente Genil;Total;2013;30244
14056 Puente Genil;Total;2012;30385
14056 Puente Genil;Total;2011;30424
14056 Puente Genil;Total;2010;30245
14056 Puente Genil;Total;2009;30033
14056 Puente Genil;Total;2008;29503
14056 Puente Genil;Total;2007;29093
14056 Puente Genil;Total;2006;28639
14056 Puente Genil;Total;2005;28543
14056 Puente Genil;Total;2004;28396
14056 Puente Genil;Total;2003;28139
14056 Puente Genil;Total;2002;27720
14056 Puente Genil;Total;2001;27843
14056 Puente Genil;Total;2000;27909
14056 Puente Genil;Total;1999;27825
14056 Puente Genil;Total;1998;27918
14057 La Rambla;Total;2019;7493
14057 La Rambla;Total;2018;7508
14057 La Rambla;Total;2017;7547
14057 La Rambla;Total;2016;7576
14057 La Rambla;Total;2015;7547
14057 La Rambla;Total;2014;7547
14057 La Rambla;Total;2013;7580
14057 La Rambla;Total;2012;7621
14057 La Rambla;Total;2011;7640
14057 La Rambla;Total;2010;7600
14057 La Rambla;Total;2009;7601
14057 La Rambla;Total;2008;7564
14057 La Rambla;Total;2007;7444
14057 La Rambla;Total;2006;7410
14057 La Rambla;Total;2005;7415
14057 La Rambla;Total;2004;7376
14057 La Rambla;Total;2003;7389
14057 La Rambla;Total;2002;7362
14057 La Rambla;Total;2001;7330
14057 La Rambla;Total;2000;7299
14057 La Rambla;Total;1999;7266
14057 La Rambla;Total;1998;7229
14058 Rute;Total;2019;9845
14058 Rute;Total;2018;9857
14058 Rute;Total;2017;9994
14058 Rute;Total;2016;10042
14058 Rute;Total;2015;10269
14058 Rute;Total;2014;10387
14058 Rute;Total;2013;10560
14058 Rute;Total;2012;10601
14058 Rute;Total;2011;10594
14058 Rute;Total;2010;10563
14058 Rute;Total;2009;10559
14058 Rute;Total;2008;10452
14058 Rute;Total;2007;10269
14058 Rute;Total;2006;10309
14058 Rute;Total;2005;10143
14058 Rute;Total;2004;9960
14058 Rute;Total;2003;9970
14058 Rute;Total;2002;10045
14058 Rute;Total;2001;9862
14058 Rute;Total;2000;9923
14058 Rute;Total;1999;10083
14058 Rute;Total;1998;10083
14059 San Sebastián de los Ballesteros;Total;2019;808
14059 San Sebastián de los Ballesteros;Total;2018;814
14059 San Sebastián de los Ballesteros;Total;2017;808
14059 San Sebastián de los Ballesteros;Total;2016;811
14059 San Sebastián de los Ballesteros;Total;2015;816
14059 San Sebastián de los Ballesteros;Total;2014;837
14059 San Sebastián de los Ballesteros;Total;2013;840
14059 San Sebastián de los Ballesteros;Total;2012;833
14059 San Sebastián de los Ballesteros;Total;2011;836
14059 San Sebastián de los Ballesteros;Total;2010;832
14059 San Sebastián de los Ballesteros;Total;2009;829
14059 San Sebastián de los Ballesteros;Total;2008;841
14059 San Sebastián de los Ballesteros;Total;2007;843
14059 San Sebastián de los Ballesteros;Total;2006;836
14059 San Sebastián de los Ballesteros;Total;2005;840
14059 San Sebastián de los Ballesteros;Total;2004;854
14059 San Sebastián de los Ballesteros;Total;2003;834
14059 San Sebastián de los Ballesteros;Total;2002;852
14059 San Sebastián de los Ballesteros;Total;2001;843
14059 San Sebastián de los Ballesteros;Total;2000;852
14059 San Sebastián de los Ballesteros;Total;1999;843
14059 San Sebastián de los Ballesteros;Total;1998;834
14061 Santa Eufemia;Total;2019;755
14061 Santa Eufemia;Total;2018;768
14061 Santa Eufemia;Total;2017;794
14061 Santa Eufemia;Total;2016;822
14061 Santa Eufemia;Total;2015;859
14061 Santa Eufemia;Total;2014;893
14061 Santa Eufemia;Total;2013;916
14061 Santa Eufemia;Total;2012;921
14061 Santa Eufemia;Total;2011;945
14061 Santa Eufemia;Total;2010;960
14061 Santa Eufemia;Total;2009;959
14061 Santa Eufemia;Total;2008;975
14061 Santa Eufemia;Total;2007;982
14061 Santa Eufemia;Total;2006;998
14061 Santa Eufemia;Total;2005;1021
14061 Santa Eufemia;Total;2004;1036
14061 Santa Eufemia;Total;2003;1061
14061 Santa Eufemia;Total;2002;1101
14061 Santa Eufemia;Total;2001;1125
14061 Santa Eufemia;Total;2000;1148
14061 Santa Eufemia;Total;1999;1153
14061 Santa Eufemia;Total;1998;1185
14060 Santaella;Total;2019;4629
14060 Santaella;Total;2018;6014
14060 Santaella;Total;2017;6049
14060 Santaella;Total;2016;6079
14060 Santaella;Total;2015;6062
14060 Santaella;Total;2014;6097
14060 Santaella;Total;2013;6142
14060 Santaella;Total;2012;6136
14060 Santaella;Total;2011;6130
14060 Santaella;Total;2010;6182
14060 Santaella;Total;2009;6090
14060 Santaella;Total;2008;6050
14060 Santaella;Total;2007;6022
14060 Santaella;Total;2006;6002
14060 Santaella;Total;2005;5976
14060 Santaella;Total;2004;5938
14060 Santaella;Total;2003;5943
14060 Santaella;Total;2002;5927
14060 Santaella;Total;2001;5901
14060 Santaella;Total;2000;5878
14060 Santaella;Total;1999;5875
14060 Santaella;Total;1998;5869
14062 Torrecampo;Total;2019;1059
14062 Torrecampo;Total;2018;1063
14062 Torrecampo;Total;2017;1123
14062 Torrecampo;Total;2016;1150
14062 Torrecampo;Total;2015;1177
14062 Torrecampo;Total;2014;1202
14062 Torrecampo;Total;2013;1210
14062 Torrecampo;Total;2012;1249
14062 Torrecampo;Total;2011;1264
14062 Torrecampo;Total;2010;1291
14062 Torrecampo;Total;2009;1300
14062 Torrecampo;Total;2008;1313
14062 Torrecampo;Total;2007;1307
14062 Torrecampo;Total;2006;1320
14062 Torrecampo;Total;2005;1355
14062 Torrecampo;Total;2004;1396
14062 Torrecampo;Total;2003;1408
14062 Torrecampo;Total;2002;1424
14062 Torrecampo;Total;2001;1410
14062 Torrecampo;Total;2000;1416
14062 Torrecampo;Total;1999;1417
14062 Torrecampo;Total;1998;1417
14063 Valenzuela;Total;2019;1131
14063 Valenzuela;Total;2018;1157
14063 Valenzuela;Total;2017;1189
14063 Valenzuela;Total;2016;1208
14063 Valenzuela;Total;2015;1241
14063 Valenzuela;Total;2014;1261
14063 Valenzuela;Total;2013;1289
14063 Valenzuela;Total;2012;1317
14063 Valenzuela;Total;2011;1337
14063 Valenzuela;Total;2010;1317
14063 Valenzuela;Total;2009;1313
14063 Valenzuela;Total;2008;1339
14063 Valenzuela;Total;2007;1355
14063 Valenzuela;Total;2006;1364
14063 Valenzuela;Total;2005;1366
14063 Valenzuela;Total;2004;1391
14063 Valenzuela;Total;2003;1392
14063 Valenzuela;Total;2002;1408
14063 Valenzuela;Total;2001;1420
14063 Valenzuela;Total;2000;1440
14063 Valenzuela;Total;1999;1463
14063 Valenzuela;Total;1998;1486
14064 Valsequillo;Total;2019;356
14064 Valsequillo;Total;2018;368
14064 Valsequillo;Total;2017;367
14064 Valsequillo;Total;2016;373
14064 Valsequillo;Total;2015;379
14064 Valsequillo;Total;2014;385
14064 Valsequillo;Total;2013;392
14064 Valsequillo;Total;2012;399
14064 Valsequillo;Total;2011;411
14064 Valsequillo;Total;2010;401
14064 Valsequillo;Total;2009;405
14064 Valsequillo;Total;2008;417
14064 Valsequillo;Total;2007;421
14064 Valsequillo;Total;2006;415
14064 Valsequillo;Total;2005;425
14064 Valsequillo;Total;2004;423
14064 Valsequillo;Total;2003;427
14064 Valsequillo;Total;2002;440
14064 Valsequillo;Total;2001;447
14064 Valsequillo;Total;2000;450
14064 Valsequillo;Total;1999;466
14064 Valsequillo;Total;1998;474
14065 La Victoria;Total;2019;2271
14065 La Victoria;Total;2018;2284
14065 La Victoria;Total;2017;2327
