Municipios;Sexo;Periodo;Total
29035 Cañete la Real;Total;2004;2084
29035 Cañete la Real;Total;2003;2090
29035 Cañete la Real;Total;2002;2158
29035 Cañete la Real;Total;2001;2177
29035 Cañete la Real;Total;2000;2200
29035 Cañete la Real;Total;1999;2215
29035 Cañete la Real;Total;1998;2233
29036 Carratraca;Total;2019;731
29036 Carratraca;Total;2018;748
29036 Carratraca;Total;2017;751
29036 Carratraca;Total;2016;750
29036 Carratraca;Total;2015;775
29036 Carratraca;Total;2014;793
29036 Carratraca;Total;2013;816
29036 Carratraca;Total;2012;860
29036 Carratraca;Total;2011;875
29036 Carratraca;Total;2010;886
29036 Carratraca;Total;2009;896
29036 Carratraca;Total;2008;923
29036 Carratraca;Total;2007;910
29036 Carratraca;Total;2006;887
29036 Carratraca;Total;2005;871
29036 Carratraca;Total;2004;839
29036 Carratraca;Total;2003;824
29036 Carratraca;Total;2002;860
29036 Carratraca;Total;2001;835
29036 Carratraca;Total;2000;838
29036 Carratraca;Total;1999;838
29036 Carratraca;Total;1998;852
29037 Cartajima;Total;2019;253
29037 Cartajima;Total;2018;247
29037 Cartajima;Total;2017;244
29037 Cartajima;Total;2016;241
29037 Cartajima;Total;2015;247
29037 Cartajima;Total;2014;252
29037 Cartajima;Total;2013;250
29037 Cartajima;Total;2012;251
29037 Cartajima;Total;2011;277
29037 Cartajima;Total;2010;266
29037 Cartajima;Total;2009;246
29037 Cartajima;Total;2008;242
29037 Cartajima;Total;2007;255
29037 Cartajima;Total;2006;251
29037 Cartajima;Total;2005;243
29037 Cartajima;Total;2004;250
29037 Cartajima;Total;2003;237
29037 Cartajima;Total;2002;203
29037 Cartajima;Total;2001;207
29037 Cartajima;Total;2000;214
29037 Cartajima;Total;1999;219
29037 Cartajima;Total;1998;254
29038 Cártama;Total;2019;26259
29038 Cártama;Total;2018;25758
29038 Cártama;Total;2017;25317
29038 Cártama;Total;2016;24824
29038 Cártama;Total;2015;24592
29038 Cártama;Total;2014;24328
29038 Cártama;Total;2013;24242
29038 Cártama;Total;2012;23664
29038 Cártama;Total;2011;22867
29038 Cártama;Total;2010;22173
29038 Cártama;Total;2009;21313
29038 Cártama;Total;2008;20436
29038 Cártama;Total;2007;18865
29038 Cártama;Total;2006;17690
29038 Cártama;Total;2005;16692
29038 Cártama;Total;2004;15524
29038 Cártama;Total;2003;14783
29038 Cártama;Total;2002;13900
29038 Cártama;Total;2001;13483
29038 Cártama;Total;2000;13188
29038 Cártama;Total;1999;13004
29038 Cártama;Total;1998;12752
29039 Casabermeja;Total;2019;3522
29039 Casabermeja;Total;2018;3507
29039 Casabermeja;Total;2017;3442
29039 Casabermeja;Total;2016;3443
29039 Casabermeja;Total;2015;3418
29039 Casabermeja;Total;2014;3498
29039 Casabermeja;Total;2013;3651
29039 Casabermeja;Total;2012;3686
29039 Casabermeja;Total;2011;3675
29039 Casabermeja;Total;2010;3554
29039 Casabermeja;Total;2009;3520
29039 Casabermeja;Total;2008;3509
29039 Casabermeja;Total;2007;3421
29039 Casabermeja;Total;2006;3364
29039 Casabermeja;Total;2005;3240
29039 Casabermeja;Total;2004;3127
29039 Casabermeja;Total;2003;2942
29039 Casabermeja;Total;2002;2979
29039 Casabermeja;Total;2001;3016
29039 Casabermeja;Total;2000;3003
29039 Casabermeja;Total;1999;2958
29039 Casabermeja;Total;1998;2982
29040 Casarabonela;Total;2019;2502
29040 Casarabonela;Total;2018;2510
29040 Casarabonela;Total;2017;2550
29040 Casarabonela;Total;2016;2573
29040 Casarabonela;Total;2015;2599
29040 Casarabonela;Total;2014;2592
29040 Casarabonela;Total;2013;2690
29040 Casarabonela;Total;2012;2726
29040 Casarabonela;Total;2011;2707
29040 Casarabonela;Total;2010;2723
29040 Casarabonela;Total;2009;2748
29040 Casarabonela;Total;2008;2767
29040 Casarabonela;Total;2007;2769
29040 Casarabonela;Total;2006;2666
29040 Casarabonela;Total;2005;2605
29040 Casarabonela;Total;2004;2491
29040 Casarabonela;Total;2003;2492
29040 Casarabonela;Total;2002;2495
29040 Casarabonela;Total;2001;2507
29040 Casarabonela;Total;2000;2553
29040 Casarabonela;Total;1999;2559
29040 Casarabonela;Total;1998;2552
29041 Casares;Total;2019;6515
29041 Casares;Total;2018;6121
29041 Casares;Total;2017;5743
29041 Casares;Total;2016;5795
29041 Casares;Total;2015;5954
29041 Casares;Total;2014;5744
29041 Casares;Total;2013;5754
29041 Casares;Total;2012;5610
29041 Casares;Total;2011;5331
29041 Casares;Total;2010;5182
29041 Casares;Total;2009;4993
29041 Casares;Total;2008;4797
29041 Casares;Total;2007;4532
29041 Casares;Total;2006;4283
29041 Casares;Total;2005;4051
29041 Casares;Total;2004;3846
29041 Casares;Total;2003;3661
29041 Casares;Total;2002;3361
29041 Casares;Total;2001;3338
29041 Casares;Total;2000;3309
29041 Casares;Total;1999;3224
29041 Casares;Total;1998;3144
29042 Coín;Total;2019;22147
29042 Coín;Total;2018;21716
29042 Coín;Total;2017;21562
29042 Coín;Total;2016;21456
29042 Coín;Total;2015;21561
29042 Coín;Total;2014;21553
29042 Coín;Total;2013;22536
29042 Coín;Total;2012;21791
29042 Coín;Total;2011;22159
29042 Coín;Total;2010;22030
29042 Coín;Total;2009;21866
29042 Coín;Total;2008;21484
29042 Coín;Total;2007;20870
29042 Coín;Total;2006;20551
29042 Coín;Total;2005;20116
29042 Coín;Total;2004;19295
29042 Coín;Total;2003;19213
29042 Coín;Total;2002;18255
29042 Coín;Total;2001;17998
29042 Coín;Total;2000;17868
29042 Coín;Total;1999;17627
29042 Coín;Total;1998;17450
29043 Colmenar;Total;2019;3376
29043 Colmenar;Total;2018;3392
29043 Colmenar;Total;2017;3383
29043 Colmenar;Total;2016;3385
29043 Colmenar;Total;2015;3444
29043 Colmenar;Total;2014;3486
29043 Colmenar;Total;2013;3583
29043 Colmenar;Total;2012;3624
29043 Colmenar;Total;2011;3673
29043 Colmenar;Total;2010;3681
29043 Colmenar;Total;2009;3621
29043 Colmenar;Total;2008;3625
29043 Colmenar;Total;2007;3530
29043 Colmenar;Total;2006;3384
29043 Colmenar;Total;2005;3287
29043 Colmenar;Total;2004;3197
29043 Colmenar;Total;2003;3167
29043 Colmenar;Total;2002;3137
29043 Colmenar;Total;2001;3146
29043 Colmenar;Total;2000;3124
29043 Colmenar;Total;1999;3172
29043 Colmenar;Total;1998;3149
29044 Comares;Total;2019;1315
29044 Comares;Total;2018;1323
29044 Comares;Total;2017;1315
29044 Comares;Total;2016;1348
29044 Comares;Total;2015;1385
29044 Comares;Total;2014;1435
29044 Comares;Total;2013;1583
29044 Comares;Total;2012;1638
29044 Comares;Total;2011;1636
29044 Comares;Total;2010;1615
29044 Comares;Total;2009;1591
29044 Comares;Total;2008;1570
29044 Comares;Total;2007;1568
29044 Comares;Total;2006;1522
29044 Comares;Total;2005;1485
29044 Comares;Total;2004;1419
29044 Comares;Total;2003;1365
29044 Comares;Total;2002;1368
29044 Comares;Total;2001;1369
29044 Comares;Total;2000;1399
29044 Comares;Total;1999;1407
29044 Comares;Total;1998;1395
29045 Cómpeta;Total;2019;3922
29045 Cómpeta;Total;2018;3745
29045 Cómpeta;Total;2017;3847
29045 Cómpeta;Total;2016;3705
29045 Cómpeta;Total;2015;3503
29045 Cómpeta;Total;2014;3459
29045 Cómpeta;Total;2013;3885
29045 Cómpeta;Total;2012;3861
29045 Cómpeta;Total;2011;3832
29045 Cómpeta;Total;2010;3862
29045 Cómpeta;Total;2009;3854
29045 Cómpeta;Total;2008;3794
29045 Cómpeta;Total;2007;3712
29045 Cómpeta;Total;2006;3582
29045 Cómpeta;Total;2005;3418
29045 Cómpeta;Total;2004;3364
29045 Cómpeta;Total;2003;3195
29045 Cómpeta;Total;2002;2863
29045 Cómpeta;Total;2001;2822
29045 Cómpeta;Total;2000;2793
29045 Cómpeta;Total;1999;2703
29045 Cómpeta;Total;1998;2681
29046 Cortes de la Frontera;Total;2019;3101
29046 Cortes de la Frontera;Total;2018;3181
29046 Cortes de la Frontera;Total;2017;3268
29046 Cortes de la Frontera;Total;2016;3277
29046 Cortes de la Frontera;Total;2015;3304
29046 Cortes de la Frontera;Total;2014;3357
29046 Cortes de la Frontera;Total;2013;3461
29046 Cortes de la Frontera;Total;2012;3540
29046 Cortes de la Frontera;Total;2011;3586
29046 Cortes de la Frontera;Total;2010;3642
29046 Cortes de la Frontera;Total;2009;3714
29046 Cortes de la Frontera;Total;2008;3762
29046 Cortes de la Frontera;Total;2007;3738
29046 Cortes de la Frontera;Total;2006;3758
29046 Cortes de la Frontera;Total;2005;3686
29046 Cortes de la Frontera;Total;2004;3558
29046 Cortes de la Frontera;Total;2003;3523
29046 Cortes de la Frontera;Total;2002;3449
29046 Cortes de la Frontera;Total;2001;3442
29046 Cortes de la Frontera;Total;2000;3513
29046 Cortes de la Frontera;Total;1999;3565
29046 Cortes de la Frontera;Total;1998;3628
29047 Cuevas Bajas;Total;2019;1395
29047 Cuevas Bajas;Total;2018;1392
29047 Cuevas Bajas;Total;2017;1416
29047 Cuevas Bajas;Total;2016;1430
29047 Cuevas Bajas;Total;2015;1431
29047 Cuevas Bajas;Total;2014;1431
29047 Cuevas Bajas;Total;2013;1451
29047 Cuevas Bajas;Total;2012;1494
29047 Cuevas Bajas;Total;2011;1482
29047 Cuevas Bajas;Total;2010;1459
29047 Cuevas Bajas;Total;2009;1454
29047 Cuevas Bajas;Total;2008;1463
29047 Cuevas Bajas;Total;2007;1441
29047 Cuevas Bajas;Total;2006;1430
29047 Cuevas Bajas;Total;2005;1462
29047 Cuevas Bajas;Total;2004;1460
29047 Cuevas Bajas;Total;2003;1435
29047 Cuevas Bajas;Total;2002;1446
29047 Cuevas Bajas;Total;2001;1461
29047 Cuevas Bajas;Total;2000;1473
29047 Cuevas Bajas;Total;1999;1438
29047 Cuevas Bajas;Total;1998;1501
29049 Cuevas de San Marcos;Total;2019;3648
29049 Cuevas de San Marcos;Total;2018;3671
29049 Cuevas de San Marcos;Total;2017;3722
29049 Cuevas de San Marcos;Total;2016;3776
29049 Cuevas de San Marcos;Total;2015;3884
29049 Cuevas de San Marcos;Total;2014;3951
29049 Cuevas de San Marcos;Total;2013;4029
29049 Cuevas de San Marcos;Total;2012;4043
29049 Cuevas de San Marcos;Total;2011;4097
29049 Cuevas de San Marcos;Total;2010;4107
29049 Cuevas de San Marcos;Total;2009;4131
29049 Cuevas de San Marcos;Total;2008;4142
29049 Cuevas de San Marcos;Total;2007;4048
29049 Cuevas de San Marcos;Total;2006;4007
29049 Cuevas de San Marcos;Total;2005;3973
29049 Cuevas de San Marcos;Total;2004;3973
29049 Cuevas de San Marcos;Total;2003;3994
29049 Cuevas de San Marcos;Total;2002;3986
29049 Cuevas de San Marcos;Total;2001;3980
29049 Cuevas de San Marcos;Total;2000;4008
29049 Cuevas de San Marcos;Total;1999;4017
29049 Cuevas de San Marcos;Total;1998;4073
29048 Cuevas del Becerro;Total;2019;1589
29048 Cuevas del Becerro;Total;2018;1595
29048 Cuevas del Becerro;Total;2017;1608
29048 Cuevas del Becerro;Total;2016;1618
29048 Cuevas del Becerro;Total;2015;1643
29048 Cuevas del Becerro;Total;2014;1670
29048 Cuevas del Becerro;Total;2013;1704
29048 Cuevas del Becerro;Total;2012;1747
29048 Cuevas del Becerro;Total;2011;1790
29048 Cuevas del Becerro;Total;2010;1771
29048 Cuevas del Becerro;Total;2009;1801
29048 Cuevas del Becerro;Total;2008;1820
29048 Cuevas del Becerro;Total;2007;1847
29048 Cuevas del Becerro;Total;2006;1847
29048 Cuevas del Becerro;Total;2005;1853
29048 Cuevas del Becerro;Total;2004;1871
29048 Cuevas del Becerro;Total;2003;1886
29048 Cuevas del Becerro;Total;2002;1966
29048 Cuevas del Becerro;Total;2001;1949
29048 Cuevas del Becerro;Total;2000;1960
29048 Cuevas del Becerro;Total;1999;1933
29048 Cuevas del Becerro;Total;1998;1999
29050 Cútar;Total;2019;607
29050 Cútar;Total;2018;614
29050 Cútar;Total;2017;597
29050 Cútar;Total;2016;598
29050 Cútar;Total;2015;605
29050 Cútar;Total;2014;635
29050 Cútar;Total;2013;661
29050 Cútar;Total;2012;668
29050 Cútar;Total;2011;674
29050 Cútar;Total;2010;671
29050 Cútar;Total;2009;682
29050 Cútar;Total;2008;655
29050 Cútar;Total;2007;649
29050 Cútar;Total;2006;642
29050 Cútar;Total;2005;639
29050 Cútar;Total;2004;637
29050 Cútar;Total;2003;637
29050 Cútar;Total;2002;621
29050 Cútar;Total;2001;610
29050 Cútar;Total;2000;603
29050 Cútar;Total;1999;609
29050 Cútar;Total;1998;611
29051 Estepona;Total;2019;68286
29051 Estepona;Total;2018;67012
29051 Estepona;Total;2017;66863
29051 Estepona;Total;2016;66683
29051 Estepona;Total;2015;67080
29051 Estepona;Total;2014;66566
29051 Estepona;Total;2013;67986
29051 Estepona;Total;2012;67101
29051 Estepona;Total;2011;65667
29051 Estepona;Total;2010;66150
29051 Estepona;Total;2009;65592
29051 Estepona;Total;2008;62848
29051 Estepona;Total;2007;60328
29051 Estepona;Total;2006;58603
29051 Estepona;Total;2005;54709
29051 Estepona;Total;2004;50488
29051 Estepona;Total;2003;47697
29051 Estepona;Total;2002;46342
29051 Estepona;Total;2001;43527
29051 Estepona;Total;2000;42157
29051 Estepona;Total;1999;40552
29051 Estepona;Total;1998;39178
29052 Faraján;Total;2019;253
29052 Faraján;Total;2018;248
29052 Faraján;Total;2017;248
29052 Faraján;Total;2016;265
29052 Faraján;Total;2015;265
29052 Faraján;Total;2014;253
29052 Faraján;Total;2013;246
29052 Faraján;Total;2012;287
29052 Faraján;Total;2011;292
29052 Faraján;Total;2010;252
29052 Faraján;Total;2009;275
29052 Faraján;Total;2008;296
29052 Faraján;Total;2007;308
29052 Faraján;Total;2006;289
29052 Faraján;Total;2005;252
29052 Faraján;Total;2004;253
29052 Faraján;Total;2003;267
29052 Faraján;Total;2002;292
29052 Faraján;Total;2001;301
29052 Faraján;Total;2000;288
29052 Faraján;Total;1999;273
29052 Faraján;Total;1998;302
29053 Frigiliana;Total;2019;3009
29053 Frigiliana;Total;2018;3086
29053 Frigiliana;Total;2017;3066
29053 Frigiliana;Total;2016;3039
29053 Frigiliana;Total;2015;3065
29053 Frigiliana;Total;2014;3093
29053 Frigiliana;Total;2013;3395
29053 Frigiliana;Total;2012;3360
29053 Frigiliana;Total;2011;3273
29053 Frigiliana;Total;2010;3171
29053 Frigiliana;Total;2009;3071
29053 Frigiliana;Total;2008;2978
29053 Frigiliana;Total;2007;2834
29053 Frigiliana;Total;2006;2691
29053 Frigiliana;Total;2005;2576
29053 Frigiliana;Total;2004;2451
29053 Frigiliana;Total;2003;2328
29053 Frigiliana;Total;2002;2237
29053 Frigiliana;Total;2001;2182
29053 Frigiliana;Total;2000;2169
29053 Frigiliana;Total;1999;2157
29053 Frigiliana;Total;1998;2155
29054 Fuengirola;Total;2019;80309
29054 Fuengirola;Total;2018;75396
29054 Fuengirola;Total;2017;74929
29054 Fuengirola;Total;2016;77486
29054 Fuengirola;Total;2015;77525
29054 Fuengirola;Total;2014;75856
29054 Fuengirola;Total;2013;77397
29054 Fuengirola;Total;2012;75953
29054 Fuengirola;Total;2011;74054
29054 Fuengirola;Total;2010;71783
29054 Fuengirola;Total;2009;71482
29054 Fuengirola;Total;2008;68646
29054 Fuengirola;Total;2007;65421
29054 Fuengirola;Total;2006;63899
29054 Fuengirola;Total;2005;62915
29054 Fuengirola;Total;2004;58957
29054 Fuengirola;Total;2003;57133
29054 Fuengirola;Total;2002;53270
29054 Fuengirola;Total;2001;50263
29054 Fuengirola;Total;2000;47914
29054 Fuengirola;Total;1999;46392
29054 Fuengirola;Total;1998;44924
29055 Fuente de Piedra;Total;2019;2596
29055 Fuente de Piedra;Total;2018;2554
29055 Fuente de Piedra;Total;2017;2507
29055 Fuente de Piedra;Total;2016;2525
29055 Fuente de Piedra;Total;2015;2613
29055 Fuente de Piedra;Total;2014;2612
29055 Fuente de Piedra;Total;2013;2733
29055 Fuente de Piedra;Total;2012;2758
29055 Fuente de Piedra;Total;2011;2837
29055 Fuente de Piedra;Total;2010;2795
29055 Fuente de Piedra;Total;2009;2783
29055 Fuente de Piedra;Total;2008;2582
29055 Fuente de Piedra;Total;2007;2341
29055 Fuente de Piedra;Total;2006;2209
29055 Fuente de Piedra;Total;2005;2146
29055 Fuente de Piedra;Total;2004;2067
29055 Fuente de Piedra;Total;2003;2024
29055 Fuente de Piedra;Total;2002;2034
29055 Fuente de Piedra;Total;2001;1913
29055 Fuente de Piedra;Total;2000;1913
29055 Fuente de Piedra;Total;1999;1940
29055 Fuente de Piedra;Total;1998;2065
29056 Gaucín;Total;2019;1576
29056 Gaucín;Total;2018;1573
29056 Gaucín;Total;2017;1588
29056 Gaucín;Total;2016;1620
29056 Gaucín;Total;2015;1670
29056 Gaucín;Total;2014;1671
29056 Gaucín;Total;2013;1647
29056 Gaucín;Total;2012;1727
29056 Gaucín;Total;2011;1776
29056 Gaucín;Total;2010;1845
29056 Gaucín;Total;2009;1929
29056 Gaucín;Total;2008;1983
29056 Gaucín;Total;2007;1946
29056 Gaucín;Total;2006;1878
29056 Gaucín;Total;2005;1842
29056 Gaucín;Total;2004;1818
29056 Gaucín;Total;2003;1793
29056 Gaucín;Total;2002;1719
29056 Gaucín;Total;2001;1732
29056 Gaucín;Total;2000;1705
29056 Gaucín;Total;1999;1688
29056 Gaucín;Total;1998;1677
29057 Genalguacil;Total;2019;410
29057 Genalguacil;Total;2018;393
29057 Genalguacil;Total;2017;405
29057 Genalguacil;Total;2016;424
29057 Genalguacil;Total;2015;456
29057 Genalguacil;Total;2014;437
29057 Genalguacil;Total;2013;499
29057 Genalguacil;Total;2012;522
29057 Genalguacil;Total;2011;544
29057 Genalguacil;Total;2010;491
29057 Genalguacil;Total;2009;501
29057 Genalguacil;Total;2008;526
29057 Genalguacil;Total;2007;537
29057 Genalguacil;Total;2006;502
29057 Genalguacil;Total;2005;519
29057 Genalguacil;Total;2004;543
29057 Genalguacil;Total;2003;528
29057 Genalguacil;Total;2002;538
29057 Genalguacil;Total;2001;556
29057 Genalguacil;Total;2000;575
29057 Genalguacil;Total;1999;571
29057 Genalguacil;Total;1998;583
29058 Guaro;Total;2019;2260
29058 Guaro;Total;2018;2182
29058 Guaro;Total;2017;2087
29058 Guaro;Total;2016;2047
29058 Guaro;Total;2015;2060
29058 Guaro;Total;2014;2143
29058 Guaro;Total;2013;2284
29058 Guaro;Total;2012;2289
29058 Guaro;Total;2011;2310
29058 Guaro;Total;2010;2285
29058 Guaro;Total;2009;2272
29058 Guaro;Total;2008;2230
29058 Guaro;Total;2007;2273
29058 Guaro;Total;2006;2228
29058 Guaro;Total;2005;2096
29058 Guaro;Total;2004;2046
29058 Guaro;Total;2003;2013
29058 Guaro;Total;2002;2052
29058 Guaro;Total;2001;1880
29058 Guaro;Total;2000;1877
29058 Guaro;Total;1999;1901
29058 Guaro;Total;1998;2020
29059 Humilladero;Total;2019;3286
29059 Humilladero;Total;2018;3310
29059 Humilladero;Total;2017;3292
29059 Humilladero;Total;2016;3311
29059 Humilladero;Total;2015;3364
29059 Humilladero;Total;2014;3377
29059 Humilladero;Total;2013;3430
29059 Humilladero;Total;2012;3383
29059 Humilladero;Total;2011;3358
29059 Humilladero;Total;2010;3324
29059 Humilladero;Total;2009;3291
29059 Humilladero;Total;2008;3215
29059 Humilladero;Total;2007;3104
29059 Humilladero;Total;2006;3016
29059 Humilladero;Total;2005;2929
29059 Humilladero;Total;2004;2797
29059 Humilladero;Total;2003;2745
29059 Humilladero;Total;2002;2728
29059 Humilladero;Total;2001;2683
29059 Humilladero;Total;2000;2469
29059 Humilladero;Total;1999;2513
29059 Humilladero;Total;1998;2564
29060 Igualeja;Total;2019;763
29060 Igualeja;Total;2018;762
29060 Igualeja;Total;2017;778
29060 Igualeja;Total;2016;793
29060 Igualeja;Total;2015;816
29060 Igualeja;Total;2014;811
29060 Igualeja;Total;2013;823
29060 Igualeja;Total;2012;871
29060 Igualeja;Total;2011;934
29060 Igualeja;Total;2010;908
29060 Igualeja;Total;2009;958
29060 Igualeja;Total;2008;991
29060 Igualeja;Total;2007;1012
29060 Igualeja;Total;2006;948
29060 Igualeja;Total;2005;977
29060 Igualeja;Total;2004;1011
29060 Igualeja;Total;2003;967
29060 Igualeja;Total;2002;888
29060 Igualeja;Total;2001;902
29060 Igualeja;Total;2000;922
29060 Igualeja;Total;1999;912
29060 Igualeja;Total;1998;930
29061 Istán;Total;2019;1469
29061 Istán;Total;2018;1458
29061 Istán;Total;2017;1432
29061 Istán;Total;2016;1399
29061 Istán;Total;2015;1388
29061 Istán;Total;2014;1404
29061 Istán;Total;2013;1398
29061 Istán;Total;2012;1533
29061 Istán;Total;2011;1520
29061 Istán;Total;2010;1486
29061 Istán;Total;2009;1496
29061 Istán;Total;2008;1386
29061 Istán;Total;2007;1437
29061 Istán;Total;2006;1432
29061 Istán;Total;2005;1422
29061 Istán;Total;2004;1417
29061 Istán;Total;2003;1362
29061 Istán;Total;2002;1314
29061 Istán;Total;2001;1322
29061 Istán;Total;2000;1348
29061 Istán;Total;1999;1322
29061 Istán;Total;1998;1303
29062 Iznate;Total;2019;868
29062 Iznate;Total;2018;863
29062 Iznate;Total;2017;856
29062 Iznate;Total;2016;874
29062 Iznate;Total;2015;899
29062 Iznate;Total;2014;906
29062 Iznate;Total;2013;943
29062 Iznate;Total;2012;951
29062 Iznate;Total;2011;949
29062 Iznate;Total;2010;923
29062 Iznate;Total;2009;927
29062 Iznate;Total;2008;918
29062 Iznate;Total;2007;889
29062 Iznate;Total;2006;859
29062 Iznate;Total;2005;855
29062 Iznate;Total;2004;816
29062 Iznate;Total;2003;805
29062 Iznate;Total;2002;781
29062 Iznate;Total;2001;766
29062 Iznate;Total;2000;757
29062 Iznate;Total;1999;751
29062 Iznate;Total;1998;758
29063 Jimera de Líbar;Total;2019;372
29063 Jimera de Líbar;Total;2018;376
29063 Jimera de Líbar;Total;2017;396
29063 Jimera de Líbar;Total;2016;409
29063 Jimera de Líbar;Total;2015;415
29063 Jimera de Líbar;Total;2014;414
29063 Jimera de Líbar;Total;2013;461
29063 Jimera de Líbar;Total;2012;463
29063 Jimera de Líbar;Total;2011;471
29063 Jimera de Líbar;Total;2010;473
29063 Jimera de Líbar;Total;2009;457
29063 Jimera de Líbar;Total;2008;453
29063 Jimera de Líbar;Total;2007;470
29063 Jimera de Líbar;Total;2006;421
29063 Jimera de Líbar;Total;2005;435
29063 Jimera de Líbar;Total;2004;410
29063 Jimera de Líbar;Total;2003;386
29063 Jimera de Líbar;Total;2002;376
29063 Jimera de Líbar;Total;2001;378
29063 Jimera de Líbar;Total;2000;401
29063 Jimera de Líbar;Total;1999;419
29063 Jimera de Líbar;Total;1998;422
29064 Jubrique;Total;2019;528
29064 Jubrique;Total;2018;559
29064 Jubrique;Total;2017;589
29064 Jubrique;Total;2016;634
29064 Jubrique;Total;2015;638
29064 Jubrique;Total;2014;643
29064 Jubrique;Total;2013;712
29064 Jubrique;Total;2012;739
29064 Jubrique;Total;2011;781
29064 Jubrique;Total;2010;751
29064 Jubrique;Total;2009;756
29064 Jubrique;Total;2008;803
29064 Jubrique;Total;2007;796
29064 Jubrique;Total;2006;765
29064 Jubrique;Total;2005;754
29064 Jubrique;Total;2004;737
29064 Jubrique;Total;2003;745
29064 Jubrique;Total;2002;781
29064 Jubrique;Total;2001;820
29064 Jubrique;Total;2000;843
29064 Jubrique;Total;1999;848
29064 Jubrique;Total;1998;849
29065 Júzcar;Total;2019;232
29065 Júzcar;Total;2018;225
29065 Júzcar;Total;2017;226
29065 Júzcar;Total;2016;228
29065 Júzcar;Total;2015;238
29065 Júzcar;Total;2014;232
29065 Júzcar;Total;2013;239
29065 Júzcar;Total;2012;243
29065 Júzcar;Total;2011;242
29065 Júzcar;Total;2010;221
29065 Júzcar;Total;2009;218
29065 Júzcar;Total;2008;205
29065 Júzcar;Total;2007;201
29065 Júzcar;Total;2006;193
29065 Júzcar;Total;2005;185
29065 Júzcar;Total;2004;201
29065 Júzcar;Total;2003;211
29065 Júzcar;Total;2002;218
29065 Júzcar;Total;2001;227
29065 Júzcar;Total;2000;242
29065 Júzcar;Total;1999;223
29065 Júzcar;Total;1998;217
29066 Macharaviaya;Total;2019;480
29066 Macharaviaya;Total;2018;442
29066 Macharaviaya;Total;2017;448
29066 Macharaviaya;Total;2016;461
29066 Macharaviaya;Total;2015;477
29066 Macharaviaya;Total;2014;465
29066 Macharaviaya;Total;2013;500
29066 Macharaviaya;Total;2012;504
29066 Macharaviaya;Total;2011;519
29066 Macharaviaya;Total;2010;519
29066 Macharaviaya;Total;2009;501
29066 Macharaviaya;Total;2008;492
29066 Macharaviaya;Total;2007;496
29066 Macharaviaya;Total;2006;385
29066 Macharaviaya;Total;2005;362
29066 Macharaviaya;Total;2004;367
29066 Macharaviaya;Total;2003;368
29066 Macharaviaya;Total;2002;364
29066 Macharaviaya;Total;2001;356
29066 Macharaviaya;Total;2000;353
29066 Macharaviaya;Total;1999;346
29066 Macharaviaya;Total;1998;325
29067 Málaga;Total;2019;574654
29067 Málaga;Total;2018;571026
29067 Málaga;Total;2017;569002
29067 Málaga;Total;2016;569009
29067 Málaga;Total;2015;569130
29067 Málaga;Total;2014;566913
29067 Málaga;Total;2013;568479
29067 Málaga;Total;2012;567433
29067 Málaga;Total;2011;568030
29067 Málaga;Total;2010;568507
29067 Málaga;Total;2009;568305
29067 Málaga;Total;2008;566447
29067 Málaga;Total;2007;561250
29067 Málaga;Total;2006;560631
29067 Málaga;Total;2005;558287
29067 Málaga;Total;2004;547731
29067 Málaga;Total;2003;547105
29067 Málaga;Total;2002;535686
29067 Málaga;Total;2001;534207
29067 Málaga;Total;2000;531565
29067 Málaga;Total;1999;530553
29067 Málaga;Total;1998;528079
29068 Manilva;Total;2019;15528
29068 Manilva;Total;2018;14977
29068 Manilva;Total;2017;14589
29068 Manilva;Total;2016;14750
29068 Manilva;Total;2015;14587
29068 Manilva;Total;2014;14451
29068 Manilva;Total;2013;14600
29068 Manilva;Total;2012;14391
29068 Manilva;Total;2011;13810
29068 Manilva;Total;2010;14168
29068 Manilva;Total;2009;13813
29068 Manilva;Total;2008;13258
29068 Manilva;Total;2007;12249
29068 Manilva;Total;2006;11181
29068 Manilva;Total;2005;9624
29068 Manilva;Total;2004;8245
29068 Manilva;Total;2003;7270
29068 Manilva;Total;2002;6270
29068 Manilva;Total;2001;5986
29068 Manilva;Total;2000;5768
29068 Manilva;Total;1999;5509
29068 Manilva;Total;1998;5428
29069 Marbella;Total;2019;143386
29069 Marbella;Total;2018;141463
29069 Marbella;Total;2017;141172
29069 Marbella;Total;2016;140744
29069 Marbella;Total;2015;139537
29069 Marbella;Total;2014;138679
29069 Marbella;Total;2013;142018
29069 Marbella;Total;2012;140473
29069 Marbella;Total;2011;138662
29069 Marbella;Total;2010;136322
29069 Marbella;Total;2009;134623
29069 Marbella;Total;2008;130549
29069 Marbella;Total;2007;126422
29069 Marbella;Total;2006;125519
29069 Marbella;Total;2005;124333
29069 Marbella;Total;2004;117353
29069 Marbella;Total;2003;116234
29069 Marbella;Total;2002;115871
29069 Marbella;Total;2001;110847
29069 Marbella;Total;2000;105910
29069 Marbella;Total;1999;101144
29069 Marbella;Total;1998;98377
29070 Mijas;Total;2019;82742
29070 Mijas;Total;2018;80630
29070 Mijas;Total;2017;77151
29070 Mijas;Total;2016;77769
29070 Mijas;Total;2015;79483
29070 Mijas;Total;2014;77521
29070 Mijas;Total;2013;85600
29070 Mijas;Total;2012;82124
29070 Mijas;Total;2011;79262
29070 Mijas;Total;2010;76362
29070 Mijas;Total;2009;73787
