Municipios;Sexo;Periodo;Total
41031 El Castillo de las Guardas;Total;2013;1545
41031 El Castillo de las Guardas;Total;2012;1575
41031 El Castillo de las Guardas;Total;2011;1611
41031 El Castillo de las Guardas;Total;2010;1612
41031 El Castillo de las Guardas;Total;2009;1614
41031 El Castillo de las Guardas;Total;2008;1609
41031 El Castillo de las Guardas;Total;2007;1618
41031 El Castillo de las Guardas;Total;2006;1627
41031 El Castillo de las Guardas;Total;2005;1619
41031 El Castillo de las Guardas;Total;2004;1635
41031 El Castillo de las Guardas;Total;2003;1638
41031 El Castillo de las Guardas;Total;2002;1639
41031 El Castillo de las Guardas;Total;2001;1616
41031 El Castillo de las Guardas;Total;2000;1609
41031 El Castillo de las Guardas;Total;1999;1607
41031 El Castillo de las Guardas;Total;1998;1606
41032 Cazalla de la Sierra;Total;2019;4718
41032 Cazalla de la Sierra;Total;2018;4789
41032 Cazalla de la Sierra;Total;2017;4849
41032 Cazalla de la Sierra;Total;2016;4933
41032 Cazalla de la Sierra;Total;2015;5007
41032 Cazalla de la Sierra;Total;2014;5038
41032 Cazalla de la Sierra;Total;2013;5054
41032 Cazalla de la Sierra;Total;2012;5083
41032 Cazalla de la Sierra;Total;2011;5072
41032 Cazalla de la Sierra;Total;2010;5009
41032 Cazalla de la Sierra;Total;2009;5034
41032 Cazalla de la Sierra;Total;2008;5047
41032 Cazalla de la Sierra;Total;2007;5095
41032 Cazalla de la Sierra;Total;2006;5153
41032 Cazalla de la Sierra;Total;2005;5161
41032 Cazalla de la Sierra;Total;2004;5204
41032 Cazalla de la Sierra;Total;2003;5177
41032 Cazalla de la Sierra;Total;2002;5174
41032 Cazalla de la Sierra;Total;2001;5154
41032 Cazalla de la Sierra;Total;2000;5177
41032 Cazalla de la Sierra;Total;1999;5198
41032 Cazalla de la Sierra;Total;1998;5242
41033 Constantina;Total;2019;5896
41033 Constantina;Total;2018;5954
41033 Constantina;Total;2017;6040
41033 Constantina;Total;2016;6119
41033 Constantina;Total;2015;6190
41033 Constantina;Total;2014;6264
41033 Constantina;Total;2013;6337
41033 Constantina;Total;2012;6395
41033 Constantina;Total;2011;6483
41033 Constantina;Total;2010;6586
41033 Constantina;Total;2009;6598
41033 Constantina;Total;2008;6612
41033 Constantina;Total;2007;6687
41033 Constantina;Total;2006;6757
41033 Constantina;Total;2005;6826
41033 Constantina;Total;2004;6818
41033 Constantina;Total;2003;6889
41033 Constantina;Total;2002;6928
41033 Constantina;Total;2001;7055
41033 Constantina;Total;2000;7145
41033 Constantina;Total;1999;7246
41033 Constantina;Total;1998;7246
41034 Coria del Río;Total;2019;30777
41034 Coria del Río;Total;2018;30657
41034 Coria del Río;Total;2017;30535
41034 Coria del Río;Total;2016;30418
41034 Coria del Río;Total;2015;30358
41034 Coria del Río;Total;2014;30208
41034 Coria del Río;Total;2013;30115
41034 Coria del Río;Total;2012;29921
41034 Coria del Río;Total;2011;29284
41034 Coria del Río;Total;2010;28654
41034 Coria del Río;Total;2009;28100
41034 Coria del Río;Total;2008;27528
41034 Coria del Río;Total;2007;26831
41034 Coria del Río;Total;2006;26499
41034 Coria del Río;Total;2005;25735
41034 Coria del Río;Total;2004;25029
41034 Coria del Río;Total;2003;24735
41034 Coria del Río;Total;2002;24288
41034 Coria del Río;Total;2001;24113
41034 Coria del Río;Total;2000;23935
41034 Coria del Río;Total;1999;23751
41034 Coria del Río;Total;1998;23517
41035 Coripe;Total;2019;1251
41035 Coripe;Total;2018;1290
41035 Coripe;Total;2017;1298
41035 Coripe;Total;2016;1337
41035 Coripe;Total;2015;1359
41035 Coripe;Total;2014;1361
41035 Coripe;Total;2013;1359
41035 Coripe;Total;2012;1398
41035 Coripe;Total;2011;1411
41035 Coripe;Total;2010;1446
41035 Coripe;Total;2009;1462
41035 Coripe;Total;2008;1456
41035 Coripe;Total;2007;1446
41035 Coripe;Total;2006;1436
41035 Coripe;Total;2005;1429
41035 Coripe;Total;2004;1424
41035 Coripe;Total;2003;1435
41035 Coripe;Total;2002;1471
41035 Coripe;Total;2001;1478
41035 Coripe;Total;2000;1541
41035 Coripe;Total;1999;1560
41035 Coripe;Total;1998;1560
41036 El Coronil;Total;2019;4746
41036 El Coronil;Total;2018;4807
41036 El Coronil;Total;2017;4830
41036 El Coronil;Total;2016;4855
41036 El Coronil;Total;2015;4946
41036 El Coronil;Total;2014;4996
41036 El Coronil;Total;2013;5001
41036 El Coronil;Total;2012;5022
41036 El Coronil;Total;2011;5024
41036 El Coronil;Total;2010;5042
41036 El Coronil;Total;2009;5048
41036 El Coronil;Total;2008;5045
41036 El Coronil;Total;2007;5045
41036 El Coronil;Total;2006;5033
41036 El Coronil;Total;2005;5044
41036 El Coronil;Total;2004;5044
41036 El Coronil;Total;2003;5085
41036 El Coronil;Total;2002;5113
41036 El Coronil;Total;2001;5139
41036 El Coronil;Total;2000;5132
41036 El Coronil;Total;1999;5114
41036 El Coronil;Total;1998;5140
41037 Los Corrales;Total;2019;3941
41037 Los Corrales;Total;2018;3958
41037 Los Corrales;Total;2017;3997
41037 Los Corrales;Total;2016;3987
41037 Los Corrales;Total;2015;4003
41037 Los Corrales;Total;2014;4029
41037 Los Corrales;Total;2013;4047
41037 Los Corrales;Total;2012;4090
41037 Los Corrales;Total;2011;4044
41037 Los Corrales;Total;2010;4063
41037 Los Corrales;Total;2009;4073
41037 Los Corrales;Total;2008;4081
41037 Los Corrales;Total;2007;4076
41037 Los Corrales;Total;2006;4088
41037 Los Corrales;Total;2005;4095
41037 Los Corrales;Total;2004;4084
41037 Los Corrales;Total;2003;4086
41037 Los Corrales;Total;2002;4117
41037 Los Corrales;Total;2001;4115
41037 Los Corrales;Total;2000;4141
41037 Los Corrales;Total;1999;4133
41037 Los Corrales;Total;1998;4137
41903 El Cuervo de Sevilla;Total;2019;8610
41903 El Cuervo de Sevilla;Total;2018;8628
41903 El Cuervo de Sevilla;Total;2017;8698
41903 El Cuervo de Sevilla;Total;2016;8681
41903 El Cuervo de Sevilla;Total;2015;8694
41903 El Cuervo de Sevilla;Total;2014;8721
41903 El Cuervo de Sevilla;Total;2013;8737
41903 El Cuervo de Sevilla;Total;2012;8677
41903 El Cuervo de Sevilla;Total;2011;8660
41903 El Cuervo de Sevilla;Total;2010;8673
41903 El Cuervo de Sevilla;Total;2009;8562
41903 El Cuervo de Sevilla;Total;2008;8489
41903 El Cuervo de Sevilla;Total;2007;8410
41903 El Cuervo de Sevilla;Total;2006;8301
41903 El Cuervo de Sevilla;Total;2005;8130
41903 El Cuervo de Sevilla;Total;2004;7918
41903 El Cuervo de Sevilla;Total;2003;7801
41903 El Cuervo de Sevilla;Total;2002;7747
41903 El Cuervo de Sevilla;Total;2001;7713
41903 El Cuervo de Sevilla;Total;2000;7743
41903 El Cuervo de Sevilla;Total;1999;7717
41903 El Cuervo de Sevilla;Total;1998;7625
41038 Dos Hermanas;Total;2019;133968
41038 Dos Hermanas;Total;2018;133168
41038 Dos Hermanas;Total;2017;132551
41038 Dos Hermanas;Total;2016;131855
41038 Dos Hermanas;Total;2015;131317
41038 Dos Hermanas;Total;2014;130369
41038 Dos Hermanas;Total;2013;129719
41038 Dos Hermanas;Total;2012;128794
41038 Dos Hermanas;Total;2011;127375
41038 Dos Hermanas;Total;2010;125086
41038 Dos Hermanas;Total;2009;122943
41038 Dos Hermanas;Total;2008;120323
41038 Dos Hermanas;Total;2007;117564
41038 Dos Hermanas;Total;2006;114672
41038 Dos Hermanas;Total;2005;112273
41038 Dos Hermanas;Total;2004;109595
41038 Dos Hermanas;Total;2003;107258
41038 Dos Hermanas;Total;2002;103282
41038 Dos Hermanas;Total;2001;100871
41038 Dos Hermanas;Total;2000;97324
41038 Dos Hermanas;Total;1999;94591
41038 Dos Hermanas;Total;1998;92506
41039 Écija;Total;2019;39873
41039 Écija;Total;2018;39882
41039 Écija;Total;2017;40087
41039 Écija;Total;2016;40270
41039 Écija;Total;2015;40320
41039 Écija;Total;2014;40634
41039 Écija;Total;2013;40880
41039 Écija;Total;2012;40683
41039 Écija;Total;2011;40718
41039 Écija;Total;2010;40534
41039 Écija;Total;2009;40400
41039 Écija;Total;2008;40143
41039 Écija;Total;2007;39510
41039 Écija;Total;2006;39295
41039 Écija;Total;2005;38911
41039 Écija;Total;2004;38472
41039 Écija;Total;2003;38083
41039 Écija;Total;2002;37900
41039 Écija;Total;2001;37777
41039 Écija;Total;2000;37652
41039 Écija;Total;1999;37565
41039 Écija;Total;1998;37113
41040 Espartinas;Total;2019;15791
41040 Espartinas;Total;2018;15683
41040 Espartinas;Total;2017;15423
41040 Espartinas;Total;2016;15198
41040 Espartinas;Total;2015;14909
41040 Espartinas;Total;2014;14723
41040 Espartinas;Total;2013;14485
41040 Espartinas;Total;2012;14217
41040 Espartinas;Total;2011;13624
41040 Espartinas;Total;2010;13166
41040 Espartinas;Total;2009;12648
41040 Espartinas;Total;2008;11838
41040 Espartinas;Total;2007;10485
41040 Espartinas;Total;2006;9177
41040 Espartinas;Total;2005;7958
41040 Espartinas;Total;2004;7226
41040 Espartinas;Total;2003;6546
41040 Espartinas;Total;2002;5802
41040 Espartinas;Total;2001;5566
41040 Espartinas;Total;2000;5092
41040 Espartinas;Total;1999;4749
41040 Espartinas;Total;1998;4408
41041 Estepa;Total;2019;12505
41041 Estepa;Total;2018;12503
41041 Estepa;Total;2017;12526
41041 Estepa;Total;2016;12615
41041 Estepa;Total;2015;12716
41041 Estepa;Total;2014;12667
41041 Estepa;Total;2013;12631
41041 Estepa;Total;2012;12671
41041 Estepa;Total;2011;12637
41041 Estepa;Total;2010;12682
41041 Estepa;Total;2009;12632
41041 Estepa;Total;2008;12547
41041 Estepa;Total;2007;12397
41041 Estepa;Total;2006;12296
41041 Estepa;Total;2005;12153
41041 Estepa;Total;2004;12101
41041 Estepa;Total;2003;12030
41041 Estepa;Total;2002;11980
41041 Estepa;Total;2001;11831
41041 Estepa;Total;2000;11721
41041 Estepa;Total;1999;11654
41041 Estepa;Total;1998;11654
41042 Fuentes de Andalucía;Total;2019;7111
41042 Fuentes de Andalucía;Total;2018;7139
41042 Fuentes de Andalucía;Total;2017;7149
41042 Fuentes de Andalucía;Total;2016;7166
41042 Fuentes de Andalucía;Total;2015;7190
41042 Fuentes de Andalucía;Total;2014;7188
41042 Fuentes de Andalucía;Total;2013;7257
41042 Fuentes de Andalucía;Total;2012;7315
41042 Fuentes de Andalucía;Total;2011;7274
41042 Fuentes de Andalucía;Total;2010;7309
41042 Fuentes de Andalucía;Total;2009;7358
41042 Fuentes de Andalucía;Total;2008;7360
41042 Fuentes de Andalucía;Total;2007;7365
41042 Fuentes de Andalucía;Total;2006;7353
41042 Fuentes de Andalucía;Total;2005;7378
41042 Fuentes de Andalucía;Total;2004;7369
41042 Fuentes de Andalucía;Total;2003;7398
41042 Fuentes de Andalucía;Total;2002;7441
41042 Fuentes de Andalucía;Total;2001;7491
41042 Fuentes de Andalucía;Total;2000;7461
41042 Fuentes de Andalucía;Total;1999;7468
41042 Fuentes de Andalucía;Total;1998;7447
41043 El Garrobo;Total;2019;790
41043 El Garrobo;Total;2018;789
41043 El Garrobo;Total;2017;775
41043 El Garrobo;Total;2016;770
41043 El Garrobo;Total;2015;777
41043 El Garrobo;Total;2014;774
41043 El Garrobo;Total;2013;769
41043 El Garrobo;Total;2012;777
41043 El Garrobo;Total;2011;783
41043 El Garrobo;Total;2010;772
41043 El Garrobo;Total;2009;785
41043 El Garrobo;Total;2008;786
41043 El Garrobo;Total;2007;793
41043 El Garrobo;Total;2006;812
41043 El Garrobo;Total;2005;808
41043 El Garrobo;Total;2004;778
41043 El Garrobo;Total;2003;765
41043 El Garrobo;Total;2002;761
41043 El Garrobo;Total;2001;765
41043 El Garrobo;Total;2000;772
41043 El Garrobo;Total;1999;780
41043 El Garrobo;Total;1998;780
41044 Gelves;Total;2019;10184
41044 Gelves;Total;2018;10054
41044 Gelves;Total;2017;10051
41044 Gelves;Total;2016;9951
41044 Gelves;Total;2015;9838
41044 Gelves;Total;2014;9688
41044 Gelves;Total;2013;9591
41044 Gelves;Total;2012;9506
41044 Gelves;Total;2011;9401
41044 Gelves;Total;2010;9244
41044 Gelves;Total;2009;9083
41044 Gelves;Total;2008;8828
41044 Gelves;Total;2007;8540
41044 Gelves;Total;2006;8325
41044 Gelves;Total;2005;7958
41044 Gelves;Total;2004;7566
41044 Gelves;Total;2003;7224
41044 Gelves;Total;2002;6625
41044 Gelves;Total;2001;6249
41044 Gelves;Total;2000;6009
41044 Gelves;Total;1999;5644
41044 Gelves;Total;1998;5245
41045 Gerena;Total;2019;7585
41045 Gerena;Total;2018;7541
41045 Gerena;Total;2017;7489
41045 Gerena;Total;2016;7444
41045 Gerena;Total;2015;7404
41045 Gerena;Total;2014;7309
41045 Gerena;Total;2013;7207
41045 Gerena;Total;2012;7187
41045 Gerena;Total;2011;6994
41045 Gerena;Total;2010;6812
41045 Gerena;Total;2009;6503
41045 Gerena;Total;2008;6180
41045 Gerena;Total;2007;6016
41045 Gerena;Total;2006;5887
41045 Gerena;Total;2005;5827
41045 Gerena;Total;2004;5762
41045 Gerena;Total;2003;5720
41045 Gerena;Total;2002;5601
41045 Gerena;Total;2001;5534
41045 Gerena;Total;2000;5509
41045 Gerena;Total;1999;5450
41045 Gerena;Total;1998;5421
41046 Gilena;Total;2019;3727
41046 Gilena;Total;2018;3790
41046 Gilena;Total;2017;3826
41046 Gilena;Total;2016;3825
41046 Gilena;Total;2015;3861
41046 Gilena;Total;2014;3867
41046 Gilena;Total;2013;3897
41046 Gilena;Total;2012;3919
41046 Gilena;Total;2011;3941
41046 Gilena;Total;2010;3960
41046 Gilena;Total;2009;3933
41046 Gilena;Total;2008;3948
41046 Gilena;Total;2007;3915
41046 Gilena;Total;2006;3898
41046 Gilena;Total;2005;3848
41046 Gilena;Total;2004;3821
41046 Gilena;Total;2003;3829
41046 Gilena;Total;2002;3839
41046 Gilena;Total;2001;3868
41046 Gilena;Total;2000;3835
41046 Gilena;Total;1999;3849
41046 Gilena;Total;1998;3834
41047 Gines;Total;2019;13420
41047 Gines;Total;2018;13471
41047 Gines;Total;2017;13361
41047 Gines;Total;2016;13261
41047 Gines;Total;2015;13309
41047 Gines;Total;2014;13299
41047 Gines;Total;2013;13299
41047 Gines;Total;2012;13302
41047 Gines;Total;2011;13189
41047 Gines;Total;2010;13108
41047 Gines;Total;2009;12934
41047 Gines;Total;2008;12651
41047 Gines;Total;2007;12568
41047 Gines;Total;2006;12338
41047 Gines;Total;2005;12177
41047 Gines;Total;2004;11756
41047 Gines;Total;2003;11430
41047 Gines;Total;2002;10717
41047 Gines;Total;2001;10292
41047 Gines;Total;2000;9895
41047 Gines;Total;1999;9303
41047 Gines;Total;1998;9025
41048 Guadalcanal;Total;2019;2627
41048 Guadalcanal;Total;2018;2646
41048 Guadalcanal;Total;2017;2659
41048 Guadalcanal;Total;2016;2706
41048 Guadalcanal;Total;2015;2744
41048 Guadalcanal;Total;2014;2805
41048 Guadalcanal;Total;2013;2861
41048 Guadalcanal;Total;2012;2897
41048 Guadalcanal;Total;2011;2927
41048 Guadalcanal;Total;2010;2962
41048 Guadalcanal;Total;2009;2973
41048 Guadalcanal;Total;2008;3001
41048 Guadalcanal;Total;2007;2994
41048 Guadalcanal;Total;2006;2970
41048 Guadalcanal;Total;2005;2927
41048 Guadalcanal;Total;2004;2918
41048 Guadalcanal;Total;2003;2946
41048 Guadalcanal;Total;2002;2937
41048 Guadalcanal;Total;2001;2959
41048 Guadalcanal;Total;2000;2970
41048 Guadalcanal;Total;1999;3015
41048 Guadalcanal;Total;1998;3067
41049 Guillena;Total;2019;12788
41049 Guillena;Total;2018;12650
41049 Guillena;Total;2017;12647
41049 Guillena;Total;2016;12570
41049 Guillena;Total;2015;12506
41049 Guillena;Total;2014;12464
41049 Guillena;Total;2013;12328
41049 Guillena;Total;2012;12139
41049 Guillena;Total;2011;11823
41049 Guillena;Total;2010;11456
41049 Guillena;Total;2009;11109
41049 Guillena;Total;2008;10654
41049 Guillena;Total;2007;9995
41049 Guillena;Total;2006;9318
41049 Guillena;Total;2005;9035
41049 Guillena;Total;2004;8760
41049 Guillena;Total;2003;8615
41049 Guillena;Total;2002;8449
41049 Guillena;Total;2001;8478
41049 Guillena;Total;2000;8406
41049 Guillena;Total;1999;8286
41049 Guillena;Total;1998;8257
41050 Herrera;Total;2019;6461
41050 Herrera;Total;2018;6485
41050 Herrera;Total;2017;6463
41050 Herrera;Total;2016;6503
41050 Herrera;Total;2015;6467
41050 Herrera;Total;2014;6525
41050 Herrera;Total;2013;6510
41050 Herrera;Total;2012;6526
41050 Herrera;Total;2011;6543
41050 Herrera;Total;2010;6516
41050 Herrera;Total;2009;6530
41050 Herrera;Total;2008;6521
41050 Herrera;Total;2007;6450
41050 Herrera;Total;2006;6342
41050 Herrera;Total;2005;6302
41050 Herrera;Total;2004;6184
41050 Herrera;Total;2003;6123
41050 Herrera;Total;2002;6079
41050 Herrera;Total;2001;6067
41050 Herrera;Total;2000;6046
41050 Herrera;Total;1999;6005
41050 Herrera;Total;1998;5979
41051 Huévar del Aljarafe;Total;2019;3015
41051 Huévar del Aljarafe;Total;2018;2944
41051 Huévar del Aljarafe;Total;2017;2883
41051 Huévar del Aljarafe;Total;2016;2836
41051 Huévar del Aljarafe;Total;2015;2791
41051 Huévar del Aljarafe;Total;2014;2746
41051 Huévar del Aljarafe;Total;2013;2742
41051 Huévar del Aljarafe;Total;2012;2723
41051 Huévar del Aljarafe;Total;2011;2710
41051 Huévar del Aljarafe;Total;2010;2658
41051 Huévar del Aljarafe;Total;2009;2575
41051 Huévar del Aljarafe;Total;2008;2589
41051 Huévar del Aljarafe;Total;2007;2533
41051 Huévar del Aljarafe;Total;2006;2461
41051 Huévar del Aljarafe;Total;2005;2457
41051 Huévar del Aljarafe;Total;2004;2412
41051 Huévar del Aljarafe;Total;2003;2332
41051 Huévar del Aljarafe;Total;2002;2313
41051 Huévar del Aljarafe;Total;2001;2289
41051 Huévar del Aljarafe;Total;2000;2271
41051 Huévar del Aljarafe;Total;1999;2278
41051 Huévar del Aljarafe;Total;1998;2283
41902 Isla Mayor;Total;2019;5839
41902 Isla Mayor;Total;2018;5857
41902 Isla Mayor;Total;2017;5889
41902 Isla Mayor;Total;2016;5911
41902 Isla Mayor;Total;2015;5938
41902 Isla Mayor;Total;2014;5930
41902 Isla Mayor;Total;2013;5948
41902 Isla Mayor;Total;2012;5948
41902 Isla Mayor;Total;2011;5915
41902 Isla Mayor;Total;2010;5930
41902 Isla Mayor;Total;2009;5873
41902 Isla Mayor;Total;2008;5810
41902 Isla Mayor;Total;2007;5759
41902 Isla Mayor;Total;2006;5798
41902 Isla Mayor;Total;2005;5853
41902 Isla Mayor;Total;2004;5899
41902 Isla Mayor;Total;2003;5937
41902 Isla Mayor;Total;2002;6008
41902 Isla Mayor;Total;2001;6044
41902 Isla Mayor;Total;2000;6057
41902 Isla Mayor;Total;1999;6076
41902 Isla Mayor;Total;1998;6053
41052 Lantejuela;Total;2019;3814
41052 Lantejuela;Total;2018;3834
41052 Lantejuela;Total;2017;3836
41052 Lantejuela;Total;2016;3858
41052 Lantejuela;Total;2015;3873
41052 Lantejuela;Total;2014;3899
41052 Lantejuela;Total;2013;3938
41052 Lantejuela;Total;2012;3938
41052 Lantejuela;Total;2011;3904
41052 Lantejuela;Total;2010;3882
41052 Lantejuela;Total;2009;3885
41052 Lantejuela;Total;2008;3852
41052 Lantejuela;Total;2007;3800
41052 Lantejuela;Total;2006;3795
41052 Lantejuela;Total;2005;3777
41052 Lantejuela;Total;2004;3740
41052 Lantejuela;Total;2003;3685
41052 Lantejuela;Total;2002;3642
41052 Lantejuela;Total;2001;3629
41052 Lantejuela;Total;2000;3609
41052 Lantejuela;Total;1999;3569
41052 Lantejuela;Total;1998;3488
41053 Lebrija;Total;2019;27524
41053 Lebrija;Total;2018;27432
41053 Lebrija;Total;2017;27410
41053 Lebrija;Total;2016;27398
41053 Lebrija;Total;2015;27449
41053 Lebrija;Total;2014;27385
41053 Lebrija;Total;2013;27395
41053 Lebrija;Total;2012;27267
41053 Lebrija;Total;2011;27029
41053 Lebrija;Total;2010;26783
41053 Lebrija;Total;2009;26434
41053 Lebrija;Total;2008;26046
41053 Lebrija;Total;2007;25614
41053 Lebrija;Total;2006;25165
41053 Lebrija;Total;2005;24866
41053 Lebrija;Total;2004;24677
41053 Lebrija;Total;2003;24544
41053 Lebrija;Total;2002;24450
41053 Lebrija;Total;2001;24278
41053 Lebrija;Total;2000;24172
41053 Lebrija;Total;1999;24023
41053 Lebrija;Total;1998;23924
41054 Lora de Estepa;Total;2019;862
41054 Lora de Estepa;Total;2018;860
41054 Lora de Estepa;Total;2017;852
41054 Lora de Estepa;Total;2016;848
41054 Lora de Estepa;Total;2015;856
41054 Lora de Estepa;Total;2014;876
41054 Lora de Estepa;Total;2013;870
41054 Lora de Estepa;Total;2012;871
41054 Lora de Estepa;Total;2011;873
41054 Lora de Estepa;Total;2010;873
41054 Lora de Estepa;Total;2009;857
41054 Lora de Estepa;Total;2008;853
41054 Lora de Estepa;Total;2007;829
41054 Lora de Estepa;Total;2006;831
41054 Lora de Estepa;Total;2005;828
41054 Lora de Estepa;Total;2004;803
41054 Lora de Estepa;Total;2003;788
41054 Lora de Estepa;Total;2002;791
41054 Lora de Estepa;Total;2001;781
41054 Lora de Estepa;Total;2000;781
41054 Lora de Estepa;Total;1999;765
41054 Lora de Estepa;Total;1998;752
41055 Lora del Río;Total;2019;18662
41055 Lora del Río;Total;2018;18861
41055 Lora del Río;Total;2017;18934
41055 Lora del Río;Total;2016;19124
41055 Lora del Río;Total;2015;19328
41055 Lora del Río;Total;2014;19393
41055 Lora del Río;Total;2013;19403
41055 Lora del Río;Total;2012;19421
41055 Lora del Río;Total;2011;19407
41055 Lora del Río;Total;2010;19393
41055 Lora del Río;Total;2009;19352
41055 Lora del Río;Total;2008;19327
41055 Lora del Río;Total;2007;19194
41055 Lora del Río;Total;2006;19077
41055 Lora del Río;Total;2005;18861
41055 Lora del Río;Total;2004;18739
41055 Lora del Río;Total;2003;18663
41055 Lora del Río;Total;2002;18622
41055 Lora del Río;Total;2001;18720
41055 Lora del Río;Total;2000;18848
41055 Lora del Río;Total;1999;18878
41055 Lora del Río;Total;1998;18855
41056 La Luisiana;Total;2019;4576
41056 La Luisiana;Total;2018;4572
41056 La Luisiana;Total;2017;4569
41056 La Luisiana;Total;2016;4604
41056 La Luisiana;Total;2015;4674
41056 La Luisiana;Total;2014;4672
41056 La Luisiana;Total;2013;4694
41056 La Luisiana;Total;2012;4652
41056 La Luisiana;Total;2011;4622
41056 La Luisiana;Total;2010;4614
41056 La Luisiana;Total;2009;4608
41056 La Luisiana;Total;2008;4583
41056 La Luisiana;Total;2007;4568
41056 La Luisiana;Total;2006;4523
41056 La Luisiana;Total;2005;4495
41056 La Luisiana;Total;2004;4413
41056 La Luisiana;Total;2003;4386
41056 La Luisiana;Total;2002;4360
41056 La Luisiana;Total;2001;4360
41056 La Luisiana;Total;2000;4344
41056 La Luisiana;Total;1999;4339
41056 La Luisiana;Total;1998;4349
41057 El Madroño;Total;2019;278
41057 El Madroño;Total;2018;282
41057 El Madroño;Total;2017;284
41057 El Madroño;Total;2016;296
41057 El Madroño;Total;2015;305
41057 El Madroño;Total;2014;304
41057 El Madroño;Total;2013;314
41057 El Madroño;Total;2012;324
41057 El Madroño;Total;2011;334
41057 El Madroño;Total;2010;350
41057 El Madroño;Total;2009;348
41057 El Madroño;Total;2008;347
41057 El Madroño;Total;2007;353
41057 El Madroño;Total;2006;361
41057 El Madroño;Total;2005;367
41057 El Madroño;Total;2004;366
41057 El Madroño;Total;2003;369
41057 El Madroño;Total;2002;379
41057 El Madroño;Total;2001;382
41057 El Madroño;Total;2000;364
41057 El Madroño;Total;1999;368
41057 El Madroño;Total;1998;376
41058 Mairena del Alcor;Total;2019;23550
41058 Mairena del Alcor;Total;2018;23473
41058 Mairena del Alcor;Total;2017;23222
41058 Mairena del Alcor;Total;2016;23047
41058 Mairena del Alcor;Total;2015;22749
41058 Mairena del Alcor;Total;2014;22447
41058 Mairena del Alcor;Total;2013;22328
41058 Mairena del Alcor;Total;2012;22024
41058 Mairena del Alcor;Total;2011;21560
41058 Mairena del Alcor;Total;2010;21100
41058 Mairena del Alcor;Total;2009;20510
41058 Mairena del Alcor;Total;2008;19924
41058 Mairena del Alcor;Total;2007;19363
41058 Mairena del Alcor;Total;2006;18710
41058 Mairena del Alcor;Total;2005;18075
41058 Mairena del Alcor;Total;2004;17623
41058 Mairena del Alcor;Total;2003;17315
41058 Mairena del Alcor;Total;2002;16947
41058 Mairena del Alcor;Total;2001;16788
41058 Mairena del Alcor;Total;2000;16649
41058 Mairena del Alcor;Total;1999;16408
41058 Mairena del Alcor;Total;1998;16249
41059 Mairena del Aljarafe;Total;2019;46089
41059 Mairena del Aljarafe;Total;2018;45890
41059 Mairena del Aljarafe;Total;2017;45471
41059 Mairena del Aljarafe;Total;2016;45040
41059 Mairena del Aljarafe;Total;2015;44388
41059 Mairena del Aljarafe;Total;2014;43723
41059 Mairena del Aljarafe;Total;2013;43305
41059 Mairena del Aljarafe;Total;2012;42784
41059 Mairena del Aljarafe;Total;2011;42186
41059 Mairena del Aljarafe;Total;2010;41510
41059 Mairena del Aljarafe;Total;2009;40700
41059 Mairena del Aljarafe;Total;2008;39831
41059 Mairena del Aljarafe;Total;2007;39389
41059 Mairena del Aljarafe;Total;2006;39065
41059 Mairena del Aljarafe;Total;2005;38770
41059 Mairena del Aljarafe;Total;2004;37941
41059 Mairena del Aljarafe;Total;2003;37464
41059 Mairena del Aljarafe;Total;2002;36232
41059 Mairena del Aljarafe;Total;2001;35429
41059 Mairena del Aljarafe;Total;2000;33914
41059 Mairena del Aljarafe;Total;1999;33005
41059 Mairena del Aljarafe;Total;1998;31793
41060 Marchena;Total;2019;19457
41060 Marchena;Total;2018;19580
41060 Marchena;Total;2017;19691
41060 Marchena;Total;2016;19773
41060 Marchena;Total;2015;19878
41060 Marchena;Total;2014;19940
41060 Marchena;Total;2013;19959
41060 Marchena;Total;2012;19984
41060 Marchena;Total;2011;19891
41060 Marchena;Total;2010;19861
41060 Marchena;Total;2009;19768
41060 Marchena;Total;2008;19497
41060 Marchena;Total;2007;19310
41060 Marchena;Total;2006;19089
41060 Marchena;Total;2005;18719
41060 Marchena;Total;2004;18550
41060 Marchena;Total;2003;18434
41060 Marchena;Total;2002;18289
41060 Marchena;Total;2001;18180
41060 Marchena;Total;2000;18086
41060 Marchena;Total;1999;18132
41060 Marchena;Total;1998;18018
41061 Marinaleda;Total;2019;2627
41061 Marinaleda;Total;2018;2626
41061 Marinaleda;Total;2017;2665
41061 Marinaleda;Total;2016;2711
41061 Marinaleda;Total;2015;2734
41061 Marinaleda;Total;2014;2748
41061 Marinaleda;Total;2013;2771
41061 Marinaleda;Total;2012;2786
41061 Marinaleda;Total;2011;2778
41061 Marinaleda;Total;2010;2759
41061 Marinaleda;Total;2009;2724
41061 Marinaleda;Total;2008;2708
41061 Marinaleda;Total;2007;2670
41061 Marinaleda;Total;2006;2689
41061 Marinaleda;Total;2005;2655
41061 Marinaleda;Total;2004;2676
41061 Marinaleda;Total;2003;2645
41061 Marinaleda;Total;2002;2647
41061 Marinaleda;Total;2001;2638
41061 Marinaleda;Total;2000;2634
41061 Marinaleda;Total;1999;2623
41061 Marinaleda;Total;1998;2616
41062 Martín de la Jara;Total;2019;2704
41062 Martín de la Jara;Total;2018;2720
41062 Martín de la Jara;Total;2017;2740
41062 Martín de la Jara;Total;2016;2733
41062 Martín de la Jara;Total;2015;2756
41062 Martín de la Jara;Total;2014;2796
