Municipios;Sexo;Periodo;Total
21034 Galaroza;Total;2017;1409
21034 Galaroza;Total;2016;1431
21034 Galaroza;Total;2015;1486
21034 Galaroza;Total;2014;1503
21034 Galaroza;Total;2013;1548
21034 Galaroza;Total;2012;1587
21034 Galaroza;Total;2011;1599
21034 Galaroza;Total;2010;1606
21034 Galaroza;Total;2009;1618
21034 Galaroza;Total;2008;1617
21034 Galaroza;Total;2007;1615
21034 Galaroza;Total;2006;1606
21034 Galaroza;Total;2005;1642
21034 Galaroza;Total;2004;1651
21034 Galaroza;Total;2003;1631
21034 Galaroza;Total;2002;1618
21034 Galaroza;Total;2001;1617
21034 Galaroza;Total;2000;1603
21034 Galaroza;Total;1999;1600
21034 Galaroza;Total;1998;1586
21035 Gibraleón;Total;2019;12607
21035 Gibraleón;Total;2018;12548
21035 Gibraleón;Total;2017;12570
21035 Gibraleón;Total;2016;12523
21035 Gibraleón;Total;2015;12508
21035 Gibraleón;Total;2014;12474
21035 Gibraleón;Total;2013;12411
21035 Gibraleón;Total;2012;12590
21035 Gibraleón;Total;2011;12587
21035 Gibraleón;Total;2010;12392
21035 Gibraleón;Total;2009;12258
21035 Gibraleón;Total;2008;12120
21035 Gibraleón;Total;2007;11794
21035 Gibraleón;Total;2006;11349
21035 Gibraleón;Total;2005;11202
21035 Gibraleón;Total;2004;11123
21035 Gibraleón;Total;2003;11022
21035 Gibraleón;Total;2002;10951
21035 Gibraleón;Total;2001;10818
21035 Gibraleón;Total;2000;10827
21035 Gibraleón;Total;1999;10908
21035 Gibraleón;Total;1998;10868
21036 La Granada de Río-Tinto;Total;2019;239
21036 La Granada de Río-Tinto;Total;2018;235
21036 La Granada de Río-Tinto;Total;2017;234
21036 La Granada de Río-Tinto;Total;2016;191
21036 La Granada de Río-Tinto;Total;2015;202
21036 La Granada de Río-Tinto;Total;2014;214
21036 La Granada de Río-Tinto;Total;2013;217
21036 La Granada de Río-Tinto;Total;2012;239
21036 La Granada de Río-Tinto;Total;2011;240
21036 La Granada de Río-Tinto;Total;2010;209
21036 La Granada de Río-Tinto;Total;2009;211
21036 La Granada de Río-Tinto;Total;2008;207
21036 La Granada de Río-Tinto;Total;2007;223
21036 La Granada de Río-Tinto;Total;2006;222
21036 La Granada de Río-Tinto;Total;2005;228
21036 La Granada de Río-Tinto;Total;2004;231
21036 La Granada de Río-Tinto;Total;2003;231
21036 La Granada de Río-Tinto;Total;2002;223
21036 La Granada de Río-Tinto;Total;2001;218
21036 La Granada de Río-Tinto;Total;2000;222
21036 La Granada de Río-Tinto;Total;1999;223
21036 La Granada de Río-Tinto;Total;1998;224
21037 El Granado;Total;2019;516
21037 El Granado;Total;2018;519
21037 El Granado;Total;2017;521
21037 El Granado;Total;2016;525
21037 El Granado;Total;2015;540
21037 El Granado;Total;2014;557
21037 El Granado;Total;2013;566
21037 El Granado;Total;2012;570
21037 El Granado;Total;2011;567
21037 El Granado;Total;2010;572
21037 El Granado;Total;2009;573
21037 El Granado;Total;2008;598
21037 El Granado;Total;2007;616
21037 El Granado;Total;2006;618
21037 El Granado;Total;2005;624
21037 El Granado;Total;2004;624
21037 El Granado;Total;2003;639
21037 El Granado;Total;2002;653
21037 El Granado;Total;2001;653
21037 El Granado;Total;2000;661
21037 El Granado;Total;1999;681
21037 El Granado;Total;1998;664
21038 Higuera de la Sierra;Total;2019;1287
21038 Higuera de la Sierra;Total;2018;1293
21038 Higuera de la Sierra;Total;2017;1293
21038 Higuera de la Sierra;Total;2016;1317
21038 Higuera de la Sierra;Total;2015;1327
21038 Higuera de la Sierra;Total;2014;1352
21038 Higuera de la Sierra;Total;2013;1369
21038 Higuera de la Sierra;Total;2012;1390
21038 Higuera de la Sierra;Total;2011;1407
21038 Higuera de la Sierra;Total;2010;1409
21038 Higuera de la Sierra;Total;2009;1437
21038 Higuera de la Sierra;Total;2008;1425
21038 Higuera de la Sierra;Total;2007;1392
21038 Higuera de la Sierra;Total;2006;1361
21038 Higuera de la Sierra;Total;2005;1348
21038 Higuera de la Sierra;Total;2004;1344
21038 Higuera de la Sierra;Total;2003;1311
21038 Higuera de la Sierra;Total;2002;1262
21038 Higuera de la Sierra;Total;2001;1269
21038 Higuera de la Sierra;Total;2000;1258
21038 Higuera de la Sierra;Total;1999;1260
21038 Higuera de la Sierra;Total;1998;1271
21039 Hinojales;Total;2019;325
21039 Hinojales;Total;2018;307
21039 Hinojales;Total;2017;310
21039 Hinojales;Total;2016;317
21039 Hinojales;Total;2015;273
21039 Hinojales;Total;2014;289
21039 Hinojales;Total;2013;298
21039 Hinojales;Total;2012;348
21039 Hinojales;Total;2011;358
21039 Hinojales;Total;2010;370
21039 Hinojales;Total;2009;326
21039 Hinojales;Total;2008;338
21039 Hinojales;Total;2007;353
21039 Hinojales;Total;2006;366
21039 Hinojales;Total;2005;381
21039 Hinojales;Total;2004;392
21039 Hinojales;Total;2003;400
21039 Hinojales;Total;2002;402
21039 Hinojales;Total;2001;417
21039 Hinojales;Total;2000;432
21039 Hinojales;Total;1999;436
21039 Hinojales;Total;1998;440
21040 Hinojos;Total;2019;3976
21040 Hinojos;Total;2018;3909
21040 Hinojos;Total;2017;3891
21040 Hinojos;Total;2016;3893
21040 Hinojos;Total;2015;3862
21040 Hinojos;Total;2014;3905
21040 Hinojos;Total;2013;3904
21040 Hinojos;Total;2012;3933
21040 Hinojos;Total;2011;3924
21040 Hinojos;Total;2010;3926
21040 Hinojos;Total;2009;3890
21040 Hinojos;Total;2008;3807
21040 Hinojos;Total;2007;3806
21040 Hinojos;Total;2006;3797
21040 Hinojos;Total;2005;3726
21040 Hinojos;Total;2004;3683
21040 Hinojos;Total;2003;3591
21040 Hinojos;Total;2002;3601
21040 Hinojos;Total;2001;3544
21040 Hinojos;Total;2000;3556
21040 Hinojos;Total;1999;3548
21040 Hinojos;Total;1998;3529
21041 Huelva;Total;2019;143663
21041 Huelva;Total;2018;144258
21041 Huelva;Total;2017;145115
21041 Huelva;Total;2016;145468
21041 Huelva;Total;2015;146318
21041 Huelva;Total;2014;147212
21041 Huelva;Total;2013;148101
21041 Huelva;Total;2012;148568
21041 Huelva;Total;2011;148918
21041 Huelva;Total;2010;149310
21041 Huelva;Total;2009;148806
21041 Huelva;Total;2008;148027
21041 Huelva;Total;2007;146173
21041 Huelva;Total;2006;145763
21041 Huelva;Total;2005;145150
21041 Huelva;Total;2004;144369
21041 Huelva;Total;2003;144831
21041 Huelva;Total;2002;140862
21041 Huelva;Total;2001;141334
21041 Huelva;Total;2000;140985
21041 Huelva;Total;1999;140583
21041 Huelva;Total;1998;139991
21042 Isla Cristina;Total;2019;21264
21042 Isla Cristina;Total;2018;21077
21042 Isla Cristina;Total;2017;21175
21042 Isla Cristina;Total;2016;21165
21042 Isla Cristina;Total;2015;21193
21042 Isla Cristina;Total;2014;21346
21042 Isla Cristina;Total;2013;21443
21042 Isla Cristina;Total;2012;21958
21042 Isla Cristina;Total;2011;21903
21042 Isla Cristina;Total;2010;21719
21042 Isla Cristina;Total;2009;21324
21042 Isla Cristina;Total;2008;20982
21042 Isla Cristina;Total;2007;20540
21042 Isla Cristina;Total;2006;20323
21042 Isla Cristina;Total;2005;19875
21042 Isla Cristina;Total;2004;19227
21042 Isla Cristina;Total;2003;19027
21042 Isla Cristina;Total;2002;18770
21042 Isla Cristina;Total;2001;18435
21042 Isla Cristina;Total;2000;18236
21042 Isla Cristina;Total;1999;18070
21042 Isla Cristina;Total;1998;17761
21043 Jabugo;Total;2019;2250
21043 Jabugo;Total;2018;2258
21043 Jabugo;Total;2017;2258
21043 Jabugo;Total;2016;2260
21043 Jabugo;Total;2015;2267
21043 Jabugo;Total;2014;2315
21043 Jabugo;Total;2013;2325
21043 Jabugo;Total;2012;2327
21043 Jabugo;Total;2011;2358
21043 Jabugo;Total;2010;2388
21043 Jabugo;Total;2009;2396
21043 Jabugo;Total;2008;2403
21043 Jabugo;Total;2007;2435
21043 Jabugo;Total;2006;2473
21043 Jabugo;Total;2005;2475
21043 Jabugo;Total;2004;2509
21043 Jabugo;Total;2003;2522
21043 Jabugo;Total;2002;2536
21043 Jabugo;Total;2001;2546
21043 Jabugo;Total;2000;2.558
21043 Jabugo;Total;1999;2591
21043 Jabugo;Total;1998;2590
21044 Lepe;Total;2019;27431
21044 Lepe;Total;2018;27047
21044 Lepe;Total;2017;26931
21044 Lepe;Total;2016;27409
21044 Lepe;Total;2015;27675
21044 Lepe;Total;2014;27054
21044 Lepe;Total;2013;27406
21044 Lepe;Total;2012;27214
21044 Lepe;Total;2011;27241
21044 Lepe;Total;2010;26763
21044 Lepe;Total;2009;25886
21044 Lepe;Total;2008;25041
21044 Lepe;Total;2007;23607
21044 Lepe;Total;2006;23781
21044 Lepe;Total;2005;22709
21044 Lepe;Total;2004;21952
21044 Lepe;Total;2003;21223
21044 Lepe;Total;2002;20173
21044 Lepe;Total;2001;19583
21044 Lepe;Total;2000;19086
21044 Lepe;Total;1999;18995
21044 Lepe;Total;1998;18565
21045 Linares de la Sierra;Total;2019;263
21045 Linares de la Sierra;Total;2018;262
21045 Linares de la Sierra;Total;2017;267
21045 Linares de la Sierra;Total;2016;266
21045 Linares de la Sierra;Total;2015;272
21045 Linares de la Sierra;Total;2014;230
21045 Linares de la Sierra;Total;2013;244
21045 Linares de la Sierra;Total;2012;286
21045 Linares de la Sierra;Total;2011;297
21045 Linares de la Sierra;Total;2010;295
21045 Linares de la Sierra;Total;2009;299
21045 Linares de la Sierra;Total;2008;305
21045 Linares de la Sierra;Total;2007;321
21045 Linares de la Sierra;Total;2006;308
21045 Linares de la Sierra;Total;2005;295
21045 Linares de la Sierra;Total;2004;303
21045 Linares de la Sierra;Total;2003;300
21045 Linares de la Sierra;Total;2002;293
21045 Linares de la Sierra;Total;2001;307
21045 Linares de la Sierra;Total;2000;316
21045 Linares de la Sierra;Total;1999;309
21045 Linares de la Sierra;Total;1998;300
21046 Lucena del Puerto;Total;2019;3371
21046 Lucena del Puerto;Total;2018;3395
21046 Lucena del Puerto;Total;2017;3200
21046 Lucena del Puerto;Total;2016;3146
21046 Lucena del Puerto;Total;2015;3046
21046 Lucena del Puerto;Total;2014;3015
21046 Lucena del Puerto;Total;2013;2600
21046 Lucena del Puerto;Total;2012;3124
21046 Lucena del Puerto;Total;2011;3202
21046 Lucena del Puerto;Total;2010;2659
21046 Lucena del Puerto;Total;2009;2759
21046 Lucena del Puerto;Total;2008;2862
21046 Lucena del Puerto;Total;2007;2624
21046 Lucena del Puerto;Total;2006;2175
21046 Lucena del Puerto;Total;2005;2283
21046 Lucena del Puerto;Total;2004;2310
21046 Lucena del Puerto;Total;2003;2025
21046 Lucena del Puerto;Total;2002;2097
21046 Lucena del Puerto;Total;2001;2175
21046 Lucena del Puerto;Total;2000;2237
21046 Lucena del Puerto;Total;1999;2243
21046 Lucena del Puerto;Total;1998;2191
21047 Manzanilla;Total;2019;2135
21047 Manzanilla;Total;2018;2079
21047 Manzanilla;Total;2017;2076
21047 Manzanilla;Total;2016;2094
21047 Manzanilla;Total;2015;2108
21047 Manzanilla;Total;2014;2118
21047 Manzanilla;Total;2013;2142
21047 Manzanilla;Total;2012;2270
21047 Manzanilla;Total;2011;2300
21047 Manzanilla;Total;2010;2347
21047 Manzanilla;Total;2009;2341
21047 Manzanilla;Total;2008;2361
21047 Manzanilla;Total;2007;2403
21047 Manzanilla;Total;2006;2355
21047 Manzanilla;Total;2005;2384
21047 Manzanilla;Total;2004;2421
21047 Manzanilla;Total;2003;2432
21047 Manzanilla;Total;2002;2468
21047 Manzanilla;Total;2001;2518
21047 Manzanilla;Total;2000;2504
21047 Manzanilla;Total;1999;2507
21047 Manzanilla;Total;1998;2519
21048 Los Marines;Total;2019;396
21048 Los Marines;Total;2018;402
21048 Los Marines;Total;2017;393
21048 Los Marines;Total;2016;384
21048 Los Marines;Total;2015;273
21048 Los Marines;Total;2014;280
21048 Los Marines;Total;2013;292
21048 Los Marines;Total;2012;331
21048 Los Marines;Total;2011;347
21048 Los Marines;Total;2010;355
21048 Los Marines;Total;2009;358
21048 Los Marines;Total;2008;349
21048 Los Marines;Total;2007;329
21048 Los Marines;Total;2006;320
21048 Los Marines;Total;2005;329
21048 Los Marines;Total;2004;327
21048 Los Marines;Total;2003;329
21048 Los Marines;Total;2002;326
21048 Los Marines;Total;2001;324
21048 Los Marines;Total;2000;328
21048 Los Marines;Total;1999;326
21048 Los Marines;Total;1998;320
21049 Minas de Riotinto;Total;2019;3848
21049 Minas de Riotinto;Total;2018;3866
21049 Minas de Riotinto;Total;2017;3924
21049 Minas de Riotinto;Total;2016;3974
21049 Minas de Riotinto;Total;2015;4063
21049 Minas de Riotinto;Total;2014;4070
21049 Minas de Riotinto;Total;2013;4090
21049 Minas de Riotinto;Total;2012;4112
21049 Minas de Riotinto;Total;2011;4157
21049 Minas de Riotinto;Total;2010;4209
21049 Minas de Riotinto;Total;2009;4221
21049 Minas de Riotinto;Total;2008;4263
21049 Minas de Riotinto;Total;2007;4281
21049 Minas de Riotinto;Total;2006;4401
21049 Minas de Riotinto;Total;2005;4478
21049 Minas de Riotinto;Total;2004;4509
21049 Minas de Riotinto;Total;2003;4567
21049 Minas de Riotinto;Total;2002;4724
21049 Minas de Riotinto;Total;2001;4825
21049 Minas de Riotinto;Total;2000;4888
21049 Minas de Riotinto;Total;1999;5027
21049 Minas de Riotinto;Total;1998;5056
21050 Moguer;Total;2019;22088
21050 Moguer;Total;2018;21699
21050 Moguer;Total;2017;21514
21050 Moguer;Total;2016;21401
21050 Moguer;Total;2015;21383
21050 Moguer;Total;2014;21302
21050 Moguer;Total;2013;21209
21050 Moguer;Total;2012;20944
21050 Moguer;Total;2011;20418
21050 Moguer;Total;2010;20040
21050 Moguer;Total;2009;19569
21050 Moguer;Total;2008;19032
21050 Moguer;Total;2007;18381
21050 Moguer;Total;2006;18441
21050 Moguer;Total;2005;16961
21050 Moguer;Total;2004;16349
21050 Moguer;Total;2003;15980
21050 Moguer;Total;2002;15610
21050 Moguer;Total;2001;14731
21050 Moguer;Total;2000;14389
21050 Moguer;Total;1999;14030
21050 Moguer;Total;1998;13749
21051 La Nava;Total;2019;266
21051 La Nava;Total;2018;253
21051 La Nava;Total;2017;266
21051 La Nava;Total;2016;292
21051 La Nava;Total;2015;289
21051 La Nava;Total;2014;296
21051 La Nava;Total;2013;295
21051 La Nava;Total;2012;313
21051 La Nava;Total;2011;324
21051 La Nava;Total;2010;327
21051 La Nava;Total;2009;321
21051 La Nava;Total;2008;330
21051 La Nava;Total;2007;339
21051 La Nava;Total;2006;328
21051 La Nava;Total;2005;275
21051 La Nava;Total;2004;288
21051 La Nava;Total;2003;295
21051 La Nava;Total;2002;299
21051 La Nava;Total;2001;311
21051 La Nava;Total;2000;319
21051 La Nava;Total;1999;326
21051 La Nava;Total;1998;321
21052 Nerva;Total;2019;5235
21052 Nerva;Total;2018;5303
21052 Nerva;Total;2017;5418
21052 Nerva;Total;2016;5474
21052 Nerva;Total;2015;5514
21052 Nerva;Total;2014;5547
21052 Nerva;Total;2013;5654
21052 Nerva;Total;2012;5766
21052 Nerva;Total;2011;5831
21052 Nerva;Total;2010;5945
21052 Nerva;Total;2009;6000
21052 Nerva;Total;2008;5994
21052 Nerva;Total;2007;5991
21052 Nerva;Total;2006;5947
21052 Nerva;Total;2005;5936
21052 Nerva;Total;2004;6051
21052 Nerva;Total;2003;6101
21052 Nerva;Total;2002;6196
21052 Nerva;Total;2001;6291
21052 Nerva;Total;2000;6413
21052 Nerva;Total;1999;6475
21052 Nerva;Total;1998;6544
21053 Niebla;Total;2019;4117
21053 Niebla;Total;2018;4103
21053 Niebla;Total;2017;4091
21053 Niebla;Total;2016;4098
21053 Niebla;Total;2015;3999
21053 Niebla;Total;2014;4004
21053 Niebla;Total;2013;3991
21053 Niebla;Total;2012;4149
21053 Niebla;Total;2011;4169
21053 Niebla;Total;2010;4214
21053 Niebla;Total;2009;4183
21053 Niebla;Total;2008;4102
21053 Niebla;Total;2007;4072
21053 Niebla;Total;2006;4033
21053 Niebla;Total;2005;3953
21053 Niebla;Total;2004;3947
21053 Niebla;Total;2003;3933
21053 Niebla;Total;2002;3820
21053 Niebla;Total;2001;3879
21053 Niebla;Total;2000;3847
21053 Niebla;Total;1999;3924
21053 Niebla;Total;1998;3814
21054 La Palma del Condado;Total;2019;10761
21054 La Palma del Condado;Total;2018;10762
21054 La Palma del Condado;Total;2017;10690
21054 La Palma del Condado;Total;2016;10624
21054 La Palma del Condado;Total;2015;10662
21054 La Palma del Condado;Total;2014;10618
21054 La Palma del Condado;Total;2013;10597
21054 La Palma del Condado;Total;2012;10606
21054 La Palma del Condado;Total;2011;10547
21054 La Palma del Condado;Total;2010;10475
21054 La Palma del Condado;Total;2009;10404
21054 La Palma del Condado;Total;2008;10340
21054 La Palma del Condado;Total;2007;10192
21054 La Palma del Condado;Total;2006;10074
21054 La Palma del Condado;Total;2005;9925
21054 La Palma del Condado;Total;2004;9790
21054 La Palma del Condado;Total;2003;9675
21054 La Palma del Condado;Total;2002;9772
21054 La Palma del Condado;Total;2001;9777
21054 La Palma del Condado;Total;2000;9695
21054 La Palma del Condado;Total;1999;9709
21054 La Palma del Condado;Total;1998;9614
21055 Palos de la Frontera;Total;2019;11289
21055 Palos de la Frontera;Total;2018;11112
21055 Palos de la Frontera;Total;2017;10885
21055 Palos de la Frontera;Total;2016;10785
21055 Palos de la Frontera;Total;2015;10365
21055 Palos de la Frontera;Total;2014;10414
21055 Palos de la Frontera;Total;2013;10196
21055 Palos de la Frontera;Total;2012;9809
21055 Palos de la Frontera;Total;2011;9377
21055 Palos de la Frontera;Total;2010;9167
21055 Palos de la Frontera;Total;2009;9043
21055 Palos de la Frontera;Total;2008;8964
21055 Palos de la Frontera;Total;2007;8529
21055 Palos de la Frontera;Total;2006;8415
21055 Palos de la Frontera;Total;2005;8181
21055 Palos de la Frontera;Total;2004;7897
21055 Palos de la Frontera;Total;2003;7895
21055 Palos de la Frontera;Total;2002;7605
21055 Palos de la Frontera;Total;2001;7337
21055 Palos de la Frontera;Total;2000;7115
21055 Palos de la Frontera;Total;1999;7060
21055 Palos de la Frontera;Total;1998;7009
21056 Paterna del Campo;Total;2019;3509
21056 Paterna del Campo;Total;2018;3484
21056 Paterna del Campo;Total;2017;3499
21056 Paterna del Campo;Total;2016;3486
21056 Paterna del Campo;Total;2015;3554
21056 Paterna del Campo;Total;2014;3564
21056 Paterna del Campo;Total;2013;3601
21056 Paterna del Campo;Total;2012;3611
21056 Paterna del Campo;Total;2011;3688
21056 Paterna del Campo;Total;2010;3745
21056 Paterna del Campo;Total;2009;3784
21056 Paterna del Campo;Total;2008;3764
21056 Paterna del Campo;Total;2007;3736
21056 Paterna del Campo;Total;2006;3763
21056 Paterna del Campo;Total;2005;3729
21056 Paterna del Campo;Total;2004;3695
21056 Paterna del Campo;Total;2003;3777
21056 Paterna del Campo;Total;2002;3824
21056 Paterna del Campo;Total;2001;3864
21056 Paterna del Campo;Total;2000;3894
21056 Paterna del Campo;Total;1999;3914
21056 Paterna del Campo;Total;1998;3914
21057 Paymogo;Total;2019;1159
21057 Paymogo;Total;2018;1167
21057 Paymogo;Total;2017;1195
21057 Paymogo;Total;2016;1221
21057 Paymogo;Total;2015;1238
21057 Paymogo;Total;2014;1218
21057 Paymogo;Total;2013;1253
21057 Paymogo;Total;2012;1293
21057 Paymogo;Total;2011;1308
21057 Paymogo;Total;2010;1306
21057 Paymogo;Total;2009;1318
21057 Paymogo;Total;2008;1306
21057 Paymogo;Total;2007;1292
21057 Paymogo;Total;2006;1273
21057 Paymogo;Total;2005;1290
21057 Paymogo;Total;2004;1293
21057 Paymogo;Total;2003;1262
21057 Paymogo;Total;2002;1290
21057 Paymogo;Total;2001;1289
21057 Paymogo;Total;2000;1269
21057 Paymogo;Total;1999;1235
21057 Paymogo;Total;1998;1247
21058 Puebla de Guzmán;Total;2019;3073
21058 Puebla de Guzmán;Total;2018;3142
21058 Puebla de Guzmán;Total;2017;3148
21058 Puebla de Guzmán;Total;2016;3138
21058 Puebla de Guzmán;Total;2015;3143
21058 Puebla de Guzmán;Total;2014;3101
21058 Puebla de Guzmán;Total;2013;3127
21058 Puebla de Guzmán;Total;2012;3125
21058 Puebla de Guzmán;Total;2011;3124
21058 Puebla de Guzmán;Total;2010;3114
21058 Puebla de Guzmán;Total;2009;3098
21058 Puebla de Guzmán;Total;2008;3199
21058 Puebla de Guzmán;Total;2007;3193
21058 Puebla de Guzmán;Total;2006;3200
21058 Puebla de Guzmán;Total;2005;3109
21058 Puebla de Guzmán;Total;2004;3131
21058 Puebla de Guzmán;Total;2003;3193
21058 Puebla de Guzmán;Total;2002;3200
21058 Puebla de Guzmán;Total;2001;3220
21058 Puebla de Guzmán;Total;2000;3253
21058 Puebla de Guzmán;Total;1999;3242
21058 Puebla de Guzmán;Total;1998;3228
21059 Puerto Moral;Total;2019;282
21059 Puerto Moral;Total;2018;281
21059 Puerto Moral;Total;2017;274
21059 Puerto Moral;Total;2016;286
21059 Puerto Moral;Total;2015;288
21059 Puerto Moral;Total;2014;289
21059 Puerto Moral;Total;2013;283
21059 Puerto Moral;Total;2012;275
21059 Puerto Moral;Total;2011;272
21059 Puerto Moral;Total;2010;270
21059 Puerto Moral;Total;2009;272
21059 Puerto Moral;Total;2008;273
21059 Puerto Moral;Total;2007;287
21059 Puerto Moral;Total;2006;272
21059 Puerto Moral;Total;2005;262
21059 Puerto Moral;Total;2004;258
21059 Puerto Moral;Total;2003;259
21059 Puerto Moral;Total;2002;254
21059 Puerto Moral;Total;2001;250
21059 Puerto Moral;Total;2000;254
21059 Puerto Moral;Total;1999;251
21059 Puerto Moral;Total;1998;242
21060 Punta Umbría;Total;2019;15242
21060 Punta Umbría;Total;2018;15134
21060 Punta Umbría;Total;2017;15038
21060 Punta Umbría;Total;2016;15053
21060 Punta Umbría;Total;2015;14996
21060 Punta Umbría;Total;2014;14934
21060 Punta Umbría;Total;2013;14976
21060 Punta Umbría;Total;2012;14919
21060 Punta Umbría;Total;2011;14899
21060 Punta Umbría;Total;2010;14714
21060 Punta Umbría;Total;2009;14708
21060 Punta Umbría;Total;2008;14515
21060 Punta Umbría;Total;2007;14274
21060 Punta Umbría;Total;2006;14033
21060 Punta Umbría;Total;2005;13736
21060 Punta Umbría;Total;2004;13089
21060 Punta Umbría;Total;2003;12925
21060 Punta Umbría;Total;2002;12583
21060 Punta Umbría;Total;2001;12296
21060 Punta Umbría;Total;2000;11987
21060 Punta Umbría;Total;1999;11864
21060 Punta Umbría;Total;1998;11523
21061 Rociana del Condado;Total;2019;7855
21061 Rociana del Condado;Total;2018;7751
21061 Rociana del Condado;Total;2017;7714
21061 Rociana del Condado;Total;2016;7735
21061 Rociana del Condado;Total;2015;7643
21061 Rociana del Condado;Total;2014;7691
21061 Rociana del Condado;Total;2013;7673
21061 Rociana del Condado;Total;2012;7634
21061 Rociana del Condado;Total;2011;7573
21061 Rociana del Condado;Total;2010;7362
21061 Rociana del Condado;Total;2009;7317
21061 Rociana del Condado;Total;2008;7341
21061 Rociana del Condado;Total;2007;7020
21061 Rociana del Condado;Total;2006;6863
21061 Rociana del Condado;Total;2005;6533
21061 Rociana del Condado;Total;2004;6408
21061 Rociana del Condado;Total;2003;6370
21061 Rociana del Condado;Total;2002;6327
21061 Rociana del Condado;Total;2001;6302
21061 Rociana del Condado;Total;2000;6292
21061 Rociana del Condado;Total;1999;6353
21061 Rociana del Condado;Total;1998;6310
21062 Rosal de la Frontera;Total;2019;1697
21062 Rosal de la Frontera;Total;2018;1707
21062 Rosal de la Frontera;Total;2017;1702
21062 Rosal de la Frontera;Total;2016;1728
21062 Rosal de la Frontera;Total;2015;1750
21062 Rosal de la Frontera;Total;2014;1775
21062 Rosal de la Frontera;Total;2013;1830
21062 Rosal de la Frontera;Total;2012;1890
21062 Rosal de la Frontera;Total;2011;1913
21062 Rosal de la Frontera;Total;2010;1911
21062 Rosal de la Frontera;Total;2009;1879
21062 Rosal de la Frontera;Total;2008;1846
21062 Rosal de la Frontera;Total;2007;1820
21062 Rosal de la Frontera;Total;2006;1819
21062 Rosal de la Frontera;Total;2005;1817
21062 Rosal de la Frontera;Total;2004;1807
21062 Rosal de la Frontera;Total;2003;1792
21062 Rosal de la Frontera;Total;2002;1749
21062 Rosal de la Frontera;Total;2001;1827
21062 Rosal de la Frontera;Total;2000;1865
21062 Rosal de la Frontera;Total;1999;1869
21062 Rosal de la Frontera;Total;1998;1880
21063 San Bartolomé de la Torre;Total;2019;3736
21063 San Bartolomé de la Torre;Total;2018;3679
21063 San Bartolomé de la Torre;Total;2017;3640
21063 San Bartolomé de la Torre;Total;2016;3618
21063 San Bartolomé de la Torre;Total;2015;3608
21063 San Bartolomé de la Torre;Total;2014;3658
21063 San Bartolomé de la Torre;Total;2013;3610
21063 San Bartolomé de la Torre;Total;2012;3560
21063 San Bartolomé de la Torre;Total;2011;3566
21063 San Bartolomé de la Torre;Total;2010;3530
21063 San Bartolomé de la Torre;Total;2009;3468
21063 San Bartolomé de la Torre;Total;2008;3446
21063 San Bartolomé de la Torre;Total;2007;3327
21063 San Bartolomé de la Torre;Total;2006;3205
21063 San Bartolomé de la Torre;Total;2005;3030
21063 San Bartolomé de la Torre;Total;2004;2972
21063 San Bartolomé de la Torre;Total;2003;2951
21063 San Bartolomé de la Torre;Total;2002;2991
21063 San Bartolomé de la Torre;Total;2001;2965
21063 San Bartolomé de la Torre;Total;2000;2945
21063 San Bartolomé de la Torre;Total;1999;2897
21063 San Bartolomé de la Torre;Total;1998;2909
21064 San Juan del Puerto;Total;2019;9300
21064 San Juan del Puerto;Total;2018;9198
21064 San Juan del Puerto;Total;2017;9116
21064 San Juan del Puerto;Total;2016;8949
21064 San Juan del Puerto;Total;2015;8832
21064 San Juan del Puerto;Total;2014;8743
21064 San Juan del Puerto;Total;2013;8600
21064 San Juan del Puerto;Total;2012;8479
21064 San Juan del Puerto;Total;2011;8374
21064 San Juan del Puerto;Total;2010;8190
21064 San Juan del Puerto;Total;2009;8049
21064 San Juan del Puerto;Total;2008;7798
21064 San Juan del Puerto;Total;2007;7520
21064 San Juan del Puerto;Total;2006;7204
21064 San Juan del Puerto;Total;2005;6881
21064 San Juan del Puerto;Total;2004;6560
21064 San Juan del Puerto;Total;2003;6244
21064 San Juan del Puerto;Total;2002;6058
21064 San Juan del Puerto;Total;2001;5961
21064 San Juan del Puerto;Total;2000;5933
21064 San Juan del Puerto;Total;1999;5882
21064 San Juan del Puerto;Total;1998;5910
21066 San Silvestre de Guzmán;Total;2019;623
21066 San Silvestre de Guzmán;Total;2018;607
21066 San Silvestre de Guzmán;Total;2017;611
21066 San Silvestre de Guzmán;Total;2016;604
21066 San Silvestre de Guzmán;Total;2015;634
21066 San Silvestre de Guzmán;Total;2014;692
21066 San Silvestre de Guzmán;Total;2013;699
21066 San Silvestre de Guzmán;Total;2012;718
21066 San Silvestre de Guzmán;Total;2011;731
21066 San Silvestre de Guzmán;Total;2010;755
21066 San Silvestre de Guzmán;Total;2009;747
21066 San Silvestre de Guzmán;Total;2008;754
21066 San Silvestre de Guzmán;Total;2007;708
21066 San Silvestre de Guzmán;Total;2006;662
21066 San Silvestre de Guzmán;Total;2005;626
21066 San Silvestre de Guzmán;Total;2004;627
21066 San Silvestre de Guzmán;Total;2003;629
21066 San Silvestre de Guzmán;Total;2002;671
21066 San Silvestre de Guzmán;Total;2001;668
21066 San Silvestre de Guzmán;Total;2000;647
21066 San Silvestre de Guzmán;Total;1999;653
21066 San Silvestre de Guzmán;Total;1998;648
21065 Sanlúcar de Guadiana;Total;2019;409
21065 Sanlúcar de Guadiana;Total;2018;396
