;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;MALAGA;;;;;;;;DICIEMBRE 2017;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
29001;ALAMEDA;269;19;45;76;22;69;38;60;12;30;137;30
29002;ALCAUCIN;175;13;36;41;7;46;32;14;9;22;113;17
29003;ALFARNATE;48;1;9;16;3;11;8;9;4;5;27;3
29004;ALFARNATEJO;29;1;7;9;1;6;5;1;1;3;21;3
29005;ALGARROBO;527;34;120;119;28;142;84;62;13;52;361;39
29006;ALGATOCIN;96;2;11;22;3;28;30;2; ;11;72;11
29007;ALHAURIN DE LA TORRE;3,497;170;561;616;143;919;1,088;57;212;279;2,539;410
29008;ALHAURIN EL GRANDE;2,465;111;373;484;104;703;690;77;209;400;1,423;356
29009;ALMACHAR;137;5;30;55;10;26;11;17;4;33;74;9
29010;ALMARGEN;158;9;19;40;16;47;27;18;6;5;117;12
29011;ALMOGIA;407;20;59;96;12;97;123;16;33;109;218;31
29012;ALORA;1,452;57;213;315;72;429;366;104;69;177;938;164
29013;ALOZAINA;216;16;33;64;7;38;58;27;12;33;124;20
29014;ALPANDEIRE;26;2;4;10; ;4;6; ; ;14;11;1
29015;ANTEQUERA;3,497;195;497;679;207;980;939;222;396;411;2,066;402
29016;ARCHEZ;37;3;7;14;4;6;3;1;1;20;12;3
29017;ARCHIDONA;599;29;76;124;29;206;135;57;36;52;404;50
29018;ARDALES;193;10;33;56;12;46;36;13;17;50;106;7
29019;ARENAS;78;8;19;27;7;9;8;2;1;8;56;11
29020;ARRIATE;412;15;62;108;16;121;90;18;19;61;295;19
29021;ATAJATE;14; ;2;4;1;1;6; ; ;4;10; 
29022;BENADALID;9; ;2;3; ;2;2; ; ;1;8; 
29023;BENAHAVIS;244;14;37;39;4;88;62;4;5;20;204;11
29024;BENALAURIA;43;2;8;8;3;12;10;2; ;8;31;2
29025;BENALMADENA;6,265;233;1,107;1,172;223;1,730;1,800;45;172;393;5,159;496
29026;BENAMARGOSA;86;9;14;22;9;17;15;7;3;9;53;14
29027;BENAMOCARRA;212;19;41;54;20;52;26;33;12;26;119;22
29028;BENAOJAN;222;14;39;52;8;45;64;4;33;23;148;14
29029;BENARRABA;41;2;12;10;2;8;7;6;1;5;28;1
29030;BORGE,EL;79;6;22;23;5;16;7;7;4;14;51;3
29031;BURGO, EL;171;7;24;40;11;43;46;11;9;28;115;8
29032;CAMPILLOS;699;32;73;111;59;228;196;61;27;16;551;44
29033;CANILLAS DE ACEITUNO;117;5;27;56;3;15;11;13;8;38;55;3
