;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;CORDOBA;;;;;;;;MAYO 2013;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
14001;ADAMUZ;376;26;103;81;51;90;25;127;22;47;150;30
14002;AGUILAR DE LA FRONTERA;1,295;151;365;290;148;283;58;249;116;263;487;180
14003;ALCARACEJOS;215;20;42;42;20;41;50;10;9;39;144;13
14004;ALMEDINILLA;191;11;53;38;8;61;20;37;39;31;70;14
14005;ALMODOVAR DEL RIO;1,121;88;274;258;70;268;163;169;69;224;577;82
14006;AÑORA;217;11;43;40;18;54;51;6;23;50;116;22
14007;BAENA;1,985;131;520;437;183;511;203;529;199;260;818;179
14008;BELALCAZAR;494;40;85;76;42;122;129;29;51;82;233;99
14009;BELMEZ;560;50;129;107;38;128;108;19;55;108;261;117
14010;BENAMEJI;421;51;125;93;45;83;24;126;42;67;144;42
14011;BLAZQUEZ, LOS;123;13;23;13;7;35;32;3;11;28;72;9
14012;BUJALANCE;719;65;169;179;83;155;68;254;57;84;246;78
14013;CABRA;2,264;186;558;459;162;560;339;372;364;245;1,048;235
14014;CAÑETE DE LAS TORRES;225;16;62;50;20;50;27;77;18;39;76;15
14015;CARCABUEY;210;23;44;45;14;55;29;36;21;20;115;18
14016;CARDEÑA;171;11;27;38;16;47;32;20;11;28;103;9
14017;CARLOTA, LA;1,584;85;442;329;90;465;173;195;186;307;757;139
14018;CARPIO, EL;653;42;185;145;44;161;76;83;116;100;312;42
14019;CASTRO DEL RIO;585;42;141;131;64;160;47;143;35;102;227;78
14020;CONQUISTA;38;1;5;1;7;12;12;4;1;10;20;3
14021;CORDOBA;47,054;2,529;10,314;8,948;2,398;12,257;10,608;1,502;4,754;5,763;28,663;6,372
14022;DOÑA MENCIA;420;26;111;101;47;99;36;107;95;45;128;45
14023;DOS TORRES;337;22;62;68;20;75;90;15;44;67;183;28
14024;ENCINAS REALES;271;12;82;55;26;66;30;53;41;47;107;23
14025;ESPEJO;179;9;51;46;19;44;10;38;16;33;73;19
14026;ESPIEL;373;27;78;49;27;108;84;32;55;85;158;43
14027;FERNAN-NUÑEZ;1,236;118;346;241;89;327;115;193;105;197;560;181
14028;FUENTE LA LANCHA;77;8;19;11;2;21;16; ;5;45;27; 
14029;FUENTE OBEJUNA;906;71;165;141;64;214;251;53;75;148;503;127
14030;FUENTE PALMERA;961;71;256;239;78;244;73;224;126;209;322;80
14031;FUENTE-TOJAR;54;3;12;10;7;16;6;8;6;3;32;5
14032;GRANJUELA, LA;93;10;11;15;10;22;25;3;2;37;45;6
