;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;CORDOBA;;;;;;;;FEBRERO 2014;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
14001;ADAMUZ;346;27;87;72;39;91;30;154;15;23;132;22
14002;AGUILAR DE LA FRONTERA;1,058;90;258;234;134;269;73;186;100;163;479;130
14003;ALCARACEJOS;206;19;41;41;17;46;42;18;8;38;136;6
14004;ALMEDINILLA;133;7;16;28;14;52;16;13;28;15;61;16
14005;ALMODOVAR DEL RIO;1,220;91;285;267;77;318;182;225;68;185;658;84
14006;AÑORA;222;14;42;37;13;59;57;12;17;51;125;17
14007;BAENA;1,424;71;254;303;134;450;212;313;127;143;701;140
14008;BELALCAZAR;491;43;87;75;39;135;112;36;49;62;251;93
14009;BELMEZ;522;39;135;99;38;113;98;29;38;91;259;105
14010;BENAMEJI;252;22;41;40;46;70;33;28;21;42;123;38
14011;BLAZQUEZ, LOS;118;13;13;14;5;38;35;7;8;11;84;8
14012;BUJALANCE;519;41;92;109;69;143;65;163;36;61;195;64
14013;CABRA;1,891;136;407;331;138;533;346;219;246;175;1,021;230
14014;CAÑETE DE LAS TORRES;137;7;27;25;16;34;28;38;11;15;61;12
14015;CARCABUEY;148;5;32;30;9;42;30;20;16;14;86;12
14016;CARDEÑA;130;11;14;28;13;33;31;13;5;16;84;12
14017;CARLOTA, LA;1,624;108;450;328;96;457;185;296;145;232;820;131
14018;CARPIO, EL;587;29;133;112;46;174;93;74;93;65;312;43
14019;CASTRO DEL RIO;462;24;78;90;55;163;52;113;18;61;209;61
14020;CONQUISTA;26;5;7;3;3;4;4;2;1;2;17;4
14021;CORDOBA;46,573;2,380;10,150;9,152;2,279;11,862;10,750;1,668;4,468;5,130;29,171;6,136
14022;DOÑA MENCIA;276;16;54;62;32;80;32;52;63;29;97;35
14023;DOS TORRES;339;24;53;72;19;79;92;25;35;82;172;25
14024;ENCINAS REALES;182;10;30;41;26;52;23;11;33;26;85;27
14025;ESPEJO;130;6;21;34;17;41;11;26;7;21;66;10
14026;ESPIEL;363;25;76;60;28;103;71;53;51;69;155;35
14027;FERNAN-NUÑEZ;1,185;126;282;269;92;299;117;189;90;171;537;198
14028;FUENTE LA LANCHA;66;6;15;10;3;18;14;3;1;39;23; 
14029;FUENTE OBEJUNA;907;70;152;154;63;212;256;58;70;130;529;120
14030;FUENTE PALMERA;1,009;72;268;263;88;226;92;278;118;182;347;84
14031;FUENTE-TOJAR;39;4;2;3;10;11;9;2;3;3;25;6
14032;GRANJUELA, LA;87;10;13;13;6;23;22;5;3;29;44;6
