;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;ALMERIA;;;;;;;;DICIEMBRE 2015;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
4001;ABLA;97;7;25;30;7;19;9;7;5;8;74;3
4002;ABRUCENA;77;4;13;20;10;20;10;16;4;5;46;6
4003;ADRA;2,497;167;487;560;115;660;508;453;121;382;1,242;299
4004;ALBANCHEZ;22;2;7;7; ;4;2;2;2;2;14;2
4005;ALBOLODUY;42;3;9;14;2;8;6;9;5;6;21;1
4006;ALBOX;944;51;211;201;53;268;160;69;57;137;578;103
4007;ALCOLEA;78;5;17;36;11;8;1;8;2;23;40;5
4008;ALCONTAR;25;1;7;8; ;2;7;2;5;7;9;2
4009;ALCUDIA DE MONTEAGUD;10; ;2;4; ;2;2; ; ; ;9;1
4010;ALHABIA;89;2;20;26;6;25;10;4;18;27;31;9
4011;ALHAMA DE ALMERIA;453;43;93;87;36;102;92;44;24;39;294;52
4012;ALICUN;20;2;3;5; ;6;4; ;1;3;16; 
4013;ALMERIA;22,606;1,043;4,733;5,061;992;5,728;5,049;1,435;867;3,088;14,228;2,988
4014;ALMOCITA;8; ;1;1; ;2;4; ;1;1;6; 
4015;ALSODUX;7; ;3;2; ;1;1; ; ; ;7; 
4016;ANTAS;173;11;28;28;7;63;36;25;5;17;113;13
4017;ARBOLEAS;158;8;37;34;10;40;29;13;6;35;89;15
4018;ARMUÑA DE ALMANZORA;28;3;11;3; ;6;5;3;3;4;14;4
4019;BACARES;8; ;1;2;1;2;2; ; ; ;7;1
4904;BALANEGRA;203;8;34;62;11;61;27;50;3;23;110;17
4020;BAYARCAL;14; ;6;6;1; ;1;2; ;4;7;1
4021;BAYARQUE;10; ;1;3; ;5;1; ; ;1;9; 
4022;BEDAR;52;3;5;18;3;11;12;1;4;4;35;8
4023;BEIRES;4; ; ;1;1;1;1; ; ; ;3;1
4024;BENAHADUX;476;28;87;100;25;132;104;23;28;57;315;53
4026;BENITAGLA;5;1;1;1;1; ;1; ; ; ;4;1
4027;BENIZALON;24;1;3;6;2;5;7;1; ;2;18;3
4028;BENTARIQUE;18; ;8;5; ; ;5; ;1;4;13; 
4029;BERJA;1,497;71;329;399;82;330;286;295;58;305;713;126
4030;CANJAYAR;117;13;30;39;9;14;12;10;6;20;68;13
4031;CANTORIA;313;24;54;98;15;73;49;21;37;44;179;32
4032;CARBONERAS;777;48;168;143;29;224;165;68;59;101;472;77
4033;CASTRO DE FILABRES;4; ;1;1; ;1;1; ; ;1;3; 
4036;CHERCOS;25;3;8;5;2;7; ; ;6;1;16;2
