;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;MALAGA;;;;;;;;DICIEMBRE 2019;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
29001;ALAMEDA;287;17;53;74;23;73;47;44;16;50;159;18
29002;ALCAUCIN;147;7;25;48;2;38;27;13;8;18;92;16
29003;ALFARNATE;38;1;8;14;1;10;4;5;1;4;26;2
29004;ALFARNATEJO;27;3;1;14; ;4;5;2;1;2;20;2
29005;ALGARROBO;502;34;107;108;22;121;110;54;17;41;356;34
29006;ALGATOCIN;103;4;18;29;2;18;32;4;2;37;50;10
29007;ALHAURIN DE LA TORRE;3,369;167;506;537;154;839;1,166;54;184;259;2,483;389
29008;ALHAURIN EL GRANDE;2,406;101;320;438;106;660;781;69;210;388;1,388;351
29009;ALMACHAR;117;5;21;51;8;23;9;11;4;36;54;12
29010;ALMARGEN;129;4;21;28;5;42;29;24;9;4;89;3
29011;ALMOGIA;325;11;30;70;21;70;123;10;23;62;195;35
29012;ALORA;1,341;53;182;276;67;369;394;82;54;171;887;147
29013;ALOZAINA;203;11;27;53;6;39;67;20;19;20;132;12
29014;ALPANDEIRE;27; ;6;10; ;4;7;2; ;17;7;1
29015;ANTEQUERA;3,152;169;417;563;152;871;980;266;376;332;1,883;295
29016;ARCHEZ;40;6;8;16;2;5;3;1;1;20;17;1
29017;ARCHIDONA;521;20;63;102;27;185;124;46;35;41;356;43
29018;ARDALES;193;13;36;52;10;50;32;9;12;51;113;8
29019;ARENAS;68;5;10;32;5;12;4;6;2;8;48;4
29020;ARRIATE;359;19;47;104;10;88;91;17;14;50;262;16
29021;ATAJATE;17; ;2;8;1;1;5;1; ;5;10;1
29022;BENADALID;9; ; ;5; ;3;1; ; ;1;8; 
29023;BENAHAVIS;244;10;39;45;7;83;60;3;2;14;210;15
29024;BENALAURIA;30;2;2;10;1;7;8;1; ;7;21;1
29025;BENALMADENA;6,000;252;989;1,147;176;1,587;1,849;39;145;336;4,966;514
29026;BENAMARGOSA;63;3;13;21;1;12;13;8;6;4;41;4
29027;BENAMOCARRA;172;8;30;56;7;47;24;26;12;23;99;12
29028;BENAOJAN;209;15;28;52;9;43;62;7;23;18;146;15
29029;BENARRABA;28; ;6;7; ;7;8;1;5;4;17;1
29030;BORGE,EL;68;2;15;30;4;8;9;7; ;11;49;1
29031;BURGO, EL;160;3;25;34;8;43;47;11;2;23;118;6
29032;CAMPILLOS;733;34;83;131;39;235;211;57;39;25;564;48
29033;CANILLAS DE ACEITUNO;118;12;26;36;5;22;17;7;10;28;56;17
