;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;MALAGA;;;;;;;;ABRIL 2019;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
29001;ALAMEDA;318;31;52;88;23;81;43;91;16;47;143;21
29002;ALCAUCIN;143;6;23;44;5;40;25;16;10;18;86;13
29003;ALFARNATE;39;3;10;14; ;6;6;11; ;5;21;2
29004;ALFARNATEJO;22;3;3;7; ;5;4;4;1;2;14;1
29005;ALGARROBO;478;29;92;111;26;122;98;37;11;41;346;43
29006;ALGATOCIN;90;3;13;21;3;17;33;4; ;21;53;12
29007;ALHAURIN DE LA TORRE;3,331;140;501;535;144;858;1,153;49;174;261;2,443;404
29008;ALHAURIN EL GRANDE;2,322;86;281;409;117;685;744;61;205;344;1,322;390
29009;ALMACHAR;118;10;18;50;10;22;8;13;5;35;53;12
29010;ALMARGEN;130;13;19;25;11;34;28;23;8;7;83;9
29011;ALMOGIA;327;15;35;63;11;76;127;10;28;62;192;35
29012;ALORA;1,324;44;170;261;76;383;390;88;48;132;901;155
29013;ALOZAINA;188;8;24;49;9;39;59;20;11;22;118;17
29014;ALPANDEIRE;19; ;3;5; ;4;7;1; ;9;8;1
29015;ANTEQUERA;3,306;163;479;566;203;948;947;343;385;353;1,913;312
29016;ARCHEZ;34;2;8;15;2;4;3; ; ;19;15; 
29017;ARCHIDONA;570;36;78;134;29;163;130;126;29;36;332;47
29018;ARDALES;157;6;24;43;14;44;26;14;6;38;93;6
29019;ARENAS;69;5;12;33;4;9;6;7;2;9;46;5
29020;ARRIATE;361;16;49;102;17;90;87;24;18;39;259;21
29021;ATAJATE;17; ;3;6;1;1;6; ; ;6;11; 
29022;BENADALID;9; ;1;2;1;3;2; ; ;3;5;1
29023;BENAHAVIS;186;3;21;33;5;59;65;2;4;14;152;14
29024;BENALAURIA;37;1;3;6;1;13;13;2; ;2;30;3
29025;BENALMADENA;5,403;182;804;1,026;156;1,452;1,783;47;155;336;4,338;527
29026;BENAMARGOSA;70;5;14;19; ;18;14;11;2;4;49;4
29027;BENAMOCARRA;166;14;26;51;10;40;25;22;12;24;86;22
29028;BENAOJAN;174;11;23;31;5;41;63;4;33;13;114;10
29029;BENARRABA;35;2;7;5;1;11;9;2;2;3;25;3
29030;BORGE,EL;56;3;10;23;4;9;7;3;1;6;45;1
29031;BURGO, EL;168;6;19;41;10;41;51;11;4;25;121;7
29032;CAMPILLOS;789;49;107;138;49;250;196;118;34;22;565;50
29033;CANILLAS DE ACEITUNO;113;5;23;45;6;18;16;10;9;32;51;11
