;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;ALMERIA;;;;;;;;DICIEMBRE 2014;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
4001;ABLA;124;10;25;35;10;35;9;11;5;13;88;7
4002;ABRUCENA;67;4;12;14;8;19;10;13;2;9;35;8
4003;ADRA;2,667;152;610;569;155;660;521;475;144;469;1,265;314
4004;ALBANCHEZ;28;1;7;7;4;7;2; ;2;2;21;3
4005;ALBOLODUY;52;3;10;15;5;13;6;5;3;13;26;5
4006;ALBOX;925;46;197;205;56;271;150;73;85;154;505;108
4007;ALCOLEA;80;7;9;27;10;19;8;11; ;18;46;5
4008;ALCONTAR;31; ;8;8; ;8;7;1;3;7;16;4
4009;ALCUDIA DE MONTEAGUD;8;1;4;1; ;1;1; ; ;1;5;2
4010;ALHABIA;104;2;29;24;10;27;12;6;18;22;46;12
4011;ALHAMA DE ALMERIA;444;39;87;87;24;122;85;40;34;40;279;51
4012;ALICUN;21;3;2;4; ;7;5;1;1;1;16;2
4013;ALMERIA;24,613;1,300;5,707;5,179;1,279;6,082;5,066;1,499;1,073;3,644;14,856;3,541
4014;ALMOCITA;9; ;2;1; ;3;3;2; ;1;5;1
4015;ALSODUX;10;1;3;3; ;2;1; ; ;2;6;2
4016;ANTAS;192;10;28;32;9;66;47;21;4;30;124;13
4017;ARBOLEAS;148;15;34;29;6;37;27;14;7;26;82;19
4018;ARMUÑA DE ALMANZORA;32;3;5;5;1;12;6;2;5;5;16;4
4019;BACARES;11;2;3;2; ;2;2;3;1;3;3;1
4020;BAYARCAL;17;2;8;5; ;1;1;4; ;6;7; 
4021;BAYARQUE;10; ;4;1; ;2;3;1;1;2;6; 
4022;BEDAR;61; ;8;21;4;17;11;2;3;8;43;5
4023;BEIRES;1; ; ;1; ; ; ; ; ; ;1; 
4024;BENAHADUX;541;33;103;108;29;150;118;25;37;68;341;70
4026;BENITAGLA; ; ; ; ; ; ; ; ; ; ; ; 
4027;BENIZALON;25;1;4;7;5;5;3;1;1;4;12;7
4028;BENTARIQUE;26; ;11;4;1;6;4;2; ;3;20;1
4029;BERJA;1,633;85;367;439;79;366;297;292;69;396;720;156
4030;CANJAYAR;143;16;42;41;9;21;14;14;5;29;76;19
4031;CANTORIA;316;21;74;99;8;73;41;17;47;59;163;30
4032;CARBONERAS;759;44;180;138;36;210;151;75;82;99;430;73
4033;CASTRO DE FILABRES;7; ;2;1;1;2;1; ; ; ;5;2
4036;CHERCOS;22;2;8;5;1;5;1;1;6; ;14;1
4037;CHIRIVEL;97;13;20;24;9;22;9;9;9;6;66;7
