;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;CORDOBA;;;;;;;;FEBRERO 2019;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
14001;ADAMUZ;230;9;36;62;12;78;33;85;8;22;107;8
14002;AGUILAR DE LA FRONTERA;719;46;128;155;64;228;98;116;50;71;414;68
14003;ALCARACEJOS;149;4;21;32;8;42;42;16;5;23;102;3
14004;ALMEDINILLA;111;1;15;23;7;41;24;14;13;7;68;9
14005;ALMODOVAR DEL RIO;896;52;148;192;61;241;202;177;42;75;534;68
14006;AÑORA;140;6;14;17;15;39;49;11;5;16;97;11
14007;BAENA;1,242;45;168;239;91;412;287;264;95;103;686;94
14008;BELALCAZAR;361;20;37;58;16;107;123;17;24;27;268;25
14009;BELMEZ;401;18;64;80;23;107;109;28;28;85;217;43
14010;BENAMEJI;196;7;21;35;25;75;33;22;18;12;125;19
14011;BLAZQUEZ, LOS;92;5;11;13;9;22;32;5;4;6;69;8
14012;BUJALANCE;523;35;89;111;54;145;89;265;18;27;175;38
14013;CABRA;1,363;46;190;256;90;402;379;169;126;71;872;125
14014;CAÑETE DE LAS TORRES;142;9;24;30;10;42;27;60;4;7;60;11
14015;CARCABUEY;115;6;15;24;3;41;26;18;13;2;76;6
14016;CARDEÑA;118;13;17;28;6;20;34;29;2;12;69;6
14017;CARLOTA, LA;1,149;65;210;227;57;355;235;227;86;110;664;62
14018;CARPIO, EL;452;18;76;95;15;138;110;70;43;31;280;28
14019;CASTRO DEL RIO;399;17;72;88;26;130;66;102;29;40;194;34
14020;CONQUISTA;23;1;2;3;1;8;8;2; ;9;12; 
14021;CORDOBA;35,179;1,303;5,872;7,214;1,324;8,807;10,659;1,790;2,992;2,538;23,949;3,910
14022;DOÑA MENCIA;206;14;32;50;11;68;31;59;17;17;93;20
14023;DOS TORRES;224;3;22;40;14;59;86;14;15;49;138;8
14024;ENCINAS REALES;156;4;25;31;8;53;35;21;18;22;88;7
14025;ESPEJO;101;3;7;28;12;37;14;17;4;15;57;8
14026;ESPIEL;260;11;32;46;18;62;91;42;28;41;133;16
14027;FERNAN-NUÑEZ;753;41;134;185;41;240;112;120;35;63;458;77
14028;FUENTE LA LANCHA;62;3;12;8;3;14;22;4;1;16;41; 
14029;FUENTE OBEJUNA;671;36;92;136;24;175;208;68;39;62;448;54
14030;FUENTE PALMERA;671;33;108;154;53;211;112;201;64;63;312;31
14031;FUENTE-TOJAR;29;2;3;5;6;7;6;3;2; ;21;3
14032;GRANJUELA, LA;74;2;10;12;4;14;32;4;1;43;25;1
