;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;HUELVA;;;;;;;;SEPTIEMBRE 2018;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
21001;ALAJAR;102;6;12;35;4;17;28;5;4;1;87;5
21002;ALJARAQUE;1,631;55;215;307;51;509;494;159;84;105;1,149;134
21003;ALMENDRO, EL;66;3;10;16;5;14;18;9;4; ;51;2
21004;ALMONASTER LA REAL;191;13;26;47;12;47;46;14;24;78;59;16
21005;ALMONTE;1,934;86;367;422;77;524;458;862;68;134;791;79
21006;ALOSNO;458;21;66;113;30;111;117;87;25;29;299;18
21007;ARACENA;832;35;138;166;28;237;228;53;58;130;523;68
21008;AROCHE;170;10;28;42;17;41;32;36;11;3;110;10
21009;ARROYOMOLINOS DE LEON;132;4;15;20;7;39;47;12;7;3;92;18
21010;AYAMONTE;1,737;69;310;420;90;437;411;246;77;147;1,163;104
21011;BEAS;335;11;64;86;22;89;63;91;15;35;168;26
21012;BERROCAL;35;2;11;12; ;6;4;1;1;4;29; 
21013;BOLLULLOS PAR DEL CONDADO;907;50;183;256;38;216;164;201;38;106;496;66
21014;BONARES;313;28;63;73;30;70;49;101;13;32;144;23
21015;CABEZAS RUBIAS;70;7;8;16;5;15;19;6;1;1;62; 
21016;CALA;178;8;26;29;5;54;56;12;3;11;141;11
21017;CALAÑAS;420;16;49;104;15;119;117;49;15;27;294;35
21018;CAMPILLO, EL;252;12;42;54;15;56;73;29;7;6;174;36
21019;CAMPOFRIO;85;2;12;12;4;26;29;18;5;4;53;5
21020;CAÑAVERAL DE LEON;36;2;11;10;1;6;6;3;1;5;22;5
21021;CARTAYA;1,370;53;268;295;76;383;295;498;40;92;684;56
21022;CASTAÑO DEL ROBLEDO;41;2;4;15;4;10;6;2;2;2;35; 
21023;CERRO DE ANDEVALO, EL;216;10;30;48;13;61;54;21;10;15;158;12
21030;CHUCENA;123;16;21;34;17;19;16;23;2;13;73;12
21024;CORTECONCEPCION;69;6;15;16;2;15;15;6;6;4;50;3
21025;CORTEGANA;477;23;87;112;30;124;101;50;39;143;208;37
21026;CORTELAZOR;42;3;6;8;1;9;15;3;4;24;10;1
21027;CUMBRES DE ENMEDIO;8;3; ;3; ; ;2; ; ;8; ; 
21028;CUMBRES DE SAN BARTOLOME;40;2;7;7;1;9;14;4;3;2;27;4
21029;CUMBRES MAYORES;216;14;28;51;9;48;66;9;59;21;110;17
21031;ENCINASOLA;112;9;22;26;8;18;29;14;4;13;70;11
21032;ESCACENA DEL CAMPO;133;11;23;31;13;42;13;21;3;13;88;8
