;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;CADIZ;;;;;;;;AGOSTO 2018;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
11001;ALCALA DE LOS GAZULES;760;35;118;143;41;230;193;113;11;53;529;54
11002;ALCALA DEL VALLE;266;19;52;90;21;42;42;45;7;41;154;19
11003;ALGAR;144;9;18;23;5;42;47;9;14;12;106;3
11004;ALGECIRAS;12,690;552;1,953;2,464;562;3,574;3,585;258;505;1,185;8,623;2,119
11005;ALGODONALES;491;28;82;119;37;135;90;63;12;41;342;33
11006;ARCOS DE LA FRONTERA;4,558;184;664;852;196;1,374;1,288;363;156;665;3,038;336
11007;BARBATE;2,912;100;495;572;108;759;878;170;227;287;1,905;323
11008;BARRIOS, LOS;2,277;104;338;355;128;668;684;62;127;190;1,584;314
11901;BENALUP-CASAS VIEJAS;840;33;99;144;40;233;291;141;20;98;516;65
11009;BENAOCAZ;71;3;8;11;4;19;26;1;6;3;57;4
11010;BORNOS;754;58;153;172;47;218;106;116;28;95;462;53
11011;BOSQUE, EL;210;16;34;47;10;46;57;6;23;14;148;19
11012;CADIZ;12,303;338;2,228;2,740;364;3,164;3,469;89;862;908;8,969;1,475
11013;CASTELLAR DE LA FRONTERA;312;14;40;49;20;88;101;17;10;18;236;31
11015;CHICLANA DE LA FRONTERA;9,426;340;1,550;1,943;331;2,523;2,739;112;546;1,535;5,607;1,626
11016;CHIPIONA;2,113;90;369;467;93;524;570;200;63;280;1,351;219
11014;CONIL DE LA FRONTERA;1,739;53;298;435;48;459;446;72;50;264;1,165;188
11017;ESPERA;337;21;65;97;24;93;37;44;11;60;201;21
11018;GASTOR, EL;156;11;31;53;8;34;19;21;2;21;100;12
11019;GRAZALEMA;217;6;29;45;7;44;86;5;14;12;174;12
11020;JEREZ DE LA FRONTERA;26,650;953;3,965;5,148;950;6,946;8,688;937;1,462;2,647;17,731;3,873
11021;JIMENA DE LA FRONTERA;936;31;140;197;48;268;252;138;27;92;598;81
11022;LINEA DE LA CONCEPCION, LA;8,109;328;1,432;1,829;344;1,960;2,216;97;598;1,113;4,783;1,518
11023;MEDINA-SIDONIA;1,608;46;225;311;84;490;452;141;67;194;1,041;165
11024;OLVERA;539;29;100;152;31;148;79;58;25;103;304;49
11025;PATERNA DE RIVERA;749;38;127;121;26;243;194;63;24;355;264;43
11026;PRADO DEL REY;805;30;113;169;19;219;255;29;158;47;511;60
11027;PUERTO DE SANTA MARIA, EL;9,176;271;1,431;1,860;281;2,467;2,866;122;452;929;6,269;1,404
11028;PUERTO REAL;4,791;158;885;933;189;1,337;1,289;85;502;446;3,057;701
11029;PUERTO SERRANO;517;53;116;114;68;115;51;129;14;71;254;49
11030;ROTA;2,580;89;396;486;89;762;758;45;402;188;1,652;293
11031;SAN FERNANDO;10,214;341;1,748;1,855;335;2,817;3,118;76;607;928;6,803;1,800
11902;SAN JOSE DEL VALLE;533;32;87;110;35;153;116;62;25;75;316;55
11032;SANLUCAR DE BARRAMEDA;8,634;404;1,470;1,692;407;2,263;2,398;1,029;424;945;4,931;1,305
11033;SAN ROQUE;3,090;140;509;600;120;861;860;48;183;531;1,896;432
11034;SETENIL DE LAS BODEGAS;188;8;34;59;13;44;30;26;7;31;114;10
11035;TARIFA;1,426;52;216;279;40;352;487;35;70;104;1,086;131
11036;TORRE ALHAQUIME;54;6;13;16;4;12;3;7;2;5;37;3
11037;TREBUJENA;580;39;128;130;38;151;94;83;12;70;339;76
11038;UBRIQUE;2,252;61;254;493;70;541;833;27;967;93;1,006;159
11039;VEJER DE LA FRONTERA;1,532;50;236;369;52;381;444;62;53;198;1,052;167
11040;VILLALUENGA DEL ROSARIO;18; ;3;7; ;5;3;2; ; ;15;1
11041;VILLAMARTIN;1,551;121;260;362;112;406;290;186;66;172;997;130
11042;ZAHARA;107;12;21;37;3;21;13;9;5;51;35;7
;CADIZ;139,215;5,306;22,533;28,150;5,452;37,231;40,543;5,403;8,846;15,170;90,358;19,438
