;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;HUELVA;;;;;;;;DICIEMBRE 2016;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
21001;ALAJAR;119;7;17;35;8;24;28;4;6;8;89;12
21002;ALJARAQUE;1,878;71;311;352;74;534;536;151;102;169;1,282;174
21003;ALMENDRO, EL;88;8;10;24;11;17;18;13;3;6;63;3
21004;ALMONASTER LA REAL;198;8;35;57;13;42;43;7;22;98;62;9
21005;ALMONTE;2,431;123;502;520;111;713;462;1,132;92;172;939;96
21006;ALOSNO;506;45;80;121;28;117;115;62;24;26;360;34
21007;ARACENA;891;37;175;173;38;243;225;52;39;201;530;69
21008;AROCHE;242;26;47;57;22;52;38;43;8;21;163;7
21009;ARROYOMOLINOS DE LEON;158;9;27;24;10;39;49;19;11;12;88;28
21010;AYAMONTE;2,386;113;488;525;127;640;493;308;119;232;1,558;169
21011;BEAS;338;17;71;74;23;90;63;68;14;41;180;35
21012;BERROCAL;41;3;14;10; ;7;7;6;1;11;21;2
21013;BOLLULLOS PAR DEL CONDADO;1,053;83;226;283;51;248;162;226;48;134;567;78
21014;BONARES;357;24;74;108;31;64;56;117;26;44;139;31
21015;CABEZAS RUBIAS;67;8;10;17;11;9;12;5;1;6;50;5
21016;CALA;220;13;31;38;12;59;67;10;22;16;152;20
21017;CALAÑAS;527;23;84;130;27;129;134;68;25;58;322;54
21018;CAMPILLO, EL;277;28;42;55;20;66;66;16;9;7;178;67
21019;CAMPOFRIO;102;2;16;15;5;31;33;9;4;3;79;7
21020;CAÑAVERAL DE LEON;38;4;10;8;3;8;5;4;2;16;11;5
21021;CARTAYA;1,581;84;317;355;74;455;296;476;36;136;855;78
21022;CASTAÑO DEL ROBLEDO;39;6;6;12;5;5;5;3;2;2;30;2
21023;CERRO DE ANDEVALO, EL;239;20;33;55;26;56;49;9;11;22;174;23
21030;CHUCENA;142;21;27;38;18;21;17;23;7;15;88;9
21024;CORTECONCEPCION;79;5;14;17;12;13;18;4;9;1;63;2
21025;CORTEGANA;548;25;117;117;31;150;108;58;33;183;225;49
21026;CORTELAZOR;31;1;6;8;1;7;8;2; ;14;14;1
21027;CUMBRES DE ENMEDIO;3; ;2;1; ; ; ; ; ;2;1; 
21028;CUMBRES DE SAN BARTOLOME;36;7;1;6;2;7;13;1; ;4;25;6
21029;CUMBRES MAYORES;235;20;34;49;15;45;72;9;46;27;129;24
21031;ENCINASOLA;121;11;20;24;15;23;28;12;3;29;72;5
21032;ESCACENA DEL CAMPO;151;17;31;36;17;40;10;28;6;17;90;10
