;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;SEVILLA;;;;;;;;SEPTIEMBRE 2016;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
41001;AGUADULCE;174;15;30;40;18;43;28;35;10;20;90;19
41002;ALANIS;160;8;23;29;15;55;30;22;6;15;101;16
41003;ALBAIDA DEL ALJARAFE;365;18;72;50;24;127;74;19;14;39;262;31
41004;ALCALA DE GUADAIRA;10,245;468;1,838;1,780;438;2,880;2,841;227;1,230;1,007;6,682;1,099
41005;ALCALA DEL RIO;1,266;75;263;280;69;369;210;166;62;178;715;145
41006;ALCOLEA DEL RIO;218;12;41;42;31;58;34;63;8;13;109;25
41007;ALGABA, LA;2,347;146;423;457;124;675;522;133;114;310;1,424;366
41008;ALGAMITAS;113;15;26;28;6;24;14;18;7;12;69;7
41009;ALMADEN DE LA PLATA;206;15;42;42;15;48;44;19;9;16;159;3
41010;ALMENSILLA;659;34;109;126;35;189;166;10;19;122;454;54
41011;ARAHAL;1,443;96;224;275;144;445;259;131;99;171;872;170
41012;AZNALCAZAR;422;30;103;74;32;121;62;34;25;46;286;31
41013;AZNALCOLLAR;896;39;172;152;66;275;192;88;50;110;567;81
41014;BADOLATOSA;168;8;26;62;16;41;15;28;11;51;65;13
41015;BENACAZON;687;29;121;138;50;225;124;64;36;89;436;62
41016;BOLLULLOS DE LA MITACION;1,164;71;215;201;46;370;261;41;72;127;795;129
41017;BORMUJOS;2,256;101;380;417;91;630;637;28;115;228;1,636;249
41018;BRENES;1,122;85;222;224;102;306;183;232;67;88;621;114
41019;BURGUILLOS;723;41;118;116;58;240;150;88;38;54;477;66
41020;CABEZAS DE SAN JUAN, LAS;2,117;200;419;450;184;584;280;282;83;524;976;252
41021;CAMAS;4,235;214;837;827;180;1,147;1,030;75;226;402;3,083;449
41022;CAMPANA, LA;284;24;67;52;41;67;33;36;16;44;152;36
41023;CANTILLANA;1,083;57;237;246;83;299;161;274;43;166;485;115
41901;CAÑADA ROSAL;254;21;57;34;31;78;33;31;67;27;98;31
41024;CARMONA;3,261;209;529;655;199;893;776;326;271;433;1,773;458
41025;CARRION DE LOS CESPEDES;229;11;47;47;14;70;40;14;9;24;171;11
41026;CASARICHE;424;33;83;100;45;111;52;66;48;48;229;33
41027;CASTILBLANCO DE LOS ARROYOS;694;40;115;155;56;159;169;52;28;65;459;90
41028;CASTILLEJA DE GUZMAN;268;8;41;48;14;79;78;2;10;33;201;22
41029;CASTILLEJA DE LA CUESTA;2,168;115;404;416;88;534;611;27;128;171;1,581;261
