;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;HUELVA;;;;;;;;JUNIO 2015;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
21001;ALAJAR;138;11;22;33;7;32;33;1;4;10;109;14
21002;ALJARAQUE;2,093;97;413;373;99;624;487;173;111;202;1,415;192
21003;ALMENDRO, EL;98;10;14;24;12;19;19;14; ;7;69;8
21004;ALMONASTER LA REAL;229;19;48;45;22;53;42;11;19;120;58;21
21005;ALMONTE;2,359;73;418;426;88;916;438;1,256;81;175;633;214
21006;ALOSNO;516;44;91;126;36;108;111;74;25;31;344;42
21007;ARACENA;1,033;67;214;188;47;288;229;49;60;230;591;103
21008;AROCHE;247;36;56;57;29;42;27;35;7;10;181;14
21009;ARROYOMOLINOS DE LEON;154;9;21;20;11;43;50;11;8;13;91;31
21010;AYAMONTE;1,952;95;431;448;86;485;407;383;68;217;1,111;173
21011;BEAS;432;24;107;96;36;107;62;88;23;49;237;35
21012;BERROCAL;34;3;10;5;1;9;6;2; ;21;9;2
21013;BOLLULLOS PAR DEL CONDADO;1,022;69;232;280;48;257;136;296;47;68;555;56
21014;BONARES;349;29;66;91;25;90;48;149;21;28;132;19
21015;CABEZAS RUBIAS;96;17;13;23;15;21;7;22;3;2;57;12
21016;CALA;218;14;33;30;13;74;54;6;8;25;163;16
21017;CALAÑAS;601;40;91;136;39;156;139;77;25;67;367;65
21018;CAMPILLO, EL;352;27;65;72;32;85;71;26;12;21;229;64
21019;CAMPOFRIO;140;8;24;20;14;42;32;14;5;2;107;12
21020;CAÑAVERAL DE LEON;54;9;12;10;3;13;7;4;3;25;15;7
21021;CARTAYA;1,735;80;352;399;95;504;305;705;49;148;735;98
21022;CASTAÑO DEL ROBLEDO;44;10;4;11;4;8;7;1;2;1;37;3
21023;CERRO DE ANDEVALO, EL;285;20;45;64;35;65;56;15;17;19;205;29
21030;CHUCENA;144;24;24;34;19;25;18;21;6;10;87;20
21024;CORTECONCEPCION;77;9;19;17;8;9;15;2;8;3;61;3
21025;CORTEGANA;645;40;136;117;46;186;120;34;69;233;232;77
21026;CORTELAZOR;49;2;15;7;8;10;7;1;2;24;22; 
21027;CUMBRES DE ENMEDIO;5; ;1;1;1;1;1; ; ;2;3; 
21028;CUMBRES DE SAN BARTOLOME;49;5;6;5;9;8;16; ;4;4;32;9
21029;CUMBRES MAYORES;260;28;38;48;15;58;73;19;49;28;140;24
21031;ENCINASOLA;140;18;25;25;15;33;24;8;8;39;72;13
21032;ESCACENA DEL CAMPO;138;19;29;27;12;40;11;23; ;6;98;11
