;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;SEVILLA;;;;;;;;FEBRERO 2013;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
41001;AGUADULCE;175;11;49;28;13;53;21;62;23;17;60;13
41002;ALANIS;189;19;37;24;30;53;26;15;12;28;108;26
41003;ALBAIDA DEL ALJARAFE;509;28;141;81;26;164;69;39;31;110;289;40
41004;ALCALA DE GUADAIRA;12,056;624;2,908;1,876;566;3,540;2,542;237;1,866;1,718;7,135;1,100
41005;ALCALA DEL RIO;1,491;90;463;277;96;402;163;132;116;313;767;163
41006;ALCOLEA DEL RIO;197;15;72;32;15;47;16;40;21;32;85;19
41007;ALGABA, LA;2,692;191;705;463;130;717;486;84;198;536;1,424;450
41008;ALGAMITAS;146;14;35;39;9;28;21;34;8;24;67;13
41009;ALMADEN DE LA PLATA;211;11;37;28;17;68;50;19;5;26;149;12
41010;ALMENSILLA;770;44;227;106;45;235;113;20;35;175;478;62
41011;ARAHAL;2,491;219;762;505;207;542;256;523;204;485;1,063;216
41012;AZNALCAZAR;469;44;133;79;36;139;38;50;31;106;242;40
41013;AZNALCOLLAR;985;74;233;130;60;280;208;67;81;170;539;128
41014;BADOLATOSA;212;21;68;73;14;26;10;95;15;43;49;10
41015;BENACAZON;898;51;285;154;54;259;95;83;63;205;493;54
41016;BOLLULLOS DE LA MITACION;1,313;62;358;218;40;431;204;65;98;241;800;109
41017;BORMUJOS;2,544;131;580;392;129;814;498;29;170;371;1,714;260
41018;BRENES;1,331;89;403;240;89;369;141;201;127;230;668;105
41019;BURGUILLOS;890;52;231;147;53;294;113;100;59;173;466;92
41020;CABEZAS DE SAN JUAN, LAS;3,006;344;928;579;230;680;245;391;175;980;1,174;286
41021;CAMAS;4,753;260;1,209;795;242;1,303;944;62;334;712;3,136;509
41022;CAMPANA, LA;358;32;138;57;36;74;21;65;21;94;148;30
41023;CANTILLANA;1,265;87;367;259;90;316;146;193;68;348;512;144
41901;CAÑADA ROSAL;284;25;95;36;29;76;23;38;79;55;96;16
41024;CARMONA;4,187;293;1,038;800;257;1,083;716;452;378;894;1,960;503
41025;CARRION DE LOS CESPEDES;265;26;61;44;23;74;37;6;35;37;171;16
41026;CASARICHE;512;34;141;132;46;113;46;144;79;81;166;42
41027;CASTILBLANCO DE LOS ARROYOS;802;43;189;152;63;185;170;61;37;139;437;128
41028;CASTILLEJA DE GUZMAN;289;12;56;45;10;107;59;1;21;23;234;10
41029;CASTILLEJA DE LA CUESTA;2,551;140;615;429;118;646;603;40;204;324;1,660;323
