;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;JAEN;;;;;;;;AGOSTO 2015;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
23001;ALBANCHEZ DE MAGINA;58;8;9;13;5;11;12;7; ;2;46;3
23002;ALCALA LA REAL;1,419;106;253;268;137;452;203;324;102;58;770;165
23003;ALCAUDETE;823;82;157;139;108;243;94;202;55;39;455;72
23004;ALDEAQUEMADA;42;5;6;10;3;5;13;6;2;1;31;2
23005;ANDUJAR;5,172;338;970;899;328;1,395;1,242;832;593;431;2,602;714
23006;ARJONA;407;35;107;77;44;99;45;86;45;44;190;42
23007;ARJONILLA;252;35;46;55;39;54;23;69;13;14;115;41
23008;ARQUILLOS;164;14;29;40;25;35;21;31;3;30;82;18
23905;ARROYO DEL OJANCO;124;11;20;27;16;30;20;26;6;10;71;11
23009;BAEZA;1,459;82;255;248;81;458;335;220;83;152;826;178
23010;BAILEN;2,828;195;422;443;183;790;795;548;288;135;1,318;539
23011;BAÑOS DE LA ENCINA;338;23;58;63;30;85;79;48;6;33;223;28
23012;BEAS DE SEGURA;533;41;94;98;44;163;93;155;14;54;274;36
23902;BEDMAR Y GARCIEZ;194;32;37;38;27;29;31;46;3;22;108;15
23014;BEGIJAR;310;34;60;54;46;78;38;55;14;12;174;55
23015;BELMEZ DE LA MORALEDA;168;11;21;43;16;31;46;32;18;14;91;13
23016;BENATAE;33;4;8;9;1;7;4;10;1;14;8; 
23017;CABRA DEL SANTO CRISTO;154;13;22;36;19;33;31;35;5;18;86;10
23018;CAMBIL;231;19;49;56;24;57;26;70;10;22;107;22
23019;CAMPILLO DE ARENAS;130;10;35;29;9;36;11;23;4;18;83;2
23020;CANENA;165;18;27;20;26;41;33;22;8;9;95;31
23021;CARBONEROS;78;9;12;13;7;18;19;4;3;12;54;5
23901;CARCHELES;104;10;14;19;9;30;22;15;6;9;63;11
23024;CAROLINA, LA;2,852;191;542;437;212;730;740;288;395;137;1,699;333
23025;CASTELLAR;205;12;43;42;34;47;27;60;16;14;105;10
23026;CASTILLO DE LOCUBIN;211;32;37;38;30;54;20;54;10;15;105;27
23027;CAZALILLA;78;10;19;15;14;15;5;10;3;8;53;4
23028;CAZORLA;688;57;128;137;56;192;118;127;16;29;446;70
23029;CHICLANA DE SEGURA;32; ;8;5;4;6;9;7; ;7;13;5
23030;CHILLUEVAR;60;9;8;11;9;19;4;16; ; ;43;1
23031;ESCAÑUELA;78;7;19;23;9;15;5;15;2;21;35;5
23032;ESPELUY;87;11;13;16;11;27;9;10;5;40;25;7
23033;FRAILES;75;5;21;14;10;15;10;10;11;3;46;5
