;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;MALAGA;;;;;;;;ENERO 2017;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
29001;ALAMEDA;342;29;58;84;35;96;40;101;14;31;162;34
29002;ALCAUCIN;180;16;35;53;14;36;26;9;6;24;120;21
29003;ALFARNATE;56;2;10;22;4;7;11;6;2;5;36;7
29004;ALFARNATEJO;29;2;6;8; ;9;4;3;2;3;18;3
29005;ALGARROBO;610;50;140;142;39;150;89;68;17;72;400;53
29006;ALGATOCIN;91;2;9;24;3;23;30; ; ;16;64;11
29007;ALHAURIN DE LA TORRE;3,736;154;656;658;125;1,033;1,110;45;219;354;2,694;424
29008;ALHAURIN EL GRANDE;2,662;138;440;523;141;752;668;81;243;462;1,455;421
29009;ALMACHAR;148;9;38;57;8;23;13;17;5;43;75;8
29010;ALMARGEN;169;15;29;39;16;48;22;37;4;9;105;14
29011;ALMOGIA;455;17;61;110;24;110;133;15;36;109;252;43
29012;ALORA;1,646;62;261;366;88;477;392;101;81;202;1,062;200
29013;ALOZAINA;231;14;41;58;7;45;66;30;15;31;138;17
29014;ALPANDEIRE;27;2;5;11;1;4;4; ; ;15;11;1
29015;ANTEQUERA;4,008;254;626;805;229;1,067;1,027;304;491;455;2,292;466
29016;ARCHEZ;46;5;11;17;6;7; ;3;1;29;12;1
29017;ARCHIDONA;673;35;87;137;47;239;128;59;38;62;446;68
29018;ARDALES;225;18;41;53;17;64;32;11;12;59;132;11
29019;ARENAS;80;7;22;28;5;13;5;4;1;11;54;10
29020;ARRIATE;474;28;75;130;21;123;97;43;16;64;328;23
29021;ATAJATE;15;1;2;3;3;2;4; ; ;4;9;2
29022;BENADALID;12; ;4;5; ; ;3; ; ;2;10; 
29023;BENAHAVIS;200;8;27;34;8;72;51;5;6;16;161;12
29024;BENALAURIA;48;7;7;10;1;13;10;4; ;9;31;4
29025;BENALMADENA;6,522;241;1,217;1,239;236;1,764;1,825;53;200;433;5,349;487
29026;BENAMARGOSA;80;6;16;23;6;19;10;5;5;7;53;10
29027;BENAMOCARRA;202;17;42;61;16;48;18;22;4;31;120;25
29028;BENAOJAN;221;18;35;57;6;44;61;4;33;20;147;17
29029;BENARRABA;44;2;11;13;3;7;8;3; ;6;32;3
29030;BORGE,EL;73;7;16;28;3;13;6;5;3;9;52;4
29031;BURGO, EL;182;7;25;40;9;53;48;7;7;35;121;12
29032;CAMPILLOS;922;70;113;154;87;292;206;121;38;34;649;80
29033;CANILLAS DE ACEITUNO;122;4;27;57;5;17;12;10;8;34;62;8
