;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;CORDOBA;;;;;;;;NOVIEMBRE 2017;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
14001;ADAMUZ;223;11;24;54;21;82;31;47;9;22;123;22
14002;AGUILAR DE LA FRONTERA;883;75;163;192;99;256;98;150;57;98;488;90
14003;ALCARACEJOS;161;9;22;29;9;43;49;8;6;25;117;5
14004;ALMEDINILLA;147;10;23;36;11;46;21;17;22;6;89;13
14005;ALMODOVAR DEL RIO;923;55;158;211;65;247;187;167;33;75;578;70
14006;AÑORA;154;6;23;29;7;43;46;11;5;38;89;11
14007;BAENA;1,330;65;200;270;134;411;250;244;98;105;757;126
14008;BELALCAZAR;340;17;34;62;14;101;112;20;24;26;245;25
14009;BELMEZ;432;22;74;84;30;115;107;17;20;83;254;58
14010;BENAMEJI;299;31;33;73;36;94;32;47;26;29;165;32
14011;BLAZQUEZ, LOS;94;9;13;10;5;25;32;4;1;9;72;8
14012;BUJALANCE;506;38;70;127;49;143;79;166;27;61;210;42
14013;CABRA;1,700;99;258;337;132;488;386;236;168;89;1,025;182
14014;CAÑETE DE LAS TORRES;158;12;23;31;17;44;31;50;6;20;67;15
14015;CARCABUEY;142;18;16;35;13;35;25;21;11;9;84;17
14016;CARDEÑA;118;9;17;21;12;25;34;14;5;9;86;4
14017;CARLOTA, LA;1,068;58;189;217;67;333;204;148;65;109;657;89
14018;CARPIO, EL;484;27;73;114;30;129;111;55;41;45;313;30
14019;CASTRO DEL RIO;423;26;46;91;52;148;60;73;18;43;232;57
14020;CONQUISTA;23; ;2;2;3;10;6;2; ;3;18; 
14021;CORDOBA;36,362;1,524;6,199;7,558;1,541;8,955;10,585;1,420;3,026;2,794;24,561;4,561
14022;DOÑA MENCIA;219;17;28;47;27;68;32;37;19;22;111;30
14023;DOS TORRES;232;9;18;45;16;65;79;8;24;53;132;15
14024;ENCINAS REALES;190;10;30;50;14;56;30;20;18;27;108;17
14025;ESPEJO;124;5;15;34;16;40;14;12;9;11;75;17
14026;ESPIEL;257;9;30;42;14;68;94;17;20;40;161;19
14027;FERNAN-NUÑEZ;812;51;160;181;62;243;115;82;41;82;490;117
14028;FUENTE LA LANCHA;51;2;11;5;3;17;13; ;2;18;31; 
14029;FUENTE OBEJUNA;705;42;95;132;34;183;219;57;46;73;460;69
14030;FUENTE PALMERA;627;39;82;151;66;185;104;149;50;69;307;52
14031;FUENTE-TOJAR;40;2;10;3;4;15;6;4;4;1;29;2
14032;GRANJUELA, LA;61;3;7;8;3;11;29;3; ;24;33;1
