;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;CORDOBA;;;;;;;;ENERO 2013;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
14001;ADAMUZ;340;22;94;72;44;89;19;120;21;35;138;26
14002;AGUILAR DE LA FRONTERA;1,269;124;388;265;151;274;67;227;121;261;512;148
14003;ALCARACEJOS;204;19;43;42;18;37;45;10;8;22;152;12
14004;ALMEDINILLA;163;10;30;31;12;62;18;18;35;33;67;10
14005;ALMODOVAR DEL RIO;1,209;93;336;271;78;269;162;190;79;262;610;68
14006;AÑORA;196;13;37;37;14;50;45;7;22;43;107;17
14007;BAENA;1,952;128;513;413;169;539;190;524;215;285;773;155
14008;BELALCAZAR;523;44;98;79;45;131;126;26;52;84;250;111
14009;BELMEZ;575;55;136;115;38;126;105;22;53;116;276;108
14010;BENAMEJI;345;37;91;73;45;69;30;57;32;85;135;36
14011;BLAZQUEZ, LOS;117;11;21;16;5;34;30;7;9;32;66;3
14012;BUJALANCE;632;56;156;144;69;155;52;223;59;69;218;63
14013;CABRA;2,117;148;524;400;133;583;329;220;359;275;1,042;221
14014;CAÑETE DE LAS TORRES;198;13;54;52;17;44;18;66;11;35;71;15
14015;CARCABUEY;185;12;42;39;17;51;24;18;18;27;102;20
14016;CARDEÑA;171;16;28;35;13;47;32;22;10;29;101;9
14017;CARLOTA, LA;1,632;92;481;319;100;471;169;194;204;305;798;131
14018;CARPIO, EL;662;40;193;140;53;156;80;76;120;99;319;48
14019;CASTRO DEL RIO;608;34;154;125;68;182;45;147;31;102;256;72
14020;CONQUISTA;39;5;7;3;5;8;11;4;2;6;24;3
14021;CORDOBA;48,620;2,734;11,035;8,968;2,516;12,597;10,770;1,541;4,945;6,067;29,640;6,427
14022;DOÑA MENCIA;410;22;109;91;45;112;31;90;83;56;140;41
14023;DOS TORRES;312;24;47;64;15;75;87;18;44;54;174;22
14024;ENCINAS REALES;204;7;51;43;24;51;28;14;35;42;96;17
14025;ESPEJO;184;11;38;51;27;42;15;36;11;36;78;23
14026;ESPIEL;404;38;82;53;27;119;85;40;71;79;173;41
14027;FERNAN-NUÑEZ;1,264;117;358;262;90;324;113;180;105;232;574;173
14028;FUENTE LA LANCHA;60;4;16;5;4;18;13;2;3;23;32; 
14029;FUENTE OBEJUNA;908;73;172;130;64;213;256;44;67;154;496;147
14030;FUENTE PALMERA;1,012;87;297;237;88;231;72;262;141;206;339;64
14031;FUENTE-TOJAR;43;2;13;7;5;11;5;5;4;4;29;1
14032;GRANJUELA, LA;102;12;18;16;6;24;26;4;5;34;51;8
