;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;HUELVA;;;;;;;;FEBRERO 2019;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
21001;ALAJAR;104;1;14;38;2;18;31;2;6;4;85;7
21002;ALJARAQUE;1,681;63;255;300;55;519;489;143;83;119;1,210;126
21003;ALMENDRO, EL;68;2;11;14;1;17;23;14;6; ;47;1
21004;ALMONASTER LA REAL;150;5;28;40;5;32;40;10;10;59;61;10
21005;ALMONTE;1,813;87;319;369;76;495;467;759;60;127;797;70
21006;ALOSNO;400;17;63;102;15;95;108;57;21;22;284;16
21007;ARACENA;794;31;124;148;27;222;242;52;45;102;534;61
21008;AROCHE;158;9;28;38;18;32;33;31;9;9;99;10
21009;ARROYOMOLINOS DE LEON;126;3;18;20;6;34;45;8;11;6;85;16
21010;AYAMONTE;1,997;94;353;449;90;527;484;247;77;145;1,415;113
21011;BEAS;332;12;61;91;19;90;59;81;21;32;174;24
21012;BERROCAL;33; ;8;13; ;5;7;1; ;5;27; 
21013;BOLLULLOS PAR DEL CONDADO;806;31;172;226;38;192;147;137;29;117;464;59
21014;BONARES;227;15;45;73;14;43;37;46;20;30;118;13
21015;CABEZAS RUBIAS;58;3;5;13;3;16;18;4; ;1;53; 
21016;CALA;178;6;23;27;7;57;58;9;3;10;142;14
21017;CALAÑAS;394;11;43;101;16;102;121;54;15;27;271;27
21018;CAMPILLO, EL;236;5;50;57;11;43;70;29;11;6;156;34
21019;CAMPOFRIO;76;2;10;14;4;18;28;15;6;5;48;2
21020;CAÑAVERAL DE LEON;32;2;10;6;1;7;6;3;2;5;18;4
21021;CARTAYA;1,185;52;212;280;53;312;276;351;41;91;645;57
21022;CASTAÑO DEL ROBLEDO;27; ;3;10;1;7;6;1; ;4;22; 
21023;CERRO DE ANDEVALO, EL;192;5;27;41;9;54;56;12;8;13;151;8
21030;CHUCENA;91;9;21;21;9;14;17;13;4;9;58;7
21024;CORTECONCEPCION;57;2;15;15;2;10;13;3;6;6;39;3
21025;CORTEGANA;396;14;63;89;19;115;96;36;34;112;175;39
21026;CORTELAZOR;35;1;4;7;1;9;13;3;5;10;17; 
21027;CUMBRES DE ENMEDIO;6;2; ;3; ;1; ; ; ;5;1; 
21028;CUMBRES DE SAN BARTOLOME;33;2;4;7;2;5;13;6;3;3;17;4
21029;CUMBRES MAYORES;163;6;15;39;12;32;59;13;26;19;92;13
21031;ENCINASOLA;101;6;17;22;4;23;29;11;7;18;56;9
21032;ESCACENA DEL CAMPO;135;7;29;26;12;45;16;24;1;9;94;7
