;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;HUELVA;;;;;;;;SEPTIEMBRE 2015;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
21001;ALAJAR;118;7;17;29;9;28;28;1;4;5;92;16
21002;ALJARAQUE;2,141;103;431;365;100;644;498;196;117;192;1,452;184
21003;ALMENDRO, EL;119;8;20;22;21;27;21;18;1;9;85;6
21004;ALMONASTER LA REAL;220;11;50;48;14;50;47;9;19;119;62;11
21005;ALMONTE;2,132;124;445;474;102;637;350;764;112;198;929;129
21006;ALOSNO;606;53;111;143;46;132;121;79;32;40;402;53
21007;ARACENA;1,024;61;206;184;52;287;234;54;55;227;590;98
21008;AROCHE;296;42;62;55;44;63;30;55;7;11;207;16
21009;ARROYOMOLINOS DE LEON;170;13;27;21;18;44;47;19;10;10;96;35
21010;AYAMONTE;2,015;88;437;478;93;500;419;316;78;242;1,213;166
21011;BEAS;440;23;107;101;31;115;63;80;23;56;247;34
21012;BERROCAL;52;2;17;12;2;10;9;3; ;38;11; 
21013;BOLLULLOS PAR DEL CONDADO;1,091;68;256;290;59;260;158;250;47;96;626;72
21014;BONARES;411;38;90;109;31;84;59;141;28;38;174;30
21015;CABEZAS RUBIAS;85;10;13;20;14;19;9;11;3;6;57;8
21016;CALA;232;18;35;29;13;73;64;10;6;20;179;17
21017;CALAÑAS;607;38;99;137;44;152;137;75;24;70;371;67
21018;CAMPILLO, EL;323;35;59;65;26;73;65;20;14;16;212;61
21019;CAMPOFRIO;135;7;23;24;12;35;34;12;5;4;101;13
21020;CAÑAVERAL DE LEON;57;8;14;10;5;12;8;6;2;28;16;5
21021;CARTAYA;1,866;97;386;413;121;526;323;645;44;168;918;91
21022;CASTAÑO DEL ROBLEDO;47;7;5;12;6;6;11;2; ;3;38;4
21023;CERRO DE ANDEVALO, EL;261;19;30;63;31;67;51;8;13;17;200;23
21030;CHUCENA;144;16;20;34;25;27;22;20;5;15;86;18
21024;CORTECONCEPCION;94;10;23;22;10;11;18;4;8;3;75;4
21025;CORTEGANA;648;44;136;131;44;180;113;48;64;216;250;70
21026;CORTELAZOR;56;2;12;11;7;12;12;3;3;30;19;1
21027;CUMBRES DE ENMEDIO;12;1;4;3;1;1;2; ; ;7;3;2
21028;CUMBRES DE SAN BARTOLOME;53;6;4;6;9;9;19;2;3;5;33;10
21029;CUMBRES MAYORES;259;25;39;50;17;56;72;19;50;19;145;26
21031;ENCINASOLA;154;17;28;33;14;34;28;7;6;55;75;11
21032;ESCACENA DEL CAMPO;145;15;41;30;17;32;10;15; ;21;96;13
