;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;HUELVA;;;;;;;;MAYO 2017;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
21001;ALAJAR;105;2;14;36;3;20;30;4;3;5;87;6
21002;ALJARAQUE;1,647;53;251;303;53;489;498;158;75;134;1,125;155
21003;ALMENDRO, EL;57;2;7;23;3;8;14;5;1;2;48;1
21004;ALMONASTER LA REAL;176;10;32;44;12;36;42;5;29;84;47;11
21005;ALMONTE;1,613;63;285;360;73;487;345;692;62;147;578;134
21006;ALOSNO;378;15;52;91;23;92;105;41;16;16;278;27
21007;ARACENA;868;35;140;180;37;241;235;42;53;157;537;79
21008;AROCHE;147;8;25;45;12;29;28;17;10;6;108;6
21009;ARROYOMOLINOS DE LEON;142;8;23;24;5;36;46;13;12;10;86;21
21010;AYAMONTE;1,827;71;347;464;78;434;433;292;89;205;1,093;148
21011;BEAS;301;6;66;85;16;62;66;71;16;32;160;22
21012;BERROCAL;34;1;11;9; ;5;8;3; ;10;20;1
21013;BOLLULLOS PAR DEL CONDADO;729;35;139;220;26;171;138;139;33;89;412;56
21014;BONARES;204;5;33;70;15;43;38;44;16;21;112;11
21015;CABEZAS RUBIAS;58;4;7;18;5;10;14;4;1;1;48;4
21016;CALA;203;11;23;35;8;66;60;6;13;11;158;15
21017;CALAÑAS;424;11;52;112;22;105;122;53;14;42;277;38
21018;CAMPILLO, EL;259;17;41;54;11;68;68;18;11;5;177;48
21019;CAMPOFRIO;79; ;8;13;4;25;29;6;3;3;62;5
21020;CAÑAVERAL DE LEON;46;5;11;12;3;11;4;6;2;14;20;4
21021;CARTAYA;1,046;46;179;268;32;270;251;257;32;102;603;52
21022;CASTAÑO DEL ROBLEDO;33;4;1;12;3;7;6;4;1;2;26; 
21023;CERRO DE ANDEVALO, EL;210;10;26;45;21;56;52;5;7;17;161;20
21030;CHUCENA;107;11;14;37;9;18;18;10;5;11;71;10
21024;CORTECONCEPCION;70;4;16;20;6;10;14;4;8;3;54;1
21025;CORTEGANA;473;18;94;109;24;125;103;30;45;147;209;42
21026;CORTELAZOR;35; ;5;7;2;8;13;1;2;13;18;1
21027;CUMBRES DE ENMEDIO;9;1;3;2; ;1;2; ; ;8;1; 
21028;CUMBRES DE SAN BARTOLOME;31;4;3;3; ;9;12;1;5; ;20;5
21029;CUMBRES MAYORES;213;14;24;51;9;46;69;7;64;30;93;19
21031;ENCINASOLA;129;12;25;28;8;28;28;11;9;24;73;12
21032;ESCACENA DEL CAMPO;84;8;14;26;5;21;10;12;3;9;55;5
