;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;CADIZ;;;;;;;;SEPTIEMBRE 2016;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
11001;ALCALA DE LOS GAZULES;954;59;189;156;65;275;210;136;23;70;626;99
11002;ALCALA DEL VALLE;355;32;70;114;39;62;38;86;10;34;195;30
11003;ALGAR;187;24;24;26;14;52;47;10;13;16;139;9
11004;ALGECIRAS;14,073;649;2,549;2,657;700;3,814;3,704;246;686;1,483;9,337;2,321
11005;ALGODONALES;532;37;81;133;52;147;82;60;15;34;384;39
11006;ARCOS DE LA FRONTERA;5,527;344;935;1,113;300;1,547;1,288;467;207;844;3,455;554
11007;BARBATE;3,866;198;776;716;182;998;996;220;322;356;2,436;532
11008;BARRIOS, LOS;2,770;159;466;471;174;817;683;91;172;316;1,794;397
11901;BENALUP-CASAS VIEJAS;1,119;62;183;220;70;305;279;197;27;144;651;100
11009;BENAOCAZ;80;2;12;18;3;18;27;1;7;3;63;6
11010;BORNOS;891;78;199;213;82;221;98;115;41;112;539;84
11011;BOSQUE, EL;280;15;52;68;13;70;62;7;30;16;209;18
11012;CADIZ;14,753;518;3,040;3,010;521;3,881;3,783;95;959;1,175;10,525;1,999
11013;CASTELLAR DE LA FRONTERA;369;19;57;57;21;108;107;24;13;27;262;43
11015;CHICLANA DE LA FRONTERA;11,406;534;2,144;2,283;530;3,101;2,814;135;652;1,829;6,563;2,227
11016;CHIPIONA;2,970;164;618;591;187;764;646;246;95;363;1,913;353
11014;CONIL DE LA FRONTERA;2,257;97;486;514;85;605;470;47;71;313;1,582;244
11017;ESPERA;479;40;117;124;39;116;43;56;10;92;278;43
11018;GASTOR, EL;203;21;40;69;6;40;27;32;5;30;123;13
11019;GRAZALEMA;259;18;46;46;7;61;81;13;14;24;185;23
11020;JEREZ DE LA FRONTERA;31,257;1,434;5,352;6,251;1,332;8,212;8,676;1,213;1,776;3,532;19,923;4,813
11021;JIMENA DE LA FRONTERA;1,121;58;185;235;62;309;272;135;52;99;690;145
11022;LINEA DE LA CONCEPCION, LA;8,788;419;1,672;2,030;389;2,067;2,211;90;708;1,393;4,929;1,668
11023;MEDINA-SIDONIA;2,013;94;363;393;115;580;468;197;63;264;1,245;244
11024;OLVERA;619;46;118;157;58;157;83;57;24;88;384;66
11025;PATERNA DE RIVERA;1,006;96;193;171;66;297;183;101;31;507;272;95
11026;PRADO DEL REY;954;46;164;213;34;250;247;40;183;66;590;75
11027;PUERTO DE SANTA MARIA, EL;10,845;393;2,023;2,139;401;2,915;2,974;137;554;1,217;7,181;1,756
11028;PUERTO REAL;5,755;281;1,173;1,014;265;1,704;1,318;101;489;549;3,638;978
11029;PUERTO SERRANO;518;53;111;120;97;102;35;116;12;52;277;61
11030;ROTA;3,367;190;652;572;190;980;783;43;460;269;2,176;419
11031;SAN FERNANDO;12,144;590;2,193;2,105;541;3,534;3,181;84;657;1,215;7,843;2,345
11902;SAN JOSE DEL VALLE;634;55;128;133;37;163;118;76;28;89;373;68
11032;SANLUCAR DE BARRAMEDA;10,536;658;2,010;2,107;555;2,641;2,565;1,275;574;1,036;5,872;1,779
11033;SAN ROQUE;3,655;177;714;715;160;997;892;59;277;630;2,189;500
11034;SETENIL DE LAS BODEGAS;274;24;53;69;31;61;36;37;10;34;164;29
11035;TARIFA;1,847;91;349;314;76;526;491;43;80;150;1,408;166
11036;TORRE ALHAQUIME;46;8;9;14;6;7;2;6;2;6;27;5
11037;TREBUJENA;891;80;219;198;49;250;95;175;21;77;517;101
11038;UBRIQUE;2,736;102;386;580;109;655;904;46;1,145;127;1,177;241
11039;VEJER DE LA FRONTERA;1,979;99;344;450;96;510;480;110;60;210;1,370;229
11040;VILLALUENGA DEL ROSARIO;31;6;5;5;3;6;6; ;5;1;25; 
11041;VILLAMARTIN;1,851;163;377;442;127;475;267;206;73;211;1,225;136
11042;ZAHARA;144;14;33;39;12;32;14;10;3;62;60;9
;CADIZ;166,341;8,247;30,910;33,065;7,901;44,432;41,786;6,641;10,659;19,165;104,814;25,062
;;;;;;;;;;;;;
