;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;MALAGA;;;;;;;;JUNIO 2018;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
29001;ALAMEDA;352;35;57;97;21;99;43;92;20;52;167;21
29002;ALCAUCIN;168;12;24;47;10;45;30;13;11;19;105;20
29003;ALFARNATE;33; ;6;17;1;4;5;7;1;4;20;1
29004;ALFARNATEJO;29;1;5;10;2;6;5;4;1;1;22;1
29005;ALGARROBO;494;29;95;120;26;131;93;49;15;55;342;33
29006;ALGATOCIN;97;4;15;22;1;23;32;6; ;14;66;11
29007;ALHAURIN DE LA TORRE;3,236;156;473;557;155;804;1,091;48;186;259;2,303;440
29008;ALHAURIN EL GRANDE;2,310;109;302;435;103;658;703;61;205;352;1,316;376
29009;ALMACHAR;127;7;28;52;7;24;9;10;4;41;59;13
29010;ALMARGEN;165;15;23;37;18;44;28;23;10;6;108;18
29011;ALMOGIA;359;15;36;85;12;78;133;12;25;70;214;38
29012;ALORA;1,417;54;200;290;82;403;388;86;59;150;951;171
29013;ALOZAINA;197;12;26;49;8;38;64;18;15;25;115;24
29014;ALPANDEIRE;21; ;6;9; ;1;5;3; ;10;7;1
29015;ANTEQUERA;3,552;185;521;672;191;1,019;964;343;386;371;2,082;370
29016;ARCHEZ;33;2;6;15;3;4;3;1; ;20;10;2
29017;ARCHIDONA;609;44;92;144;32;172;125;121;27;43;362;56
29018;ARDALES;161;9;20;45;11;43;33;15;9;34;98;5
29019;ARENAS;79;6;16;34;6;8;9;6;4;5;55;9
29020;ARRIATE;387;17;48;102;19;111;90;20;17;43;289;18
29021;ATAJATE;17; ;2;8; ;1;6;1; ;5;11; 
29022;BENADALID;14; ;2;8; ;1;3; ; ;3;11; 
29023;BENAHAVIS;172;2;26;38;3;52;51;2;5;15;138;12
29024;BENALAURIA;37;2;5;7;2;10;11;3; ;5;26;3
29025;BENALMADENA;4,844;173;704;956;134;1,244;1,633;36;140;340;3,865;463
29026;BENAMARGOSA;71;6;11;24;4;15;11;9;2;9;43;8
29027;BENAMOCARRA;196;25;36;56;12;44;23;27;17;21;101;30
29028;BENAOJAN;214;13;34;54;6;43;64;6;35;17;141;15
29029;BENARRABA;32; ;7;8;2;9;6;2;1;2;26;1
29030;BORGE,EL;79;5;14;30;3;19;8;6;3;11;56;3
29031;BURGO, EL;170;3;16;40;12;49;50;15;11;20;112;12
29032;CAMPILLOS;748;35;93;135;55;229;201;85;35;23;557;48
29033;CANILLAS DE ACEITUNO;118;3;31;46;3;20;15;14;4;33;61;6
