;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;ALMERIA;;;;;;;;OCTUBRE 2017;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
4001;ABLA;88;5;18;32;5;22;6;7;9;7;61;4
4002;ABRUCENA;73;4;12;20;6;21;10;9;3;14;42;5
4003;ADRA;2,255;115;392;440;109;653;546;409;86;244;1,280;236
4004;ALBANCHEZ;30; ;6;10;2;8;4;1;3;5;20;1
4005;ALBOLODUY;30;3;4;11;1;8;3;8;1;4;16;1
4006;ALBOX;807;38;157;175;45;229;163;68;44;89;544;62
4007;ALCOLEA;76;4;10;32;6;15;9;10;4;14;44;4
4008;ALCONTAR;31; ;7;11; ;8;5;3;2;7;18;1
4009;ALCUDIA DE MONTEAGUD;6; ;2;3; ; ;1; ; ; ;6; 
4010;ALHABIA;85;4;17;22;4;26;12;2;12;28;36;7
4011;ALHAMA DE ALMERIA;369;18;69;75;21;100;86;31;31;28;237;42
4012;ALICUN;28;1;4;9; ;5;9;2;3;2;20;1
4013;ALMERIA;20,736;815;3,942;4,346;926;5,576;5,131;1,367;677;2,212;14,006;2,474
4014;ALMOCITA;13; ;3;2;1;4;3; ;2;1;9;1
4015;ALSODUX;11;1;2;2; ;3;3; ; ; ;11; 
4016;ANTAS;127;5;19;24;4;38;37;13;7;7;93;7
4017;ARBOLEAS;150;7;32;30;9;39;33;10;8;31;94;7
4018;ARMUÑA DE ALMANZORA;14;1;4;4; ;1;4;1; ;5;8; 
4019;BACARES;6;1;1;1; ; ;3; ; ; ;6; 
4904;BALANEGRA;173;11;32;38;9;51;32;42;2;10;107;12
4020;BAYARCAL;14; ;3;6;1;2;2; ; ; ;14; 
4021;BAYARQUE;14;1; ;2; ;7;4; ;1;4;9; 
4022;BEDAR;46;3;5;17;3;6;12;1;2;3;33;7
4023;BEIRES;7; ;3;2;1; ;1; ; ;2;5; 
4024;BENAHADUX;436;22;63;85;15;140;111;17;16;45;316;42
4026;BENITAGLA;4; ;2; ; ;2; ; ; ; ;4; 
4027;BENIZALON;19;1;6;4;2;3;3;3; ;2;13;1
4028;BENTARIQUE;21; ;6;5;1;5;4;2;1; ;18; 
4029;BERJA;1,263;47;236;318;68;313;281;271;43;186;674;89
4030;CANJAYAR;98;4;20;37;6;16;15;10;3;18;60;7
4031;CANTORIA;241;12;37;68;6;58;60;18;24;37;135;27
4032;CARBONERAS;681;33;118;133;26;207;164;61;49;60;453;58
4033;CASTRO DE FILABRES;8;2;1;1; ;2;2; ; ; ;7;1
4036;CHERCOS;25; ;6;5;2;10;2; ;4;1;20; 
