;;;;;;;;;;;;;
;PARO REGISTRADO SEGÚN SEXO, EDAD Y SECTOR DE ACTIVIDAD ECONÓMICA;;;;;;;;;;;;
;;;;;;;;;;;;;
;MALAGA;;;;;;;;MAYO 2018;;;;
;MUNICIPIOS;TOTAL;SEXO Y EDAD;;;;;;SECTORES;;;;
;;;HOMBRES;;;MUJERES;;;AGRI- CULTURA;INDUS- TRIA;CONS- TRUCCIÓN;SERVICIOS;SIN EMPLEO ANTERIOR
;;;<25;25 - 44;>=45;<25;25 - 44;>=45;;;;;
;;;;;;;;;;;;;
29001;ALAMEDA;353;38;67;92;23;94;39;105;23;48;155;22
29002;ALCAUCIN;170;14;27;44;9;47;29;13;11;21;102;23
29003;ALFARNATE;25; ;6;7; ;5;7;7;1;2;14;1
29004;ALFARNATEJO;28; ;5;9;3;6;5;3;2; ;21;2
29005;ALGARROBO;514;40;101;129;25;130;89;47;17;60;354;36
29006;ALGATOCIN;87;3;11;20;2;20;31;4; ;9;64;10
29007;ALHAURIN DE LA TORRE;3,291;166;481;572;148;822;1,102;52;190;259;2,356;434
29008;ALHAURIN EL GRANDE;2,308;113;313;427;110;653;692;64;204;345;1,326;369
29009;ALMACHAR;134;9;25;54;7;26;13;14;6;40;62;12
29010;ALMARGEN;158;13;23;37;16;41;28;27;10;5;103;13
29011;ALMOGIA;364;17;31;86;13;89;128;11;26;74;215;38
29012;ALORA;1,424;56;194;299;79;415;381;92;65;154;942;171
29013;ALOZAINA;204;13;29;51;8;41;62;23;15;24;119;23
29014;ALPANDEIRE;22;1;4;10; ;2;5;2; ;11;8;1
29015;ANTEQUERA;3,640;200;554;682;207;1,037;960;348;419;371;2,130;372
29016;ARCHEZ;34;2;7;13;4;5;3;1; ;19;12;2
29017;ARCHIDONA;611;38;98;143;29;174;129;127;29;45;361;49
29018;ARDALES;160;9;22;44;10;42;33;14;10;36;94;6
29019;ARENAS;79;6;13;31;10;10;9;7;3;5;54;10
29020;ARRIATE;390;19;51;101;19;112;88;20;17;51;284;18
29021;ATAJATE;15; ;2;7; ;1;5; ; ;5;10; 
29022;BENADALID;17;1;1;8; ;3;4; ; ;3;14; 
29023;BENAHAVIS;193;7;28;39;3;65;51;2;5;13;156;17
29024;BENALAURIA;38;2;7;6;2;10;11;2; ;7;26;3
29025;BENALMADENA;5,235;195;806;1,042;153;1,370;1,669;42;147;350;4,189;507
29026;BENAMARGOSA;72;7;8;24;6;17;10;8;2;5;46;11
29027;BENAMOCARRA;201;26;40;52;11;46;26;26;17;26;97;35
29028;BENAOJAN;214;14;34;60;5;43;58;4;32;20;142;16
29029;BENARRABA;36; ;7;12;2;7;8;4;1;2;28;1
29030;BORGE,EL;76;5;17;27;3;14;10;5;3;13;53;2
29031;BURGO, EL;173;2;17;39;12;57;46;8;9;24;122;10
29032;CAMPILLOS;763;44;97;142;53;231;196;102;32;24;557;48
29033;CANILLAS DE ACEITUNO;116;4;25;50;5;17;15;14;5;34;56;7
